r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.20012370e+06 	 4.155751e-01 	 2.888176e+08 	 9.247889e+04 	 1.345292e+09 	 1.600563e+22 	 6.981246e+08 	 6.984980e+38 	 4.565172e+38 	 3.670984e+22 	 6.232877e+09
1.20013488e+06 	 4.204687e-01 	 2.884134e+08 	 9.140064e+04 	 1.341529e+09 	 1.580159e+22 	 6.890050e+08 	 6.984933e+38 	 4.565164e+38 	 3.625893e+22 	 6.170924e+09
1.20014603e+06 	 4.254200e-01 	 2.880099e+08 	 9.033496e+04 	 1.337778e+09 	 1.560023e+22 	 6.800051e+08 	 6.984887e+38 	 4.565156e+38 	 3.581378e+22 	 6.109576e+09
1.20015718e+06 	 4.304297e-01 	 2.876071e+08 	 8.928170e+04 	 1.334038e+09 	 1.540151e+22 	 6.711231e+08 	 6.984840e+38 	 4.565148e+38 	 3.537429e+22 	 6.048828e+09
1.20016830e+06 	 4.354983e-01 	 2.872049e+08 	 8.824073e+04 	 1.330310e+09 	 1.520541e+22 	 6.623577e+08 	 6.984793e+38 	 4.565140e+38 	 3.494041e+22 	 5.988674e+09
1.20017941e+06 	 4.406266e-01 	 2.868034e+08 	 8.721189e+04 	 1.326593e+09 	 1.501188e+22 	 6.537073e+08 	 6.984746e+38 	 4.565132e+38 	 3.451205e+22 	 5.929108e+09
1.20019050e+06 	 4.458154e-01 	 2.864026e+08 	 8.619505e+04 	 1.322888e+09 	 1.482089e+22 	 6.451703e+08 	 6.984700e+38 	 4.565124e+38 	 3.408915e+22 	 5.870124e+09
1.20020158e+06 	 4.510652e-01 	 2.860025e+08 	 8.519006e+04 	 1.319195e+09 	 1.463241e+22 	 6.367452e+08 	 6.984653e+38 	 4.565116e+38 	 3.367162e+22 	 5.811717e+09
1.20021264e+06 	 4.563769e-01 	 2.856031e+08 	 8.419679e+04 	 1.315513e+09 	 1.444640e+22 	 6.284306e+08 	 6.984607e+38 	 4.565108e+38 	 3.325940e+22 	 5.753882e+09
1.20022369e+06 	 4.617512e-01 	 2.852044e+08 	 8.321510e+04 	 1.311842e+09 	 1.426282e+22 	 6.202251e+08 	 6.984560e+38 	 4.565100e+38 	 3.285242e+22 	 5.696612e+09
1.20023472e+06 	 4.671887e-01 	 2.848063e+08 	 8.224486e+04 	 1.308182e+09 	 1.408166e+22 	 6.121271e+08 	 6.984514e+38 	 4.565091e+38 	 3.245062e+22 	 5.639903e+09
1.20024573e+06 	 4.726903e-01 	 2.844089e+08 	 8.128593e+04 	 1.304534e+09 	 1.390286e+22 	 6.041353e+08 	 6.984468e+38 	 4.565083e+38 	 3.205392e+22 	 5.583748e+09
1.20025673e+06 	 4.782567e-01 	 2.840122e+08 	 8.033818e+04 	 1.300898e+09 	 1.372641e+22 	 5.962483e+08 	 6.984421e+38 	 4.565075e+38 	 3.166225e+22 	 5.528144e+09
1.20026771e+06 	 4.838887e-01 	 2.836162e+08 	 7.940148e+04 	 1.297272e+09 	 1.355227e+22 	 5.884647e+08 	 6.984375e+38 	 4.565067e+38 	 3.127556e+22 	 5.473083e+09
1.20027868e+06 	 4.895870e-01 	 2.832208e+08 	 7.847570e+04 	 1.293658e+09 	 1.338041e+22 	 5.807831e+08 	 6.984329e+38 	 4.565059e+38 	 3.089376e+22 	 5.418562e+09
1.20028963e+06 	 4.953524e-01 	 2.828261e+08 	 7.756072e+04 	 1.290055e+09 	 1.321080e+22 	 5.732022e+08 	 6.984283e+38 	 4.565051e+38 	 3.051681e+22 	 5.364575e+09
1.20030056e+06 	 5.011857e-01 	 2.824321e+08 	 7.665641e+04 	 1.286463e+09 	 1.304340e+22 	 5.657206e+08 	 6.984237e+38 	 4.565043e+38 	 3.014464e+22 	 5.311117e+09
1.20031148e+06 	 5.070878e-01 	 2.820388e+08 	 7.576263e+04 	 1.282882e+09 	 1.287820e+22 	 5.583371e+08 	 6.984190e+38 	 4.565035e+38 	 2.977718e+22 	 5.258182e+09
1.20032238e+06 	 5.130593e-01 	 2.816461e+08 	 7.487928e+04 	 1.279313e+09 	 1.271515e+22 	 5.510504e+08 	 6.984144e+38 	 4.565027e+38 	 2.941438e+22 	 5.205766e+09
1.20033327e+06 	 5.191012e-01 	 2.812541e+08 	 7.400623e+04 	 1.275754e+09 	 1.255424e+22 	 5.438591e+08 	 6.984098e+38 	 4.565018e+38 	 2.905617e+22 	 5.153863e+09
1.20034415e+06 	 5.252143e-01 	 2.808628e+08 	 7.314336e+04 	 1.272206e+09 	 1.239543e+22 	 5.367621e+08 	 6.984052e+38 	 4.565010e+38 	 2.870249e+22 	 5.102469e+09
1.20035501e+06 	 5.313994e-01 	 2.804722e+08 	 7.229055e+04 	 1.268670e+09 	 1.223869e+22 	 5.297581e+08 	 6.984007e+38 	 4.565002e+38 	 2.835328e+22 	 5.051579e+09
1.20036585e+06 	 5.376573e-01 	 2.800822e+08 	 7.144768e+04 	 1.265144e+09 	 1.208400e+22 	 5.228459e+08 	 6.983961e+38 	 4.564994e+38 	 2.800849e+22 	 5.001188e+09
1.20037668e+06 	 5.439889e-01 	 2.796929e+08 	 7.061464e+04 	 1.261630e+09 	 1.193133e+22 	 5.160242e+08 	 6.983915e+38 	 4.564986e+38 	 2.766806e+22 	 4.951291e+09
1.20038749e+06 	 5.503951e-01 	 2.793042e+08 	 6.979131e+04 	 1.258126e+09 	 1.178065e+22 	 5.092919e+08 	 6.983869e+38 	 4.564978e+38 	 2.733192e+22 	 4.901883e+09
1.20039829e+06 	 5.568768e-01 	 2.789162e+08 	 6.897758e+04 	 1.254633e+09 	 1.163194e+22 	 5.026477e+08 	 6.983823e+38 	 4.564970e+38 	 2.700003e+22 	 4.852960e+09
1.20040907e+06 	 5.634348e-01 	 2.785289e+08 	 6.817334e+04 	 1.251151e+09 	 1.148516e+22 	 4.960906e+08 	 6.983778e+38 	 4.564962e+38 	 2.667233e+22 	 4.804517e+09
1.20041984e+06 	 5.700700e-01 	 2.781422e+08 	 6.737848e+04 	 1.247679e+09 	 1.134030e+22 	 4.896194e+08 	 6.983732e+38 	 4.564954e+38 	 2.634876e+22 	 4.756549e+09
1.20043060e+06 	 5.767834e-01 	 2.777562e+08 	 6.659288e+04 	 1.244219e+09 	 1.119733e+22 	 4.832330e+08 	 6.983687e+38 	 4.564945e+38 	 2.602927e+22 	 4.709052e+09
