r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.19996041e+06 	 1.072722e+00 	 2.948619e+08 	 7.150542e+04 	 1.402188e+09 	 1.598241e+22 	 2.756917e+08 	 8.468568e+38 	 5.534402e+38 	 3.880894e+22 	 4.694765e+09
1.19997376e+06 	 1.085233e+00 	 2.944803e+08 	 7.067926e+04 	 1.398561e+09 	 1.579381e+22 	 2.721527e+08 	 8.468480e+38 	 5.534377e+38 	 3.837076e+22 	 4.648076e+09
1.19998710e+06 	 1.097891e+00 	 2.940994e+08 	 6.986265e+04 	 1.394946e+09 	 1.560756e+22 	 2.686594e+08 	 8.468392e+38 	 5.534352e+38 	 3.793784e+22 	 4.601844e+09
1.20000042e+06 	 1.110696e+00 	 2.937192e+08 	 6.905547e+04 	 1.391341e+09 	 1.542362e+22 	 2.652112e+08 	 8.468304e+38 	 5.534327e+38 	 3.751009e+22 	 4.556062e+09
1.20001374e+06 	 1.123650e+00 	 2.933396e+08 	 6.825761e+04 	 1.387748e+09 	 1.524197e+22 	 2.618075e+08 	 8.468216e+38 	 5.534302e+38 	 3.708747e+22 	 4.510727e+09
1.20002705e+06 	 1.136756e+00 	 2.929608e+08 	 6.746898e+04 	 1.384166e+09 	 1.506257e+22 	 2.584477e+08 	 8.468128e+38 	 5.534277e+38 	 3.666991e+22 	 4.465835e+09
1.20004034e+06 	 1.150014e+00 	 2.925827e+08 	 6.668945e+04 	 1.380596e+09 	 1.488541e+22 	 2.551313e+08 	 8.468040e+38 	 5.534252e+38 	 3.625735e+22 	 4.421382e+09
1.20005362e+06 	 1.163428e+00 	 2.922054e+08 	 6.591894e+04 	 1.377036e+09 	 1.471044e+22 	 2.518576e+08 	 8.467952e+38 	 5.534227e+38 	 3.584972e+22 	 4.377362e+09
1.20006689e+06 	 1.176997e+00 	 2.918287e+08 	 6.515732e+04 	 1.373488e+09 	 1.453764e+22 	 2.486263e+08 	 8.467864e+38 	 5.534202e+38 	 3.544697e+22 	 4.333773e+09
1.20008015e+06 	 1.190725e+00 	 2.914527e+08 	 6.440451e+04 	 1.369951e+09 	 1.436699e+22 	 2.454366e+08 	 8.467776e+38 	 5.534177e+38 	 3.504902e+22 	 4.290609e+09
1.20009340e+06 	 1.204613e+00 	 2.910774e+08 	 6.366039e+04 	 1.366426e+09 	 1.419845e+22 	 2.422880e+08 	 8.467688e+38 	 5.534151e+38 	 3.465582e+22 	 4.247868e+09
1.20010664e+06 	 1.218663e+00 	 2.907028e+08 	 6.292487e+04 	 1.362911e+09 	 1.403200e+22 	 2.391801e+08 	 8.467600e+38 	 5.534126e+38 	 3.426732e+22 	 4.205544e+09
1.20011987e+06 	 1.232877e+00 	 2.903289e+08 	 6.219785e+04 	 1.359407e+09 	 1.386762e+22 	 2.361123e+08 	 8.467512e+38 	 5.534101e+38 	 3.388345e+22 	 4.163634e+09
1.20013308e+06 	 1.247257e+00 	 2.899557e+08 	 6.147923e+04 	 1.355915e+09 	 1.370526e+22 	 2.330841e+08 	 8.467424e+38 	 5.534076e+38 	 3.350415e+22 	 4.122133e+09
1.20014629e+06 	 1.261805e+00 	 2.895832e+08 	 6.076891e+04 	 1.352433e+09 	 1.354492e+22 	 2.300949e+08 	 8.467335e+38 	 5.534050e+38 	 3.312938e+22 	 4.081039e+09
1.20015949e+06 	 1.276522e+00 	 2.892114e+08 	 6.006680e+04 	 1.348962e+09 	 1.338656e+22 	 2.271442e+08 	 8.467247e+38 	 5.534025e+38 	 3.275906e+22 	 4.040347e+09
1.20017267e+06 	 1.291411e+00 	 2.888402e+08 	 5.937280e+04 	 1.345502e+09 	 1.323015e+22 	 2.242316e+08 	 8.467159e+38 	 5.533999e+38 	 3.239315e+22 	 4.000052e+09
1.20018585e+06 	 1.306474e+00 	 2.884698e+08 	 5.868682e+04 	 1.342054e+09 	 1.307568e+22 	 2.213566e+08 	 8.467071e+38 	 5.533974e+38 	 3.203159e+22 	 3.960152e+09
1.20019901e+06 	 1.321712e+00 	 2.881001e+08 	 5.800876e+04 	 1.338616e+09 	 1.292312e+22 	 2.185187e+08 	 8.466983e+38 	 5.533949e+38 	 3.167433e+22 	 3.920642e+09
1.20021217e+06 	 1.337128e+00 	 2.877310e+08 	 5.733854e+04 	 1.335188e+09 	 1.277244e+22 	 2.157173e+08 	 8.466894e+38 	 5.533923e+38 	 3.132131e+22 	 3.881519e+09
1.20022531e+06 	 1.352724e+00 	 2.873627e+08 	 5.667606e+04 	 1.331772e+09 	 1.262362e+22 	 2.129520e+08 	 8.466806e+38 	 5.533897e+38 	 3.097248e+22 	 3.842780e+09
1.20023845e+06 	 1.368502e+00 	 2.869950e+08 	 5.602124e+04 	 1.328366e+09 	 1.247663e+22 	 2.102224e+08 	 8.466718e+38 	 5.533872e+38 	 3.062780e+22 	 3.804419e+09
1.20025157e+06 	 1.384464e+00 	 2.866280e+08 	 5.537398e+04 	 1.324971e+09 	 1.233146e+22 	 2.075280e+08 	 8.466630e+38 	 5.533846e+38 	 3.028720e+22 	 3.766434e+09
1.20026469e+06 	 1.400612e+00 	 2.862618e+08 	 5.473420e+04 	 1.321587e+09 	 1.218807e+22 	 2.048683e+08 	 8.466541e+38 	 5.533820e+38 	 2.995064e+22 	 3.728821e+09
1.20027779e+06 	 1.416948e+00 	 2.858962e+08 	 5.410181e+04 	 1.318213e+09 	 1.204645e+22 	 2.022429e+08 	 8.466453e+38 	 5.533795e+38 	 2.961806e+22 	 3.691577e+09
1.20029089e+06 	 1.433475e+00 	 2.855313e+08 	 5.347673e+04 	 1.314851e+09 	 1.190658e+22 	 1.996514e+08 	 8.466364e+38 	 5.533769e+38 	 2.928943e+22 	 3.654698e+09
1.20030397e+06 	 1.450195e+00 	 2.851670e+08 	 5.285887e+04 	 1.311498e+09 	 1.176842e+22 	 1.970932e+08 	 8.466276e+38 	 5.533743e+38 	 2.896468e+22 	 3.618180e+09
1.20031705e+06 	 1.467110e+00 	 2.848035e+08 	 5.224815e+04 	 1.308156e+09 	 1.163196e+22 	 1.945680e+08 	 8.466188e+38 	 5.533717e+38 	 2.864377e+22 	 3.582020e+09
1.20033012e+06 	 1.484222e+00 	 2.844406e+08 	 5.164448e+04 	 1.304825e+09 	 1.149718e+22 	 1.920754e+08 	 8.466099e+38 	 5.533691e+38 	 2.832666e+22 	 3.546215e+09
1.20034317e+06 	 1.501534e+00 	 2.840785e+08 	 5.104779e+04 	 1.301505e+09 	 1.136406e+22 	 1.896148e+08 	 8.466011e+38 	 5.533665e+38 	 2.801329e+22 	 3.510760e+09
1.20035622e+06 	 1.519048e+00 	 2.837170e+08 	 5.045800e+04 	 1.298194e+09 	 1.123257e+22 	 1.871860e+08 	 8.465922e+38 	 5.533639e+38 	 2.770363e+22 	 3.475654e+09
1.20036926e+06 	 1.536766e+00 	 2.833562e+08 	 4.987502e+04 	 1.294895e+09 	 1.110270e+22 	 1.847884e+08 	 8.465834e+38 	 5.533613e+38 	 2.739762e+22 	 3.440892e+09
1.20038229e+06 	 1.554691e+00 	 2.829960e+08 	 4.929877e+04 	 1.291605e+09 	 1.097442e+22 	 1.824218e+08 	 8.465745e+38 	 5.533587e+38 	 2.709522e+22 	 3.406471e+09
1.20039531e+06 	 1.572825e+00 	 2.826366e+08 	 4.872918e+04 	 1.288326e+09 	 1.084771e+22 	 1.800856e+08 	 8.465656e+38 	 5.533561e+38 	 2.679638e+22 	 3.372387e+09
1.20040833e+06 	 1.591170e+00 	 2.822778e+08 	 4.816617e+04 	 1.285058e+09 	 1.072255e+22 	 1.777795e+08 	 8.465568e+38 	 5.533535e+38 	 2.650106e+22 	 3.338639e+09
1.20042133e+06 	 1.609730e+00 	 2.819197e+08 	 4.760967e+04 	 1.281799e+09 	 1.059893e+22 	 1.755031e+08 	 8.465479e+38 	 5.533509e+38 	 2.620922e+22 	 3.305221e+09
1.20043433e+06 	 1.628506e+00 	 2.815623e+08 	 4.705960e+04 	 1.278551e+09 	 1.047682e+22 	 1.732561e+08 	 8.465390e+38 	 5.533483e+38 	 2.592082e+22 	 3.272131e+09
1.20044731e+06 	 1.647501e+00 	 2.812056e+08 	 4.651588e+04 	 1.275314e+09 	 1.035621e+22 	 1.710379e+08 	 8.465302e+38 	 5.533456e+38 	 2.563581e+22 	 3.239367e+09
1.20046029e+06 	 1.666717e+00 	 2.808495e+08 	 4.597845e+04 	 1.272086e+09 	 1.023708e+22 	 1.688484e+08 	 8.465213e+38 	 5.533430e+38 	 2.535416e+22 	 3.206924e+09
1.20047326e+06 	 1.686158e+00 	 2.804942e+08 	 4.544722e+04 	 1.268869e+09 	 1.011939e+22 	 1.666870e+08 	 8.465124e+38 	 5.533404e+38 	 2.507581e+22 	 3.174800e+09
1.20048622e+06 	 1.705826e+00 	 2.801395e+08 	 4.492213e+04 	 1.265662e+09 	 1.000315e+22 	 1.645534e+08 	 8.465035e+38 	 5.533377e+38 	 2.480073e+22 	 3.142992e+09
1.20049917e+06 	 1.725723e+00 	 2.797854e+08 	 4.440311e+04 	 1.262465e+09 	 9.888330e+21 	 1.624474e+08 	 8.464946e+38 	 5.533351e+38 	 2.452888e+22 	 3.111496e+09
1.20051211e+06 	 1.745852e+00 	 2.794321e+08 	 4.389009e+04 	 1.259278e+09 	 9.774910e+21 	 1.603684e+08 	 8.464857e+38 	 5.533324e+38 	 2.426022e+22 	 3.080310e+09
1.20052505e+06 	 1.766216e+00 	 2.790794e+08 	 4.338299e+04 	 1.256101e+09 	 9.662874e+21 	 1.583162e+08 	 8.464768e+38 	 5.533298e+38 	 2.399471e+22 	 3.049430e+09
1.20053798e+06 	 1.786817e+00 	 2.787274e+08 	 4.288175e+04 	 1.252935e+09 	 9.552204e+21 	 1.562904e+08 	 8.464679e+38 	 5.533271e+38 	 2.373231e+22 	 3.018854e+09
1.20055090e+06 	 1.807659e+00 	 2.783761e+08 	 4.238630e+04 	 1.249778e+09 	 9.442883e+21 	 1.542907e+08 	 8.464590e+38 	 5.533244e+38 	 2.347298e+22 	 2.988579e+09
1.20056381e+06 	 1.828744e+00 	 2.780254e+08 	 4.189658e+04 	 1.246631e+09 	 9.334895e+21 	 1.523167e+08 	 8.464501e+38 	 5.533218e+38 	 2.321669e+22 	 2.958601e+09
1.20057671e+06 	 1.850075e+00 	 2.776754e+08 	 4.141251e+04 	 1.243495e+09 	 9.228222e+21 	 1.503681e+08 	 8.464412e+38 	 5.533191e+38 	 2.296340e+22 	 2.928918e+09
1.20058961e+06 	 1.871654e+00 	 2.773261e+08 	 4.093404e+04 	 1.240368e+09 	 9.122847e+21 	 1.484446e+08 	 8.464323e+38 	 5.533164e+38 	 2.271307e+22 	 2.899528e+09
1.20060250e+06 	 1.893486e+00 	 2.769774e+08 	 4.046110e+04 	 1.237251e+09 	 9.018754e+21 	 1.465459e+08 	 8.464234e+38 	 5.533137e+38 	 2.246566e+22 	 2.870426e+09
1.20061538e+06 	 1.915572e+00 	 2.766295e+08 	 3.999362e+04 	 1.234144e+09 	 8.915927e+21 	 1.446716e+08 	 8.464144e+38 	 5.533110e+38 	 2.222115e+22 	 2.841612e+09
1.20062825e+06 	 1.937916e+00 	 2.762821e+08 	 3.953154e+04 	 1.231047e+09 	 8.814351e+21 	 1.428214e+08 	 8.464055e+38 	 5.533083e+38 	 2.197949e+22 	 2.813080e+09
1.20064112e+06 	 1.960520e+00 	 2.759355e+08 	 3.907480e+04 	 1.227960e+09 	 8.714008e+21 	 1.409950e+08 	 8.463966e+38 	 5.533056e+38 	 2.174064e+22 	 2.784830e+09
1.20065398e+06 	 1.983388e+00 	 2.755895e+08 	 3.862334e+04 	 1.224883e+09 	 8.614884e+21 	 1.391921e+08 	 8.463876e+38 	 5.533029e+38 	 2.150459e+22 	 2.756858e+09
1.20066683e+06 	 2.006523e+00 	 2.752442e+08 	 3.817709e+04 	 1.221815e+09 	 8.516963e+21 	 1.374123e+08 	 8.463787e+38 	 5.533002e+38 	 2.127128e+22 	 2.729161e+09
1.20067967e+06 	 2.029928e+00 	 2.748995e+08 	 3.773600e+04 	 1.218757e+09 	 8.420229e+21 	 1.356555e+08 	 8.463697e+38 	 5.532975e+38 	 2.104069e+22 	 2.701738e+09
1.20069251e+06 	 2.053606e+00 	 2.745555e+08 	 3.730001e+04 	 1.215709e+09 	 8.324668e+21 	 1.339213e+08 	 8.463608e+38 	 5.532948e+38 	 2.081278e+22 	 2.674585e+09
1.20070534e+06 	 2.077560e+00 	 2.742122e+08 	 3.686905e+04 	 1.212670e+09 	 8.230265e+21 	 1.322093e+08 	 8.463518e+38 	 5.532920e+38 	 2.058753e+22 	 2.647699e+09
1.20071817e+06 	 2.101793e+00 	 2.738696e+08 	 3.644307e+04 	 1.209641e+09 	 8.137007e+21 	 1.305194e+08 	 8.463428e+38 	 5.532893e+38 	 2.036490e+22 	 2.621078e+09
