r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.20005893e+06 	 8.007680e+00 	 3.078546e+08 	 2.405684e+04 	 1.528482e+09 	 1.604599e+22 	 3.846609e+07 	 1.286031e+39 	 8.404868e+38 	 4.475431e+22 	 1.495229e+09
1.20008658e+06 	 8.101968e+00 	 3.075719e+08 	 2.377563e+04 	 1.525676e+09 	 1.591437e+22 	 3.798325e+07 	 1.285962e+39 	 8.404523e+38 	 4.440488e+22 	 1.479515e+09
1.20011427e+06 	 8.197366e+00 	 3.072899e+08 	 2.349771e+04 	 1.522880e+09 	 1.578408e+22 	 3.750653e+07 	 1.285893e+39 	 8.404175e+38 	 4.405882e+22 	 1.463962e+09
1.20014201e+06 	 8.293887e+00 	 3.070086e+08 	 2.322304e+04 	 1.520094e+09 	 1.565511e+22 	 3.703586e+07 	 1.285824e+39 	 8.403826e+38 	 4.371610e+22 	 1.448569e+09
1.20016979e+06 	 8.391543e+00 	 3.067281e+08 	 2.295158e+04 	 1.517317e+09 	 1.552744e+22 	 3.657116e+07 	 1.285755e+39 	 8.403475e+38 	 4.337667e+22 	 1.433335e+09
1.20019763e+06 	 8.490349e+00 	 3.064484e+08 	 2.268329e+04 	 1.514550e+09 	 1.540105e+22 	 3.611235e+07 	 1.285685e+39 	 8.403122e+38 	 4.304052e+22 	 1.418257e+09
1.20022550e+06 	 8.590317e+00 	 3.061693e+08 	 2.241814e+04 	 1.511794e+09 	 1.527594e+22 	 3.565936e+07 	 1.285615e+39 	 8.402766e+38 	 4.270759e+22 	 1.403334e+09
1.20025343e+06 	 8.691461e+00 	 3.058910e+08 	 2.215608e+04 	 1.509046e+09 	 1.515208e+22 	 3.521211e+07 	 1.285544e+39 	 8.402409e+38 	 4.237786e+22 	 1.388566e+09
1.20028140e+06 	 8.793796e+00 	 3.056135e+08 	 2.189709e+04 	 1.506309e+09 	 1.502946e+22 	 3.477053e+07 	 1.285473e+39 	 8.402050e+38 	 4.205128e+22 	 1.373949e+09
1.20030943e+06 	 8.897334e+00 	 3.053366e+08 	 2.164113e+04 	 1.503581e+09 	 1.490808e+22 	 3.433455e+07 	 1.285402e+39 	 8.401689e+38 	 4.172783e+22 	 1.359483e+09
1.20033750e+06 	 9.002091e+00 	 3.050605e+08 	 2.138816e+04 	 1.500863e+09 	 1.478790e+22 	 3.390409e+07 	 1.285331e+39 	 8.401326e+38 	 4.140747e+22 	 1.345166e+09
1.20036562e+06 	 9.108080e+00 	 3.047851e+08 	 2.113815e+04 	 1.498154e+09 	 1.466893e+22 	 3.347909e+07 	 1.285259e+39 	 8.400960e+38 	 4.109017e+22 	 1.330997e+09
1.20039379e+06 	 9.215317e+00 	 3.045104e+08 	 2.089106e+04 	 1.495455e+09 	 1.455115e+22 	 3.305947e+07 	 1.285186e+39 	 8.400593e+38 	 4.077590e+22 	 1.316973e+09
1.20042201e+06 	 9.323815e+00 	 3.042364e+08 	 2.064686e+04 	 1.492765e+09 	 1.443455e+22 	 3.264516e+07 	 1.285114e+39 	 8.400223e+38 	 4.046463e+22 	 1.303095e+09
1.20045028e+06 	 9.433590e+00 	 3.039632e+08 	 2.040551e+04 	 1.490085e+09 	 1.431910e+22 	 3.223611e+07 	 1.285041e+39 	 8.399852e+38 	 4.015631e+22 	 1.289359e+09
1.20047860e+06 	 9.544656e+00 	 3.036907e+08 	 2.016698e+04 	 1.487414e+09 	 1.420481e+22 	 3.183223e+07 	 1.284968e+39 	 8.399478e+38 	 3.985093e+22 	 1.275766e+09
