r (km)   	 u (km/s) 	 cs (km/s) 	 rho (g/cm3) 	 T (K)    	 P (dyne/cm2) 	 phi      	 L (erg/s) 	 L* (erg/s) 	 E (erg) 
1.133e+01 	 1.056e-05 	 2.741e+03 	 5.854e+04 	 1.212e+09 	 1.279e+22 	 2.595e+08 	 7.989e+38 	 5.058e+38 	 2.747e+22
1.133e+01 	 1.067e-05 	 2.740e+03 	 5.793e+04 	 1.211e+09 	 1.268e+22 	 2.567e+08 	 7.988e+38 	 5.058e+38 	 2.729e+22
1.133e+01 	 1.079e-05 	 2.739e+03 	 5.733e+04 	 1.210e+09 	 1.258e+22 	 2.539e+08 	 7.988e+38 	 5.058e+38 	 2.710e+22
1.133e+01 	 1.090e-05 	 2.738e+03 	 5.673e+04 	 1.209e+09 	 1.248e+22 	 2.511e+08 	 7.988e+38 	 5.058e+38 	 2.692e+22
1.133e+01 	 1.101e-05 	 2.736e+03 	 5.613e+04 	 1.208e+09 	 1.238e+22 	 2.484e+08 	 7.988e+38 	 5.058e+38 	 2.674e+22
1.133e+01 	 1.113e-05 	 2.735e+03 	 5.555e+04 	 1.206e+09 	 1.228e+22 	 2.457e+08 	 7.988e+38 	 5.058e+38 	 2.655e+22
1.133e+01 	 1.125e-05 	 2.734e+03 	 5.497e+04 	 1.205e+09 	 1.218e+22 	 2.430e+08 	 7.988e+38 	 5.058e+38 	 2.637e+22
1.133e+01 	 1.137e-05 	 2.732e+03 	 5.439e+04 	 1.204e+09 	 1.208e+22 	 2.404e+08 	 7.988e+38 	 5.058e+38 	 2.619e+22
1.133e+01 	 1.149e-05 	 2.731e+03 	 5.383e+04 	 1.203e+09 	 1.198e+22 	 2.378e+08 	 7.988e+38 	 5.058e+38 	 2.601e+22
1.134e+01 	 1.161e-05 	 2.730e+03 	 5.326e+04 	 1.202e+09 	 1.188e+22 	 2.352e+08 	 7.988e+38 	 5.058e+38 	 2.583e+22
1.134e+01 	 1.173e-05 	 2.728e+03 	 5.271e+04 	 1.201e+09 	 1.179e+22 	 2.326e+08 	 7.988e+38 	 5.058e+38 	 2.565e+22
1.134e+01 	 1.185e-05 	 2.727e+03 	 5.216e+04 	 1.199e+09 	 1.169e+22 	 2.300e+08 	 7.988e+38 	 5.058e+38 	 2.547e+22
1.134e+01 	 1.198e-05 	 2.726e+03 	 5.161e+04 	 1.198e+09 	 1.159e+22 	 2.275e+08 	 7.988e+38 	 5.058e+38 	 2.529e+22
1.134e+01 	 1.210e-05 	 2.724e+03 	 5.107e+04 	 1.197e+09 	 1.150e+22 	 2.250e+08 	 7.987e+38 	 5.058e+38 	 2.511e+22
1.134e+01 	 1.223e-05 	 2.723e+03 	 5.054e+04 	 1.195e+09 	 1.140e+22 	 2.226e+08 	 7.987e+38 	 5.058e+38 	 2.493e+22
1.134e+01 	 1.236e-05 	 2.721e+03 	 5.001e+04 	 1.194e+09 	 1.131e+22 	 2.201e+08 	 7.987e+38 	 5.058e+38 	 2.476e+22
1.134e+01 	 1.249e-05 	 2.720e+03 	 4.949e+04 	 1.193e+09 	 1.122e+22 	 2.177e+08 	 7.987e+38 	 5.058e+38 	 2.458e+22
1.134e+01 	 1.262e-05 	 2.718e+03 	 4.897e+04 	 1.192e+09 	 1.112e+22 	 2.153e+08 	 7.987e+38 	 5.058e+38 	 2.440e+22
1.134e+01 	 1.276e-05 	 2.717e+03 	 4.846e+04 	 1.190e+09 	 1.103e+22 	 2.130e+08 	 7.987e+38 	 5.058e+38 	 2.423e+22
1.134e+01 	 1.289e-05 	 2.715e+03 	 4.796e+04 	 1.189e+09 	 1.094e+22 	 2.106e+08 	 7.987e+38 	 5.058e+38 	 2.405e+22
1.134e+01 	 1.303e-05 	 2.713e+03 	 4.745e+04 	 1.187e+09 	 1.084e+22 	 2.083e+08 	 7.987e+38 	 5.058e+38 	 2.388e+22
1.134e+01 	 1.316e-05 	 2.712e+03 	 4.696e+04 	 1.186e+09 	 1.075e+22 	 2.060e+08 	 7.987e+38 	 5.058e+38 	 2.370e+22
1.134e+01 	 1.330e-05 	 2.710e+03 	 4.647e+04 	 1.185e+09 	 1.066e+22 	 2.037e+08 	 7.987e+38 	 5.058e+38 	 2.353e+22
1.134e+01 	 1.344e-05 	 2.708e+03 	 4.598e+04 	 1.183e+09 	 1.057e+22 	 2.015e+08 	 7.987e+38 	 5.058e+38 	 2.335e+22
1.134e+01 	 1.358e-05 	 2.707e+03 	 4.550e+04 	 1.182e+09 	 1.048e+22 	 1.993e+08 	 7.987e+38 	 5.058e+38 	 2.318e+22
1.134e+01 	 1.373e-05 	 2.705e+03 	 4.503e+04 	 1.180e+09 	 1.039e+22 	 1.971e+08 	 7.986e+38 	 5.057e+38 	 2.301e+22
1.134e+01 	 1.387e-05 	 2.703e+03 	 4.456e+04 	 1.179e+09 	 1.030e+22 	 1.949e+08 	 7.986e+38 	 5.057e+38 	 2.283e+22
1.134e+01 	 1.402e-05 	 2.702e+03 	 4.409e+04 	 1.177e+09 	 1.021e+22 	 1.927e+08 	 7.986e+38 	 5.057e+38 	 2.266e+22
1.134e+01 	 1.416e-05 	 2.700e+03 	 4.363e+04 	 1.176e+09 	 1.012e+22 	 1.906e+08 	 7.986e+38 	 5.057e+38 	 2.249e+22
1.134e+01 	 1.431e-05 	 2.698e+03 	 4.318e+04 	 1.174e+09 	 1.003e+22 	 1.885e+08 	 7.986e+38 	 5.057e+38 	 2.231e+22
1.134e+01 	 1.446e-05 	 2.696e+03 	 4.272e+04 	 1.172e+09 	 9.946e+21 	 1.864e+08 	 7.986e+38 	 5.057e+38 	 2.214e+22
1.134e+01 	 1.462e-05 	 2.694e+03 	 4.228e+04 	 1.171e+09 	 9.858e+21 	 1.843e+08 	 7.986e+38 	 5.057e+38 	 2.197e+22
1.134e+01 	 1.477e-05 	 2.692e+03 	 4.184e+04 	 1.169e+09 	 9.770e+21 	 1.823e+08 	 7.986e+38 	 5.057e+38 	 2.179e+22
1.134e+01 	 1.493e-05 	 2.690e+03 	 4.140e+04 	 1.167e+09 	 9.683e+21 	 1.802e+08 	 7.986e+38 	 5.057e+38 	 2.162e+22
1.134e+01 	 1.508e-05 	 2.688e+03 	 4.097e+04 	 1.166e+09 	 9.596e+21 	 1.782e+08 	 7.986e+38 	 5.057e+38 	 2.145e+22
1.134e+01 	 1.524e-05 	 2.686e+03 	 4.054e+04 	 1.164e+09 	 9.509e+21 	 1.762e+08 	 7.986e+38 	 5.057e+38 	 2.127e+22
1.134e+01 	 1.540e-05 	 2.684e+03 	 4.012e+04 	 1.162e+09 	 9.423e+21 	 1.743e+08 	 7.986e+38 	 5.057e+38 	 2.110e+22
1.134e+01 	 1.557e-05 	 2.682e+03 	 3.970e+04 	 1.160e+09 	 9.337e+21 	 1.723e+08 	 7.986e+38 	 5.057e+38 	 2.093e+22
1.134e+01 	 1.573e-05 	 2.680e+03 	 3.928e+04 	 1.158e+09 	 9.251e+21 	 1.704e+08 	 7.985e+38 	 5.057e+38 	 2.075e+22
1.134e+01 	 1.590e-05 	 2.678e+03 	 3.887e+04 	 1.157e+09 	 9.165e+21 	 1.685e+08 	 7.985e+38 	 5.057e+38 	 2.058e+22
1.134e+01 	 1.606e-05 	 2.676e+03 	 3.847e+04 	 1.155e+09 	 9.079e+21 	 1.666e+08 	 7.985e+38 	 5.057e+38 	 2.041e+22
1.134e+01 	 1.623e-05 	 2.674e+03 	 3.807e+04 	 1.153e+09 	 8.994e+21 	 1.647e+08 	 7.985e+38 	 5.057e+38 	 2.023e+22
1.134e+01 	 1.640e-05 	 2.671e+03 	 3.767e+04 	 1.151e+09 	 8.909e+21 	 1.628e+08 	 7.985e+38 	 5.057e+38 	 2.006e+22
1.134e+01 	 1.658e-05 	 2.669e+03 	 3.727e+04 	 1.149e+09 	 8.824e+21 	 1.610e+08 	 7.985e+38 	 5.057e+38 	 1.989e+22
1.134e+01 	 1.675e-05 	 2.667e+03 	 3.688e+04 	 1.147e+09 	 8.739e+21 	 1.592e+08 	 7.985e+38 	 5.057e+38 	 1.971e+22
1.134e+01 	 1.693e-05 	 2.664e+03 	 3.650e+04 	 1.145e+09 	 8.654e+21 	 1.574e+08 	 7.985e+38 	 5.057e+38 	 1.954e+22
1.134e+01 	 1.711e-05 	 2.662e+03 	 3.612e+04 	 1.143e+09 	 8.569e+21 	 1.556e+08 	 7.985e+38 	 5.057e+38 	 1.936e+22
1.134e+01 	 1.729e-05 	 2.659e+03 	 3.574e+04 	 1.141e+09 	 8.485e+21 	 1.538e+08 	 7.985e+38 	 5.057e+38 	 1.918e+22
1.134e+01 	 1.747e-05 	 2.657e+03 	 3.537e+04 	 1.138e+09 	 8.400e+21 	 1.521e+08 	 7.985e+38 	 5.057e+38 	 1.901e+22
1.134e+01 	 1.765e-05 	 2.654e+03 	 3.500e+04 	 1.136e+09 	 8.316e+21 	 1.504e+08 	 7.985e+38 	 5.057e+38 	 1.883e+22
1.134e+01 	 1.784e-05 	 2.652e+03 	 3.463e+04 	 1.134e+09 	 8.232e+21 	 1.486e+08 	 7.985e+38 	 5.057e+38 	 1.865e+22
1.134e+01 	 1.803e-05 	 2.649e+03 	 3.427e+04 	 1.132e+09 	 8.147e+21 	 1.469e+08 	 7.985e+38 	 5.057e+38 	 1.848e+22
1.134e+01 	 1.822e-05 	 2.646e+03 	 3.391e+04 	 1.129e+09 	 8.063e+21 	 1.453e+08 	 7.984e+38 	 5.057e+38 	 1.830e+22
1.134e+01 	 1.841e-05 	 2.643e+03 	 3.356e+04 	 1.127e+09 	 7.979e+21 	 1.436e+08 	 7.984e+38 	 5.057e+38 	 1.812e+22
1.134e+01 	 1.860e-05 	 2.641e+03 	 3.321e+04 	 1.124e+09 	 7.894e+21 	 1.419e+08 	 7.984e+38 	 5.057e+38 	 1.794e+22
1.134e+01 	 1.880e-05 	 2.638e+03 	 3.286e+04 	 1.122e+09 	 7.810e+21 	 1.403e+08 	 7.984e+38 	 5.057e+38 	 1.776e+22
1.134e+01 	 1.900e-05 	 2.635e+03 	 3.252e+04 	 1.119e+09 	 7.726e+21 	 1.387e+08 	 7.984e+38 	 5.057e+38 	 1.758e+22
1.134e+01 	 1.920e-05 	 2.632e+03 	 3.218e+04 	 1.117e+09 	 7.641e+21 	 1.371e+08 	 7.984e+38 	 5.057e+38 	 1.739e+22
1.134e+01 	 1.940e-05 	 2.628e+03 	 3.184e+04 	 1.114e+09 	 7.557e+21 	 1.355e+08 	 7.984e+38 	 5.057e+38 	 1.721e+22
1.134e+01 	 1.960e-05 	 2.625e+03 	 3.151e+04 	 1.112e+09 	 7.472e+21 	 1.339e+08 	 7.984e+38 	 5.057e+38 	 1.703e+22
1.134e+01 	 1.981e-05 	 2.622e+03 	 3.118e+04 	 1.109e+09 	 7.388e+21 	 1.324e+08 	 7.984e+38 	 5.057e+38 	 1.684e+22
1.134e+01 	 2.002e-05 	 2.619e+03 	 3.086e+04 	 1.106e+09 	 7.303e+21 	 1.308e+08 	 7.984e+38 	 5.057e+38 	 1.666e+22
1.134e+01 	 2.023e-05 	 2.615e+03 	 3.053e+04 	 1.103e+09 	 7.218e+21 	 1.293e+08 	 7.984e+38 	 5.057e+38 	 1.647e+22
1.134e+01 	 2.044e-05 	 2.612e+03 	 3.021e+04 	 1.100e+09 	 7.133e+21 	 1.278e+08 	 7.984e+38 	 5.057e+38 	 1.628e+22
1.134e+01 	 2.066e-05 	 2.608e+03 	 2.990e+04 	 1.097e+09 	 7.047e+21 	 1.263e+08 	 7.984e+38 	 5.057e+38 	 1.609e+22
1.134e+01 	 2.087e-05 	 2.605e+03 	 2.959e+04 	 1.094e+09 	 6.961e+21 	 1.248e+08 	 7.984e+38 	 5.057e+38 	 1.590e+22
1.134e+01 	 2.109e-05 	 2.601e+03 	 2.928e+04 	 1.091e+09 	 6.876e+21 	 1.233e+08 	 7.984e+38 	 5.057e+38 	 1.571e+22
1.134e+01 	 2.132e-05 	 2.597e+03 	 2.897e+04 	 1.088e+09 	 6.789e+21 	 1.218e+08 	 7.984e+38 	 5.057e+38 	 1.552e+22
1.134e+01 	 2.154e-05 	 2.593e+03 	 2.867e+04 	 1.084e+09 	 6.703e+21 	 1.204e+08 	 7.984e+38 	 5.057e+38 	 1.532e+22
1.134e+01 	 2.177e-05 	 2.591e+03 	 2.837e+04 	 1.082e+09 	 6.637e+21 	 1.190e+08 	 7.984e+38 	 5.057e+38 	 1.518e+22
1.134e+01 	 2.200e-05 	 2.589e+03 	 2.807e+04 	 1.081e+09 	 6.577e+21 	 1.177e+08 	 7.984e+38 	 5.057e+38 	 1.506e+22
1.134e+01 	 2.223e-05 	 2.586e+03 	 2.778e+04 	 1.079e+09 	 6.517e+21 	 1.163e+08 	 7.983e+38 	 5.057e+38 	 1.493e+22
1.134e+01 	 2.246e-05 	 2.584e+03 	 2.749e+04 	 1.077e+09 	 6.457e+21 	 1.150e+08 	 7.983e+38 	 5.057e+38 	 1.481e+22
1.134e+01 	 2.270e-05 	 2.582e+03 	 2.720e+04 	 1.075e+09 	 6.397e+21 	 1.137e+08 	 7.983e+38 	 5.057e+38 	 1.469e+22
1.134e+01 	 2.294e-05 	 2.580e+03 	 2.692e+04 	 1.073e+09 	 6.337e+21 	 1.125e+08 	 7.983e+38 	 5.057e+38 	 1.456e+22
1.134e+01 	 2.318e-05 	 2.578e+03 	 2.664e+04 	 1.072e+09 	 6.278e+21 	 1.112e+08 	 7.983e+38 	 5.057e+38 	 1.444e+22
1.134e+01 	 2.343e-05 	 2.575e+03 	 2.636e+04 	 1.070e+09 	 6.218e+21 	 1.099e+08 	 7.983e+38 	 5.057e+38 	 1.431e+22
1.134e+01 	 2.367e-05 	 2.573e+03 	 2.608e+04 	 1.068e+09 	 6.158e+21 	 1.087e+08 	 7.983e+38 	 5.057e+38 	 1.419e+22
1.134e+01 	 2.392e-05 	 2.571e+03 	 2.581e+04 	 1.066e+09 	 6.099e+21 	 1.075e+08 	 7.983e+38 	 5.057e+38 	 1.406e+22
1.134e+01 	 2.417e-05 	 2.568e+03 	 2.554e+04 	 1.064e+09 	 6.039e+21 	 1.062e+08 	 7.983e+38 	 5.057e+38 	 1.393e+22
1.134e+01 	 2.443e-05 	 2.566e+03 	 2.528e+04 	 1.062e+09 	 5.980e+21 	 1.050e+08 	 7.983e+38 	 5.057e+38 	 1.381e+22
1.134e+01 	 2.469e-05 	 2.563e+03 	 2.501e+04 	 1.060e+09 	 5.921e+21 	 1.038e+08 	 7.983e+38 	 5.056e+38 	 1.368e+22
1.134e+01 	 2.495e-05 	 2.561e+03 	 2.475e+04 	 1.058e+09 	 5.861e+21 	 1.026e+08 	 7.983e+38 	 5.056e+38 	 1.355e+22
1.134e+01 	 2.521e-05 	 2.558e+03 	 2.449e+04 	 1.055e+09 	 5.802e+21 	 1.015e+08 	 7.983e+38 	 5.056e+38 	 1.342e+22
1.134e+01 	 2.547e-05 	 2.555e+03 	 2.424e+04 	 1.053e+09 	 5.742e+21 	 1.003e+08 	 7.983e+38 	 5.056e+38 	 1.329e+22
1.134e+01 	 2.574e-05 	 2.553e+03 	 2.398e+04 	 1.051e+09 	 5.682e+21 	 9.916e+07 	 7.983e+38 	 5.056e+38 	 1.316e+22
1.134e+01 	 2.601e-05 	 2.550e+03 	 2.373e+04 	 1.049e+09 	 5.623e+21 	 9.802e+07 	 7.982e+38 	 5.056e+38 	 1.303e+22
1.134e+01 	 2.629e-05 	 2.547e+03 	 2.348e+04 	 1.046e+09 	 5.563e+21 	 9.689e+07 	 7.982e+38 	 5.056e+38 	 1.290e+22
1.134e+01 	 2.656e-05 	 2.544e+03 	 2.324e+04 	 1.044e+09 	 5.503e+21 	 9.577e+07 	 7.982e+38 	 5.056e+38 	 1.277e+22
1.134e+01 	 2.684e-05 	 2.541e+03 	 2.300e+04 	 1.041e+09 	 5.443e+21 	 9.466e+07 	 7.982e+38 	 5.056e+38 	 1.264e+22
1.134e+01 	 2.713e-05 	 2.538e+03 	 2.276e+04 	 1.039e+09 	 5.383e+21 	 9.356e+07 	 7.982e+38 	 5.056e+38 	 1.251e+22
1.134e+01 	 2.741e-05 	 2.535e+03 	 2.252e+04 	 1.036e+09 	 5.323e+21 	 9.247e+07 	 7.982e+38 	 5.056e+38 	 1.237e+22
1.134e+01 	 2.770e-05 	 2.532e+03 	 2.228e+04 	 1.034e+09 	 5.263e+21 	 9.139e+07 	 7.982e+38 	 5.056e+38 	 1.224e+22
1.134e+01 	 2.799e-05 	 2.529e+03 	 2.205e+04 	 1.031e+09 	 5.203e+21 	 9.032e+07 	 7.982e+38 	 5.056e+38 	 1.210e+22
1.134e+01 	 2.829e-05 	 2.525e+03 	 2.182e+04 	 1.029e+09 	 5.144e+21 	 8.927e+07 	 7.982e+38 	 5.056e+38 	 1.197e+22
1.134e+01 	 2.859e-05 	 2.523e+03 	 2.159e+04 	 1.027e+09 	 5.096e+21 	 8.826e+07 	 7.982e+38 	 5.056e+38 	 1.187e+22
1.134e+01 	 2.889e-05 	 2.521e+03 	 2.137e+04 	 1.025e+09 	 5.047e+21 	 8.726e+07 	 7.982e+38 	 5.056e+38 	 1.177e+22
1.134e+01 	 2.919e-05 	 2.519e+03 	 2.114e+04 	 1.023e+09 	 4.999e+21 	 8.627e+07 	 7.982e+38 	 5.056e+38 	 1.166e+22
1.134e+01 	 2.950e-05 	 2.516e+03 	 2.092e+04 	 1.021e+09 	 4.950e+21 	 8.529e+07 	 7.982e+38 	 5.056e+38 	 1.156e+22
1.134e+01 	 2.981e-05 	 2.514e+03 	 2.071e+04 	 1.019e+09 	 4.902e+21 	 8.432e+07 	 7.982e+38 	 5.056e+38 	 1.145e+22
1.134e+01 	 3.012e-05 	 2.511e+03 	 2.049e+04 	 1.017e+09 	 4.853e+21 	 8.336e+07 	 7.982e+38 	 5.056e+38 	 1.135e+22
1.134e+01 	 3.044e-05 	 2.509e+03 	 2.027e+04 	 1.015e+09 	 4.804e+21 	 8.240e+07 	 7.982e+38 	 5.056e+38 	 1.124e+22
1.134e+01 	 3.076e-05 	 2.506e+03 	 2.006e+04 	 1.013e+09 	 4.756e+21 	 8.146e+07 	 7.981e+38 	 5.056e+38 	 1.113e+22
1.134e+01 	 3.109e-05 	 2.503e+03 	 1.985e+04 	 1.011e+09 	 4.707e+21 	 8.053e+07 	 7.981e+38 	 5.056e+38 	 1.103e+22
1.134e+01 	 3.141e-05 	 2.501e+03 	 1.965e+04 	 1.009e+09 	 4.658e+21 	 7.960e+07 	 7.981e+38 	 5.056e+38 	 1.092e+22
1.134e+01 	 3.175e-05 	 2.498e+03 	 1.944e+04 	 1.006e+09 	 4.609e+21 	 7.868e+07 	 7.981e+38 	 5.056e+38 	 1.081e+22
1.134e+01 	 3.208e-05 	 2.495e+03 	 1.924e+04 	 1.004e+09 	 4.560e+21 	 7.777e+07 	 7.981e+38 	 5.056e+38 	 1.070e+22
1.134e+01 	 3.242e-05 	 2.492e+03 	 1.904e+04 	 1.002e+09 	 4.511e+21 	 7.687e+07 	 7.981e+38 	 5.056e+38 	 1.059e+22
1.134e+01 	 3.276e-05 	 2.489e+03 	 1.884e+04 	 9.994e+08 	 4.462e+21 	 7.598e+07 	 7.981e+38 	 5.056e+38 	 1.048e+22
1.134e+01 	 3.310e-05 	 2.486e+03 	 1.864e+04 	 9.969e+08 	 4.413e+21 	 7.510e+07 	 7.981e+38 	 5.056e+38 	 1.037e+22
1.134e+01 	 3.345e-05 	 2.483e+03 	 1.845e+04 	 9.946e+08 	 4.365e+21 	 7.423e+07 	 7.981e+38 	 5.056e+38 	 1.027e+22
1.134e+01 	 3.381e-05 	 2.481e+03 	 1.825e+04 	 9.927e+08 	 4.323e+21 	 7.339e+07 	 7.981e+38 	 5.056e+38 	 1.017e+22
1.134e+01 	 3.416e-05 	 2.479e+03 	 1.806e+04 	 9.908e+08 	 4.281e+21 	 7.255e+07 	 7.981e+38 	 5.056e+38 	 1.008e+22
1.134e+01 	 3.452e-05 	 2.476e+03 	 1.787e+04 	 9.888e+08 	 4.239e+21 	 7.172e+07 	 7.981e+38 	 5.056e+38 	 9.990e+21
1.134e+01 	 3.489e-05 	 2.474e+03 	 1.769e+04 	 9.868e+08 	 4.196e+21 	 7.090e+07 	 7.981e+38 	 5.056e+38 	 9.897e+21
1.134e+01 	 3.525e-05 	 2.471e+03 	 1.750e+04 	 9.848e+08 	 4.154e+21 	 7.009e+07 	 7.981e+38 	 5.056e+38 	 9.804e+21
1.134e+01 	 3.562e-05 	 2.468e+03 	 1.732e+04 	 9.827e+08 	 4.112e+21 	 6.929e+07 	 7.981e+38 	 5.056e+38 	 9.710e+21
1.134e+01 	 3.600e-05 	 2.466e+03 	 1.714e+04 	 9.806e+08 	 4.069e+21 	 6.849e+07 	 7.981e+38 	 5.056e+38 	 9.616e+21
1.134e+01 	 3.638e-05 	 2.463e+03 	 1.696e+04 	 9.784e+08 	 4.027e+21 	 6.770e+07 	 7.981e+38 	 5.056e+38 	 9.521e+21
1.135e+01 	 3.676e-05 	 2.460e+03 	 1.678e+04 	 9.762e+08 	 3.984e+21 	 6.692e+07 	 7.980e+38 	 5.056e+38 	 9.426e+21
1.135e+01 	 3.715e-05 	 2.457e+03 	 1.661e+04 	 9.740e+08 	 3.942e+21 	 6.615e+07 	 7.980e+38 	 5.056e+38 	 9.330e+21
1.135e+01 	 3.754e-05 	 2.455e+03 	 1.643e+04 	 9.716e+08 	 3.899e+21 	 6.538e+07 	 7.980e+38 	 5.056e+38 	 9.233e+21
1.135e+01 	 3.794e-05 	 2.452e+03 	 1.626e+04 	 9.696e+08 	 3.859e+21 	 6.463e+07 	 7.980e+38 	 5.056e+38 	 9.145e+21
1.135e+01 	 3.834e-05 	 2.450e+03 	 1.609e+04 	 9.677e+08 	 3.822e+21 	 6.389e+07 	 7.980e+38 	 5.056e+38 	 9.062e+21
1.135e+01 	 3.874e-05 	 2.447e+03 	 1.593e+04 	 9.657e+08 	 3.784e+21 	 6.316e+07 	 7.980e+38 	 5.056e+38 	 8.978e+21
1.135e+01 	 3.915e-05 	 2.445e+03 	 1.576e+04 	 9.637e+08 	 3.746e+21 	 6.244e+07 	 7.980e+38 	 5.056e+38 	 8.894e+21
1.135e+01 	 3.956e-05 	 2.442e+03 	 1.559e+04 	 9.617e+08 	 3.708e+21 	 6.172e+07 	 7.980e+38 	 5.056e+38 	 8.809e+21
1.135e+01 	 3.998e-05 	 2.439e+03 	 1.543e+04 	 9.596e+08 	 3.670e+21 	 6.101e+07 	 7.980e+38 	 5.056e+38 	 8.724e+21
1.135e+01 	 4.040e-05 	 2.437e+03 	 1.527e+04 	 9.575e+08 	 3.632e+21 	 6.031e+07 	 7.980e+38 	 5.056e+38 	 8.638e+21
1.135e+01 	 4.082e-05 	 2.434e+03 	 1.511e+04 	 9.554e+08 	 3.593e+21 	 5.961e+07 	 7.980e+38 	 5.056e+38 	 8.552e+21
1.135e+01 	 4.125e-05 	 2.431e+03 	 1.495e+04 	 9.531e+08 	 3.555e+21 	 5.893e+07 	 7.980e+38 	 5.056e+38 	 8.466e+21
1.135e+01 	 4.169e-05 	 2.428e+03 	 1.480e+04 	 9.511e+08 	 3.519e+21 	 5.825e+07 	 7.980e+38 	 5.056e+38 	 8.384e+21
1.135e+01 	 4.213e-05 	 2.426e+03 	 1.464e+04 	 9.492e+08 	 3.484e+21 	 5.758e+07 	 7.980e+38 	 5.056e+38 	 8.307e+21
1.135e+01 	 4.257e-05 	 2.423e+03 	 1.449e+04 	 9.472e+08 	 3.449e+21 	 5.692e+07 	 7.980e+38 	 5.056e+38 	 8.229e+21
1.135e+01 	 4.302e-05 	 2.421e+03 	 1.434e+04 	 9.452e+08 	 3.414e+21 	 5.627e+07 	 7.980e+38 	 5.056e+38 	 8.151e+21
1.135e+01 	 4.347e-05 	 2.418e+03 	 1.419e+04 	 9.432e+08 	 3.380e+21 	 5.562e+07 	 7.979e+38 	 5.056e+38 	 8.073e+21
1.135e+01 	 4.393e-05 	 2.416e+03 	 1.404e+04 	 9.411e+08 	 3.345e+21 	 5.498e+07 	 7.979e+38 	 5.056e+38 	 7.994e+21
1.135e+01 	 4.440e-05 	 2.413e+03 	 1.389e+04 	 9.390e+08 	 3.310e+21 	 5.435e+07 	 7.979e+38 	 5.056e+38 	 7.915e+21
1.135e+01 	 4.486e-05 	 2.410e+03 	 1.375e+04 	 9.369e+08 	 3.275e+21 	 5.372e+07 	 7.979e+38 	 5.056e+38 	 7.835e+21
1.135e+01 	 4.534e-05 	 2.408e+03 	 1.360e+04 	 9.350e+08 	 3.242e+21 	 5.311e+07 	 7.979e+38 	 5.056e+38 	 7.763e+21
1.135e+01 	 4.581e-05 	 2.405e+03 	 1.346e+04 	 9.331e+08 	 3.210e+21 	 5.250e+07 	 7.979e+38 	 5.056e+38 	 7.691e+21
1.135e+01 	 4.630e-05 	 2.403e+03 	 1.332e+04 	 9.311e+08 	 3.178e+21 	 5.190e+07 	 7.979e+38 	 5.056e+38 	 7.618e+21
1.135e+01 	 4.678e-05 	 2.400e+03 	 1.318e+04 	 9.291e+08 	 3.145e+21 	 5.130e+07 	 7.979e+38 	 5.056e+38 	 7.545e+21
1.135e+01 	 4.728e-05 	 2.398e+03 	 1.305e+04 	 9.271e+08 	 3.113e+21 	 5.071e+07 	 7.979e+38 	 5.056e+38 	 7.472e+21
1.135e+01 	 4.777e-05 	 2.395e+03 	 1.291e+04 	 9.250e+08 	 3.081e+21 	 5.013e+07 	 7.979e+38 	 5.055e+38 	 7.398e+21
1.135e+01 	 4.828e-05 	 2.392e+03 	 1.277e+04 	 9.230e+08 	 3.049e+21 	 4.955e+07 	 7.979e+38 	 5.055e+38 	 7.327e+21
1.135e+01 	 4.879e-05 	 2.390e+03 	 1.264e+04 	 9.211e+08 	 3.019e+21 	 4.898e+07 	 7.979e+38 	 5.055e+38 	 7.259e+21
1.135e+01 	 4.930e-05 	 2.387e+03 	 1.251e+04 	 9.192e+08 	 2.989e+21 	 4.842e+07 	 7.979e+38 	 5.055e+38 	 7.191e+21
1.135e+01 	 4.982e-05 	 2.385e+03 	 1.238e+04 	 9.172e+08 	 2.958e+21 	 4.786e+07 	 7.979e+38 	 5.055e+38 	 7.122e+21
1.135e+01 	 5.035e-05 	 2.382e+03 	 1.225e+04 	 9.152e+08 	 2.928e+21 	 4.731e+07 	 7.979e+38 	 5.055e+38 	 7.053e+21
1.135e+01 	 5.088e-05 	 2.379e+03 	 1.212e+04 	 9.131e+08 	 2.897e+21 	 4.677e+07 	 7.979e+38 	 5.055e+38 	 6.983e+21
1.135e+01 	 5.141e-05 	 2.377e+03 	 1.199e+04 	 9.112e+08 	 2.869e+21 	 4.623e+07 	 7.979e+38 	 5.055e+38 	 6.919e+21
1.135e+01 	 5.195e-05 	 2.375e+03 	 1.187e+04 	 9.093e+08 	 2.840e+21 	 4.570e+07 	 7.978e+38 	 5.055e+38 	 6.854e+21
1.135e+01 	 5.250e-05 	 2.372e+03 	 1.175e+04 	 9.074e+08 	 2.812e+21 	 4.518e+07 	 7.978e+38 	 5.055e+38 	 6.789e+21
1.135e+01 	 5.305e-05 	 2.369e+03 	 1.162e+04 	 9.054e+08 	 2.783e+21 	 4.466e+07 	 7.978e+38 	 5.055e+38 	 6.723e+21
1.135e+01 	 5.361e-05 	 2.367e+03 	 1.150e+04 	 9.034e+08 	 2.754e+21 	 4.414e+07 	 7.978e+38 	 5.055e+38 	 6.657e+21
1.135e+01 	 5.418e-05 	 2.364e+03 	 1.138e+04 	 9.015e+08 	 2.727e+21 	 4.364e+07 	 7.978e+38 	 5.055e+38 	 6.596e+21
1.135e+01 	 5.475e-05 	 2.362e+03 	 1.126e+04 	 8.997e+08 	 2.700e+21 	 4.314e+07 	 7.978e+38 	 5.055e+38 	 6.534e+21
