r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.20087176e+06 	 1.272440e+03 	 3.134141e+08 	 5.363419e+02 	 1.584186e+09 	 1.593643e+22 	 2.462902e+05 	 1.713011e+39 	 1.119942e+39 	 4.773033e+22 	 3.259770e+07
1.20268158e+06 	 1.283809e+03 	 3.128803e+08 	 5.297826e+02 	 1.578794e+09 	 1.572044e+22 	 2.436934e+05 	 1.708601e+39 	 1.117949e+39 	 4.708358e+22 	 3.231825e+07
1.20449659e+06 	 1.295275e+03 	 3.123472e+08 	 5.233035e+02 	 1.573418e+09 	 1.550732e+22 	 2.411248e+05 	 1.704204e+39 	 1.115960e+39 	 4.644545e+22 	 3.204123e+07
1.20631678e+06 	 1.306838e+03 	 3.118148e+08 	 5.169036e+02 	 1.568060e+09 	 1.529705e+22 	 2.385840e+05 	 1.699821e+39 	 1.113975e+39 	 4.581583e+22 	 3.176661e+07
1.20814217e+06 	 1.318499e+03 	 3.112833e+08 	 5.105820e+02 	 1.562718e+09 	 1.508958e+22 	 2.360708e+05 	 1.695452e+39 	 1.111995e+39 	 4.519459e+22 	 3.149437e+07
1.20997278e+06 	 1.330260e+03 	 3.107526e+08 	 5.043377e+02 	 1.557394e+09 	 1.488487e+22 	 2.335849e+05 	 1.691096e+39 	 1.110018e+39 	 4.458163e+22 	 3.122449e+07
1.21180862e+06 	 1.342121e+03 	 3.102226e+08 	 4.981698e+02 	 1.552086e+09 	 1.468290e+22 	 2.311258e+05 	 1.686754e+39 	 1.108046e+39 	 4.397686e+22 	 3.095696e+07
1.21364969e+06 	 1.354082e+03 	 3.096934e+08 	 4.920773e+02 	 1.546796e+09 	 1.448363e+22 	 2.286934e+05 	 1.682425e+39 	 1.106078e+39 	 4.338015e+22 	 3.069174e+07
1.21549594e+06 	 1.366146e+03 	 3.091650e+08 	 4.860594e+02 	 1.541522e+09 	 1.428701e+22 	 2.262873e+05 	 1.678109e+39 	 1.104114e+39 	 4.279141e+22 	 3.042881e+07
1.21734766e+06 	 1.378311e+03 	 3.086374e+08 	 4.801150e+02 	 1.536265e+09 	 1.409301e+22 	 2.239073e+05 	 1.673808e+39 	 1.102155e+39 	 4.221050e+22 	 3.016818e+07
1.21920477e+06 	 1.390579e+03 	 3.081105e+08 	 4.742433e+02 	 1.531024e+09 	 1.390160e+22 	 2.215531e+05 	 1.669520e+39 	 1.100200e+39 	 4.163732e+22 	 2.990981e+07
1.22106723e+06 	 1.402951e+03 	 3.075844e+08 	 4.684434e+02 	 1.525800e+09 	 1.371274e+22 	 2.192244e+05 	 1.665245e+39 	 1.098249e+39 	 4.107179e+22 	 2.965368e+07
1.22293500e+06 	 1.415428e+03 	 3.070590e+08 	 4.627145e+02 	 1.520592e+09 	 1.352640e+22 	 2.169208e+05 	 1.660985e+39 	 1.096303e+39 	 4.051380e+22 	 2.939977e+07
1.22480807e+06 	 1.428011e+03 	 3.065344e+08 	 4.570556e+02 	 1.515401e+09 	 1.334254e+22 	 2.146422e+05 	 1.656737e+39 	 1.094361e+39 	 3.996326e+22 	 2.914805e+07
1.22668649e+06 	 1.440701e+03 	 3.060106e+08 	 4.514660e+02 	 1.510227e+09 	 1.316115e+22 	 2.123881e+05 	 1.652503e+39 	 1.092423e+39 	 3.942008e+22 	 2.889852e+07
1.22857020e+06 	 1.453498e+03 	 3.054876e+08 	 4.459447e+02 	 1.505069e+09 	 1.298218e+22 	 2.101584e+05 	 1.648283e+39 	 1.090489e+39 	 3.888417e+22 	 2.865115e+07
1.23045926e+06 	 1.466403e+03 	 3.049654e+08 	 4.404909e+02 	 1.499927e+09 	 1.280561e+22 	 2.079528e+05 	 1.644075e+39 	 1.088560e+39 	 3.835543e+22 	 2.840591e+07
1.23235367e+06 	 1.479418e+03 	 3.044439e+08 	 4.351038e+02 	 1.494802e+09 	 1.263140e+22 	 2.057710e+05 	 1.639881e+39 	 1.086634e+39 	 3.783376e+22 	 2.816280e+07
1.23425355e+06 	 1.492543e+03 	 3.039232e+08 	 4.297826e+02 	 1.489693e+09 	 1.245952e+22 	 2.036127e+05 	 1.635699e+39 	 1.084713e+39 	 3.731906e+22 	 2.792180e+07
1.23615893e+06 	 1.505779e+03 	 3.034033e+08 	 4.245265e+02 	 1.484601e+09 	 1.228994e+22 	 2.014778e+05 	 1.631531e+39 	 1.082796e+39 	 3.681125e+22 	 2.768288e+07
1.23806978e+06 	 1.519126e+03 	 3.028841e+08 	 4.193346e+02 	 1.479525e+09 	 1.212263e+22 	 1.993659e+05 	 1.627376e+39 	 1.080883e+39 	 3.631024e+22 	 2.744603e+07
1.23998615e+06 	 1.532586e+03 	 3.023658e+08 	 4.142063e+02 	 1.474464e+09 	 1.195756e+22 	 1.972768e+05 	 1.623233e+39 	 1.078974e+39 	 3.581592e+22 	 2.721123e+07
1.24190814e+06 	 1.546159e+03 	 3.018481e+08 	 4.091406e+02 	 1.469420e+09 	 1.179470e+22 	 1.952103e+05 	 1.619104e+39 	 1.077070e+39 	 3.532821e+22 	 2.697846e+07
1.24383569e+06 	 1.559846e+03 	 3.013312e+08 	 4.041370e+02 	 1.464392e+09 	 1.163401e+22 	 1.931660e+05 	 1.614988e+39 	 1.075169e+39 	 3.484703e+22 	 2.674771e+07
1.24576868e+06 	 1.573649e+03 	 3.008151e+08 	 3.991945e+02 	 1.459380e+09 	 1.147548e+22 	 1.911438e+05 	 1.610885e+39 	 1.073273e+39 	 3.437230e+22 	 2.651896e+07
1.24770734e+06 	 1.587568e+03 	 3.002998e+08 	 3.943124e+02 	 1.454384e+09 	 1.131907e+22 	 1.891434e+05 	 1.606795e+39 	 1.071381e+39 	 3.390391e+22 	 2.629219e+07
1.24965161e+06 	 1.601604e+03 	 2.997852e+08 	 3.894901e+02 	 1.449404e+09 	 1.116476e+22 	 1.871646e+05 	 1.602718e+39 	 1.069494e+39 	 3.344180e+22 	 2.606737e+07
1.25160141e+06 	 1.615759e+03 	 2.992714e+08 	 3.847267e+02 	 1.444440e+09 	 1.101251e+22 	 1.852070e+05 	 1.598653e+39 	 1.067610e+39 	 3.298589e+22 	 2.584451e+07
1.25355663e+06 	 1.630033e+03 	 2.987583e+08 	 3.800216e+02 	 1.439491e+09 	 1.086232e+22 	 1.832705e+05 	 1.594602e+39 	 1.065731e+39 	 3.253611e+22 	 2.562356e+07
1.25551757e+06 	 1.644426e+03 	 2.982460e+08 	 3.753741e+02 	 1.434559e+09 	 1.071413e+22 	 1.813549e+05 	 1.590563e+39 	 1.063855e+39 	 3.209234e+22 	 2.540453e+07
1.25748412e+06 	 1.658941e+03 	 2.977345e+08 	 3.707833e+02 	 1.429642e+09 	 1.056793e+22 	 1.794598e+05 	 1.586537e+39 	 1.061984e+39 	 3.165453e+22 	 2.518738e+07
1.25945621e+06 	 1.673578e+03 	 2.972237e+08 	 3.662488e+02 	 1.424741e+09 	 1.042370e+22 	 1.775851e+05 	 1.582524e+39 	 1.060117e+39 	 3.122260e+22 	 2.497212e+07
1.26143381e+06 	 1.688339e+03 	 2.967137e+08 	 3.617696e+02 	 1.419856e+09 	 1.028141e+22 	 1.757306e+05 	 1.578524e+39 	 1.058254e+39 	 3.079648e+22 	 2.475870e+07
1.26341703e+06 	 1.703224e+03 	 2.962045e+08 	 3.573453e+02 	 1.414987e+09 	 1.014102e+22 	 1.738959e+05 	 1.574536e+39 	 1.056396e+39 	 3.037608e+22 	 2.454713e+07
1.26540586e+06 	 1.718233e+03 	 2.956960e+08 	 3.529751e+02 	 1.410133e+09 	 1.000253e+22 	 1.720810e+05 	 1.570561e+39 	 1.054541e+39 	 2.996133e+22 	 2.433739e+07
1.26740040e+06 	 1.733369e+03 	 2.951883e+08 	 3.486583e+02 	 1.405294e+09 	 9.865897e+21 	 1.702855e+05 	 1.566599e+39 	 1.052690e+39 	 2.955215e+22 	 2.412945e+07
1.26940071e+06 	 1.748632e+03 	 2.946813e+08 	 3.443943e+02 	 1.400472e+09 	 9.731098e+21 	 1.685093e+05 	 1.562649e+39 	 1.050844e+39 	 2.914846e+22 	 2.392332e+07
1.27140669e+06 	 1.764022e+03 	 2.941751e+08 	 3.401824e+02 	 1.395664e+09 	 9.598112e+21 	 1.667522e+05 	 1.558711e+39 	 1.049002e+39 	 2.875021e+22 	 2.371896e+07
1.27341841e+06 	 1.779542e+03 	 2.936697e+08 	 3.360221e+02 	 1.390872e+09 	 9.466915e+21 	 1.650140e+05 	 1.554787e+39 	 1.047163e+39 	 2.835730e+22 	 2.351636e+07
1.27543583e+06 	 1.795192e+03 	 2.931650e+08 	 3.319126e+02 	 1.386096e+09 	 9.337483e+21 	 1.632944e+05 	 1.550874e+39 	 1.045329e+39 	 2.796969e+22 	 2.331551e+07
1.27745905e+06 	 1.810973e+03 	 2.926611e+08 	 3.278534e+02 	 1.381335e+09 	 9.209793e+21 	 1.615932e+05 	 1.546974e+39 	 1.043499e+39 	 2.758729e+22 	 2.311640e+07
1.27948804e+06 	 1.826886e+03 	 2.921579e+08 	 3.238439e+02 	 1.376589e+09 	 9.083822e+21 	 1.599103e+05 	 1.543087e+39 	 1.041673e+39 	 2.721003e+22 	 2.291900e+07
1.28152277e+06 	 1.842932e+03 	 2.916555e+08 	 3.198833e+02 	 1.371859e+09 	 8.959549e+21 	 1.582454e+05 	 1.539211e+39 	 1.039851e+39 	 2.683786e+22 	 2.272330e+07
1.28356341e+06 	 1.859112e+03 	 2.911538e+08 	 3.159713e+02 	 1.367143e+09 	 8.836947e+21 	 1.565983e+05 	 1.535348e+39 	 1.038034e+39 	 2.647069e+22 	 2.252929e+07
1.28560984e+06 	 1.875428e+03 	 2.906529e+08 	 3.121070e+02 	 1.362443e+09 	 8.715997e+21 	 1.549689e+05 	 1.531497e+39 	 1.036220e+39 	 2.610847e+22 	 2.233695e+07
1.28766214e+06 	 1.891880e+03 	 2.901527e+08 	 3.082900e+02 	 1.357758e+09 	 8.596678e+21 	 1.533570e+05 	 1.527659e+39 	 1.034410e+39 	 2.575112e+22 	 2.214628e+07
1.28972035e+06 	 1.908470e+03 	 2.896533e+08 	 3.045197e+02 	 1.353088e+09 	 8.478965e+21 	 1.517623e+05 	 1.523833e+39 	 1.032604e+39 	 2.539859e+22 	 2.195724e+07
1.29178444e+06 	 1.925198e+03 	 2.891547e+08 	 3.007955e+02 	 1.348433e+09 	 8.362840e+21 	 1.501847e+05 	 1.520018e+39 	 1.030803e+39 	 2.505082e+22 	 2.176983e+07
1.29385441e+06 	 1.942065e+03 	 2.886567e+08 	 2.971169e+02 	 1.343793e+09 	 8.248280e+21 	 1.486239e+05 	 1.516216e+39 	 1.029005e+39 	 2.470773e+22 	 2.158404e+07
1.29593030e+06 	 1.959074e+03 	 2.881596e+08 	 2.934832e+02 	 1.339169e+09 	 8.135266e+21 	 1.470799e+05 	 1.512426e+39 	 1.027211e+39 	 2.436926e+22 	 2.139985e+07
1.29801212e+06 	 1.976224e+03 	 2.876632e+08 	 2.898940e+02 	 1.334559e+09 	 8.023776e+21 	 1.455523e+05 	 1.508649e+39 	 1.025422e+39 	 2.403536e+22 	 2.121725e+07
1.30009980e+06 	 1.993518e+03 	 2.871675e+08 	 2.863487e+02 	 1.329964e+09 	 7.913795e+21 	 1.440411e+05 	 1.504882e+39 	 1.023636e+39 	 2.370598e+22 	 2.103621e+07
1.30219426e+06 	 2.010953e+03 	 2.866726e+08 	 2.828467e+02 	 1.325383e+09 	 7.805282e+21 	 1.425462e+05 	 1.501128e+39 	 1.021855e+39 	 2.338100e+22 	 2.085675e+07
1.30429396e+06 	 2.028535e+03 	 2.861784e+08 	 2.793876e+02 	 1.320818e+09 	 7.698252e+21 	 1.410671e+05 	 1.497386e+39 	 1.020076e+39 	 2.306045e+22 	 2.067882e+07
1.30640006e+06 	 2.046263e+03 	 2.856850e+08 	 2.759707e+02 	 1.316267e+09 	 7.592658e+21 	 1.396038e+05 	 1.493656e+39 	 1.018303e+39 	 2.274421e+22 	 2.050243e+07
1.30851221e+06 	 2.064138e+03 	 2.851923e+08 	 2.725957e+02 	 1.311731e+09 	 7.488487e+21 	 1.381562e+05 	 1.489938e+39 	 1.016533e+39 	 2.243222e+22 	 2.032756e+07
1.31063006e+06 	 2.082163e+03 	 2.847003e+08 	 2.692619e+02 	 1.307209e+09 	 7.385730e+21 	 1.367240e+05 	 1.486231e+39 	 1.014768e+39 	 2.212447e+22 	 2.015419e+07
