r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.20004105e+06 	 1.445043e-01 	 2.841156e+08 	 1.058959e+05 	 1.301845e+09 	 1.583569e+22 	 1.977425e+09 	 6.072046e+38 	 3.968361e+38 	 3.499557e+22 	 7.284258e+09
1.20005144e+06 	 1.462756e-01 	 2.836874e+08 	 1.046115e+05 	 1.297924e+09 	 1.561865e+22 	 1.950433e+09 	 6.072014e+38 	 3.968358e+38 	 3.453112e+22 	 7.209272e+09
1.20006180e+06 	 1.480686e-01 	 2.832600e+08 	 1.033427e+05 	 1.294016e+09 	 1.540465e+22 	 1.923810e+09 	 6.071982e+38 	 3.968356e+38 	 3.407302e+22 	 7.135046e+09
1.20007214e+06 	 1.498835e-01 	 2.828334e+08 	 1.020893e+05 	 1.290121e+09 	 1.519364e+22 	 1.897552e+09 	 6.071950e+38 	 3.968353e+38 	 3.362117e+22 	 7.061572e+09
1.20008247e+06 	 1.517208e-01 	 2.824074e+08 	 1.008511e+05 	 1.286238e+09 	 1.498559e+22 	 1.871654e+09 	 6.071919e+38 	 3.968351e+38 	 3.317548e+22 	 6.988843e+09
1.20009277e+06 	 1.535805e-01 	 2.819822e+08 	 9.962797e+04 	 1.282367e+09 	 1.478044e+22 	 1.846110e+09 	 6.071887e+38 	 3.968348e+38 	 3.273587e+22 	 6.916850e+09
1.20010306e+06 	 1.554631e-01 	 2.815577e+08 	 9.841962e+04 	 1.278509e+09 	 1.457817e+22 	 1.820917e+09 	 6.071855e+38 	 3.968345e+38 	 3.230225e+22 	 6.845587e+09
1.20011332e+06 	 1.573687e-01 	 2.811339e+08 	 9.722594e+04 	 1.274664e+09 	 1.437872e+22 	 1.796068e+09 	 6.071824e+38 	 3.968343e+38 	 3.187455e+22 	 6.775047e+09
1.20012357e+06 	 1.592978e-01 	 2.807109e+08 	 9.604673e+04 	 1.270830e+09 	 1.418207e+22 	 1.771560e+09 	 6.071792e+38 	 3.968340e+38 	 3.145267e+22 	 6.705221e+09
1.20013380e+06 	 1.612504e-01 	 2.802885e+08 	 9.488182e+04 	 1.267009e+09 	 1.398816e+22 	 1.747387e+09 	 6.071761e+38 	 3.968338e+38 	 3.103653e+22 	 6.636104e+09
1.20014401e+06 	 1.632270e-01 	 2.798669e+08 	 9.373104e+04 	 1.263200e+09 	 1.379696e+22 	 1.723545e+09 	 6.071730e+38 	 3.968335e+38 	 3.062607e+22 	 6.567687e+09
1.20015420e+06 	 1.652279e-01 	 2.794460e+08 	 9.259421e+04 	 1.259404e+09 	 1.360843e+22 	 1.700030e+09 	 6.071698e+38 	 3.968332e+38 	 3.022118e+22 	 6.499965e+09
1.20016438e+06 	 1.672532e-01 	 2.790259e+08 	 9.147118e+04 	 1.255619e+09 	 1.342254e+22 	 1.676837e+09 	 6.071667e+38 	 3.968330e+38 	 2.982180e+22 	 6.432929e+09
1.20017453e+06 	 1.693034e-01 	 2.786064e+08 	 9.036177e+04 	 1.251847e+09 	 1.323924e+22 	 1.653961e+09 	 6.071636e+38 	 3.968327e+38 	 2.942786e+22 	 6.366574e+09
1.20018466e+06 	 1.713788e-01 	 2.781877e+08 	 8.926581e+04 	 1.248087e+09 	 1.305850e+22 	 1.631399e+09 	 6.071605e+38 	 3.968325e+38 	 2.903926e+22 	 6.300892e+09
1.20019478e+06 	 1.734795e-01 	 2.777696e+08 	 8.818314e+04 	 1.244339e+09 	 1.288028e+22 	 1.609145e+09 	 6.071574e+38 	 3.968322e+38 	 2.865595e+22 	 6.235876e+09
1.20020488e+06 	 1.756061e-01 	 2.773523e+08 	 8.711361e+04 	 1.240603e+09 	 1.270455e+22 	 1.587196e+09 	 6.071543e+38 	 3.968319e+38 	 2.827784e+22 	 6.171521e+09
1.20021496e+06 	 1.777587e-01 	 2.769357e+08 	 8.605705e+04 	 1.236878e+09 	 1.253127e+22 	 1.565548e+09 	 6.071512e+38 	 3.968317e+38 	 2.790486e+22 	 6.107819e+09
1.20022502e+06 	 1.799377e-01 	 2.765198e+08 	 8.501330e+04 	 1.233166e+09 	 1.236040e+22 	 1.544196e+09 	 6.071481e+38 	 3.968314e+38 	 2.753695e+22 	 6.044764e+09
1.20023506e+06 	 1.821434e-01 	 2.761046e+08 	 8.398221e+04 	 1.229466e+09 	 1.219192e+22 	 1.523136e+09 	 6.071450e+38 	 3.968312e+38 	 2.717403e+22 	 5.982349e+09
1.20024509e+06 	 1.843762e-01 	 2.756901e+08 	 8.296363e+04 	 1.225777e+09 	 1.202578e+22 	 1.502364e+09 	 6.071419e+38 	 3.968309e+38 	 2.681602e+22 	 5.920569e+09
1.20025510e+06 	 1.866364e-01 	 2.752764e+08 	 8.195740e+04 	 1.222101e+09 	 1.186196e+22 	 1.481876e+09 	 6.071388e+38 	 3.968307e+38 	 2.646287e+22 	 5.859416e+09
1.20026509e+06 	 1.889242e-01 	 2.748633e+08 	 8.096337e+04 	 1.218436e+09 	 1.170042e+22 	 1.461669e+09 	 6.071358e+38 	 3.968304e+38 	 2.611450e+22 	 5.798884e+09
1.20027506e+06 	 1.912401e-01 	 2.744509e+08 	 7.998140e+04 	 1.214782e+09 	 1.154113e+22 	 1.441738e+09 	 6.071327e+38 	 3.968301e+38 	 2.577085e+22 	 5.738968e+09
1.20028501e+06 	 1.935844e-01 	 2.740393e+08 	 7.901134e+04 	 1.211141e+09 	 1.138406e+22 	 1.422080e+09 	 6.071296e+38 	 3.968299e+38 	 2.543186e+22 	 5.679660e+09
1.20029495e+06 	 1.959575e-01 	 2.736283e+08 	 7.805305e+04 	 1.207511e+09 	 1.122918e+22 	 1.402691e+09 	 6.071266e+38 	 3.968296e+38 	 2.509745e+22 	 5.620956e+09
1.20030486e+06 	 1.983596e-01 	 2.732180e+08 	 7.710638e+04 	 1.203893e+09 	 1.107644e+22 	 1.383568e+09 	 6.071235e+38 	 3.968294e+38 	 2.476756e+22 	 5.562849e+09
1.20031476e+06 	 2.007913e-01 	 2.728085e+08 	 7.617119e+04 	 1.200286e+09 	 1.092583e+22 	 1.364705e+09 	 6.071205e+38 	 3.968291e+38 	 2.444213e+22 	 5.505332e+09
1.20032465e+06 	 2.032527e-01 	 2.723996e+08 	 7.524734e+04 	 1.196691e+09 	 1.077732e+22 	 1.346101e+09 	 6.071174e+38 	 3.968288e+38 	 2.412111e+22 	 5.448401e+09
1.20033451e+06 	 2.057443e-01 	 2.719914e+08 	 7.433470e+04 	 1.193108e+09 	 1.063087e+22 	 1.327752e+09 	 6.071144e+38 	 3.968286e+38 	 2.380442e+22 	 5.392048e+09
