r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.19957027e+06 	 1.263142e-01 	 2.841343e+08 	 1.080671e+05 	 1.302017e+09 	 1.601801e+22 	 2.262670e+09 	 6.007060e+38 	 3.925073e+38 	 3.528765e+22 	 7.430265e+09
1.19958065e+06 	 1.278740e-01 	 2.837020e+08 	 1.067468e+05 	 1.298057e+09 	 1.579632e+22 	 2.231546e+09 	 6.007029e+38 	 3.925071e+38 	 3.481452e+22 	 7.353248e+09
1.19959101e+06 	 1.294531e-01 	 2.832704e+08 	 1.054426e+05 	 1.294110e+09 	 1.557776e+22 	 2.200851e+09 	 6.006998e+38 	 3.925069e+38 	 3.434792e+22 	 7.277016e+09
1.19960136e+06 	 1.310517e-01 	 2.828395e+08 	 1.041544e+05 	 1.290176e+09 	 1.536229e+22 	 2.170581e+09 	 6.006967e+38 	 3.925066e+38 	 3.388776e+22 	 7.201561e+09
1.19961168e+06 	 1.326701e-01 	 2.824093e+08 	 1.028819e+05 	 1.286255e+09 	 1.514987e+22 	 2.140728e+09 	 6.006936e+38 	 3.925064e+38 	 3.343393e+22 	 7.126877e+09
1.19962198e+06 	 1.343084e-01 	 2.819799e+08 	 1.016249e+05 	 1.282346e+09 	 1.494044e+22 	 2.111288e+09 	 6.006905e+38 	 3.925062e+38 	 3.298635e+22 	 7.052954e+09
1.19963227e+06 	 1.359670e-01 	 2.815512e+08 	 1.003833e+05 	 1.278450e+09 	 1.473397e+22 	 2.082253e+09 	 6.006874e+38 	 3.925060e+38 	 3.254493e+22 	 6.979787e+09
1.19964253e+06 	 1.376461e-01 	 2.811233e+08 	 9.915685e+04 	 1.274567e+09 	 1.453041e+22 	 2.053620e+09 	 6.006844e+38 	 3.925057e+38 	 3.210958e+22 	 6.907366e+09
1.19965277e+06 	 1.393459e-01 	 2.806960e+08 	 9.794539e+04 	 1.270696e+09 	 1.432973e+22 	 2.025381e+09 	 6.006813e+38 	 3.925055e+38 	 3.168022e+22 	 6.835684e+09
1.19966300e+06 	 1.410667e-01 	 2.802696e+08 	 9.674873e+04 	 1.266838e+09 	 1.413187e+22 	 1.997532e+09 	 6.006782e+38 	 3.925053e+38 	 3.125677e+22 	 6.764734e+09
1.19967320e+06 	 1.428088e-01 	 2.798438e+08 	 9.556670e+04 	 1.262992e+09 	 1.393681e+22 	 1.970068e+09 	 6.006752e+38 	 3.925050e+38 	 3.083913e+22 	 6.694509e+09
1.19968339e+06 	 1.445723e-01 	 2.794188e+08 	 9.439910e+04 	 1.259158e+09 	 1.374449e+22 	 1.942982e+09 	 6.006721e+38 	 3.925048e+38 	 3.042723e+22 	 6.625001e+09
1.19969356e+06 	 1.463577e-01 	 2.789945e+08 	 9.324577e+04 	 1.255337e+09 	 1.355489e+22 	 1.916271e+09 	 6.006691e+38 	 3.925046e+38 	 3.002099e+22 	 6.556203e+09
1.19970371e+06 	 1.481651e-01 	 2.785709e+08 	 9.210654e+04 	 1.251528e+09 	 1.336796e+22 	 1.889927e+09 	 6.006660e+38 	 3.925043e+38 	 2.962033e+22 	 6.488108e+09
1.19971384e+06 	 1.499949e-01 	 2.781480e+08 	 9.098122e+04 	 1.247731e+09 	 1.318366e+22 	 1.863947e+09 	 6.006630e+38 	 3.925041e+38 	 2.922516e+22 	 6.420709e+09
1.19972395e+06 	 1.518472e-01 	 2.777259e+08 	 8.986965e+04 	 1.243947e+09 	 1.300196e+22 	 1.838326e+09 	 6.006600e+38 	 3.925039e+38 	 2.883542e+22 	 6.353998e+09
1.19973404e+06 	 1.537224e-01 	 2.773045e+08 	 8.877166e+04 	 1.240175e+09 	 1.282282e+22 	 1.813058e+09 	 6.006569e+38 	 3.925037e+38 	 2.845102e+22 	 6.287970e+09
1.19974411e+06 	 1.556208e-01 	 2.768838e+08 	 8.768708e+04 	 1.236415e+09 	 1.264619e+22 	 1.788138e+09 	 6.006539e+38 	 3.925034e+38 	 2.807189e+22 	 6.222616e+09
1.19975416e+06 	 1.575427e-01 	 2.764639e+08 	 8.661576e+04 	 1.232667e+09 	 1.247206e+22 	 1.763562e+09 	 6.006509e+38 	 3.925032e+38 	 2.769795e+22 	 6.157931e+09
1.19976420e+06 	 1.594882e-01 	 2.760446e+08 	 8.555752e+04 	 1.228932e+09 	 1.230037e+22 	 1.739325e+09 	 6.006479e+38 	 3.925030e+38 	 2.732914e+22 	 6.093908e+09
1.19977422e+06 	 1.614578e-01 	 2.756261e+08 	 8.451222e+04 	 1.225208e+09 	 1.213110e+22 	 1.715423e+09 	 6.006449e+38 	 3.925027e+38 	 2.696537e+22 	 6.030539e+09
1.19978422e+06 	 1.634518e-01 	 2.752083e+08 	 8.347968e+04 	 1.221496e+09 	 1.196420e+22 	 1.691850e+09 	 6.006419e+38 	 3.925025e+38 	 2.660658e+22 	 5.967819e+09
1.19979420e+06 	 1.654703e-01 	 2.747912e+08 	 8.245976e+04 	 1.217797e+09 	 1.179966e+22 	 1.668602e+09 	 6.006389e+38 	 3.925023e+38 	 2.625270e+22 	 5.905740e+09
1.19980416e+06 	 1.675138e-01 	 2.743748e+08 	 8.145230e+04 	 1.214109e+09 	 1.163742e+22 	 1.645674e+09 	 6.006359e+38 	 3.925021e+38 	 2.590367e+22 	 5.844297e+09
1.19981410e+06 	 1.695826e-01 	 2.739592e+08 	 8.045715e+04 	 1.210433e+09 	 1.147747e+22 	 1.623063e+09 	 6.006329e+38 	 3.925018e+38 	 2.555940e+22 	 5.783483e+09
1.19982403e+06 	 1.716769e-01 	 2.735442e+08 	 7.947416e+04 	 1.206769e+09 	 1.131976e+22 	 1.600763e+09 	 6.006299e+38 	 3.925016e+38 	 2.521984e+22 	 5.723291e+09
