r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.20003901e+06 	 1.572590e+00 	 2.974021e+08 	 6.139682e+04 	 1.426452e+09 	 1.588331e+22 	 1.895614e+08 	 9.230778e+38 	 6.032732e+38 	 3.965474e+22 	 3.987804e+09
1.20005380e+06 	 1.590937e+00 	 2.970336e+08 	 6.068712e+04 	 1.422919e+09 	 1.570392e+22 	 1.871388e+08 	 9.230656e+38 	 6.032692e+38 	 3.922747e+22 	 3.947882e+09
1.20006858e+06 	 1.609497e+00 	 2.966658e+08 	 5.998561e+04 	 1.419398e+09 	 1.552669e+22 	 1.847474e+08 	 9.230534e+38 	 6.032652e+38 	 3.880517e+22 	 3.908353e+09
1.20008336e+06 	 1.628274e+00 	 2.962988e+08 	 5.929222e+04 	 1.415888e+09 	 1.535161e+22 	 1.823867e+08 	 9.230412e+38 	 6.032611e+38 	 3.838778e+22 	 3.869211e+09
1.20009813e+06 	 1.647270e+00 	 2.959324e+08 	 5.860684e+04 	 1.412388e+09 	 1.517865e+22 	 1.800564e+08 	 9.230290e+38 	 6.032571e+38 	 3.797524e+22 	 3.830453e+09
1.20011289e+06 	 1.666487e+00 	 2.955668e+08 	 5.792939e+04 	 1.408901e+09 	 1.500778e+22 	 1.777561e+08 	 9.230168e+38 	 6.032530e+38 	 3.756750e+22 	 3.792076e+09
1.20012764e+06 	 1.685929e+00 	 2.952019e+08 	 5.725976e+04 	 1.405424e+09 	 1.483898e+22 	 1.754853e+08 	 9.230045e+38 	 6.032490e+38 	 3.716449e+22 	 3.754076e+09
1.20014238e+06 	 1.705598e+00 	 2.948377e+08 	 5.659788e+04 	 1.401959e+09 	 1.467221e+22 	 1.732438e+08 	 9.229923e+38 	 6.032449e+38 	 3.676615e+22 	 3.716449e+09
1.20015712e+06 	 1.725496e+00 	 2.944743e+08 	 5.594364e+04 	 1.398504e+09 	 1.450745e+22 	 1.710310e+08 	 9.229800e+38 	 6.032408e+38 	 3.637243e+22 	 3.679192e+09
1.20017185e+06 	 1.745626e+00 	 2.941115e+08 	 5.529697e+04 	 1.395061e+09 	 1.434469e+22 	 1.688468e+08 	 9.229678e+38 	 6.032367e+38 	 3.598327e+22 	 3.642300e+09
1.20018658e+06 	 1.765991e+00 	 2.937495e+08 	 5.465778e+04 	 1.391628e+09 	 1.418388e+22 	 1.666906e+08 	 9.229555e+38 	 6.032326e+38 	 3.559862e+22 	 3.605772e+09
1.20020129e+06 	 1.786594e+00 	 2.933882e+08 	 5.402597e+04 	 1.388207e+09 	 1.402502e+22 	 1.645621e+08 	 9.229432e+38 	 6.032285e+38 	 3.521843e+22 	 3.569602e+09
1.20021600e+06 	 1.807437e+00 	 2.930276e+08 	 5.340147e+04 	 1.384797e+09 	 1.386806e+22 	 1.624610e+08 	 9.229309e+38 	 6.032244e+38 	 3.484263e+22 	 3.533788e+09
1.20023071e+06 	 1.828524e+00 	 2.926677e+08 	 5.278418e+04 	 1.381398e+09 	 1.371300e+22 	 1.603868e+08 	 9.229186e+38 	 6.032203e+38 	 3.447117e+22 	 3.498326e+09
