r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.20008315e+06 	 8.630453e+01 	 3.127543e+08 	 3.537462e+03 	 1.577523e+09 	 1.596421e+22 	 3.623721e+06 	 1.629342e+39 	 1.064870e+39 	 4.737521e+22 	 2.154445e+08
1.20021380e+06 	 8.731905e+01 	 3.125324e+08 	 3.495500e+03 	 1.575285e+09 	 1.587121e+22 	 3.579076e+06 	 1.628492e+39 	 1.064375e+39 	 4.710306e+22 	 2.131060e+08
1.20034535e+06 	 8.834534e+01 	 3.123105e+08 	 3.454036e+03 	 1.573049e+09 	 1.577869e+22 	 3.534985e+06 	 1.627636e+39 	 1.063878e+39 	 4.683228e+22 	 2.107931e+08
1.20047779e+06 	 8.938355e+01 	 3.120886e+08 	 3.413063e+03 	 1.570815e+09 	 1.568666e+22 	 3.491441e+06 	 1.626776e+39 	 1.063378e+39 	 4.656286e+22 	 2.085056e+08
1.20061115e+06 	 9.043380e+01 	 3.118667e+08 	 3.372577e+03 	 1.568581e+09 	 1.559511e+22 	 3.448438e+06 	 1.625911e+39 	 1.062875e+39 	 4.629479e+22 	 2.062432e+08
1.20074543e+06 	 9.149624e+01 	 3.116447e+08 	 3.332571e+03 	 1.566349e+09 	 1.550404e+22 	 3.405967e+06 	 1.625040e+39 	 1.062369e+39 	 4.602806e+22 	 2.040056e+08
1.20088064e+06 	 9.257101e+01 	 3.114226e+08 	 3.293039e+03 	 1.564118e+09 	 1.541343e+22 	 3.364023e+06 	 1.624165e+39 	 1.061860e+39 	 4.576265e+22 	 2.017925e+08
1.20101679e+06 	 9.365823e+01 	 3.112005e+08 	 3.253977e+03 	 1.561888e+09 	 1.532329e+22 	 3.322600e+06 	 1.623285e+39 	 1.061348e+39 	 4.549857e+22 	 1.996037e+08
1.20115389e+06 	 9.475806e+01 	 3.109784e+08 	 3.215378e+03 	 1.559659e+09 	 1.523362e+22 	 3.281690e+06 	 1.622400e+39 	 1.060834e+39 	 4.523579e+22 	 1.974389e+08
1.20129193e+06 	 9.587063e+01 	 3.107562e+08 	 3.177236e+03 	 1.557431e+09 	 1.514441e+22 	 3.241287e+06 	 1.621510e+39 	 1.060316e+39 	 4.497431e+22 	 1.952979e+08
1.20143095e+06 	 9.699610e+01 	 3.105340e+08 	 3.139547e+03 	 1.555204e+09 	 1.505565e+22 	 3.201385e+06 	 1.620614e+39 	 1.059795e+39 	 4.471412e+22 	 1.931803e+08
1.20157094e+06 	 9.813460e+01 	 3.103116e+08 	 3.102306e+03 	 1.552978e+09 	 1.496734e+22 	 3.161977e+06 	 1.619714e+39 	 1.059272e+39 	 4.445520e+22 	 1.910860e+08
1.20171192e+06 	 9.928628e+01 	 3.100892e+08 	 3.065506e+03 	 1.550752e+09 	 1.487948e+22 	 3.123059e+06 	 1.618809e+39 	 1.058746e+39 	 4.419755e+22 	 1.890147e+08
1.20185389e+06 	 1.004513e+02 	 3.098668e+08 	 3.029142e+03 	 1.548528e+09 	 1.479207e+22 	 3.084622e+06 	 1.617898e+39 	 1.058216e+39 	 4.394115e+22 	 1.869660e+08
1.20199685e+06 	 1.016298e+02 	 3.096442e+08 	 2.993210e+03 	 1.546305e+09 	 1.470510e+22 	 3.046662e+06 	 1.616983e+39 	 1.057684e+39 	 4.368600e+22 	 1.849399e+08
1.20214084e+06 	 1.028219e+02 	 3.094216e+08 	 2.957704e+03 	 1.544082e+09 	 1.461856e+22 	 3.009172e+06 	 1.616062e+39 	 1.057149e+39 	 4.343209e+22 	 1.829360e+08
1.20228585e+06 	 1.040278e+02 	 3.091989e+08 	 2.922619e+03 	 1.541860e+09 	 1.453246e+22 	 2.972147e+06 	 1.615136e+39 	 1.056611e+39 	 4.317940e+22 	 1.809542e+08
1.20243191e+06 	 1.052477e+02 	 3.089760e+08 	 2.887951e+03 	 1.539638e+09 	 1.444678e+22 	 2.935581e+06 	 1.614205e+39 	 1.056069e+39 	 4.292792e+22 	 1.789940e+08
1.20257900e+06 	 1.064816e+02 	 3.087531e+08 	 2.853693e+03 	 1.537418e+09 	 1.436154e+22 	 2.899468e+06 	 1.613269e+39 	 1.055525e+39 	 4.267765e+22 	 1.770554e+08
1.20272714e+06 	 1.077299e+02 	 3.085301e+08 	 2.819842e+03 	 1.535197e+09 	 1.427671e+22 	 2.863802e+06 	 1.612328e+39 	 1.054978e+39 	 4.242858e+22 	 1.751381e+08
1.20287635e+06 	 1.089925e+02 	 3.083070e+08 	 2.786393e+03 	 1.532978e+09 	 1.419231e+22 	 2.828578e+06 	 1.611382e+39 	 1.054428e+39 	 4.218069e+22 	 1.732418e+08
1.20302664e+06 	 1.102697e+02 	 3.080838e+08 	 2.753340e+03 	 1.530759e+09 	 1.410832e+22 	 2.793790e+06 	 1.610430e+39 	 1.053875e+39 	 4.193398e+22 	 1.713664e+08
1.20317803e+06 	 1.115617e+02 	 3.078604e+08 	 2.720680e+03 	 1.528540e+09 	 1.402474e+22 	 2.759434e+06 	 1.609473e+39 	 1.053319e+39 	 4.168844e+22 	 1.695116e+08
1.20333050e+06 	 1.128685e+02 	 3.076370e+08 	 2.688406e+03 	 1.526322e+09 	 1.394157e+22 	 2.725503e+06 	 1.608511e+39 	 1.052759e+39 	 4.144406e+22 	 1.676771e+08
1.20348408e+06 	 1.141905e+02 	 3.074134e+08 	 2.656516e+03 	 1.524104e+09 	 1.385881e+22 	 2.691992e+06 	 1.607544e+39 	 1.052197e+39 	 4.120083e+22 	 1.658628e+08
1.20363877e+06 	 1.155276e+02 	 3.071897e+08 	 2.625004e+03 	 1.521887e+09 	 1.377646e+22 	 2.658896e+06 	 1.606571e+39 	 1.051632e+39 	 4.095875e+22 	 1.640684e+08
1.20379460e+06 	 1.168802e+02 	 3.069658e+08 	 2.593866e+03 	 1.519670e+09 	 1.369450e+22 	 2.626210e+06 	 1.605594e+39 	 1.051064e+39 	 4.071780e+22 	 1.622937e+08
1.20395155e+06 	 1.182484e+02 	 3.067419e+08 	 2.563097e+03 	 1.517453e+09 	 1.361294e+22 	 2.593928e+06 	 1.604611e+39 	 1.050492e+39 	 4.047798e+22 	 1.605385e+08
1.20410966e+06 	 1.196324e+02 	 3.065178e+08 	 2.532693e+03 	 1.515236e+09 	 1.353177e+22 	 2.562047e+06 	 1.603622e+39 	 1.049918e+39 	 4.023927e+22 	 1.588026e+08
1.20426892e+06 	 1.210323e+02 	 3.062935e+08 	 2.502650e+03 	 1.513020e+09 	 1.345100e+22 	 2.530560e+06 	 1.602629e+39 	 1.049341e+39 	 4.000168e+22 	 1.570857e+08
1.20442935e+06 	 1.224483e+02 	 3.060691e+08 	 2.472963e+03 	 1.510804e+09 	 1.337061e+22 	 2.499463e+06 	 1.601630e+39 	 1.048760e+39 	 3.976519e+22 	 1.553877e+08
1.20459096e+06 	 1.238806e+02 	 3.058446e+08 	 2.443628e+03 	 1.508588e+09 	 1.329061e+22 	 2.468751e+06 	 1.600626e+39 	 1.048177e+39 	 3.952980e+22 	 1.537084e+08
1.20475375e+06 	 1.253294e+02 	 3.056199e+08 	 2.414642e+03 	 1.506372e+09 	 1.321099e+22 	 2.438419e+06 	 1.599616e+39 	 1.047590e+39 	 3.929549e+22 	 1.520476e+08
1.20491775e+06 	 1.267949e+02 	 3.053950e+08 	 2.385999e+03 	 1.504156e+09 	 1.313175e+22 	 2.408463e+06 	 1.598601e+39 	 1.047001e+39 	 3.906226e+22 	 1.504049e+08
