r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.19997280e+06 	 2.400229e+00 	 3.008358e+08 	 5.064810e+04 	 1.459581e+09 	 1.603667e+22 	 1.255540e+08 	 1.018681e+39 	 6.657349e+38 	 4.134841e+22 	 3.241930e+09
1.19998979e+06 	 2.428281e+00 	 3.004852e+08 	 5.006138e+04 	 1.456181e+09 	 1.586657e+22 	 1.239567e+08 	 1.018663e+39 	 6.657278e+38 	 4.093117e+22 	 3.209129e+09
1.20000679e+06 	 2.456662e+00 	 3.001354e+08 	 4.948147e+04 	 1.452792e+09 	 1.569845e+22 	 1.223798e+08 	 1.018644e+39 	 6.657207e+38 	 4.051860e+22 	 3.176654e+09
1.20002378e+06 	 2.485374e+00 	 2.997863e+08 	 4.890826e+04 	 1.449415e+09 	 1.553229e+22 	 1.208231e+08 	 1.018626e+39 	 6.657136e+38 	 4.011064e+22 	 3.144500e+09
1.20004077e+06 	 2.514422e+00 	 2.994379e+08 	 4.834170e+04 	 1.446048e+09 	 1.536808e+22 	 1.192864e+08 	 1.018607e+39 	 6.657064e+38 	 3.970725e+22 	 3.112665e+09
1.20005776e+06 	 2.543809e+00 	 2.990903e+08 	 4.778171e+04 	 1.442693e+09 	 1.520577e+22 	 1.177694e+08 	 1.018588e+39 	 6.656993e+38 	 3.930836e+22 	 3.081146e+09
1.20007475e+06 	 2.573540e+00 	 2.987435e+08 	 4.722820e+04 	 1.439348e+09 	 1.504536e+22 	 1.162718e+08 	 1.018570e+39 	 6.656921e+38 	 3.891393e+22 	 3.049939e+09
1.20009174e+06 	 2.603618e+00 	 2.983973e+08 	 4.668110e+04 	 1.436015e+09 	 1.488682e+22 	 1.147934e+08 	 1.018551e+39 	 6.656849e+38 	 3.852389e+22 	 3.019041e+09
1.20010873e+06 	 2.634048e+00 	 2.980520e+08 	 4.614034e+04 	 1.432693e+09 	 1.473011e+22 	 1.133340e+08 	 1.018532e+39 	 6.656777e+38 	 3.813820e+22 	 2.988449e+09
1.20012572e+06 	 2.664833e+00 	 2.977073e+08 	 4.560584e+04 	 1.429382e+09 	 1.457523e+22 	 1.118933e+08 	 1.018514e+39 	 6.656704e+38 	 3.775680e+22 	 2.958161e+09
1.20014271e+06 	 2.695978e+00 	 2.973635e+08 	 4.507753e+04 	 1.426081e+09 	 1.442216e+22 	 1.104710e+08 	 1.018495e+39 	 6.656631e+38 	 3.737966e+22 	 2.928174e+09
1.20015969e+06 	 2.727487e+00 	 2.970203e+08 	 4.455535e+04 	 1.422792e+09 	 1.427085e+22 	 1.090670e+08 	 1.018476e+39 	 6.656558e+38 	 3.700670e+22 	 2.898484e+09
1.20017668e+06 	 2.759365e+00 	 2.966779e+08 	 4.403921e+04 	 1.419513e+09 	 1.412131e+22 	 1.076809e+08 	 1.018457e+39 	 6.656485e+38 	 3.663789e+22 	 2.869088e+09
1.20019367e+06 	 2.791615e+00 	 2.963362e+08 	 4.352906e+04 	 1.416246e+09 	 1.397349e+22 	 1.063126e+08 	 1.018438e+39 	 6.656412e+38 	 3.627318e+22 	 2.839984e+09
1.20021066e+06 	 2.824242e+00 	 2.959953e+08 	 4.302481e+04 	 1.412989e+09 	 1.382739e+22 	 1.049618e+08 	 1.018419e+39 	 6.656338e+38 	 3.591251e+22 	 2.811170e+09
1.20022766e+06 	 2.857250e+00 	 2.956551e+08 	 4.252640e+04 	 1.409743e+09 	 1.368299e+22 	 1.036284e+08 	 1.018400e+39 	 6.656264e+38 	 3.555584e+22 	 2.782641e+09
1.20024465e+06 	 2.890644e+00 	 2.953157e+08 	 4.203377e+04 	 1.406508e+09 	 1.354025e+22 	 1.023120e+08 	 1.018381e+39 	 6.656190e+38 	 3.520313e+22 	 2.754396e+09
1.20026164e+06 	 2.924428e+00 	 2.949770e+08 	 4.154684e+04 	 1.403283e+09 	 1.339916e+22 	 1.010124e+08 	 1.018362e+39 	 6.656115e+38 	 3.485432e+22 	 2.726431e+09
1.20027863e+06 	 2.958608e+00 	 2.946390e+08 	 4.106556e+04 	 1.400069e+09 	 1.325971e+22 	 9.972954e+07 	 1.018343e+39 	 6.656041e+38 	 3.450937e+22 	 2.698745e+09
1.20029563e+06 	 2.993186e+00 	 2.943018e+08 	 4.058985e+04 	 1.396866e+09 	 1.312186e+22 	 9.846307e+07 	 1.018324e+39 	 6.655966e+38 	 3.416824e+22 	 2.671333e+09
1.20031262e+06 	 3.028169e+00 	 2.939653e+08 	 4.011965e+04 	 1.393674e+09 	 1.298561e+22 	 9.721281e+07 	 1.018305e+39 	 6.655891e+38 	 3.383087e+22 	 2.644194e+09
1.20032962e+06 	 3.063561e+00 	 2.936295e+08 	 3.965490e+04 	 1.390492e+09 	 1.285092e+22 	 9.597855e+07 	 1.018286e+39 	 6.655815e+38 	 3.349723e+22 	 2.617325e+09
1.20034662e+06 	 3.099366e+00 	 2.932945e+08 	 3.919553e+04 	 1.387321e+09 	 1.271779e+22 	 9.476009e+07 	 1.018267e+39 	 6.655740e+38 	 3.316727e+22 	 2.590723e+09
1.20036362e+06 	 3.135590e+00 	 2.929602e+08 	 3.874148e+04 	 1.384160e+09 	 1.258619e+22 	 9.355723e+07 	 1.018248e+39 	 6.655664e+38 	 3.284095e+22 	 2.564385e+09
1.20038062e+06 	 3.172237e+00 	 2.926266e+08 	 3.829270e+04 	 1.381010e+09 	 1.245611e+22 	 9.236976e+07 	 1.018228e+39 	 6.655588e+38 	 3.251823e+22 	 2.538310e+09
