r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.19994316e+06 	 5.613541e-01 	 2.903186e+08 	 8.621904e+04 	 1.359311e+09 	 1.590325e+22 	 5.192677e+08 	 7.373896e+38 	 4.818972e+38 	 3.704980e+22 	 5.772402e+09
1.19995482e+06 	 5.679315e-01 	 2.899209e+08 	 8.521864e+04 	 1.355589e+09 	 1.570474e+22 	 5.125315e+08 	 7.373841e+38 	 4.818960e+38 	 3.660509e+22 	 5.715170e+09
1.19996646e+06 	 5.745859e-01 	 2.895238e+08 	 8.422986e+04 	 1.351879e+09 	 1.550879e+22 	 5.058831e+08 	 7.373785e+38 	 4.818949e+38 	 3.616595e+22 	 5.658496e+09
1.19997808e+06 	 5.813183e-01 	 2.891275e+08 	 8.325254e+04 	 1.348180e+09 	 1.531538e+22 	 4.993213e+08 	 7.373730e+38 	 4.818938e+38 	 3.573231e+22 	 5.602375e+09
1.19998969e+06 	 5.881296e-01 	 2.887318e+08 	 8.228657e+04 	 1.344493e+09 	 1.512447e+22 	 4.928450e+08 	 7.373675e+38 	 4.818926e+38 	 3.530409e+22 	 5.546800e+09
1.20000129e+06 	 5.950207e-01 	 2.883369e+08 	 8.133180e+04 	 1.340817e+09 	 1.493602e+22 	 4.864531e+08 	 7.373620e+38 	 4.818915e+38 	 3.488122e+22 	 5.491768e+09
1.20001287e+06 	 6.019926e-01 	 2.879426e+08 	 8.038811e+04 	 1.337152e+09 	 1.475000e+22 	 4.801445e+08 	 7.373565e+38 	 4.818904e+38 	 3.446363e+22 	 5.437272e+09
1.20002444e+06 	 6.090461e-01 	 2.875490e+08 	 7.945538e+04 	 1.333499e+09 	 1.456638e+22 	 4.739180e+08 	 7.373510e+38 	 4.818892e+38 	 3.405127e+22 	 5.383307e+09
1.20003599e+06 	 6.161824e-01 	 2.871561e+08 	 7.853346e+04 	 1.329857e+09 	 1.438514e+22 	 4.677727e+08 	 7.373455e+38 	 4.818881e+38 	 3.364405e+22 	 5.329869e+09
1.20004752e+06 	 6.234023e-01 	 2.867638e+08 	 7.762224e+04 	 1.326227e+09 	 1.420623e+22 	 4.617074e+08 	 7.373400e+38 	 4.818869e+38 	 3.324192e+22 	 5.276952e+09
1.20005904e+06 	 6.307068e-01 	 2.863723e+08 	 7.672159e+04 	 1.322608e+09 	 1.402963e+22 	 4.557211e+08 	 7.373345e+38 	 4.818858e+38 	 3.284480e+22 	 5.224551e+09
