r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.19992306e+06 	 4.800478e-01 	 2.896813e+08 	 8.986119e+04 	 1.353349e+09 	 1.602970e+22 	 6.060402e+08 	 7.169041e+38 	 4.685054e+38 	 3.703285e+22 	 6.032839e+09
1.19993446e+06 	 4.856852e-01 	 2.892800e+08 	 8.881624e+04 	 1.349602e+09 	 1.582739e+22 	 5.981521e+08 	 7.168991e+38 	 4.685044e+38 	 3.658293e+22 	 5.972973e+09
1.19994584e+06 	 4.913888e-01 	 2.888794e+08 	 8.778345e+04 	 1.345867e+09 	 1.562771e+22 	 5.903672e+08 	 7.168940e+38 	 4.685035e+38 	 3.613870e+22 	 5.913690e+09
1.19995721e+06 	 4.971594e-01 	 2.884794e+08 	 8.676267e+04 	 1.342143e+09 	 1.543064e+22 	 5.826840e+08 	 7.168890e+38 	 4.685025e+38 	 3.570007e+22 	 5.854987e+09
1.19996856e+06 	 5.029979e-01 	 2.880802e+08 	 8.575376e+04 	 1.338431e+09 	 1.523614e+22 	 5.751012e+08 	 7.168839e+38 	 4.685016e+38 	 3.526699e+22 	 5.796856e+09
1.19997989e+06 	 5.089048e-01 	 2.876816e+08 	 8.475658e+04 	 1.334730e+09 	 1.504417e+22 	 5.676176e+08 	 7.168789e+38 	 4.685006e+38 	 3.483937e+22 	 5.739292e+09
1.19999121e+06 	 5.148812e-01 	 2.872838e+08 	 8.377099e+04 	 1.331040e+09 	 1.485470e+22 	 5.602318e+08 	 7.168738e+38 	 4.684997e+38 	 3.441716e+22 	 5.682290e+09
1.20000251e+06 	 5.209278e-01 	 2.868866e+08 	 8.279687e+04 	 1.327363e+09 	 1.466770e+22 	 5.529424e+08 	 7.168688e+38 	 4.684987e+38 	 3.400026e+22 	 5.625845e+09
1.20001380e+06 	 5.270454e-01 	 2.864901e+08 	 8.183407e+04 	 1.323696e+09 	 1.448313e+22 	 5.457484e+08 	 7.168637e+38 	 4.684978e+38 	 3.358863e+22 	 5.569950e+09
1.20002507e+06 	 5.332349e-01 	 2.860942e+08 	 8.088247e+04 	 1.320041e+09 	 1.430096e+22 	 5.386483e+08 	 7.168587e+38 	 4.684968e+38 	 3.318217e+22 	 5.514602e+09
1.20003632e+06 	 5.394970e-01 	 2.856991e+08 	 7.994194e+04 	 1.316397e+09 	 1.412116e+22 	 5.316410e+08 	 7.168537e+38 	 4.684959e+38 	 3.278084e+22 	 5.459794e+09
1.20004757e+06 	 5.458327e-01 	 2.853046e+08 	 7.901234e+04 	 1.312764e+09 	 1.394369e+22 	 5.247253e+08 	 7.168487e+38 	 4.684949e+38 	 3.238456e+22 	 5.405522e+09
1.20005879e+06 	 5.522429e-01 	 2.849108e+08 	 7.809355e+04 	 1.309143e+09 	 1.376854e+22 	 5.178999e+08 	 7.168436e+38 	 4.684939e+38 	 3.199326e+22 	 5.351780e+09
1.20007000e+06 	 5.587283e-01 	 2.845177e+08 	 7.718545e+04 	 1.305533e+09 	 1.359565e+22 	 5.111637e+08 	 7.168386e+38 	 4.684930e+38 	 3.160689e+22 	 5.298563e+09
1.20008120e+06 	 5.652899e-01 	 2.841253e+08 	 7.628790e+04 	 1.301934e+09 	 1.342502e+22 	 5.045154e+08 	 7.168336e+38 	 4.684920e+38 	 3.122537e+22 	 5.245866e+09
1.20009238e+06 	 5.719286e-01 	 2.837335e+08 	 7.540080e+04 	 1.298346e+09 	 1.325659e+22 	 4.979540e+08 	 7.168286e+38 	 4.684911e+38 	 3.084865e+22 	 5.193684e+09
1.20010354e+06 	 5.786453e-01 	 2.833424e+08 	 7.452401e+04 	 1.294769e+09 	 1.309036e+22 	 4.914783e+08 	 7.168236e+38 	 4.684901e+38 	 3.047666e+22 	 5.142012e+09
1.20011469e+06 	 5.854409e-01 	 2.829520e+08 	 7.365741e+04 	 1.291203e+09 	 1.292628e+22 	 4.850872e+08 	 7.168186e+38 	 4.684892e+38 	 3.010934e+22 	 5.090846e+09
1.20012583e+06 	 5.923163e-01 	 2.825622e+08 	 7.280089e+04 	 1.287649e+09 	 1.276433e+22 	 4.787795e+08 	 7.168136e+38 	 4.684882e+38 	 2.974663e+22 	 5.040180e+09
1.20013695e+06 	 5.992724e-01 	 2.821732e+08 	 7.195433e+04 	 1.284105e+09 	 1.260447e+22 	 4.725542e+08 	 7.168086e+38 	 4.684872e+38 	 2.938847e+22 	 4.990010e+09
1.20014806e+06 	 6.063103e-01 	 2.817847e+08 	 7.111762e+04 	 1.280572e+09 	 1.244669e+22 	 4.664102e+08 	 7.168036e+38 	 4.684863e+38 	 2.903480e+22 	 4.940330e+09
1.20015915e+06 	 6.134308e-01 	 2.813970e+08 	 7.029063e+04 	 1.277050e+09 	 1.229095e+22 	 4.603464e+08 	 7.167987e+38 	 4.684853e+38 	 2.868556e+22 	 4.891137e+09
1.20017022e+06 	 6.206350e-01 	 2.810099e+08 	 6.947327e+04 	 1.273540e+09 	 1.213723e+22 	 4.543618e+08 	 7.167937e+38 	 4.684844e+38 	 2.834070e+22 	 4.842425e+09
1.20018129e+06 	 6.279238e-01 	 2.806235e+08 	 6.866540e+04 	 1.270040e+09 	 1.198550e+22 	 4.484554e+08 	 7.167887e+38 	 4.684834e+38 	 2.800016e+22 	 4.794190e+09
1.20019233e+06 	 6.352982e-01 	 2.802378e+08 	 6.786693e+04 	 1.266550e+09 	 1.183574e+22 	 4.426260e+08 	 7.167838e+38 	 4.684824e+38 	 2.766388e+22 	 4.746427e+09
