r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	lambda     
5.546340e+06 	2.203239e+07 	7.276976e-05 	5.946882e+14 	3.696118e+07 	3.696122e+07 	2.000000e+00 	3.931944e+38 	3.637213e+38 	7.511103e+01 	3.331572e-01 	sonic point
5.575255e+06 	2.190047e+07 	7.134934e-05 	5.805812e+14 	3.729916e+07 	3.685040e+07 	2.000147e+00 	3.929717e+38 	3.636681e+38 	7.405536e+01 	3.331526e-01 	
5.604321e+06 	2.176953e+07 	6.995887e-05 	5.668287e+14 	3.763908e+07 	3.674007e+07 	2.000585e+00 	3.927505e+38 	3.636153e+38 	7.301668e+01 	3.331479e-01 	
5.633539e+06 	2.163956e+07 	6.859767e-05 	5.534213e+14 	3.798093e+07 	3.663023e+07 	2.001311e+00 	3.925308e+38 	3.635629e+38 	7.199471e+01 	3.331431e-01 	
5.662908e+06 	2.151055e+07 	6.726509e-05 	5.403500e+14 	3.832472e+07 	3.652088e+07 	2.002325e+00 	3.923125e+38 	3.635109e+38 	7.098912e+01 	3.331381e-01 	
5.692431e+06 	2.138249e+07 	6.596049e-05 	5.276058e+14 	3.867045e+07 	3.641201e+07 	2.003623e+00 	3.920957e+38 	3.634593e+38 	6.999965e+01 	3.331331e-01 	
5.722108e+06 	2.125538e+07 	6.468323e-05 	5.151801e+14 	3.901810e+07 	3.630362e+07 	2.005202e+00 	3.918803e+38 	3.634081e+38 	6.902600e+01 	3.331279e-01 	
5.751939e+06 	2.112921e+07 	6.343270e-05 	5.030646e+14 	3.936769e+07 	3.619571e+07 	2.007061e+00 	3.916663e+38 	3.633573e+38 	6.806788e+01 	3.331227e-01 	
5.781926e+06 	2.100396e+07 	6.220830e-05 	4.912510e+14 	3.971920e+07 	3.608827e+07 	2.009198e+00 	3.914537e+38 	3.633068e+38 	6.712503e+01 	3.331173e-01 	
5.812069e+06 	2.087964e+07 	6.100945e-05 	4.797316e+14 	4.007265e+07 	3.598131e+07 	2.011610e+00 	3.912425e+38 	3.632567e+38 	6.619718e+01 	3.331117e-01 	
5.842370e+06 	2.075623e+07 	5.983557e-05 	4.684984e+14 	4.042802e+07 	3.587482e+07 	2.014294e+00 	3.910327e+38 	3.632070e+38 	6.528405e+01 	3.331061e-01 	
5.872828e+06 	2.063373e+07 	5.868611e-05 	4.575442e+14 	4.078531e+07 	3.576880e+07 	2.017251e+00 	3.908242e+38 	3.631577e+38 	6.438540e+01 	3.331003e-01 	
5.903445e+06 	2.051212e+07 	5.756052e-05 	4.468615e+14 	4.114453e+07 	3.566324e+07 	2.020476e+00 	3.906172e+38 	3.631087e+38 	6.350096e+01 	3.330944e-01 	
5.934222e+06 	2.039141e+07 	5.645828e-05 	4.364433e+14 	4.150566e+07 	3.555814e+07 	2.023968e+00 	3.904115e+38 	3.630601e+38 	6.263048e+01 	3.330884e-01 	
5.965159e+06 	2.027157e+07 	5.537886e-05 	4.262827e+14 	4.186871e+07 	3.545351e+07 	2.027725e+00 	3.902071e+38 	3.630119e+38 	6.177373e+01 	3.330822e-01 	
5.996258e+06 	2.015262e+07 	5.432176e-05 	4.163729e+14 	4.223368e+07 	3.534933e+07 	2.031746e+00 	3.900041e+38 	3.629640e+38 	6.093046e+01 	3.330759e-01 	
6.027518e+06 	2.003453e+07 	5.328648e-05 	4.067075e+14 	4.260056e+07 	3.524561e+07 	2.036028e+00 	3.898023e+38 	3.629165e+38 	6.010044e+01 	3.330694e-01 	
6.058942e+06 	1.991730e+07 	5.227255e-05 	3.972801e+14 	4.296935e+07 	3.514234e+07 	2.040570e+00 	3.896020e+38 	3.628693e+38 	5.928343e+01 	3.330628e-01 	
6.090530e+06 	1.980092e+07 	5.127948e-05 	3.880845e+14 	4.334004e+07 	3.503952e+07 	2.045370e+00 	3.894029e+38 	3.628225e+38 	5.847921e+01 	3.330561e-01 	
6.122282e+06 	1.968539e+07 	5.030683e-05 	3.791148e+14 	4.371264e+07 	3.493715e+07 	2.050426e+00 	3.892051e+38 	3.627760e+38 	5.768755e+01 	3.330492e-01 	
6.154199e+06 	1.957070e+07 	4.935413e-05 	3.703650e+14 	4.408713e+07 	3.483522e+07 	2.055736e+00 	3.890086e+38 	3.627299e+38 	5.690825e+01 	3.330421e-01 	
6.186283e+06 	1.945684e+07 	4.842096e-05 	3.618295e+14 	4.446353e+07 	3.473374e+07 	2.061299e+00 	3.888133e+38 	3.626841e+38 	5.614108e+01 	3.330349e-01 	
6.218535e+06 	1.934380e+07 	4.750688e-05 	3.535028e+14 	4.484181e+07 	3.463270e+07 	2.067113e+00 	3.886194e+38 	3.626387e+38 	5.538583e+01 	3.330275e-01 	
6.250954e+06 	1.923158e+07 	4.661148e-05 	3.453794e+14 	4.522198e+07 	3.453210e+07 	2.073177e+00 	3.884267e+38 	3.625936e+38 	5.464230e+01 	3.330200e-01 	
6.283543e+06 	1.912018e+07 	4.573434e-05 	3.374542e+14 	4.560404e+07 	3.443193e+07 	2.079489e+00 	3.882352e+38 	3.625488e+38 	5.391029e+01 	3.330123e-01 	
6.316301e+06 	1.900957e+07 	4.487507e-05 	3.297221e+14 	4.598797e+07 	3.433220e+07 	2.086048e+00 	3.880450e+38 	3.625043e+38 	5.318960e+01 	3.330044e-01 	
6.349230e+06 	1.889971e+07 	4.403260e-05 	3.221738e+14 	4.637451e+07 	3.423284e+07 	2.092862e+00 	3.878559e+38 	3.624602e+38 	5.247923e+01 	3.329964e-01 	
6.382331e+06 	1.879069e+07 	4.320792e-05 	3.148132e+14 	4.676219e+07 	3.413397e+07 	2.099909e+00 	3.876682e+38 	3.624164e+38 	5.178061e+01 	3.329882e-01 	
6.415604e+06 	1.868246e+07 	4.239996e-05 	3.076311e+14 	4.715174e+07 	3.403553e+07 	2.107199e+00 	3.874816e+38 	3.623729e+38 	5.109274e+01 	3.329798e-01 	
6.449051e+06 	1.857501e+07 	4.160836e-05 	3.006231e+14 	4.754316e+07 	3.393751e+07 	2.114729e+00 	3.872963e+38 	3.623298e+38 	5.041542e+01 	3.329712e-01 	
6.482672e+06 	1.846833e+07 	4.083277e-05 	2.937846e+14 	4.793643e+07 	3.383991e+07 	2.122499e+00 	3.871121e+38 	3.622870e+38 	4.974850e+01 	3.329625e-01 	
