r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	lambda     
5.468463e+06 	1.534356e+07 	1.422498e-05 	1.413332e+14 	3.084453e+07 	3.084456e+07 	2.000000e+00 	3.861256e+38 	3.567698e+38 	1.475063e+01 	3.303337e-01 	sonic point
5.497050e+06 	1.526459e+07 	1.399366e-05 	1.384768e+14 	3.102252e+07 	3.076508e+07 	2.000069e+00 	3.859545e+38 	3.567643e+38 	1.458996e+01 	3.302774e-01 	
5.525786e+06 	1.518613e+07 	1.376641e-05 	1.356827e+14 	3.120084e+07 	3.068591e+07 	2.000277e+00 	3.857844e+38 	3.567589e+38 	1.443136e+01 	3.302201e-01 	
5.554673e+06 	1.510819e+07 	1.354318e-05 	1.329493e+14 	3.137950e+07 	3.060707e+07 	2.000621e+00 	3.856154e+38 	3.567535e+38 	1.427480e+01 	3.301620e-01 	
5.583710e+06 	1.503076e+07 	1.332386e-05 	1.302753e+14 	3.155849e+07 	3.052853e+07 	2.001101e+00 	3.854474e+38 	3.567481e+38 	1.412025e+01 	3.301030e-01 	
5.612900e+06 	1.495383e+07 	1.310841e-05 	1.276592e+14 	3.173780e+07 	3.045030e+07 	2.001715e+00 	3.852804e+38 	3.567427e+38 	1.396767e+01 	3.300431e-01 	
5.642242e+06 	1.487740e+07 	1.289673e-05 	1.250999e+14 	3.191743e+07 	3.037239e+07 	2.002463e+00 	3.851145e+38 	3.567374e+38 	1.381704e+01 	3.299822e-01 	
5.671737e+06 	1.480147e+07 	1.268876e-05 	1.225959e+14 	3.209739e+07 	3.029478e+07 	2.003342e+00 	3.849495e+38 	3.567321e+38 	1.366834e+01 	3.299205e-01 	
5.701387e+06 	1.472603e+07 	1.248444e-05 	1.201460e+14 	3.227765e+07 	3.021748e+07 	2.004352e+00 	3.847855e+38 	3.567269e+38 	1.352152e+01 	3.298577e-01 	
5.731191e+06 	1.465108e+07 	1.228368e-05 	1.177490e+14 	3.245823e+07 	3.014049e+07 	2.005491e+00 	3.846225e+38 	3.567216e+38 	1.337658e+01 	3.297941e-01 	
5.761151e+06 	1.457662e+07 	1.208643e-05 	1.154036e+14 	3.263911e+07 	3.006380e+07 	2.006759e+00 	3.844605e+38 	3.567164e+38 	1.323347e+01 	3.297294e-01 	
5.791268e+06 	1.450264e+07 	1.189261e-05 	1.131086e+14 	3.282029e+07 	2.998741e+07 	2.008154e+00 	3.842995e+38 	3.567112e+38 	1.309217e+01 	3.296638e-01 	
5.821543e+06 	1.442914e+07 	1.170216e-05 	1.108630e+14 	3.300177e+07 	2.991133e+07 	2.009676e+00 	3.841394e+38 	3.567061e+38 	1.295266e+01 	3.295972e-01 	
5.851975e+06 	1.435612e+07 	1.151503e-05 	1.086656e+14 	3.318354e+07 	2.983554e+07 	2.011322e+00 	3.839803e+38 	3.567010e+38 	1.281491e+01 	3.295297e-01 	
5.882567e+06 	1.428356e+07 	1.133114e-05 	1.065152e+14 	3.336560e+07 	2.976005e+07 	2.013092e+00 	3.838222e+38 	3.566959e+38 	1.267890e+01 	3.294611e-01 	
5.913319e+06 	1.421147e+07 	1.115044e-05 	1.044109e+14 	3.354794e+07 	2.968486e+07 	2.014986e+00 	3.836650e+38 	3.566908e+38 	1.254459e+01 	3.293915e-01 	
5.944231e+06 	1.413985e+07 	1.097287e-05 	1.023516e+14 	3.373057e+07 	2.960996e+07 	2.017001e+00 	3.835087e+38 	3.566857e+38 	1.241197e+01 	3.293209e-01 	
5.975305e+06 	1.406869e+07 	1.079836e-05 	1.003362e+14 	3.391346e+07 	2.953536e+07 	2.019136e+00 	3.833534e+38 	3.566807e+38 	1.228101e+01 	3.292492e-01 	
6.006541e+06 	1.399799e+07 	1.062687e-05 	9.836375e+13 	3.409663e+07 	2.946105e+07 	2.021392e+00 	3.831989e+38 	3.566757e+38 	1.215169e+01 	3.291765e-01 	
6.037941e+06 	1.392774e+07 	1.045833e-05 	9.643330e+13 	3.428007e+07 	2.938703e+07 	2.023766e+00 	3.830455e+38 	3.566707e+38 	1.202398e+01 	3.291027e-01 	
6.069505e+06 	1.385794e+07 	1.029269e-05 	9.454388e+13 	3.446377e+07 	2.931330e+07 	2.026258e+00 	3.828929e+38 	3.566658e+38 	1.189787e+01 	3.290279e-01 	
6.101234e+06 	1.378858e+07 	1.012990e-05 	9.269458e+13 	3.464772e+07 	2.923986e+07 	2.028867e+00 	3.827412e+38 	3.566609e+38 	1.177332e+01 	3.289520e-01 	
6.133129e+06 	1.371968e+07 	9.969905e-06 	9.088447e+13 	3.483193e+07 	2.916671e+07 	2.031592e+00 	3.825905e+38 	3.566560e+38 	1.165032e+01 	3.288750e-01 	
6.165190e+06 	1.365121e+07 	9.812649e-06 	8.911269e+13 	3.501639e+07 	2.909384e+07 	2.034431e+00 	3.824406e+38 	3.566511e+38 	1.152885e+01 	3.287969e-01 	
6.197419e+06 	1.358318e+07 	9.658085e-06 	8.737837e+13 	3.520110e+07 	2.902125e+07 	2.037384e+00 	3.822916e+38 	3.566462e+38 	1.140888e+01 	3.287177e-01 	
6.229817e+06 	1.351558e+07 	9.506163e-06 	8.568067e+13 	3.538604e+07 	2.894895e+07 	2.040450e+00 	3.821435e+38 	3.566414e+38 	1.129039e+01 	3.286374e-01 	
6.262384e+06 	1.344841e+07 	9.356834e-06 	8.401876e+13 	3.557122e+07 	2.887693e+07 	2.043628e+00 	3.819963e+38 	3.566366e+38 	1.117336e+01 	3.285559e-01 	
6.295121e+06 	1.338167e+07 	9.210050e-06 	8.239185e+13 	3.575663e+07 	2.880518e+07 	2.046917e+00 	3.818500e+38 	3.566318e+38 	1.105777e+01 	3.284733e-01 	
