r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	
1.200002e+06 	2.633075e+09 	2.396939e+05 	1.604931e+23 	1.135363e+00 	4.040611e+08 	3.572343e+08 	1.588628e+39 	1.038224e+39 	1.033319e+10 	
1.200034e+06 	2.627695e+09 	2.370309e+05 	1.589885e+23 	1.148050e+00 	4.036481e+08 	3.529126e+08 	1.588549e+39 	1.038187e+39 	1.023340e+10 	
1.200065e+06 	2.622333e+09 	2.343976e+05 	1.575000e+23 	1.160878e+00 	4.032360e+08 	3.486438e+08 	1.588471e+39 	1.038150e+39 	1.013455e+10 	
1.200097e+06 	2.616988e+09 	2.317935e+05 	1.560274e+23 	1.173850e+00 	4.028249e+08 	3.444272e+08 	1.588392e+39 	1.038113e+39 	1.003663e+10 	
1.200129e+06 	2.611660e+09 	2.292183e+05 	1.545707e+23 	1.186967e+00 	4.024147e+08 	3.402621e+08 	1.588313e+39 	1.038076e+39 	9.939630e+09 	
1.200161e+06 	2.606350e+09 	2.266717e+05 	1.531295e+23 	1.200230e+00 	4.020054e+08 	3.361478e+08 	1.588233e+39 	1.038038e+39 	9.843550e+09 	
1.200193e+06 	2.601058e+09 	2.241535e+05 	1.517038e+23 	1.213641e+00 	4.015970e+08 	3.320839e+08 	1.588154e+39 	1.038001e+39 	9.748378e+09 	
1.200224e+06 	2.595782e+09 	2.216632e+05 	1.502933e+23 	1.227202e+00 	4.011895e+08 	3.280696e+08 	1.588074e+39 	1.037963e+39 	9.654105e+09 	
1.200256e+06 	2.590524e+09 	2.192005e+05 	1.488978e+23 	1.240915e+00 	4.007829e+08 	3.241043e+08 	1.587994e+39 	1.037926e+39 	9.560722e+09 	
1.200288e+06 	2.585282e+09 	2.167653e+05 	1.475171e+23 	1.254780e+00 	4.003773e+08 	3.201874e+08 	1.587913e+39 	1.037888e+39 	9.468223e+09 	
1.200320e+06 	2.580058e+09 	2.143571e+05 	1.461512e+23 	1.268801e+00 	3.999725e+08 	3.163184e+08 	1.587833e+39 	1.037850e+39 	9.376598e+09 	
1.200352e+06 	2.574850e+09 	2.119756e+05 	1.447998e+23 	1.282978e+00 	3.995687e+08 	3.124966e+08 	1.587752e+39 	1.037811e+39 	9.285839e+09 	
1.200384e+06 	2.569660e+09 	2.096206e+05 	1.434628e+23 	1.297314e+00 	3.991657e+08 	3.087214e+08 	1.587671e+39 	1.037773e+39 	9.195939e+09 	
1.200415e+06 	2.564486e+09 	2.072918e+05 	1.421400e+23 	1.311810e+00 	3.987637e+08 	3.049924e+08 	1.587590e+39 	1.037734e+39 	9.106889e+09 	
1.200447e+06 	2.559330e+09 	2.049888e+05 	1.408313e+23 	1.326468e+00 	3.983626e+08 	3.013089e+08 	1.587508e+39 	1.037696e+39 	9.018681e+09 	
1.200479e+06 	2.554190e+09 	2.027114e+05 	1.395365e+23 	1.341289e+00 	3.979624e+08 	2.976703e+08 	1.587426e+39 	1.037657e+39 	8.931307e+09 	
1.200511e+06 	2.549067e+09 	2.004594e+05 	1.382554e+23 	1.356276e+00 	3.975631e+08 	2.940761e+08 	1.587344e+39 	1.037618e+39 	8.844761e+09 	
1.200543e+06 	2.543961e+09 	1.982323e+05 	1.369878e+23 	1.371431e+00 	3.971647e+08 	2.905258e+08 	1.587262e+39 	1.037579e+39 	8.759034e+09 	
1.200575e+06 	2.538871e+09 	1.960300e+05 	1.357337e+23 	1.386754e+00 	3.967672e+08 	2.870188e+08 	1.587180e+39 	1.037539e+39 	8.674119e+09 	
1.200607e+06 	2.533798e+09 	1.938522e+05 	1.344928e+23 	1.402249e+00 	3.963706e+08 	2.835545e+08 	1.587097e+39 	1.037500e+39 	8.590009e+09 	
1.200639e+06 	2.528741e+09 	1.916985e+05 	1.332650e+23 	1.417917e+00 	3.959749e+08 	2.801325e+08 	1.587014e+39 	1.037460e+39 	8.506696e+09 	
1.200671e+06 	2.523701e+09 	1.895688e+05 	1.320501e+23 	1.433760e+00 	3.955801e+08 	2.767523e+08 	1.586930e+39 	1.037421e+39 	8.424172e+09 	
1.200703e+06 	2.518677e+09 	1.874627e+05 	1.308481e+23 	1.449780e+00 	3.951862e+08 	2.734132e+08 	1.586847e+39 	1.037381e+39 	8.342431e+09 	
1.200736e+06 	2.513670e+09 	1.853801e+05 	1.296587e+23 	1.465979e+00 	3.947931e+08 	2.701149e+08 	1.586763e+39 	1.037340e+39 	8.261464e+09 	
1.200768e+06 	2.508679e+09 	1.833205e+05 	1.284819e+23 	1.482359e+00 	3.944010e+08 	2.668568e+08 	1.586679e+39 	1.037300e+39 	8.181264e+09 	
1.200800e+06 	2.503705e+09 	1.812839e+05 	1.273174e+23 	1.498922e+00 	3.940098e+08 	2.636384e+08 	1.586594e+39 	1.037260e+39 	8.101826e+09 	
1.200832e+06 	2.498747e+09 	1.792699e+05 	1.261652e+23 	1.515669e+00 	3.936195e+08 	2.604592e+08 	1.586510e+39 	1.037219e+39 	8.023141e+09 	
1.200864e+06 	2.493805e+09 	1.772782e+05 	1.250251e+23 	1.532604e+00 	3.932300e+08 	2.573187e+08 	1.586425e+39 	1.037178e+39 	7.945203e+09 	
1.200896e+06 	2.488879e+09 	1.753087e+05 	1.238969e+23 	1.549728e+00 	3.928415e+08 	2.542166e+08 	1.586340e+39 	1.037137e+39 	7.868005e+09 	
1.200929e+06 	2.483969e+09 	1.733611e+05 	1.227806e+23 	1.567044e+00 	3.924538e+08 	2.511522e+08 	1.586254e+39 	1.037096e+39 	7.791540e+09 	
1.200961e+06 	2.479075e+09 	1.714351e+05 	1.216759e+23 	1.584552e+00 	3.920670e+08 	2.481251e+08 	1.586168e+39 	1.037055e+39 	7.715801e+09 	
1.200993e+06 	2.474197e+09 	1.695305e+05 	1.205827e+23 	1.602257e+00 	3.916811e+08 	2.451349e+08 	1.586082e+39 	1.037013e+39 	7.640781e+09 	
1.201025e+06 	2.469335e+09 	1.676470e+05 	1.195010e+23 	1.620159e+00 	3.912960e+08 	2.421811e+08 	1.585996e+39 	1.036972e+39 	7.566474e+09 	
1.201058e+06 	2.464489e+09 	1.657845e+05 	1.184306e+23 	1.638261e+00 	3.909119e+08 	2.392633e+08 	1.585909e+39 	1.036930e+39 	7.492874e+09 	
1.201090e+06 	2.459659e+09 	1.639427e+05 	1.173714e+23 	1.656565e+00 	3.905286e+08 	2.363811e+08 	1.585822e+39 	1.036888e+39 	7.419972e+09 	
1.201122e+06 	2.454844e+09 	1.621213e+05 	1.163232e+23 	1.675073e+00 	3.901462e+08 	2.335339e+08 	1.585735e+39 	1.036845e+39 	7.347763e+09 	
1.201155e+06 	2.450046e+09 	1.603202e+05 	1.152860e+23 	1.693789e+00 	3.897647e+08 	2.307214e+08 	1.585648e+39 	1.036803e+39 	7.276241e+09 	
1.201187e+06 	2.445263e+09 	1.585391e+05 	1.142595e+23 	1.712713e+00 	3.893841e+08 	2.279431e+08 	1.585560e+39 	1.036760e+39 	7.205400e+09 	
1.201220e+06 	2.440496e+09 	1.567777e+05 	1.132437e+23 	1.731849e+00 	3.890044e+08 	2.251986e+08 	1.585472e+39 	1.036718e+39 	7.135232e+09 	
1.201252e+06 	2.435744e+09 	1.550360e+05 	1.122384e+23 	1.751198e+00 	3.886255e+08 	2.224875e+08 	1.585383e+39 	1.036675e+39 	7.065733e+09 	
1.201285e+06 	2.431008e+09 	1.533136e+05 	1.112435e+23 	1.770763e+00 	3.882474e+08 	2.198094e+08 	1.585295e+39 	1.036632e+39 	6.996894e+09 	
1.201317e+06 	2.426287e+09 	1.516103e+05 	1.102590e+23 	1.790547e+00 	3.878703e+08 	2.171638e+08 	1.585206e+39 	1.036588e+39 	6.928712e+09 	
1.201350e+06 	2.421582e+09 	1.499259e+05 	1.092847e+23 	1.810552e+00 	3.874940e+08 	2.145505e+08 	1.585117e+39 	1.036545e+39 	6.861178e+09 	
1.201382e+06 	2.416892e+09 	1.482603e+05 	1.083204e+23 	1.830781e+00 	3.871186e+08 	2.119689e+08 	1.585027e+39 	1.036501e+39 	6.794288e+09 	
1.201415e+06 	2.412218e+09 	1.466132e+05 	1.073661e+23 	1.851235e+00 	3.867441e+08 	2.094187e+08 	1.584937e+39 	1.036457e+39 	6.728034e+09 	
1.201447e+06 	2.407559e+09 	1.449843e+05 	1.064217e+23 	1.871918e+00 	3.863704e+08 	2.068996e+08 	1.584847e+39 	1.036413e+39 	6.662412e+09 	
1.201480e+06 	2.402915e+09 	1.433736e+05 	1.054870e+23 	1.892831e+00 	3.859976e+08 	2.044110e+08 	1.584756e+39 	1.036369e+39 	6.597416e+09 	
1.201513e+06 	2.398286e+09 	1.417807e+05 	1.045620e+23 	1.913979e+00 	3.856257e+08 	2.019527e+08 	1.584665e+39 	1.036324e+39 	6.533039e+09 	
