r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	
1.200991e+06 	2.539012e+09 	1.436462e+05 	1.274658e+23 	2.121716e+00 	3.967782e+08 	1.874038e+08 	1.708215e+39 	1.116865e+39 	6.357598e+09 	
1.201029e+06 	2.534354e+09 	1.420581e+05 	1.264068e+23 	2.145283e+00 	3.964141e+08 	1.851708e+08 	1.708089e+39 	1.116801e+39 	6.295603e+09 	
1.201066e+06 	2.529712e+09 	1.404877e+05 	1.253583e+23 	2.169112e+00 	3.960509e+08 	1.829647e+08 	1.707963e+39 	1.116737e+39 	6.234200e+09 	
1.201103e+06 	2.525084e+09 	1.389345e+05 	1.243202e+23 	2.193206e+00 	3.956885e+08 	1.807852e+08 	1.707837e+39 	1.116673e+39 	6.173382e+09 	
1.201141e+06 	2.520472e+09 	1.373986e+05 	1.232924e+23 	2.217566e+00 	3.953269e+08 	1.786319e+08 	1.707710e+39 	1.116608e+39 	6.113144e+09 	
1.201178e+06 	2.515874e+09 	1.358796e+05 	1.222748e+23 	2.242198e+00 	3.949662e+08 	1.765045e+08 	1.707582e+39 	1.116544e+39 	6.053481e+09 	
1.201216e+06 	2.511292e+09 	1.343775e+05 	1.212672e+23 	2.267102e+00 	3.946063e+08 	1.744028e+08 	1.707454e+39 	1.116478e+39 	5.994387e+09 	
1.201253e+06 	2.506724e+09 	1.328919e+05 	1.202696e+23 	2.292283e+00 	3.942473e+08 	1.723264e+08 	1.707326e+39 	1.116413e+39 	5.935857e+09 	
1.201291e+06 	2.502171e+09 	1.314227e+05 	1.192818e+23 	2.317744e+00 	3.938891e+08 	1.702749e+08 	1.707197e+39 	1.116347e+39 	5.877887e+09 	
1.201329e+06 	2.497633e+09 	1.299698e+05 	1.183038e+23 	2.343487e+00 	3.935318e+08 	1.682482e+08 	1.707067e+39 	1.116281e+39 	5.820469e+09 	
1.201366e+06 	2.493110e+09 	1.285330e+05 	1.173354e+23 	2.369516e+00 	3.931753e+08 	1.662458e+08 	1.706937e+39 	1.116214e+39 	5.763601e+09 	
1.201404e+06 	2.488602e+09 	1.271120e+05 	1.163765e+23 	2.395834e+00 	3.928196e+08 	1.642675e+08 	1.706806e+39 	1.116147e+39 	5.707275e+09 	
1.201442e+06 	2.484108e+09 	1.257068e+05 	1.154270e+23 	2.422444e+00 	3.924647e+08 	1.623130e+08 	1.706675e+39 	1.116080e+39 	5.651489e+09 	
1.201480e+06 	2.479628e+09 	1.243171e+05 	1.144868e+23 	2.449349e+00 	3.921107e+08 	1.603820e+08 	1.706544e+39 	1.116013e+39 	5.596235e+09 	
1.201518e+06 	2.475163e+09 	1.229427e+05 	1.135559e+23 	2.476553e+00 	3.917575e+08 	1.584743e+08 	1.706411e+39 	1.115945e+39 	5.541510e+09 	
1.201555e+06 	2.470712e+09 	1.215836e+05 	1.126340e+23 	2.504058e+00 	3.914052e+08 	1.565895e+08 	1.706279e+39 	1.115877e+39 	5.487309e+09 	
1.201593e+06 	2.466276e+09 	1.202395e+05 	1.117212e+23 	2.531869e+00 	3.910536e+08 	1.547273e+08 	1.706145e+39 	1.115808e+39 	5.433626e+09 	
1.201632e+06 	2.461855e+09 	1.189102e+05 	1.108173e+23 	2.559989e+00 	3.907029e+08 	1.528876e+08 	1.706012e+39 	1.115739e+39 	5.380456e+09 	
1.201670e+06 	2.457448e+09 	1.175956e+05 	1.099222e+23 	2.588420e+00 	3.903531e+08 	1.510699e+08 	1.705877e+39 	1.115670e+39 	5.327795e+09 	
1.201708e+06 	2.453055e+09 	1.162956e+05 	1.090359e+23 	2.617167e+00 	3.900040e+08 	1.492741e+08 	1.705742e+39 	1.115601e+39 	5.275639e+09 	
1.201746e+06 	2.448676e+09 	1.150099e+05 	1.081581e+23 	2.646234e+00 	3.896558e+08 	1.474999e+08 	1.705607e+39 	1.115531e+39 	5.223982e+09 	
1.201784e+06 	2.444311e+09 	1.137384e+05 	1.072889e+23 	2.675622e+00 	3.893083e+08 	1.457470e+08 	1.705471e+39 	1.115461e+39 	5.172820e+09 	
1.201823e+06 	2.439961e+09 	1.124810e+05 	1.064282e+23 	2.705337e+00 	3.889617e+08 	1.440151e+08 	1.705334e+39 	1.115390e+39 	5.122148e+09 	
1.201861e+06 	2.435624e+09 	1.112376e+05 	1.055758e+23 	2.735381e+00 	3.886159e+08 	1.423041e+08 	1.705197e+39 	1.115319e+39 	5.071961e+09 	
1.201899e+06 	2.431302e+09 	1.100078e+05 	1.047316e+23 	2.765759e+00 	3.882709e+08 	1.406136e+08 	1.705059e+39 	1.115248e+39 	5.022256e+09 	
1.201938e+06 	2.426993e+09 	1.087916e+05 	1.038956e+23 	2.796474e+00 	3.879268e+08 	1.389434e+08 	1.704921e+39 	1.115176e+39 	4.973028e+09 	
1.201977e+06 	2.422699e+09 	1.075889e+05 	1.030677e+23 	2.827530e+00 	3.875834e+08 	1.372932e+08 	1.704782e+39 	1.115104e+39 	4.924272e+09 	
1.202015e+06 	2.418418e+09 	1.063995e+05 	1.022478e+23 	2.858930e+00 	3.872408e+08 	1.356629e+08 	1.704642e+39 	1.115032e+39 	4.875983e+09 	
1.202054e+06 	2.414152e+09 	1.052232e+05 	1.014359e+23 	2.890679e+00 	3.868991e+08 	1.340521e+08 	1.704502e+39 	1.114959e+39 	4.828157e+09 	
1.202092e+06 	2.409899e+09 	1.040600e+05 	1.006317e+23 	2.922780e+00 	3.865582e+08 	1.324607e+08 	1.704362e+39 	1.114886e+39 	4.780790e+09 	
1.202131e+06 	2.405659e+09 	1.029096e+05 	9.983533e+22 	2.955237e+00 	3.862180e+08 	1.308884e+08 	1.704220e+39 	1.114813e+39 	4.733878e+09 	
1.202170e+06 	2.401434e+09 	1.017719e+05 	9.904658e+22 	2.988055e+00 	3.858787e+08 	1.293349e+08 	1.704078e+39 	1.114739e+39 	4.687417e+09 	
1.202209e+06 	2.397222e+09 	1.006468e+05 	9.826540e+22 	3.021236e+00 	3.855401e+08 	1.278001e+08 	1.703936e+39 	1.114665e+39 	4.641402e+09 	
1.202248e+06 	2.393024e+09 	9.953413e+04 	9.749170e+22 	3.054786e+00 	3.852024e+08 	1.262837e+08 	1.703793e+39 	1.114590e+39 	4.595829e+09 	
1.202287e+06 	2.388839e+09 	9.843376e+04 	9.672541e+22 	3.088707e+00 	3.848654e+08 	1.247855e+08 	1.703649e+39 	1.114516e+39 	4.550694e+09 	
1.202326e+06 	2.384668e+09 	9.734555e+04 	9.596646e+22 	3.123005e+00 	3.845292e+08 	1.233052e+08 	1.703505e+39 	1.114440e+39 	4.505993e+09 	
1.202365e+06 	2.380510e+09 	9.626938e+04 	9.521477e+22 	3.157684e+00 	3.841939e+08 	1.218427e+08 	1.703360e+39 	1.114365e+39 	4.461721e+09 	
1.202404e+06 	2.376365e+09 	9.520511e+04 	9.447028e+22 	3.192747e+00 	3.838593e+08 	1.203977e+08 	1.703214e+39 	1.114288e+39 	4.417875e+09 	
1.202444e+06 	2.372235e+09 	9.415260e+04 	9.373288e+22 	3.228200e+00 	3.835255e+08 	1.189701e+08 	1.703068e+39 	1.114212e+39 	4.374451e+09 	
1.202483e+06 	2.368117e+09 	9.311172e+04 	9.300251e+22 	3.264045e+00 	3.831925e+08 	1.175596e+08 	1.702921e+39 	1.114135e+39 	4.331444e+09 	
1.202522e+06 	2.364013e+09 	9.208235e+04 	9.227909e+22 	3.300288e+00 	3.828603e+08 	1.161659e+08 	1.702773e+39 	1.114058e+39 	4.288852e+09 	
1.202562e+06 	2.359921e+09 	9.106437e+04 	9.156253e+22 	3.336934e+00 	3.825289e+08 	1.147890e+08 	1.702625e+39 	1.113980e+39 	4.246669e+09 	
1.202601e+06 	2.355843e+09 	9.005763e+04 	9.085277e+22 	3.373985e+00 	3.821982e+08 	1.134286e+08 	1.702476e+39 	1.113902e+39 	4.204893e+09 	
1.202641e+06 	2.351778e+09 	8.906203e+04 	9.014973e+22 	3.411448e+00 	3.818683e+08 	1.120844e+08 	1.702327e+39 	1.113824e+39 	4.163519e+09 	
1.202681e+06 	2.347726e+09 	8.807743e+04 	8.945335e+22 	3.449326e+00 	3.815392e+08 	1.107564e+08 	1.702176e+39 	1.113745e+39 	4.122544e+09 	
1.202720e+06 	2.343687e+09 	8.710372e+04 	8.876354e+22 	3.487625e+00 	3.812109e+08 	1.094443e+08 	1.702025e+39 	1.113666e+39 	4.081963e+09 	
1.202760e+06 	2.339662e+09 	8.614077e+04 	8.808026e+22 	3.526348e+00 	3.808833e+08 	1.081479e+08 	1.701874e+39 	1.113586e+39 	4.041774e+09 	
1.202800e+06 	2.335649e+09 	8.518847e+04 	8.740345e+22 	3.565500e+00 	3.805566e+08 	1.068670e+08 	1.701722e+39 	1.113506e+39 	4.001972e+09 	
1.202840e+06 	2.331649e+09 	8.424670e+04 	8.673303e+22 	3.605087e+00 	3.802306e+08 	1.056014e+08 	1.701569e+39 	1.113425e+39 	3.962553e+09 	
1.202880e+06 	2.327662e+09 	8.331534e+04 	8.606891e+22 	3.645113e+00 	3.799053e+08 	1.043510e+08 	1.701415e+39 	1.113344e+39 	3.923515e+09 	
1.202920e+06 	2.323687e+09 	8.239427e+04 	8.541102e+22 	3.685583e+00 	3.795809e+08 	1.031156e+08 	1.701261e+39 	1.113263e+39 	3.884853e+09 	
1.202960e+06 	2.319726e+09 	8.148339e+04 	8.475931e+22 	3.726502e+00 	3.792572e+08 	1.018949e+08 	1.701106e+39 	1.113181e+39 	3.846565e+09 	
1.203000e+06 	2.315777e+09 	8.058257e+04 	8.411371e+22 	3.767875e+00 	3.789342e+08 	1.006889e+08 	1.700950e+39 	1.113099e+39 	3.808646e+09 	
1.203041e+06 	2.311841e+09 	7.969172e+04 	8.347415e+22 	3.809706e+00 	3.786120e+08 	9.949725e+07 	1.700794e+39 	1.113016e+39 	3.771093e+09 	
1.203081e+06 	2.307917e+09 	7.881071e+04 	8.284057e+22 	3.852001e+00 	3.782906e+08 	9.831989e+07 	1.700637e+39 	1.112933e+39 	3.733903e+09 	
1.203121e+06 	2.304006e+09 	7.793944e+04 	8.221291e+22 	3.894766e+00 	3.779699e+08 	9.715660e+07 	1.700479e+39 	1.112850e+39 	3.697072e+09 	
1.203162e+06 	2.300107e+09 	7.707781e+04 	8.159111e+22 	3.938004e+00 	3.776500e+08 	9.600723e+07 	1.700320e+39 	1.112766e+39 	3.660597e+09 	
1.203202e+06 	2.296221e+09 	7.622570e+04 	8.097512e+22 	3.981722e+00 	3.773308e+08 	9.487161e+07 	1.700161e+39 	1.112681e+39 	3.624474e+09 	
1.203243e+06 	2.292348e+09 	7.538301e+04 	8.036486e+22 	4.025925e+00 	3.770124e+08 	9.374956e+07 	1.700001e+39 	1.112596e+39 	3.588700e+09 	
1.203284e+06 	2.288486e+09 	7.454964e+04 	7.976028e+22 	4.070618e+00 	3.766948e+08 	9.264093e+07 	1.699840e+39 	1.112511e+39 	3.553273e+09 	
1.203325e+06 	2.284637e+09 	7.372548e+04 	7.916130e+22 	4.115807e+00 	3.763779e+08 	9.154554e+07 	1.699679e+39 	1.112425e+39 	3.518187e+09 	
1.203366e+06 	2.280801e+09 	7.291043e+04 	7.856787e+22 	4.161496e+00 	3.760617e+08 	9.046325e+07 	1.699517e+39 	1.112339e+39 	3.483442e+09 	
1.203406e+06 	2.276976e+09 	7.210439e+04 	7.797994e+22 	4.207693e+00 	3.757463e+08 	8.939389e+07 	1.699354e+39 	1.112252e+39 	3.449032e+09 	
1.203447e+06 	2.273164e+09 	7.130726e+04 	7.739743e+22 	4.254401e+00 	3.754316e+08 	8.833731e+07 	1.699190e+39 	1.112165e+39 	3.414956e+09 	
1.203489e+06 	2.269364e+09 	7.051895e+04 	7.682031e+22 	4.301627e+00 	3.751177e+08 	8.729335e+07 	1.699025e+39 	1.112077e+39 	3.381210e+09 	
1.203530e+06 	2.265576e+09 	6.973935e+04 	7.624851e+22 	4.349377e+00 	3.748044e+08 	8.626186e+07 	1.698860e+39 	1.111989e+39 	3.347790e+09 	
1.203571e+06 	2.261800e+09 	6.896837e+04 	7.568199e+22 	4.397657e+00 	3.744920e+08 	8.524269e+07 	1.698694e+39 	1.111901e+39 	3.314694e+09 	
1.203612e+06 	2.258036e+09 	6.820591e+04 	7.512070e+22 	4.446471e+00 	3.741803e+08 	8.423569e+07 	1.698527e+39 	1.111812e+39 	3.281918e+09 	
1.203654e+06 	2.254284e+09 	6.745188e+04 	7.456456e+22 	4.495827e+00 	3.738693e+08 	8.324071e+07 	1.698359e+39 	1.111722e+39 	3.249460e+09 	
1.203695e+06 	2.250544e+09 	6.670619e+04 	7.401352e+22 	4.545730e+00 	3.735590e+08 	8.225762e+07 	1.698191e+39 	1.111632e+39 	3.217317e+09 	
1.203737e+06 	2.246816e+09 	6.596874e+04 	7.346753e+22 	4.596186e+00 	3.732495e+08 	8.128625e+07 	1.698022e+39 	1.111542e+39 	3.185485e+09 	
1.203779e+06 	2.243100e+09 	6.523944e+04 	7.292654e+22 	4.647202e+00 	3.729407e+08 	8.032649e+07 	1.697852e+39 	1.111450e+39 	3.153962e+09 	
1.203820e+06 	2.239395e+09 	6.451821e+04 	7.239048e+22 	4.698783e+00 	3.726326e+08 	7.937817e+07 	1.697681e+39 	1.111359e+39 	3.122745e+09 	
1.203862e+06 	2.235702e+09 	6.380495e+04 	7.185931e+22 	4.750935e+00 	3.723252e+08 	7.844117e+07 	1.697509e+39 	1.111267e+39 	3.091830e+09 	
1.203904e+06 	2.232021e+09 	6.309957e+04 	7.133298e+22 	4.803666e+00 	3.720185e+08 	7.751535e+07 	1.697337e+39 	1.111174e+39 	3.061216e+09 	
1.203946e+06 	2.228351e+09 	6.240200e+04 	7.081145e+22 	4.856982e+00 	3.717126e+08 	7.660057e+07 	1.697163e+39 	1.111081e+39 	3.030899e+09 	
1.203988e+06 	2.224693e+09 	6.171213e+04 	7.029466e+22 	4.910888e+00 	3.714074e+08 	7.569670e+07 	1.696989e+39 	1.110988e+39 	3.000876e+09 	
1.204030e+06 	2.221047e+09 	6.102989e+04 	6.978259e+22 	4.965392e+00 	3.711029e+08 	7.480361e+07 	1.696814e+39 	1.110894e+39 	2.971145e+09 	
1.204073e+06 	2.217412e+09 	6.035519e+04 	6.927516e+22 	5.020500e+00 	3.707991e+08 	7.392118e+07 	1.696638e+39 	1.110799e+39 	2.941702e+09 	
1.204115e+06 	2.213789e+09 	5.968796e+04 	6.877232e+22 	5.076219e+00 	3.704961e+08 	7.304926e+07 	1.696462e+39 	1.110704e+39 	2.912545e+09 	
1.204157e+06 	2.210177e+09 	5.902810e+04 	6.827402e+22 	5.132555e+00 	3.701937e+08 	7.218774e+07 	1.696284e+39 	1.110609e+39 	2.883672e+09 	
1.204200e+06 	2.206577e+09 	5.837553e+04 	6.778022e+22 	5.189515e+00 	3.698920e+08 	7.133648e+07 	1.696106e+39 	1.110513e+39 	2.855080e+09 	
1.204243e+06 	2.202988e+09 	5.773018e+04 	6.729087e+22 	5.247107e+00 	3.695911e+08 	7.049537e+07 	1.695926e+39 	1.110416e+39 	2.826766e+09 	
1.204285e+06 	2.199410e+09 	5.709196e+04 	6.680593e+22 	5.305338e+00 	3.692908e+08 	6.966429e+07 	1.695746e+39 	1.110319e+39 	2.798727e+09 	
1.204328e+06 	2.195843e+09 	5.646080e+04 	6.632534e+22 	5.364213e+00 	3.689913e+08 	6.884310e+07 	1.695565e+39 	1.110221e+39 	2.770960e+09 	
1.204371e+06 	2.192287e+09 	5.583661e+04 	6.584908e+22 	5.423741e+00 	3.686924e+08 	6.803170e+07 	1.695383e+39 	1.110123e+39 	2.743464e+09 	
1.204414e+06 	2.188743e+09 	5.521933e+04 	6.537709e+22 	5.483928e+00 	3.683943e+08 	6.722996e+07 	1.695200e+39 	1.110024e+39 	2.716236e+09 	
1.204457e+06 	2.185210e+09 	5.460887e+04 	6.490934e+22 	5.544783e+00 	3.680968e+08 	6.643777e+07 	1.695017e+39 	1.109924e+39 	2.689273e+09 	
1.204500e+06 	2.181688e+09 	5.400516e+04 	6.444577e+22 	5.606312e+00 	3.678000e+08 	6.565502e+07 	1.694832e+39 	1.109825e+39 	2.662572e+09 	
1.204544e+06 	2.178177e+09 	5.340812e+04 	6.398634e+22 	5.668522e+00 	3.675040e+08 	6.488158e+07 	1.694647e+39 	1.109724e+39 	2.636131e+09 	
1.204587e+06 	2.174677e+09 	5.281768e+04 	6.353101e+22 	5.731422e+00 	3.672086e+08 	6.411735e+07 	1.694460e+39 	1.109623e+39 	2.609948e+09 	
1.204630e+06 	2.171188e+09 	5.223378e+04 	6.307973e+22 	5.795019e+00 	3.669139e+08 	6.336222e+07 	1.694273e+39 	1.109521e+39 	2.584020e+09 	
1.204674e+06 	2.167709e+09 	5.165632e+04 	6.263246e+22 	5.859321e+00 	3.666199e+08 	6.261608e+07 	1.694084e+39 	1.109419e+39 	2.558345e+09 	
1.204718e+06 	2.164242e+09 	5.108525e+04 	6.218916e+22 	5.924334e+00 	3.663265e+08 	6.187881e+07 	1.693895e+39 	1.109316e+39 	2.532920e+09 	
1.204761e+06 	2.160785e+09 	5.052049e+04 	6.174979e+22 	5.990068e+00 	3.660338e+08 	6.115032e+07 	1.693705e+39 	1.109213e+39 	2.507743e+09 	
1.204805e+06 	2.157339e+09 	4.996198e+04 	6.131430e+22 	6.056531e+00 	3.657419e+08 	6.043049e+07 	1.693514e+39 	1.109109e+39 	2.482812e+09 	
1.204849e+06 	2.153904e+09 	4.940964e+04 	6.088268e+22 	6.123729e+00 	3.654506e+08 	5.971923e+07 	1.693322e+39 	1.109005e+39 	2.458124e+09 	
1.204893e+06 	2.150480e+09 	4.886341e+04 	6.045488e+22 	6.191672e+00 	3.651599e+08 	5.901642e+07 	1.693128e+39 	1.108900e+39 	2.433676e+09 	
1.204938e+06 	2.147066e+09 	4.832322e+04 	6.003086e+22 	6.260368e+00 	3.648700e+08 	5.832198e+07 	1.692934e+39 	1.108794e+39 	2.409468e+09 	
1.204982e+06 	2.143663e+09 	4.778899e+04 	5.961056e+22 	6.329825e+00 	3.645807e+08 	5.763579e+07 	1.692739e+39 	1.108688e+39 	2.385495e+09 	
1.205026e+06 	2.140270e+09 	4.726068e+04 	5.919396e+22 	6.400051e+00 	3.642921e+08 	5.695776e+07 	1.692543e+39 	1.108581e+39 	2.361757e+09 	
1.205071e+06 	2.136888e+09 	4.673820e+04 	5.878102e+22 	6.471055e+00 	3.640041e+08 	5.628779e+07 	1.692346e+39 	1.108473e+39 	2.338251e+09 	
1.205115e+06 	2.133516e+09 	4.622150e+04 	5.837169e+22 	6.542845e+00 	3.637168e+08 	5.562578e+07 	1.692148e+39 	1.108365e+39 	2.314975e+09 	
1.205160e+06 	2.130155e+09 	4.571052e+04 	5.796594e+22 	6.615431e+00 	3.634302e+08 	5.497163e+07 	1.691949e+39 	1.108256e+39 	2.291926e+09 	
1.205205e+06 	2.126803e+09 	4.520518e+04 	5.756374e+22 	6.688820e+00 	3.631442e+08 	5.432527e+07 	1.691749e+39 	1.108147e+39 	2.269102e+09 	
1.205250e+06 	2.123463e+09 	4.470543e+04 	5.716505e+22 	6.763022e+00 	3.628589e+08 	5.368658e+07 	1.691548e+39 	1.108037e+39 	2.246502e+09 	
1.205295e+06 	2.120132e+09 	4.421120e+04 	5.676984e+22 	6.838046e+00 	3.625742e+08 	5.305547e+07 	1.691346e+39 	1.107926e+39 	2.224122e+09 	
1.205340e+06 	2.116812e+09 	4.372244e+04 	5.637808e+22 	6.913901e+00 	3.622902e+08 	5.243187e+07 	1.691143e+39 	1.107815e+39 	2.201962e+09 	
1.205385e+06 	2.113502e+09 	4.323908e+04 	5.598971e+22 	6.990596e+00 	3.620069e+08 	5.181567e+07 	1.690939e+39 	1.107703e+39 	2.180018e+09 	
1.205431e+06 	2.110203e+09 	4.276106e+04 	5.560472e+22 	7.068140e+00 	3.617242e+08 	5.120679e+07 	1.690733e+39 	1.107591e+39 	2.158289e+09 	
1.205476e+06 	2.106913e+09 	4.228833e+04 	5.522306e+22 	7.146543e+00 	3.614421e+08 	5.060513e+07 	1.690527e+39 	1.107478e+39 	2.136773e+09 	
1.205522e+06 	2.103633e+09 	4.182083e+04 	5.484470e+22 	7.225814e+00 	3.611607e+08 	5.001062e+07 	1.690320e+39 	1.107364e+39 	2.115468e+09 	
1.205567e+06 	2.100364e+09 	4.135849e+04 	5.446960e+22 	7.305963e+00 	3.608799e+08 	4.942317e+07 	1.690111e+39 	1.107249e+39 	2.094371e+09 	
1.205613e+06 	2.097104e+09 	4.090126e+04 	5.409773e+22 	7.386999e+00 	3.605998e+08 	4.884268e+07 	1.689902e+39 	1.107134e+39 	2.073481e+09 	
1.205659e+06 	2.093854e+09 	4.044909e+04 	5.372907e+22 	7.468933e+00 	3.603202e+08 	4.826909e+07 	1.689691e+39 	1.107019e+39 	2.052796e+09 	
1.205705e+06 	2.090614e+09 	4.000192e+04 	5.336358e+22 	7.551773e+00 	3.600414e+08 	4.770230e+07 	1.689479e+39 	1.106902e+39 	2.032313e+09 	
1.205751e+06 	2.087384e+09 	3.955969e+04 	5.300123e+22 	7.635531e+00 	3.597631e+08 	4.714223e+07 	1.689266e+39 	1.106785e+39 	2.012031e+09 	
1.205798e+06 	2.084164e+09 	3.912235e+04 	5.264200e+22 	7.720216e+00 	3.594855e+08 	4.658881e+07 	1.689052e+39 	1.106667e+39 	1.991948e+09 	
1.205844e+06 	2.080954e+09 	3.868985e+04 	5.228584e+22 	7.805839e+00 	3.592086e+08 	4.604195e+07 	1.688837e+39 	1.106549e+39 	1.972063e+09 	
1.205891e+06 	2.077753e+09 	3.826212e+04 	5.193271e+22 	7.892409e+00 	3.589322e+08 	4.550158e+07 	1.688621e+39 	1.106429e+39 	1.952372e+09 	
1.205937e+06 	2.074562e+09 	3.783913e+04 	5.158260e+22 	7.979938e+00 	3.586565e+08 	4.496761e+07 	1.688404e+39 	1.106310e+39 	1.932874e+09 	
1.205984e+06 	2.071381e+09 	3.742081e+04 	5.123547e+22 	8.068435e+00 	3.583814e+08 	4.443998e+07 	1.688185e+39 	1.106189e+39 	1.913568e+09 	
1.206031e+06 	2.068209e+09 	3.700712e+04 	5.089129e+22 	8.157912e+00 	3.581069e+08 	4.391859e+07 	1.687966e+39 	1.106068e+39 	1.894452e+09 	
1.206078e+06 	2.065047e+09 	3.659800e+04 	5.055002e+22 	8.248380e+00 	3.578330e+08 	4.340339e+07 	1.687745e+39 	1.105946e+39 	1.875523e+09 	
1.206125e+06 	2.061894e+09 	3.619340e+04 	5.021164e+22 	8.339848e+00 	3.575597e+08 	4.289429e+07 	1.687523e+39 	1.105823e+39 	1.856780e+09 	
