r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	
1.200028e+06 	2.812026e+09 	1.607323e+04 	1.604931e+23 	3.790244e+01 	4.175660e+08 	1.101646e+07 	2.460234e+39 	1.607867e+39 	6.611419e+08 	
1.200357e+06 	2.807298e+09 	1.590933e+04 	1.594021e+23 	3.826915e+01 	4.172148e+08 	1.090171e+07 	2.457607e+39 	1.606384e+39 	6.553645e+08 	
1.200688e+06 	2.802571e+09 	1.574709e+04 	1.583169e+23 	3.863929e+01 	4.168634e+08 	1.078817e+07 	2.454975e+39 	1.604898e+39 	6.496396e+08 	
1.201021e+06 	2.797844e+09 	1.558650e+04 	1.572374e+23 	3.901288e+01 	4.165117e+08 	1.067584e+07 	2.452337e+39 	1.603409e+39 	6.439667e+08 	
1.201356e+06 	2.793117e+09 	1.542756e+04 	1.561637e+23 	3.938996e+01 	4.161597e+08 	1.056470e+07 	2.449694e+39 	1.601917e+39 	6.383453e+08 	
1.201693e+06 	2.788391e+09 	1.527023e+04 	1.550958e+23 	3.977055e+01 	4.158075e+08 	1.045473e+07 	2.447045e+39 	1.600422e+39 	6.327748e+08 	
1.202031e+06 	2.783666e+09 	1.511451e+04 	1.540336e+23 	4.015469e+01 	4.154550e+08 	1.034593e+07 	2.444391e+39 	1.598924e+39 	6.272550e+08 	
1.202371e+06 	2.778941e+09 	1.496038e+04 	1.529771e+23 	4.054241e+01 	4.151023e+08 	1.023828e+07 	2.441732e+39 	1.597423e+39 	6.217851e+08 	
1.202713e+06 	2.774217e+09 	1.480782e+04 	1.519264e+23 	4.093374e+01 	4.147493e+08 	1.013177e+07 	2.439067e+39 	1.595920e+39 	6.163648e+08 	
1.203057e+06 	2.769493e+09 	1.465681e+04 	1.508813e+23 	4.132871e+01 	4.143960e+08 	1.002639e+07 	2.436396e+39 	1.594413e+39 	6.109937e+08 	
1.203403e+06 	2.764770e+09 	1.450735e+04 	1.498418e+23 	4.172735e+01 	4.140425e+08 	9.922124e+06 	2.433721e+39 	1.592904e+39 	6.056712e+08 	
1.203750e+06 	2.760047e+09 	1.435940e+04 	1.488080e+23 	4.212971e+01 	4.136887e+08 	9.818961e+06 	2.431040e+39 	1.591391e+39 	6.003970e+08 	
1.204100e+06 	2.755324e+09 	1.421297e+04 	1.477797e+23 	4.253579e+01 	4.133347e+08 	9.716889e+06 	2.428353e+39 	1.589877e+39 	5.951706e+08 	
1.204451e+06 	2.750602e+09 	1.406803e+04 	1.467570e+23 	4.294565e+01 	4.129803e+08 	9.615897e+06 	2.425662e+39 	1.588359e+39 	5.899915e+08 	
1.204805e+06 	2.745881e+09 	1.392457e+04 	1.457398e+23 	4.335931e+01 	4.126257e+08 	9.515974e+06 	2.422966e+39 	1.586838e+39 	5.848594e+08 	
1.205160e+06 	2.741160e+09 	1.378257e+04 	1.447282e+23 	4.377681e+01 	4.122709e+08 	9.417108e+06 	2.420264e+39 	1.585315e+39 	5.797737e+08 	
1.205517e+06 	2.736440e+09 	1.364202e+04 	1.437220e+23 	4.419818e+01 	4.119157e+08 	9.319288e+06 	2.417557e+39 	1.583789e+39 	5.747341e+08 	
1.205876e+06 	2.731720e+09 	1.350291e+04 	1.427214e+23 	4.462346e+01 	4.115604e+08 	9.222502e+06 	2.414845e+39 	1.582260e+39 	5.697400e+08 	
1.206237e+06 	2.727001e+09 	1.336521e+04 	1.417263e+23 	4.505268e+01 	4.112047e+08 	9.126739e+06 	2.412128e+39 	1.580729e+39 	5.647911e+08 	
1.206600e+06 	2.722282e+09 	1.322891e+04 	1.407366e+23 	4.548587e+01 	4.108488e+08 	9.031989e+06 	2.409406e+39 	1.579195e+39 	5.598870e+08 	
1.206965e+06 	2.717565e+09 	1.309401e+04 	1.397524e+23 	4.592307e+01 	4.104927e+08 	8.938241e+06 	2.406679e+39 	1.577659e+39 	5.550272e+08 	
1.207332e+06 	2.712847e+09 	1.296048e+04 	1.387735e+23 	4.636431e+01 	4.101362e+08 	8.845485e+06 	2.403947e+39 	1.576119e+39 	5.502114e+08 	
1.207700e+06 	2.708130e+09 	1.282831e+04 	1.378000e+23 	4.680962e+01 	4.097795e+08 	8.753709e+06 	2.401210e+39 	1.574577e+39 	5.454391e+08 	
1.208071e+06 	2.703414e+09 	1.269750e+04 	1.368318e+23 	4.725905e+01 	4.094225e+08 	8.662903e+06 	2.398469e+39 	1.573033e+39 	5.407100e+08 	
1.208444e+06 	2.698698e+09 	1.256801e+04 	1.358690e+23 	4.771263e+01 	4.090653e+08 	8.573057e+06 	2.395722e+39 	1.571486e+39 	5.360236e+08 	
1.208819e+06 	2.693983e+09 	1.243985e+04 	1.349115e+23 	4.817040e+01 	4.087078e+08 	8.484160e+06 	2.392971e+39 	1.569937e+39 	5.313796e+08 	
