r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	
1.200001e+06 	2.791469e+09 	4.252831e+04 	1.604931e+23 	1.137927e+01 	4.160369e+08 	3.657009e+07 	2.285573e+39 	1.493701e+39 	1.758507e+09 	
1.200111e+06 	2.787613e+09 	4.207994e+04 	1.595610e+23 	1.149815e+01 	4.157494e+08 	3.616684e+07 	2.284634e+39 	1.493159e+39 	1.741838e+09 	
1.200220e+06 	2.783762e+09 	4.163629e+04 	1.586347e+23 	1.161826e+01 	4.154622e+08 	3.576807e+07 	2.283691e+39 	1.492615e+39 	1.725327e+09 	
1.200330e+06 	2.779918e+09 	4.119733e+04 	1.577142e+23 	1.173961e+01 	4.151752e+08 	3.537374e+07 	2.282743e+39 	1.492068e+39 	1.708972e+09 	
1.200441e+06 	2.776079e+09 	4.076299e+04 	1.567994e+23 	1.186222e+01 	4.148885e+08 	3.498379e+07 	2.281791e+39 	1.491518e+39 	1.692773e+09 	
1.200552e+06 	2.772246e+09 	4.033323e+04 	1.558902e+23 	1.198610e+01 	4.146019e+08 	3.459818e+07 	2.280833e+39 	1.490966e+39 	1.676728e+09 	
1.200664e+06 	2.768418e+09 	3.990800e+04 	1.549867e+23 	1.211126e+01 	4.143156e+08 	3.421685e+07 	2.279871e+39 	1.490411e+39 	1.660835e+09 	
1.200776e+06 	2.764597e+09 	3.948726e+04 	1.540888e+23 	1.223772e+01 	4.140295e+08 	3.383976e+07 	2.278905e+39 	1.489852e+39 	1.645093e+09 	
1.200889e+06 	2.760780e+09 	3.907095e+04 	1.531964e+23 	1.236549e+01 	4.137437e+08 	3.346686e+07 	2.277934e+39 	1.489292e+39 	1.629500e+09 	
1.201002e+06 	2.756970e+09 	3.865903e+04 	1.523095e+23 	1.249457e+01 	4.134581e+08 	3.309811e+07 	2.276958e+39 	1.488728e+39 	1.614055e+09 	
1.201116e+06 	2.753165e+09 	3.825145e+04 	1.514281e+23 	1.262500e+01 	4.131726e+08 	3.273345e+07 	2.275977e+39 	1.488161e+39 	1.598757e+09 	
1.201230e+06 	2.749365e+09 	3.784817e+04 	1.505520e+23 	1.275677e+01 	4.128874e+08 	3.237284e+07 	2.274991e+39 	1.487592e+39 	1.583605e+09 	
1.201345e+06 	2.745570e+09 	3.744915e+04 	1.496813e+23 	1.288991e+01 	4.126024e+08 	3.201624e+07 	2.274001e+39 	1.487019e+39 	1.568596e+09 	
1.201460e+06 	2.741781e+09 	3.705432e+04 	1.488158e+23 	1.302442e+01 	4.123176e+08 	3.166360e+07 	2.273006e+39 	1.486444e+39 	1.553730e+09 	
1.201576e+06 	2.737997e+09 	3.666367e+04 	1.479556e+23 	1.316032e+01 	4.120330e+08 	3.131488e+07 	2.272006e+39 	1.485866e+39 	1.539005e+09 	
1.201693e+06 	2.734218e+09 	3.627713e+04 	1.471007e+23 	1.329763e+01 	4.117485e+08 	3.097003e+07 	2.271001e+39 	1.485285e+39 	1.524420e+09 	
1.201810e+06 	2.730445e+09 	3.589466e+04 	1.462509e+23 	1.343636e+01 	4.114643e+08 	3.062900e+07 	2.269991e+39 	1.484701e+39 	1.509973e+09 	
1.201927e+06 	2.726676e+09 	3.551623e+04 	1.454062e+23 	1.357652e+01 	4.111802e+08 	3.029177e+07 	2.268976e+39 	1.484114e+39 	1.495664e+09 	
1.202045e+06 	2.722913e+09 	3.514179e+04 	1.445667e+23 	1.371813e+01 	4.108964e+08 	2.995828e+07 	2.267957e+39 	1.483524e+39 	1.481491e+09 	
1.202164e+06 	2.719155e+09 	3.477129e+04 	1.437322e+23 	1.386120e+01 	4.106127e+08 	2.962849e+07 	2.266932e+39 	1.482931e+39 	1.467453e+09 	
