r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	
1.200000e+06 	2.490760e+09 	4.076396e+05 	1.604931e+23 	4.212280e-01 	3.929899e+08 	9.405321e+08 	1.210064e+39 	7.908178e+38 	1.827925e+10 	
1.200022e+06 	2.484706e+09 	4.030685e+05 	1.586850e+23 	4.259870e-01 	3.925120e+08 	9.288309e+08 	1.210037e+39 	7.908080e+38 	1.810535e+10 	
1.200045e+06 	2.478670e+09 	3.985487e+05 	1.568986e+23 	4.307998e-01 	3.920350e+08 	9.172764e+08 	1.210010e+39 	7.907982e+38 	1.793306e+10 	
1.200067e+06 	2.472653e+09 	3.940795e+05 	1.551337e+23 	4.356669e-01 	3.915588e+08 	9.058668e+08 	1.209983e+39 	7.907884e+38 	1.776238e+10 	
1.200090e+06 	2.466655e+09 	3.896605e+05 	1.533900e+23 	4.405891e-01 	3.910836e+08 	8.946003e+08 	1.209956e+39 	7.907786e+38 	1.759330e+10 	
1.200112e+06 	2.460676e+09 	3.852910e+05 	1.516673e+23 	4.455669e-01 	3.906093e+08 	8.834750e+08 	1.209929e+39 	7.907687e+38 	1.742579e+10 	
1.200134e+06 	2.454715e+09 	3.809706e+05 	1.499653e+23 	4.506009e-01 	3.901360e+08 	8.724892e+08 	1.209902e+39 	7.907588e+38 	1.725984e+10 	
1.200157e+06 	2.448773e+09 	3.766985e+05 	1.482837e+23 	4.556918e-01 	3.896635e+08 	8.616410e+08 	1.209874e+39 	7.907490e+38 	1.709544e+10 	
1.200179e+06 	2.442850e+09 	3.724744e+05 	1.466223e+23 	4.608403e-01 	3.891920e+08 	8.509289e+08 	1.209847e+39 	7.907390e+38 	1.693258e+10 	
1.200201e+06 	2.436945e+09 	3.682977e+05 	1.449809e+23 	4.660469e-01 	3.887213e+08 	8.403509e+08 	1.209820e+39 	7.907291e+38 	1.677123e+10 	
1.200223e+06 	2.431059e+09 	3.641677e+05 	1.433590e+23 	4.713124e-01 	3.882516e+08 	8.299055e+08 	1.209793e+39 	7.907191e+38 	1.661139e+10 	
1.200246e+06 	2.425191e+09 	3.600841e+05 	1.417566e+23 	4.766374e-01 	3.877827e+08 	8.195910e+08 	1.209766e+39 	7.907092e+38 	1.645305e+10 	
1.200268e+06 	2.419342e+09 	3.560463e+05 	1.401734e+23 	4.820226e-01 	3.873148e+08 	8.094057e+08 	1.209739e+39 	7.906992e+38 	1.629618e+10 	
1.200290e+06 	2.413510e+09 	3.520538e+05 	1.386091e+23 	4.874686e-01 	3.868477e+08 	7.993479e+08 	1.209712e+39 	7.906892e+38 	1.614078e+10 	
1.200312e+06 	2.407697e+09 	3.481060e+05 	1.370635e+23 	4.929762e-01 	3.863816e+08 	7.894162e+08 	1.209684e+39 	7.906791e+38 	1.598683e+10 	
1.200335e+06 	2.401902e+09 	3.442025e+05 	1.355365e+23 	4.985460e-01 	3.859163e+08 	7.796088e+08 	1.209657e+39 	7.906691e+38 	1.583432e+10 	
1.200357e+06 	2.396126e+09 	3.403428e+05 	1.340276e+23 	5.041787e-01 	3.854520e+08 	7.699243e+08 	1.209630e+39 	7.906590e+38 	1.568324e+10 	
1.200379e+06 	2.390368e+09 	3.365263e+05 	1.325368e+23 	5.098751e-01 	3.849885e+08 	7.603611e+08 	1.209603e+39 	7.906489e+38 	1.553356e+10 	
1.200401e+06 	2.384627e+09 	3.327527e+05 	1.310638e+23 	5.156359e-01 	3.845260e+08 	7.509176e+08 	1.209575e+39 	7.906387e+38 	1.538529e+10 	
