r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	
1.200000e+06 	2.401772e+09 	5.088295e+05 	1.604931e+23 	2.389028e-01 	3.859059e+08 	1.633604e+09 	1.018827e+39 	6.658381e+38 	2.340941e+10 	
1.200019e+06 	2.395535e+09 	5.031048e+05 	1.585601e+23 	2.416124e-01 	3.854044e+08 	1.613043e+09 	1.018811e+39 	6.658334e+38 	2.318819e+10 	
1.200038e+06 	2.389316e+09 	4.974445e+05 	1.566514e+23 	2.443528e-01 	3.849039e+08 	1.592743e+09 	1.018795e+39 	6.658288e+38 	2.296903e+10 	
1.200058e+06 	2.383117e+09 	4.918479e+05 	1.547667e+23 	2.471243e-01 	3.844042e+08 	1.572699e+09 	1.018779e+39 	6.658241e+38 	2.275191e+10 	
1.200077e+06 	2.376936e+09 	4.863142e+05 	1.529057e+23 	2.499273e-01 	3.839054e+08 	1.552910e+09 	1.018764e+39 	6.658194e+38 	2.253680e+10 	
1.200096e+06 	2.370775e+09 	4.808428e+05 	1.510681e+23 	2.527620e-01 	3.834075e+08 	1.533371e+09 	1.018748e+39 	6.658147e+38 	2.232368e+10 	
1.200115e+06 	2.364632e+09 	4.754330e+05 	1.492536e+23 	2.556289e-01 	3.829105e+08 	1.514080e+09 	1.018732e+39 	6.658100e+38 	2.211255e+10 	
1.200134e+06 	2.358508e+09 	4.700840e+05 	1.474618e+23 	2.585283e-01 	3.824143e+08 	1.495033e+09 	1.018716e+39 	6.658053e+38 	2.190338e+10 	
1.200153e+06 	2.352403e+09 	4.647952e+05 	1.456926e+23 	2.614607e-01 	3.819191e+08 	1.476227e+09 	1.018701e+39 	6.658006e+38 	2.169615e+10 	
1.200172e+06 	2.346317e+09 	4.595659e+05 	1.439455e+23 	2.644263e-01 	3.814247e+08 	1.457659e+09 	1.018685e+39 	6.657959e+38 	2.149084e+10 	
1.200191e+06 	2.340250e+09 	4.543954e+05 	1.422204e+23 	2.674255e-01 	3.809312e+08 	1.439327e+09 	1.018669e+39 	6.657912e+38 	2.128744e+10 	
1.200210e+06 	2.334201e+09 	4.492831e+05 	1.405169e+23 	2.704588e-01 	3.804386e+08 	1.421227e+09 	1.018653e+39 	6.657864e+38 	2.108593e+10 	
1.200229e+06 	2.328171e+09 	4.442284e+05 	1.388348e+23 	2.735265e-01 	3.799469e+08 	1.403355e+09 	1.018637e+39 	6.657817e+38 	2.088630e+10 	
1.200248e+06 	2.322159e+09 	4.392305e+05 	1.371738e+23 	2.766291e-01 	3.794560e+08 	1.385710e+09 	1.018622e+39 	6.657770e+38 	2.068852e+10 	
1.200267e+06 	2.316166e+09 	4.342888e+05 	1.355335e+23 	2.797668e-01 	3.789660e+08 	1.368289e+09 	1.018606e+39 	6.657722e+38 	2.049258e+10 	
1.200286e+06 	2.310191e+09 	4.294027e+05 	1.339138e+23 	2.829401e-01 	3.784769e+08 	1.351088e+09 	1.018590e+39 	6.657675e+38 	2.029846e+10 	
1.200305e+06 	2.304235e+09 	4.245716e+05 	1.323144e+23 	2.861494e-01 	3.779887e+08 	1.334104e+09 	1.018574e+39 	6.657627e+38 	2.010614e+10 	
1.200323e+06 	2.298296e+09 	4.197949e+05 	1.307349e+23 	2.893952e-01 	3.775013e+08 	1.317336e+09 	1.018559e+39 	6.657580e+38 	1.991562e+10 	
1.200342e+06 	2.292376e+09 	4.150719e+05 	1.291752e+23 	2.926777e-01 	3.770148e+08 	1.300779e+09 	1.018543e+39 	6.657532e+38 	1.972687e+10 	
1.200361e+06 	2.286475e+09 	4.104020e+05 	1.276350e+23 	2.959975e-01 	3.765292e+08 	1.284432e+09 	1.018527e+39 	6.657484e+38 	1.953987e+10 	
1.200380e+06 	2.280591e+09 	4.057847e+05 	1.261140e+23 	2.993550e-01 	3.760444e+08 	1.268292e+09 	1.018511e+39 	6.657437e+38 	1.935461e+10 	
1.200399e+06 	2.274726e+09 	4.012193e+05 	1.246121e+23 	3.027506e-01 	3.755606e+08 	1.252357e+09 	1.018496e+39 	6.657389e+38 	1.917108e+10 	
1.200417e+06 	2.268878e+09 	3.967053e+05 	1.231289e+23 	3.061847e-01 	3.750775e+08 	1.236622e+09 	1.018480e+39 	6.657341e+38 	1.898925e+10 	
1.200436e+06 	2.263049e+09 	3.922420e+05 	1.216642e+23 	3.096578e-01 	3.745954e+08 	1.221087e+09 	1.018464e+39 	6.657293e+38 	1.880912e+10 	
1.200455e+06 	2.257237e+09 	3.878290e+05 	1.202178e+23 	3.131703e-01 	3.741141e+08 	1.205748e+09 	1.018449e+39 	6.657245e+38 	1.863067e+10 	
1.200473e+06 	2.251444e+09 	3.834656e+05 	1.187893e+23 	3.167227e-01 	3.736337e+08 	1.190604e+09 	1.018433e+39 	6.657197e+38 	1.845388e+10 	
1.200492e+06 	2.245668e+09 	3.791514e+05 	1.173787e+23 	3.203153e-01 	3.731541e+08 	1.175650e+09 	1.018417e+39 	6.657149e+38 	1.827873e+10 	
1.200511e+06 	2.239910e+09 	3.748856e+05 	1.159857e+23 	3.239487e-01 	3.726754e+08 	1.160886e+09 	1.018401e+39 	6.657101e+38 	1.810522e+10 	
1.200529e+06 	2.234169e+09 	3.706679e+05 	1.146100e+23 	3.276234e-01 	3.721975e+08 	1.146309e+09 	1.018386e+39 	6.657053e+38 	1.793332e+10 	
1.200548e+06 	2.228447e+09 	3.664976e+05 	1.132514e+23 	3.313397e-01 	3.717205e+08 	1.131916e+09 	1.018370e+39 	6.657005e+38 	1.776303e+10 	
1.200566e+06 	2.222741e+09 	3.623742e+05 	1.119098e+23 	3.350982e-01 	3.712444e+08 	1.117705e+09 	1.018354e+39 	6.656956e+38 	1.759432e+10 	
1.200585e+06 	2.217054e+09 	3.582972e+05 	1.105848e+23 	3.388994e-01 	3.707691e+08 	1.103673e+09 	1.018338e+39 	6.656908e+38 	1.742718e+10 	
1.200603e+06 	2.211384e+09 	3.542661e+05 	1.092763e+23 	3.427437e-01 	3.702947e+08 	1.089819e+09 	1.018323e+39 	6.656859e+38 	1.726160e+10 	
1.200622e+06 	2.205731e+09 	3.502804e+05 	1.079840e+23 	3.466316e-01 	3.698212e+08 	1.076140e+09 	1.018307e+39 	6.656811e+38 	1.709757e+10 	
1.200640e+06 	2.200096e+09 	3.463395e+05 	1.067078e+23 	3.505636e-01 	3.693484e+08 	1.062633e+09 	1.018291e+39 	6.656762e+38 	1.693507e+10 	
1.200659e+06 	2.194478e+09 	3.424429e+05 	1.054474e+23 	3.545403e-01 	3.688766e+08 	1.049298e+09 	1.018276e+39 	6.656714e+38 	1.677408e+10 	
1.200677e+06 	2.188877e+09 	3.385901e+05 	1.042026e+23 	3.585621e-01 	3.684055e+08 	1.036131e+09 	1.018260e+39 	6.656665e+38 	1.661460e+10 	
1.200695e+06 	2.183294e+09 	3.347807e+05 	1.029733e+23 	3.626295e-01 	3.679354e+08 	1.023130e+09 	1.018244e+39 	6.656616e+38 	1.645660e+10 	
1.200714e+06 	2.177728e+09 	3.310142e+05 	1.017593e+23 	3.667430e-01 	3.674661e+08 	1.010293e+09 	1.018228e+39 	6.656567e+38 	1.630008e+10 	
1.200732e+06 	2.172179e+09 	3.272900e+05 	1.005603e+23 	3.709033e-01 	3.669976e+08 	9.976190e+08 	1.018213e+39 	6.656519e+38 	1.614502e+10 	
1.200751e+06 	2.166647e+09 	3.236078e+05 	9.937611e+22 	3.751107e-01 	3.665300e+08 	9.851048e+08 	1.018197e+39 	6.656470e+38 	1.599140e+10 	
1.200769e+06 	2.161132e+09 	3.199670e+05 	9.820661e+22 	3.793659e-01 	3.660632e+08 	9.727486e+08 	1.018181e+39 	6.656421e+38 	1.583922e+10 	
1.200787e+06 	2.155634e+09 	3.163671e+05 	9.705158e+22 	3.836694e-01 	3.655973e+08 	9.605484e+08 	1.018166e+39 	6.656372e+38 	1.568846e+10 	
1.200805e+06 	2.150153e+09 	3.128077e+05 	9.591083e+22 	3.880217e-01 	3.651322e+08 	9.485023e+08 	1.018150e+39 	6.656322e+38 	1.553911e+10 	
1.200824e+06 	2.144689e+09 	3.092884e+05 	9.478418e+22 	3.924234e-01 	3.646680e+08 	9.366083e+08 	1.018134e+39 	6.656273e+38 	1.539116e+10 	
1.200842e+06 	2.139242e+09 	3.058087e+05 	9.367146e+22 	3.968751e-01 	3.642046e+08 	9.248645e+08 	1.018118e+39 	6.656224e+38 	1.524459e+10 	
1.200860e+06 	2.133811e+09 	3.023681e+05 	9.257249e+22 	4.013772e-01 	3.637420e+08 	9.132689e+08 	1.018103e+39 	6.656175e+38 	1.509938e+10 	
1.200878e+06 	2.128397e+09 	2.989662e+05 	9.148710e+22 	4.059305e-01 	3.632803e+08 	9.018197e+08 	1.018087e+39 	6.656125e+38 	1.495554e+10 	
1.200897e+06 	2.123000e+09 	2.956026e+05 	9.041510e+22 	4.105354e-01 	3.628194e+08 	8.905151e+08 	1.018071e+39 	6.656076e+38 	1.481303e+10 	
1.200915e+06 	2.117620e+09 	2.922769e+05 	8.935633e+22 	4.151926e-01 	3.623593e+08 	8.793531e+08 	1.018055e+39 	6.656026e+38 	1.467186e+10 	
1.200933e+06 	2.112256e+09 	2.889886e+05 	8.831061e+22 	4.199026e-01 	3.619001e+08 	8.683320e+08 	1.018040e+39 	6.655977e+38 	1.453202e+10 	
1.200951e+06 	2.106909e+09 	2.857372e+05 	8.727777e+22 	4.246660e-01 	3.614417e+08 	8.574500e+08 	1.018024e+39 	6.655927e+38 	1.439347e+10 	
1.200969e+06 	2.101578e+09 	2.825225e+05 	8.625765e+22 	4.294836e-01 	3.609842e+08 	8.467052e+08 	1.018008e+39 	6.655877e+38 	1.425623e+10 	
1.200987e+06 	2.096263e+09 	2.793439e+05 	8.525009e+22 	4.343557e-01 	3.605275e+08 	8.360960e+08 	1.017993e+39 	6.655827e+38 	1.412027e+10 	
1.201005e+06 	2.090965e+09 	2.762010e+05 	8.425494e+22 	4.392832e-01 	3.600716e+08 	8.256207e+08 	1.017977e+39 	6.655778e+38 	1.398558e+10 	
1.201023e+06 	2.085683e+09 	2.730936e+05 	8.327204e+22 	4.442666e-01 	3.596165e+08 	8.152775e+08 	1.017961e+39 	6.655728e+38 	1.385215e+10 	
1.201041e+06 	2.080418e+09 	2.700211e+05 	8.230125e+22 	4.493065e-01 	3.591623e+08 	8.050649e+08 	1.017945e+39 	6.655678e+38 	1.371997e+10 	
1.201059e+06 	2.075169e+09 	2.669831e+05 	8.134237e+22 	4.544037e-01 	3.587089e+08 	7.949810e+08 	1.017930e+39 	6.655628e+38 	1.358903e+10 	
1.201077e+06 	2.069936e+09 	2.639794e+05 	8.039528e+22 	4.595586e-01 	3.582564e+08 	7.850243e+08 	1.017914e+39 	6.655577e+38 	1.345931e+10 	
1.201095e+06 	2.064719e+09 	2.610094e+05 	7.945982e+22 	4.647721e-01 	3.578046e+08 	7.751932e+08 	1.017898e+39 	6.655527e+38 	1.333081e+10 	
1.201113e+06 	2.059518e+09 	2.580728e+05 	7.853584e+22 	4.700447e-01 	3.573537e+08 	7.654860e+08 	1.017882e+39 	6.655477e+38 	1.320351e+10 	
1.201131e+06 	2.054334e+09 	2.551693e+05 	7.762318e+22 	4.753772e-01 	3.569036e+08 	7.559012e+08 	1.017867e+39 	6.655426e+38 	1.307741e+10 	
1.201149e+06 	2.049165e+09 	2.522985e+05 	7.672171e+22 	4.807701e-01 	3.564543e+08 	7.464372e+08 	1.017851e+39 	6.655376e+38 	1.295249e+10 	
1.201167e+06 	2.044012e+09 	2.494599e+05 	7.583130e+22 	4.862243e-01 	3.560059e+08 	7.370926e+08 	1.017835e+39 	6.655326e+38 	1.282873e+10 	
1.201185e+06 	2.038875e+09 	2.466533e+05 	7.495181e+22 	4.917403e-01 	3.555583e+08 	7.278657e+08 	1.017819e+39 	6.655275e+38 	1.270614e+10 	
1.201203e+06 	2.033754e+09 	2.438783e+05 	7.408310e+22 	4.973190e-01 	3.551115e+08 	7.187552e+08 	1.017804e+39 	6.655224e+38 	1.258470e+10 	
1.201221e+06 	2.028649e+09 	2.411345e+05 	7.322503e+22 	5.029609e-01 	3.546655e+08 	7.097595e+08 	1.017788e+39 	6.655174e+38 	1.246439e+10 	
1.201238e+06 	2.023560e+09 	2.384215e+05 	7.237744e+22 	5.086669e-01 	3.542203e+08 	7.008771e+08 	1.017772e+39 	6.655123e+38 	1.234521e+10 	
1.201256e+06 	2.018486e+09 	2.357391e+05 	7.154023e+22 	5.144377e-01 	3.537760e+08 	6.921067e+08 	1.017756e+39 	6.655072e+38 	1.222715e+10 	
1.201274e+06 	2.013428e+09 	2.330869e+05 	7.071324e+22 	5.202739e-01 	3.533324e+08 	6.834468e+08 	1.017740e+39 	6.655021e+38 	1.211020e+10 	
1.201292e+06 	2.008386e+09 	2.304645e+05 	6.989636e+22 	5.261763e-01 	3.528897e+08 	6.748960e+08 	1.017725e+39 	6.654970e+38 	1.199435e+10 	
1.201310e+06 	2.003359e+09 	2.278716e+05 	6.908945e+22 	5.321457e-01 	3.524478e+08 	6.664528e+08 	1.017709e+39 	6.654919e+38 	1.187958e+10 	
1.201327e+06 	1.998347e+09 	2.253078e+05 	6.829239e+22 	5.381829e-01 	3.520067e+08 	6.581161e+08 	1.017693e+39 	6.654867e+38 	1.176589e+10 	
1.201345e+06 	1.993352e+09 	2.227730e+05 	6.750506e+22 	5.442885e-01 	3.515664e+08 	6.498844e+08 	1.017677e+39 	6.654816e+38 	1.165327e+10 	
1.201363e+06 	1.988371e+09 	2.202666e+05 	6.672735e+22 	5.504635e-01 	3.511270e+08 	6.417563e+08 	1.017662e+39 	6.654765e+38 	1.154170e+10 	
1.201380e+06 	1.983406e+09 	2.177884e+05 	6.595911e+22 	5.567085e-01 	3.506883e+08 	6.337306e+08 	1.017646e+39 	6.654713e+38 	1.143118e+10 	
1.201398e+06 	1.978457e+09 	2.153382e+05 	6.520024e+22 	5.630244e-01 	3.502505e+08 	6.258060e+08 	1.017630e+39 	6.654662e+38 	1.132170e+10 	
1.201416e+06 	1.973523e+09 	2.129154e+05 	6.445060e+22 	5.694120e-01 	3.498135e+08 	6.179812e+08 	1.017614e+39 	6.654610e+38 	1.121325e+10 	
1.201433e+06 	1.968604e+09 	2.105200e+05 	6.371009e+22 	5.758720e-01 	3.493772e+08 	6.102548e+08 	1.017598e+39 	6.654559e+38 	1.110582e+10 	
1.201451e+06 	1.963700e+09 	2.081515e+05 	6.297858e+22 	5.824054e-01 	3.489418e+08 	6.026258e+08 	1.017582e+39 	6.654507e+38 	1.099940e+10 	
1.201469e+06 	1.958811e+09 	2.058096e+05 	6.225596e+22 	5.890129e-01 	3.485072e+08 	5.950927e+08 	1.017567e+39 	6.654455e+38 	1.089397e+10 	
1.201486e+06 	1.953937e+09 	2.034941e+05 	6.154213e+22 	5.956953e-01 	3.480733e+08 	5.876545e+08 	1.017551e+39 	6.654403e+38 	1.078954e+10 	
1.201504e+06 	1.949079e+09 	2.012046e+05 	6.083697e+22 	6.024537e-01 	3.476403e+08 	5.803099e+08 	1.017535e+39 	6.654351e+38 	1.068609e+10 	
1.201521e+06 	1.944235e+09 	1.989409e+05 	6.014039e+22 	6.092887e-01 	3.472081e+08 	5.730578e+08 	1.017519e+39 	6.654299e+38 	1.058361e+10 	
1.201539e+06 	1.939407e+09 	1.967027e+05 	5.945227e+22 	6.162012e-01 	3.467767e+08 	5.658969e+08 	1.017503e+39 	6.654247e+38 	1.048210e+10 	
1.201557e+06 	1.934594e+09 	1.944896e+05 	5.877250e+22 	6.231922e-01 	3.463461e+08 	5.588261e+08 	1.017487e+39 	6.654194e+38 	1.038154e+10 	
1.201574e+06 	1.929795e+09 	1.923015e+05 	5.810096e+22 	6.302626e-01 	3.459163e+08 	5.518443e+08 	1.017472e+39 	6.654142e+38 	1.028193e+10 	
