r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	
1.200020e+06 	2.256231e+09 	6.690633e+05 	1.604931e+23 	8.115398e-02 	3.740307e+08 	4.689453e+09 	7.601601e+38 	4.967950e+38 	3.215966e+10 	
1.200036e+06 	2.249880e+09 	6.614462e+05 	1.584009e+23 	8.208607e-02 	3.735039e+08 	4.629102e+09 	7.601528e+38 	4.967937e+38 	3.185548e+10 	
1.200052e+06 	2.243549e+09 	6.539159e+05 	1.563366e+23 	8.302888e-02 	3.729780e+08 	4.569533e+09 	7.601456e+38 	4.967924e+38 	3.155414e+10 	
1.200068e+06 	2.237238e+09 	6.464713e+05 	1.542999e+23 	8.398252e-02 	3.724530e+08 	4.510734e+09 	7.601383e+38 	4.967912e+38 	3.125560e+10 	
1.200083e+06 	2.230946e+09 	6.391115e+05 	1.522904e+23 	8.494712e-02 	3.719289e+08 	4.452696e+09 	7.601311e+38 	4.967899e+38 	3.095984e+10 	
1.200099e+06 	2.224673e+09 	6.318354e+05 	1.503078e+23 	8.592280e-02 	3.714057e+08 	4.395408e+09 	7.601239e+38 	4.967886e+38 	3.066683e+10 	
1.200115e+06 	2.218419e+09 	6.246422e+05 	1.483516e+23 	8.690970e-02 	3.708833e+08 	4.338862e+09 	7.601167e+38 	4.967873e+38 	3.037655e+10 	
1.200130e+06 	2.212185e+09 	6.175308e+05 	1.464216e+23 	8.790793e-02 	3.703618e+08 	4.283047e+09 	7.601095e+38 	4.967861e+38 	3.008898e+10 	
1.200146e+06 	2.205970e+09 	6.105005e+05 	1.445172e+23 	8.891764e-02 	3.698411e+08 	4.227954e+09 	7.601023e+38 	4.967848e+38 	2.980409e+10 	
1.200161e+06 	2.199773e+09 	6.035501e+05 	1.426383e+23 	8.993894e-02 	3.693214e+08 	4.173574e+09 	7.600951e+38 	4.967835e+38 	2.952185e+10 	
1.200177e+06 	2.193596e+09 	5.966789e+05 	1.407844e+23 	9.097199e-02 	3.688024e+08 	4.119897e+09 	7.600879e+38 	4.967823e+38 	2.924224e+10 	
1.200193e+06 	2.187438e+09 	5.898860e+05 	1.389553e+23 	9.201690e-02 	3.682844e+08 	4.066913e+09 	7.600808e+38 	4.967810e+38 	2.896524e+10 	
1.200208e+06 	2.181298e+09 	5.831703e+05 	1.371505e+23 	9.307383e-02 	3.677672e+08 	4.014615e+09 	7.600736e+38 	4.967797e+38 	2.869082e+10 	
1.200224e+06 	2.175178e+09 	5.765311e+05 	1.353697e+23 	9.414289e-02 	3.672509e+08 	3.962994e+09 	7.600665e+38 	4.967784e+38 	2.841895e+10 	
1.200239e+06 	2.169076e+09 	5.699675e+05 	1.336127e+23 	9.522425e-02 	3.667354e+08 	3.912039e+09 	7.600594e+38 	4.967772e+38 	2.814962e+10 	
1.200254e+06 	2.162993e+09 	5.634786e+05 	1.318791e+23 	9.631803e-02 	3.662208e+08 	3.861744e+09 	7.600522e+38 	4.967759e+38 	2.788281e+10 	
1.200270e+06 	2.156929e+09 	5.570636e+05 	1.301686e+23 	9.742437e-02 	3.657071e+08 	3.812098e+09 	7.600451e+38 	4.967746e+38 	2.761848e+10 	
1.200285e+06 	2.150883e+09 	5.507217e+05 	1.284808e+23 	9.854343e-02 	3.651942e+08 	3.763094e+09 	7.600380e+38 	4.967733e+38 	2.735662e+10 	
1.200300e+06 	2.144856e+09 	5.444519e+05 	1.268155e+23 	9.967536e-02 	3.646821e+08 	3.714724e+09 	7.600309e+38 	4.967721e+38 	2.709720e+10 	
1.200316e+06 	2.138847e+09 	5.382535e+05 	1.251723e+23 	1.008203e-01 	3.641709e+08 	3.666978e+09 	7.600239e+38 	4.967708e+38 	2.684020e+10 	
1.200331e+06 	2.132856e+09 	5.321257e+05 	1.235509e+23 	1.019784e-01 	3.636606e+08 	3.619850e+09 	7.600168e+38 	4.967695e+38 	2.658560e+10 	
1.200346e+06 	2.126884e+09 	5.260676e+05 	1.219511e+23 	1.031498e-01 	3.631511e+08 	3.573331e+09 	7.600097e+38 	4.967682e+38 	2.633338e+10 	
1.200361e+06 	2.120930e+09 	5.200785e+05 	1.203726e+23 	1.043346e-01 	3.626424e+08 	3.527413e+09 	7.600027e+38 	4.967670e+38 	2.608351e+10 	
1.200377e+06 	2.114995e+09 	5.141576e+05 	1.188151e+23 	1.055331e-01 	3.621347e+08 	3.482088e+09 	7.599956e+38 	4.967657e+38 	2.583597e+10 	
1.200392e+06 	2.109078e+09 	5.083041e+05 	1.172782e+23 	1.067453e-01 	3.616277e+08 	3.437349e+09 	7.599886e+38 	4.967644e+38 	2.559075e+10 	
1.200407e+06 	2.103178e+09 	5.025172e+05 	1.157617e+23 	1.079715e-01 	3.611216e+08 	3.393187e+09 	7.599816e+38 	4.967631e+38 	2.534781e+10 	
1.200422e+06 	2.097297e+09 	4.967962e+05 	1.142654e+23 	1.092118e-01 	3.606164e+08 	3.349596e+09 	7.599746e+38 	4.967618e+38 	2.510714e+10 	
1.200437e+06 	2.091434e+09 	4.911404e+05 	1.127889e+23 	1.104663e-01 	3.601120e+08 	3.306569e+09 	7.599676e+38 	4.967606e+38 	2.486873e+10 	
1.200452e+06 	2.085589e+09 	4.855489e+05 	1.113320e+23 	1.117352e-01 	3.596084e+08 	3.264097e+09 	7.599606e+38 	4.967593e+38 	2.463254e+10 	
1.200467e+06 	2.079762e+09 	4.800211e+05 	1.098944e+23 	1.130187e-01 	3.591056e+08 	3.222173e+09 	7.599536e+38 	4.967580e+38 	2.439856e+10 	
1.200482e+06 	2.073952e+09 	4.745563e+05 	1.084759e+23 	1.143170e-01 	3.586037e+08 	3.180791e+09 	7.599466e+38 	4.967567e+38 	2.416676e+10 	
1.200497e+06 	2.068161e+09 	4.691536e+05 	1.070762e+23 	1.156302e-01 	3.581027e+08 	3.139943e+09 	7.599396e+38 	4.967555e+38 	2.393713e+10 	
1.200512e+06 	2.062387e+09 	4.638125e+05 	1.056950e+23 	1.169585e-01 	3.576025e+08 	3.099623e+09 	7.599327e+38 	4.967542e+38 	2.370964e+10 	
