r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	
1.200000e+06 	2.459207e+09 	4.438305e+05 	1.604931e+23 	3.448072e-01 	3.904928e+08 	1.142919e+09 	1.138985e+39 	7.443655e+38 	2.008202e+10 	
1.200021e+06 	2.453072e+09 	4.388477e+05 	1.586366e+23 	3.487084e-01 	3.900054e+08 	1.128638e+09 	1.138963e+39 	7.443580e+38 	1.989149e+10 	
1.200042e+06 	2.446956e+09 	4.339208e+05 	1.568028e+23 	3.526536e-01 	3.895189e+08 	1.114537e+09 	1.138941e+39 	7.443504e+38 	1.970273e+10 	
1.200063e+06 	2.440858e+09 	4.290492e+05 	1.549914e+23 	3.566436e-01 	3.890333e+08 	1.100613e+09 	1.138918e+39 	7.443429e+38 	1.951573e+10 	
1.200084e+06 	2.434780e+09 	4.242324e+05 	1.532022e+23 	3.606787e-01 	3.885486e+08 	1.086864e+09 	1.138896e+39 	7.443354e+38 	1.933047e+10 	
1.200106e+06 	2.428721e+09 	4.194696e+05 	1.514349e+23 	3.647594e-01 	3.880648e+08 	1.073289e+09 	1.138874e+39 	7.443278e+38 	1.914693e+10 	
1.200127e+06 	2.422680e+09 	4.147602e+05 	1.496892e+23 	3.688864e-01 	3.875819e+08 	1.059884e+09 	1.138852e+39 	7.443202e+38 	1.896510e+10 	
1.200148e+06 	2.416659e+09 	4.101038e+05 	1.479648e+23 	3.730600e-01 	3.870999e+08 	1.046648e+09 	1.138830e+39 	7.443127e+38 	1.878496e+10 	
1.200169e+06 	2.410655e+09 	4.054996e+05 	1.462615e+23 	3.772809e-01 	3.866189e+08 	1.033578e+09 	1.138808e+39 	7.443051e+38 	1.860650e+10 	
1.200190e+06 	2.404671e+09 	4.009471e+05 	1.445789e+23 	3.815496e-01 	3.861387e+08 	1.020673e+09 	1.138785e+39 	7.442975e+38 	1.842971e+10 	
1.200211e+06 	2.398705e+09 	3.964457e+05 	1.429169e+23 	3.858665e-01 	3.856594e+08 	1.007930e+09 	1.138763e+39 	7.442898e+38 	1.825456e+10 	
1.200232e+06 	2.392758e+09 	3.919949e+05 	1.412751e+23 	3.902324e-01 	3.851810e+08 	9.953477e+08 	1.138741e+39 	7.442822e+38 	1.808104e+10 	
1.200253e+06 	2.386829e+09 	3.875940e+05 	1.396534e+23 	3.946476e-01 	3.847034e+08 	9.829234e+08 	1.138719e+39 	7.442746e+38 	1.790915e+10 	
1.200273e+06 	2.380918e+09 	3.832425e+05 	1.380513e+23 	3.991128e-01 	3.842268e+08 	9.706554e+08 	1.138696e+39 	7.442669e+38 	1.773885e+10 	
1.200294e+06 	2.375026e+09 	3.789399e+05 	1.364688e+23 	4.036286e-01 	3.837511e+08 	9.585417e+08 	1.138674e+39 	7.442592e+38 	1.757014e+10 	
1.200315e+06 	2.369152e+09 	3.746856e+05 	1.349056e+23 	4.081954e-01 	3.832763e+08 	9.465803e+08 	1.138652e+39 	7.442515e+38 	1.740300e+10 	
1.200336e+06 	2.363297e+09 	3.704791e+05 	1.333614e+23 	4.128139e-01 	3.828023e+08 	9.347693e+08 	1.138630e+39 	7.442438e+38 	1.723743e+10 	
1.200357e+06 	2.357459e+09 	3.663197e+05 	1.318360e+23 	4.174848e-01 	3.823293e+08 	9.231067e+08 	1.138607e+39 	7.442361e+38 	1.707339e+10 	
1.200378e+06 	2.351640e+09 	3.622071e+05 	1.303291e+23 	4.222084e-01 	3.818571e+08 	9.115908e+08 	1.138585e+39 	7.442284e+38 	1.691089e+10 	
1.200399e+06 	2.345839e+09 	3.581407e+05 	1.288405e+23 	4.269856e-01 	3.813858e+08 	9.002196e+08 	1.138563e+39 	7.442206e+38 	1.674990e+10 	
1.200419e+06 	2.340056e+09 	3.541199e+05 	1.273699e+23 	4.318168e-01 	3.809154e+08 	8.889913e+08 	1.138541e+39 	7.442129e+38 	1.659042e+10 	
1.200440e+06 	2.334291e+09 	3.501442e+05 	1.259172e+23 	4.367027e-01 	3.804459e+08 	8.779041e+08 	1.138518e+39 	7.442051e+38 	1.643243e+10 	
1.200461e+06 	2.328543e+09 	3.462132e+05 	1.244821e+23 	4.416438e-01 	3.799773e+08 	8.669563e+08 	1.138496e+39 	7.441973e+38 	1.627591e+10 	
1.200482e+06 	2.322814e+09 	3.423263e+05 	1.230644e+23 	4.466409e-01 	3.795095e+08 	8.561460e+08 	1.138474e+39 	7.441895e+38 	1.612085e+10 	
1.200502e+06 	2.317103e+09 	3.384830e+05 	1.216639e+23 	4.516946e-01 	3.790427e+08 	8.454715e+08 	1.138451e+39 	7.441817e+38 	1.596724e+10 	
1.200523e+06 	2.311409e+09 	3.346829e+05 	1.202803e+23 	4.568055e-01 	3.785767e+08 	8.349312e+08 	1.138429e+39 	7.441739e+38 	1.581506e+10 	
1.200544e+06 	2.305733e+09 	3.309255e+05 	1.189135e+23 	4.619742e-01 	3.781116e+08 	8.245232e+08 	1.138406e+39 	7.441661e+38 	1.566431e+10 	
1.200564e+06 	2.300075e+09 	3.272102e+05 	1.175633e+23 	4.672014e-01 	3.776473e+08 	8.142460e+08 	1.138384e+39 	7.441582e+38 	1.551496e+10 	
1.200585e+06 	2.294434e+09 	3.235367e+05 	1.162293e+23 	4.724877e-01 	3.771840e+08 	8.040979e+08 	1.138362e+39 	7.441503e+38 	1.536701e+10 	
1.200606e+06 	2.288811e+09 	3.199044e+05 	1.149115e+23 	4.778339e-01 	3.767215e+08 	7.940771e+08 	1.138339e+39 	7.441425e+38 	1.522045e+10 	
1.200626e+06 	2.283205e+09 	3.163129e+05 	1.136095e+23 	4.832406e-01 	3.762599e+08 	7.841822e+08 	1.138317e+39 	7.441346e+38 	1.507525e+10 	
1.200647e+06 	2.277617e+09 	3.127616e+05 	1.123233e+23 	4.887085e-01 	3.757992e+08 	7.744116e+08 	1.138294e+39 	7.441266e+38 	1.493141e+10 	
1.200667e+06 	2.272046e+09 	3.092503e+05 	1.110526e+23 	4.942383e-01 	3.753393e+08 	7.647636e+08 	1.138272e+39 	7.441187e+38 	1.478892e+10 	
1.200688e+06 	2.266493e+09 	3.057784e+05 	1.097972e+23 	4.998306e-01 	3.748803e+08 	7.552367e+08 	1.138249e+39 	7.441108e+38 	1.464776e+10 	
1.200709e+06 	2.260957e+09 	3.023455e+05 	1.085570e+23 	5.054863e-01 	3.744222e+08 	7.458295e+08 	1.138227e+39 	7.441028e+38 	1.450792e+10 	
1.200729e+06 	2.255438e+09 	2.989511e+05 	1.073318e+23 	5.112060e-01 	3.739650e+08 	7.365403e+08 	1.138204e+39 	7.440948e+38 	1.436938e+10 	
1.200750e+06 	2.249937e+09 	2.955948e+05 	1.061212e+23 	5.169904e-01 	3.735086e+08 	7.273677e+08 	1.138182e+39 	7.440869e+38 	1.423215e+10 	
1.200770e+06 	2.244452e+09 	2.922762e+05 	1.049253e+23 	5.228402e-01 	3.730531e+08 	7.183102e+08 	1.138159e+39 	7.440789e+38 	1.409620e+10 	
1.200791e+06 	2.238985e+09 	2.889948e+05 	1.037437e+23 	5.287563e-01 	3.725985e+08 	7.093663e+08 	1.138137e+39 	7.440708e+38 	1.396152e+10 	
1.200811e+06 	2.233535e+09 	2.857503e+05 	1.025763e+23 	5.347393e-01 	3.721447e+08 	7.005347e+08 	1.138114e+39 	7.440628e+38 	1.382810e+10 	
1.200832e+06 	2.228101e+09 	2.825422e+05 	1.014229e+23 	5.407901e-01 	3.716918e+08 	6.918138e+08 	1.138092e+39 	7.440548e+38 	1.369594e+10 	
1.200852e+06 	2.222685e+09 	2.793702e+05 	1.002834e+23 	5.469093e-01 	3.712397e+08 	6.832024e+08 	1.138069e+39 	7.440467e+38 	1.356501e+10 	
1.200872e+06 	2.217286e+09 	2.762337e+05 	9.915764e+22 	5.530978e-01 	3.707885e+08 	6.746990e+08 	1.138046e+39 	7.440386e+38 	1.343530e+10 	
1.200893e+06 	2.211903e+09 	2.731325e+05 	9.804534e+22 	5.593564e-01 	3.703382e+08 	6.663022e+08 	1.138024e+39 	7.440305e+38 	1.330682e+10 	
