r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	
1.200002e+06 	2.150222e+09 	7.824789e+05 	1.604931e+23 	1.955775e-02 	3.651380e+08 	1.909575e+10 	6.071705e+38 	3.968071e+38 	3.889160e+10 	
1.200017e+06 	2.143615e+09 	7.730834e+05 	1.582131e+23 	1.979489e-02 	3.645766e+08 	1.883498e+10 	6.071662e+38 	3.968068e+38 	3.850556e+10 	
1.200032e+06 	2.137030e+09 	7.638008e+05 	1.559660e+23 	2.003491e-02 	3.640162e+08 	1.857779e+10 	6.071618e+38 	3.968065e+38 	3.812329e+10 	
1.200047e+06 	2.130466e+09 	7.546296e+05 	1.537514e+23 	2.027783e-02 	3.634568e+08 	1.832412e+10 	6.071574e+38 	3.968062e+38 	3.774476e+10 	
1.200061e+06 	2.123924e+09 	7.455686e+05 	1.515689e+23 	2.052371e-02 	3.628983e+08 	1.807394e+10 	6.071530e+38 	3.968060e+38 	3.736993e+10 	
1.200076e+06 	2.117402e+09 	7.366164e+05 	1.494179e+23 	2.077256e-02 	3.623407e+08 	1.782720e+10 	6.071487e+38 	3.968057e+38 	3.699877e+10 	
1.200090e+06 	2.110902e+09 	7.277716e+05 	1.472980e+23 	2.102444e-02 	3.617841e+08 	1.758383e+10 	6.071444e+38 	3.968054e+38 	3.663123e+10 	
1.200105e+06 	2.104423e+09 	7.190331e+05 	1.452086e+23 	2.127937e-02 	3.612285e+08 	1.734381e+10 	6.071400e+38 	3.968051e+38 	3.626729e+10 	
1.200119e+06 	2.097965e+09 	7.103994e+05 	1.431495e+23 	2.153739e-02 	3.606738e+08 	1.710708e+10 	6.071357e+38 	3.968048e+38 	3.590692e+10 	
1.200134e+06 	2.091528e+09 	7.018695e+05 	1.411200e+23 	2.179854e-02 	3.601201e+08 	1.687359e+10 	6.071314e+38 	3.968045e+38 	3.555007e+10 	
1.200148e+06 	2.085112e+09 	6.934420e+05 	1.391199e+23 	2.206286e-02 	3.595673e+08 	1.664331e+10 	6.071271e+38 	3.968043e+38 	3.519671e+10 	
1.200163e+06 	2.078716e+09 	6.851156e+05 	1.371486e+23 	2.233039e-02 	3.590154e+08 	1.641618e+10 	6.071228e+38 	3.968040e+38 	3.484682e+10 	
1.200177e+06 	2.072342e+09 	6.768892e+05 	1.352058e+23 	2.260116e-02 	3.584645e+08 	1.619218e+10 	6.071185e+38 	3.968037e+38 	3.450034e+10 	
1.200191e+06 	2.065988e+09 	6.687617e+05 	1.332910e+23 	2.287522e-02 	3.579145e+08 	1.597124e+10 	6.071142e+38 	3.968034e+38 	3.415726e+10 	
1.200206e+06 	2.059655e+09 	6.607317e+05 	1.314038e+23 	2.315260e-02 	3.573655e+08 	1.575333e+10 	6.071100e+38 	3.968031e+38 	3.381754e+10 	
1.200220e+06 	2.053342e+09 	6.527981e+05 	1.295438e+23 	2.343335e-02 	3.568174e+08 	1.553841e+10 	6.071057e+38 	3.968029e+38 	3.348114e+10 	
1.200234e+06 	2.047049e+09 	6.449598e+05 	1.277106e+23 	2.371750e-02 	3.562703e+08 	1.532644e+10 	6.071015e+38 	3.968026e+38 	3.314805e+10 	
1.200248e+06 	2.040777e+09 	6.372155e+05 	1.259038e+23 	2.400510e-02 	3.557240e+08 	1.511737e+10 	6.070973e+38 	3.968023e+38 	3.281821e+10 	
1.200263e+06 	2.034525e+09 	6.295643e+05 	1.241231e+23 	2.429619e-02 	3.551787e+08 	1.491117e+10 	6.070930e+38 	3.968020e+38 	3.249161e+10 	
1.200277e+06 	2.028293e+09 	6.220050e+05 	1.223680e+23 	2.459081e-02 	3.546344e+08 	1.470779e+10 	6.070888e+38 	3.968017e+38 	3.216821e+10 	
1.200291e+06 	2.022082e+09 	6.145364e+05 	1.206382e+23 	2.488901e-02 	3.540909e+08 	1.450721e+10 	6.070846e+38 	3.968015e+38 	3.184798e+10 	
1.200305e+06 	2.015891e+09 	6.071575e+05 	1.189333e+23 	2.519082e-02 	3.535485e+08 	1.430937e+10 	6.070804e+38 	3.968012e+38 	3.153088e+10 	
1.200319e+06 	2.009720e+09 	5.998672e+05 	1.172529e+23 	2.549629e-02 	3.530069e+08 	1.411424e+10 	6.070762e+38 	3.968009e+38 	3.121690e+10 	
1.200333e+06 	2.003568e+09 	5.926644e+05 	1.155967e+23 	2.580547e-02 	3.524662e+08 	1.392179e+10 	6.070721e+38 	3.968006e+38 	3.090599e+10 	
1.200347e+06 	1.997437e+09 	5.855482e+05 	1.139643e+23 	2.611841e-02 	3.519265e+08 	1.373198e+10 	6.070679e+38 	3.968003e+38 	3.059814e+10 	
1.200361e+06 	1.991325e+09 	5.785173e+05 	1.123554e+23 	2.643513e-02 	3.513877e+08 	1.354476e+10 	6.070637e+38 	3.968001e+38 	3.029330e+10 	
1.200375e+06 	1.985233e+09 	5.715709e+05 	1.107696e+23 	2.675570e-02 	3.508498e+08 	1.336011e+10 	6.070596e+38 	3.967998e+38 	2.999146e+10 	
1.200388e+06 	1.979161e+09 	5.647079e+05 	1.092066e+23 	2.708016e-02 	3.503128e+08 	1.317800e+10 	6.070554e+38 	3.967995e+38 	2.969257e+10 	
1.200402e+06 	1.973109e+09 	5.579273e+05 	1.076661e+23 	2.740856e-02 	3.497768e+08 	1.299837e+10 	6.070513e+38 	3.967992e+38 	2.939662e+10 	
1.200416e+06 	1.967076e+09 	5.512281e+05 	1.061477e+23 	2.774094e-02 	3.492417e+08 	1.282121e+10 	6.070472e+38 	3.967989e+38 	2.910357e+10 	
1.200430e+06 	1.961063e+09 	5.446094e+05 	1.046512e+23 	2.807735e-02 	3.487074e+08 	1.264647e+10 	6.070431e+38 	3.967987e+38 	2.881340e+10 	
1.200444e+06 	1.955069e+09 	5.380701e+05 	1.031761e+23 	2.841784e-02 	3.481741e+08 	1.247413e+10 	6.070390e+38 	3.967984e+38 	2.852608e+10 	
1.200457e+06 	1.949094e+09 	5.316094e+05 	1.017222e+23 	2.876247e-02 	3.476417e+08 	1.230415e+10 	6.070349e+38 	3.967981e+38 	2.824158e+10 	
1.200471e+06 	1.943139e+09 	5.252262e+05 	1.002892e+23 	2.911127e-02 	3.471102e+08 	1.213649e+10 	6.070308e+38 	3.967978e+38 	2.795987e+10 	
1.200485e+06 	1.937203e+09 	5.189197e+05 	9.887667e+22 	2.946431e-02 	3.465796e+08 	1.197113e+10 	6.070267e+38 	3.967976e+38 	2.768093e+10 	
1.200498e+06 	1.931286e+09 	5.126888e+05 	9.748447e+22 	2.982163e-02 	3.460499e+08 	1.180804e+10 	6.070226e+38 	3.967973e+38 	2.740473e+10 	
1.200512e+06 	1.925388e+09 	5.065329e+05 	9.611224e+22 	3.018328e-02 	3.455211e+08 	1.164718e+10 	6.070186e+38 	3.967970e+38 	2.713124e+10 	
