r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	
1.200649e+06 	2.689655e+09 	9.339876e+04 	1.475743e+23 	4.110744e+00 	4.083793e+08 	9.944632e+07 	1.988813e+39 	1.300130e+39 	3.967614e+09 	
1.200704e+06 	2.685449e+09 	9.238344e+04 	1.465569e+23 	4.155492e+00 	4.080599e+08 	9.829730e+07 	1.988510e+39 	1.299963e+39 	3.929008e+09 	
1.200759e+06 	2.681256e+09 	9.137916e+04 	1.455483e+23 	4.200727e+00 	4.077412e+08 	9.716170e+07 	1.988205e+39 	1.299795e+39 	3.890772e+09 	
1.200814e+06 	2.677075e+09 	9.038580e+04 	1.445482e+23 	4.246452e+00 	4.074231e+08 	9.603935e+07 	1.987899e+39 	1.299627e+39 	3.852902e+09 	
1.200869e+06 	2.672905e+09 	8.940324e+04 	1.435566e+23 	4.292674e+00 	4.071058e+08 	9.493010e+07 	1.987591e+39 	1.299457e+39 	3.815393e+09 	
1.200925e+06 	2.668748e+09 	8.843135e+04 	1.425734e+23 	4.339398e+00 	4.067890e+08 	9.383379e+07 	1.987281e+39 	1.299286e+39 	3.778244e+09 	
1.200980e+06 	2.664603e+09 	8.747004e+04 	1.415986e+23 	4.386630e+00 	4.064730e+08 	9.275028e+07 	1.986970e+39 	1.299115e+39 	3.741451e+09 	
1.201036e+06 	2.660470e+09 	8.651917e+04 	1.406320e+23 	4.434374e+00 	4.061576e+08 	9.167940e+07 	1.986658e+39 	1.298942e+39 	3.705010e+09 	
1.201092e+06 	2.656348e+09 	8.557864e+04 	1.396736e+23 	4.482637e+00 	4.058429e+08 	9.062102e+07 	1.986344e+39 	1.298769e+39 	3.668918e+09 	
1.201148e+06 	2.652239e+09 	8.464833e+04 	1.387232e+23 	4.531424e+00 	4.055288e+08 	8.957498e+07 	1.986028e+39 	1.298595e+39 	3.633172e+09 	
1.201204e+06 	2.648141e+09 	8.372814e+04 	1.377809e+23 	4.580740e+00 	4.052155e+08 	8.854114e+07 	1.985711e+39 	1.298419e+39 	3.597768e+09 	
1.201260e+06 	2.644055e+09 	8.281794e+04 	1.368465e+23 	4.630593e+00 	4.049027e+08 	8.751936e+07 	1.985392e+39 	1.298243e+39 	3.562704e+09 	
1.201317e+06 	2.639981e+09 	8.191765e+04 	1.359200e+23 	4.680986e+00 	4.045907e+08 	8.650949e+07 	1.985072e+39 	1.298066e+39 	3.527976e+09 	
1.201373e+06 	2.635919e+09 	8.102714e+04 	1.350013e+23 	4.731927e+00 	4.042792e+08 	8.551140e+07 	1.984750e+39 	1.297888e+39 	3.493580e+09 	
1.201430e+06 	2.631868e+09 	8.014631e+04 	1.340903e+23 	4.783421e+00 	4.039685e+08 	8.452493e+07 	1.984426e+39 	1.297709e+39 	3.459515e+09 	
1.201487e+06 	2.627828e+09 	7.927506e+04 	1.331869e+23 	4.835474e+00 	4.036584e+08 	8.354997e+07 	1.984101e+39 	1.297528e+39 	3.425777e+09 	
1.201544e+06 	2.623801e+09 	7.841328e+04 	1.322910e+23 	4.888092e+00 	4.033489e+08 	8.258636e+07 	1.983774e+39 	1.297347e+39 	3.392362e+09 	
1.201601e+06 	2.619784e+09 	7.756086e+04 	1.314025e+23 	4.941281e+00 	4.030400e+08 	8.163398e+07 	1.983446e+39 	1.297165e+39 	3.359268e+09 	
1.201658e+06 	2.615779e+09 	7.671771e+04 	1.305215e+23 	4.995047e+00 	4.027318e+08 	8.069270e+07 	1.983115e+39 	1.296982e+39 	3.326492e+09 	
1.201716e+06 	2.611785e+09 	7.588373e+04 	1.296478e+23 	5.049397e+00 	4.024243e+08 	7.976237e+07 	1.982783e+39 	1.296797e+39 	3.294030e+09 	
1.201773e+06 	2.607803e+09 	7.505882e+04 	1.287813e+23 	5.104337e+00 	4.021174e+08 	7.884289e+07 	1.982450e+39 	1.296612e+39 	3.261881e+09 	
1.201831e+06 	2.603831e+09 	7.424287e+04 	1.279220e+23 	5.159873e+00 	4.018111e+08 	7.793411e+07 	1.982115e+39 	1.296426e+39 	3.230040e+09 	
1.201889e+06 	2.599872e+09 	7.343579e+04 	1.270699e+23 	5.216012e+00 	4.015054e+08 	7.703592e+07 	1.981778e+39 	1.296239e+39 	3.198505e+09 	
1.201947e+06 	2.595923e+09 	7.263749e+04 	1.262248e+23 	5.272761e+00 	4.012004e+08 	7.614818e+07 	1.981439e+39 	1.296050e+39 	3.167273e+09 	
1.202005e+06 	2.591985e+09 	7.184786e+04 	1.253866e+23 	5.330125e+00 	4.008960e+08 	7.527077e+07 	1.981099e+39 	1.295861e+39 	3.136342e+09 	
1.202064e+06 	2.588058e+09 	7.106682e+04 	1.245554e+23 	5.388111e+00 	4.005922e+08 	7.440358e+07 	1.980757e+39 	1.295670e+39 	3.105707e+09 	
1.202122e+06 	2.584143e+09 	7.029426e+04 	1.237309e+23 	5.446727e+00 	4.002890e+08 	7.354647e+07 	1.980413e+39 	1.295479e+39 	3.075368e+09 	
1.202181e+06 	2.580238e+09 	6.953011e+04 	1.229133e+23 	5.505979e+00 	3.999865e+08 	7.269934e+07 	1.980067e+39 	1.295286e+39 	3.045321e+09 	
1.202240e+06 	2.576344e+09 	6.877426e+04 	1.221023e+23 	5.565873e+00 	3.996846e+08 	7.186207e+07 	1.979720e+39 	1.295092e+39 	3.015562e+09 	
1.202299e+06 	2.572461e+09 	6.802663e+04 	1.212979e+23 	5.626418e+00 	3.993832e+08 	7.103453e+07 	1.979370e+39 	1.294898e+39 	2.986090e+09 	
1.202358e+06 	2.568588e+09 	6.728713e+04 	1.205001e+23 	5.687619e+00 	3.990825e+08 	7.021662e+07 	1.979019e+39 	1.294702e+39 	2.956902e+09 	
1.202418e+06 	2.564726e+09 	6.655567e+04 	1.197088e+23 	5.749484e+00 	3.987824e+08 	6.940822e+07 	1.978667e+39 	1.294505e+39 	2.927995e+09 	
1.202477e+06 	2.560875e+09 	6.583215e+04 	1.189240e+23 	5.812020e+00 	3.984829e+08 	6.860923e+07 	1.978312e+39 	1.294306e+39 	2.899366e+09 	
1.202537e+06 	2.557035e+09 	6.511651e+04 	1.181455e+23 	5.875235e+00 	3.981840e+08 	6.781952e+07 	1.977956e+39 	1.294107e+39 	2.871013e+09 	
1.202597e+06 	2.553206e+09 	6.440864e+04 	1.173734e+23 	5.939136e+00 	3.978857e+08 	6.703899e+07 	1.977597e+39 	1.293907e+39 	2.842934e+09 	
1.202657e+06 	2.549386e+09 	6.370847e+04 	1.166075e+23 	6.003729e+00 	3.975880e+08 	6.626754e+07 	1.977237e+39 	1.293705e+39 	2.815124e+09 	
1.202717e+06 	2.545578e+09 	6.301591e+04 	1.158478e+23 	6.069023e+00 	3.972909e+08 	6.550505e+07 	1.976875e+39 	1.293503e+39 	2.787583e+09 	
1.202778e+06 	2.541779e+09 	6.233087e+04 	1.150942e+23 	6.135025e+00 	3.969944e+08 	6.475142e+07 	1.976511e+39 	1.293299e+39 	2.760308e+09 	
1.202838e+06 	2.537991e+09 	6.165329e+04 	1.143466e+23 	6.201743e+00 	3.966984e+08 	6.400655e+07 	1.976146e+39 	1.293094e+39 	2.733296e+09 	
1.202899e+06 	2.534213e+09 	6.098307e+04 	1.136051e+23 	6.269184e+00 	3.964031e+08 	6.327033e+07 	1.975778e+39 	1.292888e+39 	2.706544e+09 	
1.202960e+06 	2.530446e+09 	6.032014e+04 	1.128695e+23 	6.337357e+00 	3.961083e+08 	6.254266e+07 	1.975408e+39 	1.292681e+39 	2.680050e+09 	
1.203021e+06 	2.526689e+09 	5.966441e+04 	1.121398e+23 	6.406268e+00 	3.958141e+08 	6.182344e+07 	1.975037e+39 	1.292472e+39 	2.653812e+09 	
1.203083e+06 	2.522942e+09 	5.901581e+04 	1.114160e+23 	6.475927e+00 	3.955205e+08 	6.111258e+07 	1.974663e+39 	1.292263e+39 	2.627827e+09 	
1.203144e+06 	2.519205e+09 	5.837426e+04 	1.106980e+23 	6.546342e+00 	3.952275e+08 	6.040997e+07 	1.974288e+39 	1.292052e+39 	2.602094e+09 	
1.203206e+06 	2.515478e+09 	5.773969e+04 	1.099856e+23 	6.617519e+00 	3.949351e+08 	5.971552e+07 	1.973911e+39 	1.291840e+39 	2.576608e+09 	
1.203268e+06 	2.511761e+09 	5.711201e+04 	1.092790e+23 	6.689468e+00 	3.946432e+08 	5.902912e+07 	1.973531e+39 	1.291627e+39 	2.551369e+09 	
1.203330e+06 	2.508054e+09 	5.649116e+04 	1.085779e+23 	6.762197e+00 	3.943519e+08 	5.835070e+07 	1.973150e+39 	1.291413e+39 	2.526374e+09 	
1.203392e+06 	2.504357e+09 	5.587706e+04 	1.078824e+23 	6.835715e+00 	3.940611e+08 	5.768015e+07 	1.972767e+39 	1.291197e+39 	2.501620e+09 	
1.203455e+06 	2.500670e+09 	5.526963e+04 	1.071924e+23 	6.910029e+00 	3.937709e+08 	5.701737e+07 	1.972381e+39 	1.290980e+39 	2.477106e+09 	
1.203517e+06 	2.496992e+09 	5.466880e+04 	1.065078e+23 	6.985148e+00 	3.934813e+08 	5.636229e+07 	1.971994e+39 	1.290762e+39 	2.452829e+09 	
1.203580e+06 	2.493325e+09 	5.407451e+04 	1.058286e+23 	7.061082e+00 	3.931922e+08 	5.571481e+07 	1.971604e+39 	1.290543e+39 	2.428786e+09 	
1.203643e+06 	2.489667e+09 	5.348668e+04 	1.051548e+23 	7.137838e+00 	3.929036e+08 	5.507484e+07 	1.971213e+39 	1.290322e+39 	2.404976e+09 	
1.203706e+06 	2.486019e+09 	5.290524e+04 	1.044863e+23 	7.215426e+00 	3.926157e+08 	5.444229e+07 	1.970820e+39 	1.290100e+39 	2.381396e+09 	
1.203770e+06 	2.482380e+09 	5.233012e+04 	1.038230e+23 	7.293855e+00 	3.923283e+08 	5.381707e+07 	1.970424e+39 	1.289877e+39 	2.358045e+09 	
1.203834e+06 	2.478751e+09 	5.176125e+04 	1.031650e+23 	7.373134e+00 	3.920414e+08 	5.319911e+07 	1.970026e+39 	1.289653e+39 	2.334919e+09 	
1.203897e+06 	2.475131e+09 	5.119856e+04 	1.025120e+23 	7.453272e+00 	3.917550e+08 	5.258831e+07 	1.969626e+39 	1.289427e+39 	2.312018e+09 	
1.203961e+06 	2.471521e+09 	5.064199e+04 	1.018641e+23 	7.534277e+00 	3.914692e+08 	5.198459e+07 	1.969225e+39 	1.289200e+39 	2.289338e+09 	
1.204026e+06 	2.467921e+09 	5.009147e+04 	1.012213e+23 	7.616161e+00 	3.911840e+08 	5.138786e+07 	1.968821e+39 	1.288972e+39 	2.266878e+09 	
1.204090e+06 	2.464329e+09 	4.954694e+04 	1.005835e+23 	7.698931e+00 	3.908992e+08 	5.079805e+07 	1.968414e+39 	1.288743e+39 	2.244635e+09 	
1.204155e+06 	2.460747e+09 	4.900833e+04 	9.995059e+22 	7.782598e+00 	3.906150e+08 	5.021508e+07 	1.968006e+39 	1.288512e+39 	2.222608e+09 	
1.204220e+06 	2.457174e+09 	4.847557e+04 	9.932261e+22 	7.867170e+00 	3.903313e+08 	4.963886e+07 	1.967595e+39 	1.288280e+39 	2.200795e+09 	
1.204285e+06 	2.453611e+09 	4.794860e+04 	9.869950e+22 	7.952659e+00 	3.900482e+08 	4.906931e+07 	1.967183e+39 	1.288046e+39 	2.179193e+09 	
1.204350e+06 	2.450056e+09 	4.742736e+04 	9.808119e+22 	8.039074e+00 	3.897656e+08 	4.850636e+07 	1.966768e+39 	1.287811e+39 	2.157800e+09 	
1.204416e+06 	2.446511e+09 	4.691179e+04 	9.746764e+22 	8.126425e+00 	3.894835e+08 	4.794994e+07 	1.966351e+39 	1.287575e+39 	2.136615e+09 	
1.204482e+06 	2.442975e+09 	4.640182e+04 	9.685880e+22 	8.214721e+00 	3.892019e+08 	4.739995e+07 	1.965931e+39 	1.287338e+39 	2.115635e+09 	
1.204547e+06 	2.439448e+09 	4.589740e+04 	9.625462e+22 	8.303973e+00 	3.889208e+08 	4.685633e+07 	1.965510e+39 	1.287099e+39 	2.094859e+09 	
1.204614e+06 	2.435930e+09 	4.539846e+04 	9.565506e+22 	8.394192e+00 	3.886403e+08 	4.631901e+07 	1.965086e+39 	1.286858e+39 	2.074285e+09 	
1.204680e+06 	2.432420e+09 	4.490494e+04 	9.506006e+22 	8.485387e+00 	3.883602e+08 	4.578790e+07 	1.964660e+39 	1.286617e+39 	2.053910e+09 	
1.204747e+06 	2.428919e+09 	4.441679e+04 	9.446960e+22 	8.577569e+00 	3.880807e+08 	4.526295e+07 	1.964232e+39 	1.286374e+39 	2.033733e+09 	
1.204814e+06 	2.425428e+09 	4.393394e+04 	9.388363e+22 	8.670750e+00 	3.878016e+08 	4.474406e+07 	1.963801e+39 	1.286129e+39 	2.013752e+09 	
1.204881e+06 	2.421945e+09 	4.345634e+04 	9.330211e+22 	8.764938e+00 	3.875231e+08 	4.423118e+07 	1.963368e+39 	1.285883e+39 	1.993965e+09 	
1.204948e+06 	2.418470e+09 	4.298394e+04 	9.272502e+22 	8.860147e+00 	3.872450e+08 	4.372424e+07 	1.962933e+39 	1.285636e+39 	1.974370e+09 	
1.205016e+06 	2.415005e+09 	4.251667e+04 	9.215232e+22 	8.956385e+00 	3.869675e+08 	4.322316e+07 	1.962495e+39 	1.285388e+39 	1.954966e+09 	
1.205083e+06 	2.411548e+09 	4.205448e+04 	9.158391e+22 	9.053666e+00 	3.866904e+08 	4.272788e+07 	1.962055e+39 	1.285137e+39 	1.935750e+09 	
1.205151e+06 	2.408100e+09 	4.159732e+04 	9.101979e+22 	9.151998e+00 	3.864139e+08 	4.223832e+07 	1.961613e+39 	1.284886e+39 	1.916721e+09 	
1.205220e+06 	2.404660e+09 	4.114512e+04 	9.045991e+22 	9.251395e+00 	3.861378e+08 	4.175443e+07 	1.961168e+39 	1.284633e+39 	1.897877e+09 	
1.205288e+06 	2.401229e+09 	4.069784e+04 	8.990423e+22 	9.351867e+00 	3.858622e+08 	4.127613e+07 	1.960721e+39 	1.284379e+39 	1.879217e+09 	
1.205357e+06 	2.397806e+09 	4.025542e+04 	8.935269e+22 	9.453426e+00 	3.855871e+08 	4.080335e+07 	1.960271e+39 	1.284123e+39 	1.860737e+09 	
1.205426e+06 	2.394391e+09 	3.981782e+04 	8.880528e+22 	9.556084e+00 	3.853124e+08 	4.033605e+07 	1.959819e+39 	1.283865e+39 	1.842438e+09 	
1.205495e+06 	2.390985e+09 	3.938496e+04 	8.826196e+22 	9.659852e+00 	3.850382e+08 	3.987414e+07 	1.959365e+39 	1.283606e+39 	1.824317e+09 	
1.205565e+06 	2.387587e+09 	3.895682e+04 	8.772268e+22 	9.764742e+00 	3.847645e+08 	3.941758e+07 	1.958908e+39 	1.283346e+39 	1.806372e+09 	
1.205634e+06 	2.384197e+09 	3.853333e+04 	8.718743e+22 	9.870767e+00 	3.844913e+08 	3.896629e+07 	1.958449e+39 	1.283084e+39 	1.788602e+09 	
1.205704e+06 	2.380816e+09 	3.811444e+04 	8.665614e+22 	9.977939e+00 	3.842186e+08 	3.852021e+07 	1.957987e+39 	1.282821e+39 	1.771005e+09 	
1.205775e+06 	2.377442e+09 	3.770011e+04 	8.612878e+22 	1.008627e+01 	3.839463e+08 	3.807928e+07 	1.957523e+39 	1.282556e+39 	1.753579e+09 	
1.205845e+06 	2.374077e+09 	3.729028e+04 	8.560531e+22 	1.019577e+01 	3.836744e+08 	3.764345e+07 	1.957056e+39 	1.282290e+39 	1.736323e+09 	
1.205916e+06 	2.370720e+09 	3.688490e+04 	8.508569e+22 	1.030646e+01 	3.834030e+08 	3.721266e+07 	1.956587e+39 	1.282022e+39 	1.719235e+09 	
1.205987e+06 	2.367370e+09 	3.648393e+04 	8.456988e+22 	1.041834e+01 	3.831321e+08 	3.678683e+07 	1.956115e+39 	1.281752e+39 	1.702313e+09 	
1.206058e+06 	2.364029e+09 	3.608733e+04 	8.405785e+22 	1.053143e+01 	3.828616e+08 	3.636593e+07 	1.955640e+39 	1.281481e+39 	1.685557e+09 	
1.206130e+06 	2.360695e+09 	3.569503e+04 	8.354958e+22 	1.064574e+01 	3.825916e+08 	3.594988e+07 	1.955163e+39 	1.281208e+39 	1.668964e+09 	
1.206201e+06 	2.357369e+09 	3.530699e+04 	8.304502e+22 	1.076129e+01 	3.823220e+08 	3.553864e+07 	1.954684e+39 	1.280934e+39 	1.652533e+09 	
1.206273e+06 	2.354051e+09 	3.492318e+04 	8.254415e+22 	1.087809e+01 	3.820528e+08 	3.513214e+07 	1.954201e+39 	1.280658e+39 	1.636262e+09 	
1.206346e+06 	2.350742e+09 	3.454354e+04 	8.204695e+22 	1.099615e+01 	3.817841e+08 	3.473033e+07 	1.953716e+39 	1.280381e+39 	1.620149e+09 	
1.206418e+06 	2.347439e+09 	3.416802e+04 	8.155334e+22 	1.111549e+01 	3.815159e+08 	3.433317e+07 	1.953229e+39 	1.280102e+39 	1.604194e+09 	
1.206491e+06 	2.344144e+09 	3.379659e+04 	8.106331e+22 	1.123612e+01 	3.812480e+08 	3.394058e+07 	1.952739e+39 	1.279822e+39 	1.588395e+09 	
1.206564e+06 	2.340857e+09 	3.342919e+04 	8.057681e+22 	1.135805e+01 	3.809806e+08 	3.355252e+07 	1.952246e+39 	1.279539e+39 	1.572750e+09 	
1.206638e+06 	2.337578e+09 	3.306579e+04 	8.009383e+22 	1.148129e+01 	3.807137e+08 	3.316894e+07 	1.951751e+39 	1.279256e+39 	1.557257e+09 	
1.206712e+06 	2.334305e+09 	3.270634e+04 	7.961431e+22 	1.160587e+01 	3.804471e+08 	3.278978e+07 	1.951252e+39 	1.278970e+39 	1.541916e+09 	
1.206786e+06 	2.331041e+09 	3.235080e+04 	7.913823e+22 	1.173180e+01 	3.801810e+08 	3.241500e+07 	1.950751e+39 	1.278683e+39 	1.526725e+09 	
1.206860e+06 	2.327783e+09 	3.199912e+04 	7.866556e+22 	1.185908e+01 	3.799152e+08 	3.204454e+07 	1.950248e+39 	1.278394e+39 	1.511682e+09 	
1.206934e+06 	2.324533e+09 	3.165126e+04 	7.819627e+22 	1.198774e+01 	3.796499e+08 	3.167834e+07 	1.949741e+39 	1.278104e+39 	1.496786e+09 	
1.207009e+06 	2.321290e+09 	3.130719e+04 	7.773035e+22 	1.211779e+01 	3.793850e+08 	3.131637e+07 	1.949232e+39 	1.277812e+39 	1.482036e+09 	
1.207084e+06 	2.318055e+09 	3.096686e+04 	7.726776e+22 	1.224924e+01 	3.791206e+08 	3.095858e+07 	1.948720e+39 	1.277518e+39 	1.467430e+09 	
1.207160e+06 	2.314827e+09 	3.063022e+04 	7.680846e+22 	1.238211e+01 	3.788565e+08 	3.060490e+07 	1.948206e+39 	1.277222e+39 	1.452966e+09 	
1.207235e+06 	2.311606e+09 	3.029725e+04 	7.635240e+22 	1.251642e+01 	3.785928e+08 	3.025531e+07 	1.947688e+39 	1.276925e+39 	1.438644e+09 	
1.207312e+06 	2.308392e+09 	2.996789e+04 	7.589957e+22 	1.265217e+01 	3.783296e+08 	2.990974e+07 	1.947168e+39 	1.276626e+39 	1.424463e+09 	
1.207388e+06 	2.305186e+09 	2.964212e+04 	7.544993e+22 	1.278939e+01 	3.780667e+08 	2.956815e+07 	1.946645e+39 	1.276326e+39 	1.410419e+09 	
1.207464e+06 	2.301986e+09 	2.931988e+04 	7.500345e+22 	1.292809e+01 	3.778042e+08 	2.923050e+07 	1.946119e+39 	1.276023e+39 	1.396514e+09 	
1.207541e+06 	2.298793e+09 	2.900115e+04 	7.456011e+22 	1.306829e+01 	3.775421e+08 	2.889673e+07 	1.945590e+39 	1.275719e+39 	1.382744e+09 	
1.207619e+06 	2.295607e+09 	2.868589e+04 	7.411987e+22 	1.321001e+01 	3.772804e+08 	2.856681e+07 	1.945058e+39 	1.275413e+39 	1.369109e+09 	
1.207696e+06 	2.292428e+09 	2.837405e+04 	7.368273e+22 	1.335325e+01 	3.770191e+08 	2.824069e+07 	1.944523e+39 	1.275106e+39 	1.355608e+09 	
1.207774e+06 	2.289256e+09 	2.806560e+04 	7.324864e+22 	1.349803e+01 	3.767581e+08 	2.791833e+07 	1.943986e+39 	1.274796e+39 	1.342239e+09 	
1.207852e+06 	2.286091e+09 	2.776051e+04 	7.281758e+22 	1.364438e+01 	3.764976e+08 	2.759967e+07 	1.943445e+39 	1.274485e+39 	1.329001e+09 	
1.207931e+06 	2.282932e+09 	2.745873e+04 	7.238951e+22 	1.379231e+01 	3.762374e+08 	2.728469e+07 	1.942901e+39 	1.274172e+39 	1.315892e+09 	
1.208010e+06 	2.279780e+09 	2.716023e+04 	7.196440e+22 	1.394183e+01 	3.759776e+08 	2.697333e+07 	1.942355e+39 	1.273857e+39 	1.302912e+09 	
1.208089e+06 	2.276635e+09 	2.686498e+04 	7.154223e+22 	1.409297e+01 	3.757181e+08 	2.666555e+07 	1.941805e+39 	1.273541e+39 	1.290059e+09 	
1.208168e+06 	2.273496e+09 	2.657293e+04 	7.112297e+22 	1.424573e+01 	3.754591e+08 	2.636132e+07 	1.941253e+39 	1.273222e+39 	1.277332e+09 	
1.208248e+06 	2.270364e+09 	2.628407e+04 	7.070659e+22 	1.440014e+01 	3.752003e+08 	2.606058e+07 	1.940697e+39 	1.272902e+39 	1.264730e+09 	
1.208328e+06 	2.267238e+09 	2.599834e+04 	7.029307e+22 	1.455622e+01 	3.749420e+08 	2.576331e+07 	1.940139e+39 	1.272580e+39 	1.252251e+09 	
1.208409e+06 	2.264119e+09 	2.571572e+04 	6.988239e+22 	1.471398e+01 	3.746840e+08 	2.546946e+07 	1.939577e+39 	1.272256e+39 	1.239895e+09 	
1.208489e+06 	2.261006e+09 	2.543617e+04 	6.947452e+22 	1.487344e+01 	3.744263e+08 	2.517898e+07 	1.939012e+39 	1.271930e+39 	1.227660e+09 	
1.208571e+06 	2.257900e+09 	2.515965e+04 	6.906945e+22 	1.503462e+01 	3.741690e+08 	2.489185e+07 	1.938444e+39 	1.271602e+39 	1.215545e+09 	
1.208652e+06 	2.254800e+09 	2.488615e+04 	6.866713e+22 	1.519754e+01 	3.739121e+08 	2.460802e+07 	1.937873e+39 	1.271273e+39 	1.203549e+09 	
1.208734e+06 	2.251707e+09 	2.461562e+04 	6.826754e+22 	1.536221e+01 	3.736555e+08 	2.432745e+07 	1.937299e+39 	1.270941e+39 	1.191670e+09 	
1.208816e+06 	2.248619e+09 	2.434803e+04 	6.787065e+22 	1.552866e+01 	3.733992e+08 	2.405011e+07 	1.936722e+39 	1.270608e+39 	1.179908e+09 	
1.208899e+06 	2.245538e+09 	2.408334e+04 	6.747644e+22 	1.569689e+01 	3.731433e+08 	2.377596e+07 	1.936142e+39 	1.270272e+39 	1.168262e+09 	
1.208981e+06 	2.242462e+09 	2.382154e+04 	6.708488e+22 	1.586695e+01 	3.728877e+08 	2.350496e+07 	1.935558e+39 	1.269935e+39 	1.156730e+09 	
1.209065e+06 	2.239393e+09 	2.356258e+04 	6.669595e+22 	1.603883e+01 	3.726324e+08 	2.323707e+07 	1.934971e+39 	1.269596e+39 	1.145311e+09 	
1.209148e+06 	2.236330e+09 	2.330644e+04 	6.630963e+22 	1.621256e+01 	3.723775e+08 	2.297226e+07 	1.934381e+39 	1.269255e+39 	1.134005e+09 	
1.209232e+06 	2.233273e+09 	2.305308e+04 	6.592589e+22 	1.638817e+01 	3.721228e+08 	2.271049e+07 	1.933788e+39 	1.268912e+39 	1.122809e+09 	
1.209317e+06 	2.230222e+09 	2.280247e+04 	6.554472e+22 	1.656567e+01 	3.718686e+08 	2.245173e+07 	1.933192e+39 	1.268567e+39 	1.111724e+09 	
1.209401e+06 	2.227176e+09 	2.255459e+04 	6.516611e+22 	1.674508e+01 	3.716146e+08 	2.219595e+07 	1.932592e+39 	1.268220e+39 	1.100747e+09 	
1.209486e+06 	2.224137e+09 	2.230941e+04 	6.479002e+22 	1.692642e+01 	3.713609e+08 	2.194310e+07 	1.931989e+39 	1.267871e+39 	1.089878e+09 	
1.209572e+06 	2.221104e+09 	2.206688e+04 	6.441640e+22 	1.710971e+01 	3.711076e+08 	2.169316e+07 	1.931383e+39 	1.267520e+39 	1.079117e+09 	
1.209658e+06 	2.218076e+09 	2.182700e+04 	6.404526e+22 	1.729497e+01 	3.708546e+08 	2.144608e+07 	1.930773e+39 	1.267167e+39 	1.068461e+09 	
1.209744e+06 	2.215054e+09 	2.158972e+04 	6.367656e+22 	1.748223e+01 	3.706018e+08 	2.120185e+07 	1.930160e+39 	1.266812e+39 	1.057909e+09 	
1.209830e+06 	2.212037e+09 	2.135503e+04 	6.331028e+22 	1.767150e+01 	3.703494e+08 	2.096042e+07 	1.929544e+39 	1.266455e+39 	1.047462e+09 	
1.209917e+06 	2.209026e+09 	2.112288e+04 	6.294640e+22 	1.786281e+01 	3.700973e+08 	2.072176e+07 	1.928924e+39 	1.266096e+39 	1.037117e+09 	
1.210005e+06 	2.206021e+09 	2.089326e+04 	6.258491e+22 	1.805618e+01 	3.698454e+08 	2.048584e+07 	1.928301e+39 	1.265735e+39 	1.026875e+09 	
1.210093e+06 	2.203021e+09 	2.066613e+04 	6.222578e+22 	1.825163e+01 	3.695939e+08 	2.025262e+07 	1.927675e+39 	1.265371e+39 	1.016733e+09 	
1.210181e+06 	2.200027e+09 	2.044147e+04 	6.186900e+22 	1.844918e+01 	3.693426e+08 	2.002209e+07 	1.927045e+39 	1.265006e+39 	1.006690e+09 	
