r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	
1.200000e+06 	2.429542e+09 	4.775404e+05 	1.604931e+23 	2.856166e-01 	3.881304e+08 	1.372882e+09 	1.075506e+39 	7.028795e+38 	2.179289e+10 	
1.200020e+06 	2.423347e+09 	4.721734e+05 	1.585954e+23 	2.888521e-01 	3.876352e+08 	1.355662e+09 	1.075487e+39 	7.028737e+38 	2.158660e+10 	
1.200040e+06 	2.417171e+09 	4.668667e+05 	1.567213e+23 	2.921244e-01 	3.871410e+08 	1.338659e+09 	1.075468e+39 	7.028678e+38 	2.138221e+10 	
1.200060e+06 	2.411015e+09 	4.616196e+05 	1.548704e+23 	2.954336e-01 	3.866477e+08 	1.321871e+09 	1.075450e+39 	7.028619e+38 	2.117973e+10 	
1.200080e+06 	2.404877e+09 	4.564315e+05 	1.530425e+23 	2.987804e-01 	3.861552e+08 	1.305295e+09 	1.075431e+39 	7.028560e+38 	2.097913e+10 	
1.200100e+06 	2.398759e+09 	4.513017e+05 	1.512374e+23 	3.021652e-01 	3.856637e+08 	1.288929e+09 	1.075413e+39 	7.028501e+38 	2.078039e+10 	
1.200120e+06 	2.392660e+09 	4.462296e+05 	1.494546e+23 	3.055882e-01 	3.851731e+08 	1.272769e+09 	1.075394e+39 	7.028442e+38 	2.058350e+10 	
1.200140e+06 	2.386579e+09 	4.412145e+05 	1.476940e+23 	3.090501e-01 	3.846833e+08 	1.256813e+09 	1.075376e+39 	7.028382e+38 	2.038844e+10 	
1.200160e+06 	2.380517e+09 	4.362557e+05 	1.459551e+23 	3.125512e-01 	3.841945e+08 	1.241058e+09 	1.075357e+39 	7.028323e+38 	2.019520e+10 	
1.200180e+06 	2.374474e+09 	4.313527e+05 	1.442378e+23 	3.160920e-01 	3.837065e+08 	1.225503e+09 	1.075339e+39 	7.028264e+38 	2.000375e+10 	
1.200200e+06 	2.368449e+09 	4.265047e+05 	1.425418e+23 	3.196729e-01 	3.832194e+08 	1.210144e+09 	1.075320e+39 	7.028204e+38 	1.981408e+10 	
1.200220e+06 	2.362443e+09 	4.217113e+05 	1.408667e+23 	3.232944e-01 	3.827332e+08 	1.194978e+09 	1.075302e+39 	7.028145e+38 	1.962618e+10 	
1.200240e+06 	2.356455e+09 	4.169717e+05 	1.392124e+23 	3.269569e-01 	3.822479e+08 	1.180004e+09 	1.075283e+39 	7.028085e+38 	1.944003e+10 	
1.200259e+06 	2.350486e+09 	4.122854e+05 	1.375785e+23 	3.306609e-01 	3.817634e+08 	1.165219e+09 	1.075264e+39 	7.028025e+38 	1.925560e+10 	
