r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	
1.200000e+06 	2.329484e+09 	5.891569e+05 	1.604931e+23 	1.460706e-01 	3.800540e+08 	2.638856e+09 	8.827214e+38 	5.768885e+38 	2.769267e+10 	
1.200017e+06 	2.323176e+09 	5.825035e+05 	1.584784e+23 	1.477342e-01 	3.795391e+08 	2.605332e+09 	8.827108e+38 	5.768859e+38 	2.743160e+10 	
1.200034e+06 	2.316887e+09 	5.759253e+05 	1.564899e+23 	1.494167e-01 	3.790250e+08 	2.572236e+09 	8.827002e+38 	5.768834e+38 	2.717295e+10 	
1.200052e+06 	2.310617e+09 	5.694213e+05 	1.545270e+23 	1.511185e-01 	3.785118e+08 	2.539564e+09 	8.826895e+38 	5.768809e+38 	2.691671e+10 	
1.200069e+06 	2.304366e+09 	5.629908e+05 	1.525897e+23 	1.528396e-01 	3.779995e+08 	2.507309e+09 	8.826789e+38 	5.768783e+38 	2.666283e+10 	
1.200086e+06 	2.298134e+09 	5.566329e+05 	1.506774e+23 	1.545803e-01 	3.774880e+08 	2.475466e+09 	8.826684e+38 	5.768758e+38 	2.641132e+10 	
1.200103e+06 	2.291921e+09 	5.503469e+05 	1.487899e+23 	1.563409e-01 	3.769774e+08 	2.444029e+09 	8.826578e+38 	5.768732e+38 	2.616213e+10 	
1.200120e+06 	2.285727e+09 	5.441318e+05 	1.469268e+23 	1.581215e-01 	3.764676e+08 	2.412995e+09 	8.826472e+38 	5.768707e+38 	2.591526e+10 	
1.200137e+06 	2.279552e+09 	5.379869e+05 	1.450878e+23 	1.599224e-01 	3.759588e+08 	2.382356e+09 	8.826366e+38 	5.768682e+38 	2.567068e+10 	
1.200154e+06 	2.273396e+09 	5.319113e+05 	1.432726e+23 	1.617438e-01 	3.754508e+08 	2.352109e+09 	8.826261e+38 	5.768656e+38 	2.542836e+10 	
1.200171e+06 	2.267259e+09 	5.259044e+05 	1.414810e+23 	1.635860e-01 	3.749437e+08 	2.322249e+09 	8.826155e+38 	5.768631e+38 	2.518830e+10 	
1.200189e+06 	2.261141e+09 	5.199654e+05 	1.397125e+23 	1.654492e-01 	3.744374e+08 	2.292770e+09 	8.826050e+38 	5.768605e+38 	2.495046e+10 	
1.200206e+06 	2.255041e+09 	5.140934e+05 	1.379668e+23 	1.673336e-01 	3.739320e+08 	2.263667e+09 	8.825945e+38 	5.768580e+38 	2.471483e+10 	
1.200222e+06 	2.248960e+09 	5.082877e+05 	1.362437e+23 	1.692394e-01 	3.734275e+08 	2.234936e+09 	8.825839e+38 	5.768554e+38 	2.448139e+10 	
1.200239e+06 	2.242897e+09 	5.025476e+05 	1.345429e+23 	1.711670e-01 	3.729238e+08 	2.206572e+09 	8.825734e+38 	5.768528e+38 	2.425012e+10 	
1.200256e+06 	2.236853e+09 	4.968723e+05 	1.328640e+23 	1.731166e-01 	3.724210e+08 	2.178570e+09 	8.825629e+38 	5.768503e+38 	2.402099e+10 	
1.200273e+06 	2.230827e+09 	4.912611e+05 	1.312068e+23 	1.750883e-01 	3.719191e+08 	2.150925e+09 	8.825524e+38 	5.768477e+38 	2.379400e+10 	
1.200290e+06 	2.224820e+09 	4.857132e+05 	1.295709e+23 	1.770826e-01 	3.714180e+08 	2.123633e+09 	8.825419e+38 	5.768452e+38 	2.356911e+10 	
1.200307e+06 	2.218831e+09 	4.802281e+05 	1.279562e+23 	1.790995e-01 	3.709177e+08 	2.096690e+09 	8.825315e+38 	5.768426e+38 	2.334631e+10 	
1.200324e+06 	2.212861e+09 	4.748048e+05 	1.263623e+23 	1.811395e-01 	3.704183e+08 	2.070090e+09 	8.825210e+38 	5.768401e+38 	2.312558e+10 	
1.200341e+06 	2.206908e+09 	4.694428e+05 	1.247890e+23 	1.832026e-01 	3.699198e+08 	2.043830e+09 	8.825105e+38 	5.768375e+38 	2.290690e+10 	
1.200357e+06 	2.200974e+09 	4.641414e+05 	1.232359e+23 	1.852893e-01 	3.694222e+08 	2.017905e+09 	8.825001e+38 	5.768349e+38 	2.269025e+10 	
1.200374e+06 	2.195058e+09 	4.588998e+05 	1.217028e+23 	1.873998e-01 	3.689253e+08 	1.992311e+09 	8.824897e+38 	5.768324e+38 	2.247562e+10 	
1.200391e+06 	2.189160e+09 	4.537174e+05 	1.201895e+23 	1.895343e-01 	3.684294e+08 	1.967044e+09 	8.824792e+38 	5.768298e+38 	2.226299e+10 	
1.200407e+06 	2.183280e+09 	4.485936e+05 	1.186956e+23 	1.916931e-01 	3.679342e+08 	1.942099e+09 	8.824688e+38 	5.768272e+38 	2.205233e+10 	
1.200424e+06 	2.177418e+09 	4.435276e+05 	1.172210e+23 	1.938766e-01 	3.674399e+08 	1.917472e+09 	8.824584e+38 	5.768247e+38 	2.184363e+10 	
1.200441e+06 	2.171574e+09 	4.385188e+05 	1.157653e+23 	1.960849e-01 	3.669465e+08 	1.893159e+09 	8.824480e+38 	5.768221e+38 	2.163688e+10 	
