r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	
1.200001e+06 	2.707256e+09 	1.487907e+05 	1.604931e+23 	2.302593e+00 	4.097134e+08 	1.782781e+08 	1.846486e+39 	1.206742e+39 	6.288620e+09 	
1.200044e+06 	2.702519e+09 	1.471572e+05 	1.592291e+23 	2.327964e+00 	4.093548e+08 	1.761772e+08 	1.846312e+39 	1.206651e+39 	6.227517e+09 	
1.200086e+06 	2.697798e+09 	1.455417e+05 	1.579771e+23 	2.353614e+00 	4.089970e+08 	1.741013e+08 	1.846137e+39 	1.206560e+39 	6.166996e+09 	
1.200129e+06 	2.693091e+09 	1.439439e+05 	1.567370e+23 	2.379546e+00 	4.086401e+08 	1.720502e+08 	1.845961e+39 	1.206468e+39 	6.107050e+09 	
1.200172e+06 	2.688400e+09 	1.423637e+05 	1.555088e+23 	2.405764e+00 	4.082840e+08 	1.700235e+08 	1.845785e+39 	1.206375e+39 	6.047674e+09 	
1.200216e+06 	2.683723e+09 	1.408007e+05 	1.542922e+23 	2.432271e+00 	4.079288e+08 	1.680209e+08 	1.845608e+39 	1.206283e+39 	5.988863e+09 	
1.200259e+06 	2.679062e+09 	1.392550e+05 	1.530872e+23 	2.459069e+00 	4.075743e+08 	1.660421e+08 	1.845430e+39 	1.206189e+39 	5.930612e+09 	
1.200302e+06 	2.674415e+09 	1.377262e+05 	1.518936e+23 	2.486162e+00 	4.072207e+08 	1.640870e+08 	1.845252e+39 	1.206096e+39 	5.872916e+09 	
1.200345e+06 	2.669783e+09 	1.362142e+05 	1.507114e+23 	2.513554e+00 	4.068679e+08 	1.621551e+08 	1.845072e+39 	1.206002e+39 	5.815769e+09 	
1.200389e+06 	2.665165e+09 	1.347188e+05 	1.495403e+23 	2.541246e+00 	4.065159e+08 	1.602462e+08 	1.844892e+39 	1.205907e+39 	5.759167e+09 	
1.200432e+06 	2.660562e+09 	1.332398e+05 	1.483802e+23 	2.569244e+00 	4.061647e+08 	1.583600e+08 	1.844711e+39 	1.205812e+39 	5.703104e+09 	
1.200476e+06 	2.655974e+09 	1.317771e+05 	1.472311e+23 	2.597550e+00 	4.058143e+08 	1.564962e+08 	1.844530e+39 	1.205716e+39 	5.647575e+09 	
1.200519e+06 	2.651400e+09 	1.303304e+05 	1.460928e+23 	2.626167e+00 	4.054647e+08 	1.546547e+08 	1.844347e+39 	1.205620e+39 	5.592576e+09 	
1.200563e+06 	2.646840e+09 	1.288996e+05 	1.449653e+23 	2.655099e+00 	4.051159e+08 	1.528350e+08 	1.844164e+39 	1.205523e+39 	5.538102e+09 	
1.200607e+06 	2.642295e+09 	1.274845e+05 	1.438483e+23 	2.684350e+00 	4.047679e+08 	1.510370e+08 	1.843980e+39 	1.205426e+39 	5.484147e+09 	
1.200650e+06 	2.637764e+09 	1.260849e+05 	1.427419e+23 	2.713922e+00 	4.044208e+08 	1.492603e+08 	1.843795e+39 	1.205329e+39 	5.430706e+09 	
1.200694e+06 	2.633248e+09 	1.247007e+05 	1.416459e+23 	2.743820e+00 	4.040744e+08 	1.475048e+08 	1.843609e+39 	1.205231e+39 	5.377776e+09 	
1.200738e+06 	2.628746e+09 	1.233317e+05 	1.405601e+23 	2.774047e+00 	4.037288e+08 	1.457702e+08 	1.843422e+39 	1.205132e+39 	5.325350e+09 	
1.200782e+06 	2.624258e+09 	1.219778e+05 	1.394845e+23 	2.804606e+00 	4.033841e+08 	1.440562e+08 	1.843235e+39 	1.205033e+39 	5.273425e+09 	
1.200826e+06 	2.619785e+09 	1.206386e+05 	1.384189e+23 	2.835502e+00 	4.030401e+08 	1.423625e+08 	1.843047e+39 	1.204933e+39 	5.221996e+09 	
1.200871e+06 	2.615325e+09 	1.193142e+05 	1.373633e+23 	2.866737e+00 	4.026969e+08 	1.406890e+08 	1.842858e+39 	1.204833e+39 	5.171059e+09 	
1.200915e+06 	2.610879e+09 	1.180044e+05 	1.363175e+23 	2.898317e+00 	4.023545e+08 	1.390354e+08 	1.842668e+39 	1.204733e+39 	5.120608e+09 	
1.200959e+06 	2.606448e+09 	1.167089e+05 	1.352814e+23 	2.930243e+00 	4.020129e+08 	1.374014e+08 	1.842477e+39 	1.204632e+39 	5.070639e+09 	
1.201004e+06 	2.602030e+09 	1.154276e+05 	1.342550e+23 	2.962521e+00 	4.016720e+08 	1.357869e+08 	1.842286e+39 	1.204530e+39 	5.021148e+09 	
1.201048e+06 	2.597626e+09 	1.141604e+05 	1.332381e+23 	2.995154e+00 	4.013320e+08 	1.341915e+08 	1.842093e+39 	1.204428e+39 	4.972130e+09 	
