r (km)   	 u (km/s) 	 cs (km/s) 	 rho (g/cm3) 	 T (K)    	 P (dyne/cm2) 	 phi      	 L (erg/s) 	 L* (erg/s) 	 E (erg) 
1.000e+01 	 2.220e-04 	 2.660e+03 	 7.426e+03 	 1.141e+09 	 4.806e+21 	 1.198e+07 	 1.187e+39 	 6.936e+38 	 1.363e+22
1.000e+01 	 2.240e-04 	 2.659e+03 	 7.357e+03 	 1.140e+09 	 4.778e+21 	 1.187e+07 	 1.187e+39 	 6.936e+38 	 1.355e+22
1.000e+01 	 2.261e-04 	 2.657e+03 	 7.289e+03 	 1.138e+09 	 4.750e+21 	 1.175e+07 	 1.187e+39 	 6.936e+38 	 1.348e+22
1.000e+01 	 2.282e-04 	 2.655e+03 	 7.221e+03 	 1.137e+09 	 4.722e+21 	 1.163e+07 	 1.187e+39 	 6.936e+38 	 1.340e+22
1.001e+01 	 2.304e-04 	 2.653e+03 	 7.154e+03 	 1.135e+09 	 4.694e+21 	 1.152e+07 	 1.187e+39 	 6.936e+38 	 1.333e+22
1.001e+01 	 2.325e-04 	 2.652e+03 	 7.088e+03 	 1.134e+09 	 4.666e+21 	 1.140e+07 	 1.187e+39 	 6.936e+38 	 1.325e+22
1.001e+01 	 2.347e-04 	 2.650e+03 	 7.023e+03 	 1.132e+09 	 4.639e+21 	 1.129e+07 	 1.187e+39 	 6.935e+38 	 1.318e+22
1.001e+01 	 2.369e-04 	 2.648e+03 	 6.958e+03 	 1.131e+09 	 4.612e+21 	 1.118e+07 	 1.187e+39 	 6.935e+38 	 1.310e+22
1.001e+01 	 2.391e-04 	 2.646e+03 	 6.893e+03 	 1.129e+09 	 4.585e+21 	 1.107e+07 	 1.187e+39 	 6.935e+38 	 1.303e+22
1.001e+01 	 2.413e-04 	 2.644e+03 	 6.829e+03 	 1.128e+09 	 4.558e+21 	 1.096e+07 	 1.187e+39 	 6.935e+38 	 1.296e+22
1.001e+01 	 2.435e-04 	 2.643e+03 	 6.766e+03 	 1.126e+09 	 4.532e+21 	 1.085e+07 	 1.186e+39 	 6.935e+38 	 1.289e+22
1.001e+01 	 2.458e-04 	 2.641e+03 	 6.704e+03 	 1.125e+09 	 4.506e+21 	 1.074e+07 	 1.186e+39 	 6.935e+38 	 1.282e+22
1.001e+01 	 2.481e-04 	 2.639e+03 	 6.641e+03 	 1.123e+09 	 4.479e+21 	 1.064e+07 	 1.186e+39 	 6.934e+38 	 1.274e+22
1.001e+01 	 2.504e-04 	 2.638e+03 	 6.580e+03 	 1.122e+09 	 4.453e+21 	 1.053e+07 	 1.186e+39 	 6.934e+38 	 1.267e+22
1.001e+01 	 2.527e-04 	 2.636e+03 	 6.519e+03 	 1.120e+09 	 4.428e+21 	 1.043e+07 	 1.186e+39 	 6.934e+38 	 1.260e+22
1.001e+01 	 2.551e-04 	 2.634e+03 	 6.459e+03 	 1.119e+09 	 4.402e+21 	 1.033e+07 	 1.186e+39 	 6.934e+38 	 1.253e+22
1.001e+01 	 2.575e-04 	 2.632e+03 	 6.399e+03 	 1.118e+09 	 4.377e+21 	 1.022e+07 	 1.186e+39 	 6.934e+38 	 1.247e+22
1.001e+01 	 2.599e-04 	 2.631e+03 	 6.340e+03 	 1.116e+09 	 4.352e+21 	 1.012e+07 	 1.186e+39 	 6.934e+38 	 1.240e+22
1.001e+01 	 2.623e-04 	 2.629e+03 	 6.281e+03 	 1.115e+09 	 4.327e+21 	 1.002e+07 	 1.186e+39 	 6.933e+38 	 1.233e+22
1.001e+01 	 2.647e-04 	 2.627e+03 	 6.223e+03 	 1.113e+09 	 4.302e+21 	 9.924e+06 	 1.186e+39 	 6.933e+38 	 1.226e+22
1.001e+01 	 2.672e-04 	 2.626e+03 	 6.165e+03 	 1.112e+09 	 4.277e+21 	 9.826e+06 	 1.186e+39 	 6.933e+38 	 1.219e+22
1.001e+01 	 2.697e-04 	 2.624e+03 	 6.108e+03 	 1.110e+09 	 4.253e+21 	 9.729e+06 	 1.186e+39 	 6.933e+38 	 1.213e+22
1.001e+01 	 2.722e-04 	 2.622e+03 	 6.052e+03 	 1.109e+09 	 4.229e+21 	 9.633e+06 	 1.186e+39 	 6.933e+38 	 1.206e+22
1.001e+01 	 2.747e-04 	 2.620e+03 	 5.996e+03 	 1.107e+09 	 4.205e+21 	 9.538e+06 	 1.186e+39 	 6.933e+38 	 1.200e+22
1.001e+01 	 2.773e-04 	 2.619e+03 	 5.940e+03 	 1.106e+09 	 4.181e+21 	 9.443e+06 	 1.186e+39 	 6.932e+38 	 1.193e+22
1.001e+01 	 2.799e-04 	 2.617e+03 	 5.885e+03 	 1.105e+09 	 4.157e+21 	 9.350e+06 	 1.186e+39 	 6.932e+38 	 1.187e+22
1.001e+01 	 2.825e-04 	 2.615e+03 	 5.831e+03 	 1.103e+09 	 4.134e+21 	 9.258e+06 	 1.186e+39 	 6.932e+38 	 1.180e+22
1.001e+01 	 2.851e-04 	 2.614e+03 	 5.777e+03 	 1.102e+09 	 4.110e+21 	 9.167e+06 	 1.186e+39 	 6.932e+38 	 1.174e+22
1.001e+01 	 2.878e-04 	 2.612e+03 	 5.723e+03 	 1.100e+09 	 4.087e+21 	 9.076e+06 	 1.186e+39 	 6.932e+38 	 1.168e+22
1.001e+01 	 2.904e-04 	 2.610e+03 	 5.670e+03 	 1.099e+09 	 4.064e+21 	 8.987e+06 	 1.186e+39 	 6.932e+38 	 1.161e+22
1.001e+01 	 2.932e-04 	 2.609e+03 	 5.618e+03 	 1.098e+09 	 4.041e+21 	 8.898e+06 	 1.186e+39 	 6.931e+38 	 1.155e+22
1.001e+01 	 2.959e-04 	 2.607e+03 	 5.566e+03 	 1.096e+09 	 4.019e+21 	 8.810e+06 	 1.186e+39 	 6.931e+38 	 1.149e+22
1.001e+01 	 2.986e-04 	 2.605e+03 	 5.514e+03 	 1.095e+09 	 3.996e+21 	 8.724e+06 	 1.186e+39 	 6.931e+38 	 1.143e+22
1.001e+01 	 3.014e-04 	 2.604e+03 	 5.463e+03 	 1.093e+09 	 3.974e+21 	 8.638e+06 	 1.186e+39 	 6.931e+38 	 1.137e+22
1.001e+01 	 3.042e-04 	 2.602e+03 	 5.412e+03 	 1.092e+09 	 3.952e+21 	 8.552e+06 	 1.186e+39 	 6.931e+38 	 1.131e+22
1.001e+01 	 3.071e-04 	 2.600e+03 	 5.362e+03 	 1.091e+09 	 3.930e+21 	 8.468e+06 	 1.185e+39 	 6.930e+38 	 1.125e+22
1.001e+01 	 3.099e-04 	 2.599e+03 	 5.313e+03 	 1.089e+09 	 3.908e+21 	 8.385e+06 	 1.185e+39 	 6.930e+38 	 1.119e+22
1.001e+01 	 3.128e-04 	 2.597e+03 	 5.264e+03 	 1.088e+09 	 3.886e+21 	 8.302e+06 	 1.185e+39 	 6.930e+38 	 1.113e+22
1.001e+01 	 3.157e-04 	 2.595e+03 	 5.215e+03 	 1.086e+09 	 3.865e+21 	 8.220e+06 	 1.185e+39 	 6.930e+38 	 1.107e+22
1.001e+01 	 3.187e-04 	 2.594e+03 	 5.166e+03 	 1.085e+09 	 3.843e+21 	 8.139e+06 	 1.185e+39 	 6.930e+38 	 1.101e+22
1.001e+01 	 3.216e-04 	 2.592e+03 	 5.119e+03 	 1.084e+09 	 3.822e+21 	 8.059e+06 	 1.185e+39 	 6.929e+38 	 1.095e+22
1.001e+01 	 3.246e-04 	 2.591e+03 	 5.071e+03 	 1.082e+09 	 3.801e+21 	 7.980e+06 	 1.185e+39 	 6.929e+38 	 1.089e+22
1.001e+01 	 3.277e-04 	 2.589e+03 	 5.024e+03 	 1.081e+09 	 3.780e+21 	 7.901e+06 	 1.185e+39 	 6.929e+38 	 1.084e+22
1.001e+01 	 3.307e-04 	 2.587e+03 	 4.978e+03 	 1.080e+09 	 3.759e+21 	 7.823e+06 	 1.185e+39 	 6.929e+38 	 1.078e+22
1.001e+01 	 3.338e-04 	 2.586e+03 	 4.932e+03 	 1.078e+09 	 3.739e+21 	 7.746e+06 	 1.185e+39 	 6.929e+38 	 1.072e+22
1.001e+01 	 3.369e-04 	 2.584e+03 	 4.886e+03 	 1.077e+09 	 3.718e+21 	 7.670e+06 	 1.185e+39 	 6.929e+38 	 1.067e+22
1.001e+01 	 3.400e-04 	 2.582e+03 	 4.841e+03 	 1.076e+09 	 3.698e+21 	 7.594e+06 	 1.185e+39 	 6.928e+38 	 1.061e+22
1.001e+01 	 3.432e-04 	 2.581e+03 	 4.796e+03 	 1.074e+09 	 3.678e+21 	 7.520e+06 	 1.185e+39 	 6.928e+38 	 1.055e+22
1.001e+01 	 3.464e-04 	 2.579e+03 	 4.752e+03 	 1.073e+09 	 3.658e+21 	 7.446e+06 	 1.185e+39 	 6.928e+38 	 1.050e+22
1.001e+01 	 3.496e-04 	 2.578e+03 	 4.708e+03 	 1.072e+09 	 3.638e+21 	 7.372e+06 	 1.185e+39 	 6.928e+38 	 1.044e+22
1.001e+01 	 3.529e-04 	 2.576e+03 	 4.664e+03 	 1.070e+09 	 3.618e+21 	 7.300e+06 	 1.185e+39 	 6.928e+38 	 1.039e+22
1.001e+01 	 3.562e-04 	 2.574e+03 	 4.621e+03 	 1.069e+09 	 3.599e+21 	 7.228e+06 	 1.185e+39 	 6.927e+38 	 1.034e+22
1.001e+01 	 3.595e-04 	 2.573e+03 	 4.578e+03 	 1.068e+09 	 3.579e+21 	 7.157e+06 	 1.185e+39 	 6.927e+38 	 1.028e+22
1.001e+01 	 3.628e-04 	 2.571e+03 	 4.536e+03 	 1.066e+09 	 3.560e+21 	 7.086e+06 	 1.185e+39 	 6.927e+38 	 1.023e+22
1.001e+01 	 3.662e-04 	 2.570e+03 	 4.494e+03 	 1.065e+09 	 3.541e+21 	 7.017e+06 	 1.185e+39 	 6.927e+38 	 1.018e+22
1.001e+01 	 3.696e-04 	 2.568e+03 	 4.452e+03 	 1.064e+09 	 3.522e+21 	 6.948e+06 	 1.185e+39 	 6.927e+38 	 1.013e+22
1.001e+01 	 3.731e-04 	 2.567e+03 	 4.411e+03 	 1.062e+09 	 3.503e+21 	 6.879e+06 	 1.185e+39 	 6.926e+38 	 1.007e+22
1.001e+01 	 3.765e-04 	 2.565e+03 	 4.370e+03 	 1.061e+09 	 3.484e+21 	 6.812e+06 	 1.185e+39 	 6.926e+38 	 1.002e+22
1.001e+01 	 3.800e-04 	 2.563e+03 	 4.330e+03 	 1.060e+09 	 3.466e+21 	 6.745e+06 	 1.184e+39 	 6.926e+38 	 9.970e+21
1.001e+01 	 3.836e-04 	 2.562e+03 	 4.289e+03 	 1.058e+09 	 3.447e+21 	 6.678e+06 	 1.184e+39 	 6.926e+38 	 9.920e+21
1.001e+01 	 3.872e-04 	 2.560e+03 	 4.250e+03 	 1.057e+09 	 3.429e+21 	 6.613e+06 	 1.184e+39 	 6.926e+38 	 9.869e+21
1.001e+01 	 3.908e-04 	 2.559e+03 	 4.210e+03 	 1.056e+09 	 3.411e+21 	 6.548e+06 	 1.184e+39 	 6.925e+38 	 9.819e+21
1.001e+01 	 3.944e-04 	 2.557e+03 	 4.171e+03 	 1.055e+09 	 3.393e+21 	 6.484e+06 	 1.184e+39 	 6.925e+38 	 9.769e+21
1.001e+01 	 3.981e-04 	 2.556e+03 	 4.133e+03 	 1.053e+09 	 3.375e+21 	 6.420e+06 	 1.184e+39 	 6.925e+38 	 9.719e+21
1.001e+01 	 4.018e-04 	 2.554e+03 	 4.095e+03 	 1.052e+09 	 3.357e+21 	 6.357e+06 	 1.184e+39 	 6.925e+38 	 9.670e+21
1.001e+01 	 4.055e-04 	 2.553e+03 	 4.057e+03 	 1.051e+09 	 3.339e+21 	 6.294e+06 	 1.184e+39 	 6.924e+38 	 9.621e+21
1.001e+01 	 4.093e-04 	 2.551e+03 	 4.019e+03 	 1.050e+09 	 3.322e+21 	 6.232e+06 	 1.184e+39 	 6.924e+38 	 9.573e+21
1.001e+01 	 4.131e-04 	 2.549e+03 	 3.982e+03 	 1.048e+09 	 3.304e+21 	 6.171e+06 	 1.184e+39 	 6.924e+38 	 9.524e+21
1.001e+01 	 4.170e-04 	 2.548e+03 	 3.945e+03 	 1.047e+09 	 3.287e+21 	 6.111e+06 	 1.184e+39 	 6.924e+38 	 9.476e+21
1.001e+01 	 4.208e-04 	 2.546e+03 	 3.909e+03 	 1.046e+09 	 3.270e+21 	 6.051e+06 	 1.184e+39 	 6.924e+38 	 9.429e+21
1.001e+01 	 4.248e-04 	 2.545e+03 	 3.872e+03 	 1.045e+09 	 3.253e+21 	 5.991e+06 	 1.184e+39 	 6.923e+38 	 9.382e+21
1.001e+01 	 4.287e-04 	 2.543e+03 	 3.836e+03 	 1.043e+09 	 3.236e+21 	 5.932e+06 	 1.184e+39 	 6.923e+38 	 9.335e+21
1.001e+01 	 4.327e-04 	 2.542e+03 	 3.801e+03 	 1.042e+09 	 3.219e+21 	 5.874e+06 	 1.184e+39 	 6.923e+38 	 9.288e+21
1.001e+01 	 4.367e-04 	 2.540e+03 	 3.766e+03 	 1.041e+09 	 3.202e+21 	 5.816e+06 	 1.184e+39 	 6.923e+38 	 9.242e+21
1.001e+01 	 4.408e-04 	 2.539e+03 	 3.731e+03 	 1.040e+09 	 3.185e+21 	 5.759e+06 	 1.184e+39 	 6.922e+38 	 9.196e+21
1.001e+01 	 4.449e-04 	 2.537e+03 	 3.696e+03 	 1.038e+09 	 3.169e+21 	 5.703e+06 	 1.184e+39 	 6.922e+38 	 9.150e+21
1.001e+01 	 4.490e-04 	 2.536e+03 	 3.662e+03 	 1.037e+09 	 3.153e+21 	 5.647e+06 	 1.184e+39 	 6.922e+38 	 9.105e+21
1.001e+01 	 4.532e-04 	 2.534e+03 	 3.628e+03 	 1.036e+09 	 3.136e+21 	 5.591e+06 	 1.184e+39 	 6.922e+38 	 9.060e+21
1.001e+01 	 4.574e-04 	 2.533e+03 	 3.595e+03 	 1.035e+09 	 3.120e+21 	 5.537e+06 	 1.183e+39 	 6.922e+38 	 9.015e+21
1.001e+01 	 4.617e-04 	 2.531e+03 	 3.561e+03 	 1.033e+09 	 3.104e+21 	 5.482e+06 	 1.183e+39 	 6.921e+38 	 8.970e+21
1.001e+01 	 4.660e-04 	 2.530e+03 	 3.528e+03 	 1.032e+09 	 3.088e+21 	 5.428e+06 	 1.183e+39 	 6.921e+38 	 8.926e+21
1.002e+01 	 4.703e-04 	 2.528e+03 	 3.496e+03 	 1.031e+09 	 3.073e+21 	 5.375e+06 	 1.183e+39 	 6.921e+38 	 8.882e+21
1.002e+01 	 4.747e-04 	 2.527e+03 	 3.463e+03 	 1.030e+09 	 3.057e+21 	 5.323e+06 	 1.183e+39 	 6.921e+38 	 8.839e+21
1.002e+01 	 4.791e-04 	 2.525e+03 	 3.431e+03 	 1.029e+09 	 3.041e+21 	 5.270e+06 	 1.183e+39 	 6.920e+38 	 8.795e+21
1.002e+01 	 4.836e-04 	 2.524e+03 	 3.400e+03 	 1.027e+09 	 3.026e+21 	 5.219e+06 	 1.183e+39 	 6.920e+38 	 8.752e+21
1.002e+01 	 4.881e-04 	 2.522e+03 	 3.368e+03 	 1.026e+09 	 3.010e+21 	 5.167e+06 	 1.183e+39 	 6.920e+38 	 8.710e+21
1.002e+01 	 4.927e-04 	 2.521e+03 	 3.337e+03 	 1.025e+09 	 2.995e+21 	 5.117e+06 	 1.183e+39 	 6.920e+38 	 8.667e+21
1.002e+01 	 4.972e-04 	 2.519e+03 	 3.306e+03 	 1.024e+09 	 2.980e+21 	 5.067e+06 	 1.183e+39 	 6.919e+38 	 8.625e+21
1.002e+01 	 5.019e-04 	 2.518e+03 	 3.275e+03 	 1.023e+09 	 2.965e+21 	 5.017e+06 	 1.183e+39 	 6.919e+38 	 8.583e+21
1.002e+01 	 5.065e-04 	 2.517e+03 	 3.245e+03 	 1.021e+09 	 2.950e+21 	 4.968e+06 	 1.183e+39 	 6.919e+38 	 8.542e+21
1.002e+01 	 5.113e-04 	 2.515e+03 	 3.215e+03 	 1.020e+09 	 2.935e+21 	 4.919e+06 	 1.183e+39 	 6.919e+38 	 8.501e+21
1.002e+01 	 5.160e-04 	 2.514e+03 	 3.185e+03 	 1.019e+09 	 2.920e+21 	 4.871e+06 	 1.183e+39 	 6.918e+38 	 8.460e+21
1.002e+01 	 5.208e-04 	 2.512e+03 	 3.156e+03 	 1.018e+09 	 2.906e+21 	 4.823e+06 	 1.183e+39 	 6.918e+38 	 8.419e+21
1.002e+01 	 5.257e-04 	 2.511e+03 	 3.127e+03 	 1.017e+09 	 2.891e+21 	 4.776e+06 	 1.183e+39 	 6.918e+38 	 8.378e+21
1.002e+01 	 5.306e-04 	 2.509e+03 	 3.098e+03 	 1.015e+09 	 2.877e+21 	 4.729e+06 	 1.183e+39 	 6.918e+38 	 8.338e+21
1.002e+01 	 5.355e-04 	 2.508e+03 	 3.069e+03 	 1.014e+09 	 2.863e+21 	 4.683e+06 	 1.183e+39 	 6.917e+38 	 8.298e+21
1.002e+01 	 5.405e-04 	 2.506e+03 	 3.041e+03 	 1.013e+09 	 2.848e+21 	 4.637e+06 	 1.183e+39 	 6.917e+38 	 8.259e+21
1.002e+01 	 5.455e-04 	 2.505e+03 	 3.012e+03 	 1.012e+09 	 2.834e+21 	 4.592e+06 	 1.182e+39 	 6.917e+38 	 8.219e+21
1.002e+01 	 5.506e-04 	 2.504e+03 	 2.984e+03 	 1.011e+09 	 2.820e+21 	 4.547e+06 	 1.182e+39 	 6.917e+38 	 8.180e+21
1.002e+01 	 5.557e-04 	 2.502e+03 	 2.957e+03 	 1.010e+09 	 2.806e+21 	 4.502e+06 	 1.182e+39 	 6.916e+38 	 8.141e+21
1.002e+01 	 5.609e-04 	 2.501e+03 	 2.929e+03 	 1.009e+09 	 2.792e+21 	 4.458e+06 	 1.182e+39 	 6.916e+38 	 8.103e+21
1.002e+01 	 5.661e-04 	 2.499e+03 	 2.902e+03 	 1.007e+09 	 2.779e+21 	 4.415e+06 	 1.182e+39 	 6.916e+38 	 8.064e+21
1.002e+01 	 5.714e-04 	 2.498e+03 	 2.875e+03 	 1.006e+09 	 2.765e+21 	 4.371e+06 	 1.182e+39 	 6.916e+38 	 8.026e+21
1.002e+01 	 5.767e-04 	 2.496e+03 	 2.849e+03 	 1.005e+09 	 2.751e+21 	 4.329e+06 	 1.182e+39 	 6.915e+38 	 7.988e+21
1.002e+01 	 5.821e-04 	 2.495e+03 	 2.822e+03 	 1.004e+09 	 2.738e+21 	 4.286e+06 	 1.182e+39 	 6.915e+38 	 7.950e+21
1.002e+01 	 5.875e-04 	 2.494e+03 	 2.796e+03 	 1.003e+09 	 2.725e+21 	 4.244e+06 	 1.182e+39 	 6.915e+38 	 7.913e+21
1.002e+01 	 5.930e-04 	 2.492e+03 	 2.770e+03 	 1.002e+09 	 2.711e+21 	 4.203e+06 	 1.182e+39 	 6.915e+38 	 7.876e+21
1.002e+01 	 5.985e-04 	 2.491e+03 	 2.745e+03 	 1.001e+09 	 2.698e+21 	 4.162e+06 	 1.182e+39 	 6.914e+38 	 7.839e+21
1.002e+01 	 6.041e-04 	 2.489e+03 	 2.719e+03 	 9.995e+08 	 2.685e+21 	 4.121e+06 	 1.182e+39 	 6.914e+38 	 7.802e+21
1.002e+01 	 6.097e-04 	 2.488e+03 	 2.694e+03 	 9.983e+08 	 2.672e+21 	 4.081e+06 	 1.182e+39 	 6.914e+38 	 7.766e+21
1.002e+01 	 6.154e-04 	 2.487e+03 	 2.669e+03 	 9.972e+08 	 2.659e+21 	 4.041e+06 	 1.182e+39 	 6.914e+38 	 7.730e+21
1.002e+01 	 6.211e-04 	 2.485e+03 	 2.645e+03 	 9.961e+08 	 2.646e+21 	 4.001e+06 	 1.182e+39 	 6.913e+38 	 7.694e+21
1.002e+01 	 6.269e-04 	 2.484e+03 	 2.620e+03 	 9.950e+08 	 2.633e+21 	 3.962e+06 	 1.182e+39 	 6.913e+38 	 7.658e+21
1.002e+01 	 6.327e-04 	 2.482e+03 	 2.596e+03 	 9.939e+08 	 2.621e+21 	 3.923e+06 	 1.182e+39 	 6.913e+38 	 7.622e+21
1.002e+01 	 6.386e-04 	 2.481e+03 	 2.572e+03 	 9.928e+08 	 2.608e+21 	 3.885e+06 	 1.181e+39 	 6.912e+38 	 7.587e+21
1.002e+01 	 6.445e-04 	 2.480e+03 	 2.548e+03 	 9.917e+08 	 2.596e+21 	 3.847e+06 	 1.181e+39 	 6.912e+38 	 7.552e+21
1.002e+01 	 6.505e-04 	 2.478e+03 	 2.524e+03 	 9.906e+08 	 2.583e+21 	 3.809e+06 	 1.181e+39 	 6.912e+38 	 7.517e+21
1.002e+01 	 6.566e-04 	 2.477e+03 	 2.501e+03 	 9.895e+08 	 2.571e+21 	 3.772e+06 	 1.181e+39 	 6.912e+38 	 7.483e+21
1.002e+01 	 6.627e-04 	 2.476e+03 	 2.478e+03 	 9.884e+08 	 2.559e+21 	 3.735e+06 	 1.181e+39 	 6.911e+38 	 7.448e+21
1.002e+01 	 6.689e-04 	 2.474e+03 	 2.455e+03 	 9.873e+08 	 2.546e+21 	 3.699e+06 	 1.181e+39 	 6.911e+38 	 7.414e+21
1.002e+01 	 6.751e-04 	 2.473e+03 	 2.432e+03 	 9.862e+08 	 2.534e+21 	 3.663e+06 	 1.181e+39 	 6.911e+38 	 7.380e+21
1.002e+01 	 6.814e-04 	 2.472e+03 	 2.410e+03 	 9.851e+08 	 2.522e+21 	 3.627e+06 	 1.181e+39 	 6.910e+38 	 7.346e+21
1.002e+01 	 6.877e-04 	 2.470e+03 	 2.387e+03 	 9.840e+08 	 2.510e+21 	 3.592e+06 	 1.181e+39 	 6.910e+38 	 7.313e+21
1.002e+01 	 6.941e-04 	 2.469e+03 	 2.365e+03 	 9.830e+08 	 2.499e+21 	 3.557e+06 	 1.181e+39 	 6.910e+38 	 7.279e+21
1.002e+01 	 7.006e-04 	 2.467e+03 	 2.343e+03 	 9.819e+08 	 2.487e+21 	 3.522e+06 	 1.181e+39 	 6.910e+38 	 7.246e+21
