r (km)   	 u (km/s) 	 cs (km/s) 	 rho (g/cm3) 	 T (K)    	 P (dyne/cm2) 	 phi      	 L (erg/s) 	 L* (erg/s) 	 E (erg) 
1.002e+01 	 3.140e-03 	 1.536e+03 	 1.313e+02 	 3.806e+08 	 5.603e+19 	 4.892e+05 	 7.568e+38 	 4.428e+38 	 1.635e+20
1.002e+01 	 3.170e-03 	 1.535e+03 	 1.301e+02 	 3.802e+08 	 5.574e+19 	 4.843e+05 	 7.568e+38 	 4.428e+38 	 1.626e+20
1.002e+01 	 3.201e-03 	 1.534e+03 	 1.288e+02 	 3.797e+08 	 5.546e+19 	 4.794e+05 	 7.568e+38 	 4.428e+38 	 1.618e+20
1.002e+01 	 3.231e-03 	 1.533e+03 	 1.276e+02 	 3.792e+08 	 5.517e+19 	 4.746e+05 	 7.568e+38 	 4.428e+38 	 1.610e+20
1.002e+01 	 3.262e-03 	 1.533e+03 	 1.264e+02 	 3.788e+08 	 5.489e+19 	 4.698e+05 	 7.568e+38 	 4.428e+38 	 1.602e+20
1.002e+01 	 3.293e-03 	 1.532e+03 	 1.252e+02 	 3.783e+08 	 5.461e+19 	 4.651e+05 	 7.568e+38 	 4.428e+38 	 1.594e+20
1.002e+01 	 3.325e-03 	 1.531e+03 	 1.240e+02 	 3.779e+08 	 5.433e+19 	 4.604e+05 	 7.568e+38 	 4.428e+38 	 1.586e+20
1.002e+01 	 3.357e-03 	 1.530e+03 	 1.228e+02 	 3.774e+08 	 5.405e+19 	 4.557e+05 	 7.568e+38 	 4.428e+38 	 1.578e+20
1.002e+01 	 3.389e-03 	 1.529e+03 	 1.217e+02 	 3.770e+08 	 5.377e+19 	 4.511e+05 	 7.568e+38 	 4.428e+38 	 1.571e+20
1.002e+01 	 3.421e-03 	 1.528e+03 	 1.205e+02 	 3.765e+08 	 5.350e+19 	 4.466e+05 	 7.568e+38 	 4.428e+38 	 1.563e+20
1.002e+01 	 3.454e-03 	 1.527e+03 	 1.194e+02 	 3.761e+08 	 5.323e+19 	 4.421e+05 	 7.567e+38 	 4.428e+38 	 1.555e+20
1.002e+01 	 3.487e-03 	 1.526e+03 	 1.182e+02 	 3.756e+08 	 5.296e+19 	 4.376e+05 	 7.567e+38 	 4.428e+38 	 1.547e+20
1.002e+01 	 3.520e-03 	 1.525e+03 	 1.171e+02 	 3.752e+08 	 5.269e+19 	 4.332e+05 	 7.567e+38 	 4.428e+38 	 1.540e+20
1.002e+01 	 3.554e-03 	 1.524e+03 	 1.160e+02 	 3.747e+08 	 5.243e+19 	 4.289e+05 	 7.567e+38 	 4.428e+38 	 1.532e+20
1.002e+01 	 3.588e-03 	 1.523e+03 	 1.149e+02 	 3.743e+08 	 5.216e+19 	 4.246e+05 	 7.567e+38 	 4.428e+38 	 1.525e+20
1.002e+01 	 3.622e-03 	 1.523e+03 	 1.138e+02 	 3.738e+08 	 5.190e+19 	 4.203e+05 	 7.567e+38 	 4.428e+38 	 1.517e+20
1.002e+01 	 3.657e-03 	 1.522e+03 	 1.127e+02 	 3.734e+08 	 5.164e+19 	 4.161e+05 	 7.567e+38 	 4.428e+38 	 1.510e+20
1.002e+01 	 3.692e-03 	 1.521e+03 	 1.117e+02 	 3.730e+08 	 5.138e+19 	 4.119e+05 	 7.567e+38 	 4.428e+38 	 1.503e+20
1.002e+01 	 3.728e-03 	 1.520e+03 	 1.106e+02 	 3.725e+08 	 5.113e+19 	 4.077e+05 	 7.567e+38 	 4.428e+38 	 1.495e+20
1.002e+01 	 3.763e-03 	 1.519e+03 	 1.096e+02 	 3.721e+08 	 5.087e+19 	 4.036e+05 	 7.567e+38 	 4.428e+38 	 1.488e+20
1.002e+01 	 3.799e-03 	 1.518e+03 	 1.085e+02 	 3.717e+08 	 5.062e+19 	 3.996e+05 	 7.567e+38 	 4.428e+38 	 1.481e+20
1.002e+01 	 3.836e-03 	 1.517e+03 	 1.075e+02 	 3.712e+08 	 5.037e+19 	 3.955e+05 	 7.566e+38 	 4.428e+38 	 1.474e+20
1.002e+01 	 3.872e-03 	 1.516e+03 	 1.065e+02 	 3.708e+08 	 5.012e+19 	 3.916e+05 	 7.566e+38 	 4.428e+38 	 1.467e+20
1.002e+01 	 3.909e-03 	 1.515e+03 	 1.054e+02 	 3.704e+08 	 4.987e+19 	 3.876e+05 	 7.566e+38 	 4.428e+38 	 1.460e+20
1.002e+01 	 3.947e-03 	 1.515e+03 	 1.044e+02 	 3.699e+08 	 4.963e+19 	 3.837e+05 	 7.566e+38 	 4.428e+38 	 1.453e+20
1.002e+01 	 3.985e-03 	 1.514e+03 	 1.035e+02 	 3.695e+08 	 4.938e+19 	 3.799e+05 	 7.566e+38 	 4.428e+38 	 1.446e+20
1.002e+01 	 4.023e-03 	 1.513e+03 	 1.025e+02 	 3.691e+08 	 4.914e+19 	 3.761e+05 	 7.566e+38 	 4.428e+38 	 1.439e+20
1.002e+01 	 4.061e-03 	 1.512e+03 	 1.015e+02 	 3.687e+08 	 4.890e+19 	 3.723e+05 	 7.566e+38 	 4.428e+38 	 1.432e+20
1.002e+01 	 4.100e-03 	 1.511e+03 	 1.005e+02 	 3.682e+08 	 4.866e+19 	 3.685e+05 	 7.566e+38 	 4.428e+38 	 1.425e+20
1.002e+01 	 4.139e-03 	 1.510e+03 	 9.958e+01 	 3.678e+08 	 4.843e+19 	 3.648e+05 	 7.566e+38 	 4.428e+38 	 1.419e+20
1.002e+01 	 4.179e-03 	 1.509e+03 	 9.863e+01 	 3.674e+08 	 4.819e+19 	 3.612e+05 	 7.566e+38 	 4.427e+38 	 1.412e+20
1.002e+01 	 4.219e-03 	 1.508e+03 	 9.770e+01 	 3.670e+08 	 4.796e+19 	 3.575e+05 	 7.565e+38 	 4.427e+38 	 1.405e+20
1.002e+01 	 4.259e-03 	 1.508e+03 	 9.677e+01 	 3.665e+08 	 4.772e+19 	 3.539e+05 	 7.565e+38 	 4.427e+38 	 1.399e+20
1.002e+01 	 4.300e-03 	 1.507e+03 	 9.585e+01 	 3.661e+08 	 4.749e+19 	 3.504e+05 	 7.565e+38 	 4.427e+38 	 1.392e+20
1.002e+01 	 4.341e-03 	 1.506e+03 	 9.494e+01 	 3.657e+08 	 4.727e+19 	 3.469e+05 	 7.565e+38 	 4.427e+38 	 1.386e+20
1.002e+01 	 4.383e-03 	 1.505e+03 	 9.404e+01 	 3.653e+08 	 4.704e+19 	 3.434e+05 	 7.565e+38 	 4.427e+38 	 1.379e+20
1.002e+01 	 4.425e-03 	 1.504e+03 	 9.315e+01 	 3.649e+08 	 4.681e+19 	 3.399e+05 	 7.565e+38 	 4.427e+38 	 1.373e+20
1.002e+01 	 4.467e-03 	 1.503e+03 	 9.226e+01 	 3.645e+08 	 4.659e+19 	 3.365e+05 	 7.565e+38 	 4.427e+38 	 1.366e+20
1.002e+01 	 4.510e-03 	 1.502e+03 	 9.138e+01 	 3.641e+08 	 4.637e+19 	 3.332e+05 	 7.565e+38 	 4.427e+38 	 1.360e+20
1.002e+01 	 4.553e-03 	 1.502e+03 	 9.052e+01 	 3.637e+08 	 4.615e+19 	 3.298e+05 	 7.565e+38 	 4.427e+38 	 1.354e+20
1.002e+01 	 4.597e-03 	 1.501e+03 	 8.966e+01 	 3.632e+08 	 4.593e+19 	 3.265e+05 	 7.565e+38 	 4.427e+38 	 1.348e+20
1.002e+01 	 4.641e-03 	 1.500e+03 	 8.881e+01 	 3.628e+08 	 4.571e+19 	 3.232e+05 	 7.564e+38 	 4.427e+38 	 1.341e+20
1.002e+01 	 4.685e-03 	 1.499e+03 	 8.796e+01 	 3.624e+08 	 4.549e+19 	 3.200e+05 	 7.564e+38 	 4.427e+38 	 1.335e+20
1.002e+01 	 4.730e-03 	 1.498e+03 	 8.713e+01 	 3.620e+08 	 4.528e+19 	 3.168e+05 	 7.564e+38 	 4.427e+38 	 1.329e+20
1.002e+01 	 4.775e-03 	 1.497e+03 	 8.630e+01 	 3.616e+08 	 4.507e+19 	 3.136e+05 	 7.564e+38 	 4.427e+38 	 1.323e+20
1.002e+01 	 4.821e-03 	 1.497e+03 	 8.548e+01 	 3.612e+08 	 4.485e+19 	 3.104e+05 	 7.564e+38 	 4.427e+38 	 1.317e+20
1.002e+01 	 4.867e-03 	 1.496e+03 	 8.467e+01 	 3.608e+08 	 4.464e+19 	 3.073e+05 	 7.564e+38 	 4.427e+38 	 1.311e+20
1.002e+01 	 4.913e-03 	 1.495e+03 	 8.386e+01 	 3.604e+08 	 4.444e+19 	 3.042e+05 	 7.564e+38 	 4.427e+38 	 1.305e+20
1.002e+01 	 4.960e-03 	 1.494e+03 	 8.307e+01 	 3.600e+08 	 4.423e+19 	 3.012e+05 	 7.564e+38 	 4.427e+38 	 1.299e+20
1.002e+01 	 5.008e-03 	 1.493e+03 	 8.228e+01 	 3.596e+08 	 4.402e+19 	 2.982e+05 	 7.564e+38 	 4.427e+38 	 1.293e+20
1.003e+01 	 5.056e-03 	 1.492e+03 	 8.150e+01 	 3.592e+08 	 4.382e+19 	 2.952e+05 	 7.563e+38 	 4.427e+38 	 1.287e+20
1.003e+01 	 5.104e-03 	 1.492e+03 	 8.072e+01 	 3.588e+08 	 4.362e+19 	 2.922e+05 	 7.563e+38 	 4.427e+38 	 1.282e+20
1.003e+01 	 5.153e-03 	 1.491e+03 	 7.996e+01 	 3.585e+08 	 4.341e+19 	 2.893e+05 	 7.563e+38 	 4.427e+38 	 1.276e+20
1.003e+01 	 5.202e-03 	 1.490e+03 	 7.920e+01 	 3.581e+08 	 4.321e+19 	 2.864e+05 	 7.563e+38 	 4.427e+38 	 1.270e+20
1.003e+01 	 5.252e-03 	 1.489e+03 	 7.844e+01 	 3.577e+08 	 4.301e+19 	 2.835e+05 	 7.563e+38 	 4.427e+38 	 1.264e+20
1.003e+01 	 5.302e-03 	 1.488e+03 	 7.770e+01 	 3.573e+08 	 4.282e+19 	 2.807e+05 	 7.563e+38 	 4.427e+38 	 1.259e+20
1.003e+01 	 5.353e-03 	 1.488e+03 	 7.696e+01 	 3.569e+08 	 4.262e+19 	 2.779e+05 	 7.563e+38 	 4.426e+38 	 1.253e+20
1.003e+01 	 5.404e-03 	 1.487e+03 	 7.623e+01 	 3.565e+08 	 4.243e+19 	 2.751e+05 	 7.563e+38 	 4.426e+38 	 1.248e+20
1.003e+01 	 5.456e-03 	 1.486e+03 	 7.551e+01 	 3.561e+08 	 4.223e+19 	 2.723e+05 	 7.563e+38 	 4.426e+38 	 1.242e+20
1.003e+01 	 5.508e-03 	 1.485e+03 	 7.479e+01 	 3.557e+08 	 4.204e+19 	 2.696e+05 	 7.562e+38 	 4.426e+38 	 1.236e+20
1.003e+01 	 5.561e-03 	 1.484e+03 	 7.408e+01 	 3.554e+08 	 4.185e+19 	 2.669e+05 	 7.562e+38 	 4.426e+38 	 1.231e+20
1.003e+01 	 5.614e-03 	 1.484e+03 	 7.338e+01 	 3.550e+08 	 4.166e+19 	 2.642e+05 	 7.562e+38 	 4.426e+38 	 1.226e+20
1.003e+01 	 5.668e-03 	 1.483e+03 	 7.268e+01 	 3.546e+08 	 4.147e+19 	 2.616e+05 	 7.562e+38 	 4.426e+38 	 1.220e+20
1.003e+01 	 5.722e-03 	 1.482e+03 	 7.199e+01 	 3.542e+08 	 4.128e+19 	 2.590e+05 	 7.562e+38 	 4.426e+38 	 1.215e+20
1.003e+01 	 5.777e-03 	 1.481e+03 	 7.130e+01 	 3.538e+08 	 4.110e+19 	 2.564e+05 	 7.562e+38 	 4.426e+38 	 1.210e+20
1.003e+01 	 5.832e-03 	 1.480e+03 	 7.063e+01 	 3.535e+08 	 4.091e+19 	 2.538e+05 	 7.562e+38 	 4.426e+38 	 1.204e+20
1.003e+01 	 5.888e-03 	 1.480e+03 	 6.996e+01 	 3.531e+08 	 4.073e+19 	 2.513e+05 	 7.562e+38 	 4.426e+38 	 1.199e+20
1.003e+01 	 5.945e-03 	 1.479e+03 	 6.929e+01 	 3.527e+08 	 4.055e+19 	 2.488e+05 	 7.561e+38 	 4.426e+38 	 1.194e+20
1.003e+01 	 6.001e-03 	 1.478e+03 	 6.863e+01 	 3.523e+08 	 4.037e+19 	 2.463e+05 	 7.561e+38 	 4.426e+38 	 1.189e+20
1.003e+01 	 6.059e-03 	 1.477e+03 	 6.798e+01 	 3.520e+08 	 4.019e+19 	 2.438e+05 	 7.561e+38 	 4.426e+38 	 1.183e+20
1.003e+01 	 6.117e-03 	 1.477e+03 	 6.734e+01 	 3.516e+08 	 4.001e+19 	 2.414e+05 	 7.561e+38 	 4.426e+38 	 1.178e+20
1.003e+01 	 6.175e-03 	 1.476e+03 	 6.670e+01 	 3.512e+08 	 3.983e+19 	 2.390e+05 	 7.561e+38 	 4.426e+38 	 1.173e+20
1.003e+01 	 6.234e-03 	 1.475e+03 	 6.606e+01 	 3.509e+08 	 3.966e+19 	 2.366e+05 	 7.561e+38 	 4.426e+38 	 1.168e+20
1.003e+01 	 6.294e-03 	 1.474e+03 	 6.544e+01 	 3.505e+08 	 3.948e+19 	 2.342e+05 	 7.561e+38 	 4.426e+38 	 1.163e+20
1.003e+01 	 6.354e-03 	 1.473e+03 	 6.481e+01 	 3.501e+08 	 3.931e+19 	 2.319e+05 	 7.561e+38 	 4.426e+38 	 1.158e+20
1.003e+01 	 6.415e-03 	 1.473e+03 	 6.420e+01 	 3.498e+08 	 3.914e+19 	 2.296e+05 	 7.561e+38 	 4.426e+38 	 1.153e+20
1.003e+01 	 6.477e-03 	 1.472e+03 	 6.359e+01 	 3.494e+08 	 3.897e+19 	 2.273e+05 	 7.560e+38 	 4.426e+38 	 1.148e+20
1.003e+01 	 6.538e-03 	 1.471e+03 	 6.298e+01 	 3.490e+08 	 3.880e+19 	 2.250e+05 	 7.560e+38 	 4.426e+38 	 1.143e+20
1.003e+01 	 6.601e-03 	 1.470e+03 	 6.239e+01 	 3.487e+08 	 3.863e+19 	 2.227e+05 	 7.560e+38 	 4.426e+38 	 1.139e+20
1.003e+01 	 6.664e-03 	 1.470e+03 	 6.179e+01 	 3.483e+08 	 3.846e+19 	 2.205e+05 	 7.560e+38 	 4.425e+38 	 1.134e+20
1.003e+01 	 6.728e-03 	 1.469e+03 	 6.121e+01 	 3.480e+08 	 3.829e+19 	 2.183e+05 	 7.560e+38 	 4.425e+38 	 1.129e+20
1.003e+01 	 6.792e-03 	 1.468e+03 	 6.063e+01 	 3.476e+08 	 3.813e+19 	 2.161e+05 	 7.560e+38 	 4.425e+38 	 1.124e+20
1.003e+01 	 6.857e-03 	 1.467e+03 	 6.005e+01 	 3.473e+08 	 3.796e+19 	 2.140e+05 	 7.560e+38 	 4.425e+38 	 1.119e+20
1.003e+01 	 6.923e-03 	 1.467e+03 	 5.948e+01 	 3.469e+08 	 3.780e+19 	 2.118e+05 	 7.560e+38 	 4.425e+38 	 1.115e+20
1.003e+01 	 6.989e-03 	 1.466e+03 	 5.891e+01 	 3.465e+08 	 3.764e+19 	 2.097e+05 	 7.559e+38 	 4.425e+38 	 1.110e+20
1.003e+01 	 7.056e-03 	 1.465e+03 	 5.836e+01 	 3.462e+08 	 3.748e+19 	 2.076e+05 	 7.559e+38 	 4.425e+38 	 1.105e+20
1.003e+01 	 7.124e-03 	 1.464e+03 	 5.780e+01 	 3.458e+08 	 3.732e+19 	 2.056e+05 	 7.559e+38 	 4.425e+38 	 1.101e+20
1.003e+01 	 7.192e-03 	 1.464e+03 	 5.725e+01 	 3.455e+08 	 3.716e+19 	 2.035e+05 	 7.559e+38 	 4.425e+38 	 1.096e+20
1.003e+01 	 7.261e-03 	 1.463e+03 	 5.671e+01 	 3.451e+08 	 3.700e+19 	 2.015e+05 	 7.559e+38 	 4.425e+38 	 1.092e+20
1.003e+01 	 7.330e-03 	 1.462e+03 	 5.617e+01 	 3.448e+08 	 3.684e+19 	 1.995e+05 	 7.559e+38 	 4.425e+38 	 1.087e+20
1.003e+01 	 7.400e-03 	 1.461e+03 	 5.564e+01 	 3.444e+08 	 3.668e+19 	 1.975e+05 	 7.559e+38 	 4.425e+38 	 1.083e+20
1.003e+01 	 7.471e-03 	 1.461e+03 	 5.511e+01 	 3.441e+08 	 3.653e+19 	 1.955e+05 	 7.558e+38 	 4.425e+38 	 1.078e+20
1.003e+01 	 7.542e-03 	 1.460e+03 	 5.458e+01 	 3.437e+08 	 3.638e+19 	 1.936e+05 	 7.558e+38 	 4.425e+38 	 1.074e+20
1.003e+01 	 7.615e-03 	 1.459e+03 	 5.407e+01 	 3.434e+08 	 3.622e+19 	 1.916e+05 	 7.558e+38 	 4.425e+38 	 1.069e+20
1.003e+01 	 7.687e-03 	 1.458e+03 	 5.355e+01 	 3.431e+08 	 3.607e+19 	 1.897e+05 	 7.558e+38 	 4.425e+38 	 1.065e+20
1.003e+01 	 7.761e-03 	 1.458e+03 	 5.304e+01 	 3.427e+08 	 3.592e+19 	 1.878e+05 	 7.558e+38 	 4.425e+38 	 1.061e+20
1.003e+01 	 7.835e-03 	 1.457e+03 	 5.254e+01 	 3.424e+08 	 3.577e+19 	 1.860e+05 	 7.558e+38 	 4.425e+38 	 1.056e+20
1.003e+01 	 7.910e-03 	 1.456e+03 	 5.204e+01 	 3.420e+08 	 3.562e+19 	 1.841e+05 	 7.558e+38 	 4.425e+38 	 1.052e+20
1.003e+01 	 7.986e-03 	 1.456e+03 	 5.155e+01 	 3.417e+08 	 3.547e+19 	 1.823e+05 	 7.557e+38 	 4.424e+38 	 1.048e+20
1.003e+01 	 8.062e-03 	 1.455e+03 	 5.106e+01 	 3.414e+08 	 3.533e+19 	 1.804e+05 	 7.557e+38 	 4.424e+38 	 1.044e+20
1.003e+01 	 8.139e-03 	 1.454e+03 	 5.057e+01 	 3.410e+08 	 3.518e+19 	 1.787e+05 	 7.557e+38 	 4.424e+38 	 1.039e+20
1.003e+01 	 8.217e-03 	 1.453e+03 	 5.009e+01 	 3.407e+08 	 3.503e+19 	 1.769e+05 	 7.557e+38 	 4.424e+38 	 1.035e+20
1.003e+01 	 8.296e-03 	 1.453e+03 	 4.962e+01 	 3.404e+08 	 3.489e+19 	 1.751e+05 	 7.557e+38 	 4.424e+38 	 1.031e+20
1.003e+01 	 8.375e-03 	 1.452e+03 	 4.914e+01 	 3.400e+08 	 3.475e+19 	 1.734e+05 	 7.557e+38 	 4.424e+38 	 1.027e+20
1.003e+01 	 8.455e-03 	 1.451e+03 	 4.868e+01 	 3.397e+08 	 3.460e+19 	 1.716e+05 	 7.557e+38 	 4.424e+38 	 1.023e+20
1.003e+01 	 8.536e-03 	 1.451e+03 	 4.822e+01 	 3.394e+08 	 3.446e+19 	 1.699e+05 	 7.556e+38 	 4.424e+38 	 1.019e+20
1.003e+01 	 8.618e-03 	 1.450e+03 	 4.776e+01 	 3.390e+08 	 3.432e+19 	 1.682e+05 	 7.556e+38 	 4.424e+38 	 1.015e+20
1.003e+01 	 8.700e-03 	 1.449e+03 	 4.730e+01 	 3.387e+08 	 3.418e+19 	 1.666e+05 	 7.556e+38 	 4.424e+38 	 1.011e+20
1.003e+01 	 8.784e-03 	 1.448e+03 	 4.685e+01 	 3.384e+08 	 3.404e+19 	 1.649e+05 	 7.556e+38 	 4.424e+38 	 1.007e+20
1.003e+01 	 8.868e-03 	 1.448e+03 	 4.641e+01 	 3.380e+08 	 3.391e+19 	 1.633e+05 	 7.556e+38 	 4.424e+38 	 1.003e+20
1.003e+01 	 8.953e-03 	 1.447e+03 	 4.597e+01 	 3.377e+08 	 3.377e+19 	 1.616e+05 	 7.556e+38 	 4.424e+38 	 9.986e+19
1.003e+01 	 9.038e-03 	 1.446e+03 	 4.553e+01 	 3.374e+08 	 3.363e+19 	 1.600e+05 	 7.556e+38 	 4.424e+38 	 9.947e+19
1.003e+01 	 9.125e-03 	 1.446e+03 	 4.510e+01 	 3.371e+08 	 3.350e+19 	 1.584e+05 	 7.555e+38 	 4.424e+38 	 9.908e+19
1.003e+01 	 9.212e-03 	 1.445e+03 	 4.467e+01 	 3.367e+08 	 3.336e+19 	 1.569e+05 	 7.555e+38 	 4.424e+38 	 9.869e+19
1.003e+01 	 9.300e-03 	 1.444e+03 	 4.425e+01 	 3.364e+08 	 3.323e+19 	 1.553e+05 	 7.555e+38 	 4.424e+38 	 9.830e+19
1.003e+01 	 9.389e-03 	 1.444e+03 	 4.383e+01 	 3.361e+08 	 3.310e+19 	 1.538e+05 	 7.555e+38 	 4.424e+38 	 9.792e+19
1.003e+01 	 9.479e-03 	 1.443e+03 	 4.341e+01 	 3.358e+08 	 3.296e+19 	 1.522e+05 	 7.555e+38 	 4.423e+38 	 9.754e+19
1.003e+01 	 9.570e-03 	 1.442e+03 	 4.300e+01 	 3.355e+08 	 3.283e+19 	 1.507e+05 	 7.555e+38 	 4.423e+38 	 9.716e+19
1.003e+01 	 9.661e-03 	 1.442e+03 	 4.259e+01 	 3.351e+08 	 3.270e+19 	 1.492e+05 	 7.555e+38 	 4.423e+38 	 9.678e+19
1.003e+01 	 9.754e-03 	 1.441e+03 	 4.219e+01 	 3.348e+08 	 3.257e+19 	 1.477e+05 	 7.554e+38 	 4.423e+38 	 9.640e+19
1.003e+01 	 9.847e-03 	 1.440e+03 	 4.178e+01 	 3.345e+08 	 3.244e+19 	 1.463e+05 	 7.554e+38 	 4.423e+38 	 9.603e+19
1.003e+01 	 9.941e-03 	 1.440e+03 	 4.139e+01 	 3.342e+08 	 3.232e+19 	 1.448e+05 	 7.554e+38 	 4.423e+38 	 9.566e+19
1.003e+01 	 1.004e-02 	 1.439e+03 	 4.099e+01 	 3.339e+08 	 3.219e+19 	 1.434e+05 	 7.554e+38 	 4.423e+38 	 9.529e+19
1.003e+01 	 1.013e-02 	 1.438e+03 	 4.061e+01 	 3.336e+08 	 3.206e+19 	 1.419e+05 	 7.554e+38 	 4.423e+38 	 9.493e+19
1.003e+01 	 1.023e-02 	 1.437e+03 	 4.022e+01 	 3.333e+08 	 3.194e+19 	 1.405e+05 	 7.554e+38 	 4.423e+38 	 9.457e+19
1.003e+01 	 1.033e-02 	 1.437e+03 	 3.984e+01 	 3.329e+08 	 3.181e+19 	 1.391e+05 	 7.553e+38 	 4.423e+38 	 9.420e+19
1.003e+01 	 1.043e-02 	 1.436e+03 	 3.946e+01 	 3.326e+08 	 3.169e+19 	 1.377e+05 	 7.553e+38 	 4.423e+38 	 9.385e+19
1.003e+01 	 1.053e-02 	 1.435e+03 	 3.908e+01 	 3.323e+08 	 3.157e+19 	 1.364e+05 	 7.553e+38 	 4.423e+38 	 9.349e+19
1.003e+01 	 1.063e-02 	 1.435e+03 	 3.871e+01 	 3.320e+08 	 3.144e+19 	 1.350e+05 	 7.553e+38 	 4.423e+38 	 9.313e+19
1.003e+01 	 1.073e-02 	 1.434e+03 	 3.835e+01 	 3.317e+08 	 3.132e+19 	 1.337e+05 	 7.553e+38 	 4.423e+38 	 9.278e+19
1.003e+01 	 1.083e-02 	 1.433e+03 	 3.798e+01 	 3.314e+08 	 3.120e+19 	 1.324e+05 	 7.553e+38 	 4.423e+38 	 9.243e+19
1.003e+01 	 1.093e-02 	 1.433e+03 	 3.762e+01 	 3.311e+08 	 3.108e+19 	 1.310e+05 	 7.552e+38 	 4.423e+38 	 9.208e+19
1.003e+01 	 1.104e-02 	 1.432e+03 	 3.726e+01 	 3.308e+08 	 3.096e+19 	 1.297e+05 	 7.552e+38 	 4.422e+38 	 9.174e+19
1.003e+01 	 1.114e-02 	 1.432e+03 	 3.691e+01 	 3.305e+08 	 3.084e+19 	 1.285e+05 	 7.552e+38 	 4.422e+38 	 9.139e+19
1.003e+01 	 1.125e-02 	 1.431e+03 	 3.656e+01 	 3.302e+08 	 3.072e+19 	 1.272e+05 	 7.552e+38 	 4.422e+38 	 9.105e+19
1.003e+01 	 1.136e-02 	 1.430e+03 	 3.621e+01 	 3.299e+08 	 3.061e+19 	 1.259e+05 	 7.552e+38 	 4.422e+38 	 9.071e+19
1.003e+01 	 1.147e-02 	 1.430e+03 	 3.587e+01 	 3.296e+08 	 3.049e+19 	 1.247e+05 	 7.552e+38 	 4.422e+38 	 9.037e+19
1.003e+01 	 1.158e-02 	 1.429e+03 	 3.553e+01 	 3.293e+08 	 3.038e+19 	 1.234e+05 	 7.551e+38 	 4.422e+38 	 9.004e+19
1.003e+01 	 1.169e-02 	 1.428e+03 	 3.519e+01 	 3.290e+08 	 3.026e+19 	 1.222e+05 	 7.551e+38 	 4.422e+38 	 8.970e+19
1.003e+01 	 1.180e-02 	 1.428e+03 	 3.486e+01 	 3.287e+08 	 3.015e+19 	 1.210e+05 	 7.551e+38 	 4.422e+38 	 8.937e+19
1.003e+01 	 1.191e-02 	 1.427e+03 	 3.452e+01 	 3.284e+08 	 3.003e+19 	 1.198e+05 	 7.551e+38 	 4.422e+38 	 8.904e+19
1.003e+01 	 1.203e-02 	 1.426e+03 	 3.420e+01 	 3.281e+08 	 2.992e+19 	 1.186e+05 	 7.551e+38 	 4.422e+38 	 8.871e+19
1.003e+01 	 1.214e-02 	 1.426e+03 	 3.387e+01 	 3.278e+08 	 2.981e+19 	 1.174e+05 	 7.551e+38 	 4.422e+38 	 8.839e+19
1.003e+01 	 1.226e-02 	 1.425e+03 	 3.355e+01 	 3.275e+08 	 2.970e+19 	 1.163e+05 	 7.550e+38 	 4.422e+38 	 8.806e+19
1.003e+01 	 1.237e-02 	 1.424e+03 	 3.323e+01 	 3.272e+08 	 2.958e+19 	 1.151e+05 	 7.550e+38 	 4.422e+38 	 8.774e+19
1.003e+01 	 1.249e-02 	 1.424e+03 	 3.292e+01 	 3.269e+08 	 2.947e+19 	 1.140e+05 	 7.550e+38 	 4.422e+38 	 8.742e+19
1.003e+01 	 1.261e-02 	 1.423e+03 	 3.260e+01 	 3.266e+08 	 2.936e+19 	 1.128e+05 	 7.550e+38 	 4.421e+38 	 8.710e+19
1.003e+01 	 1.273e-02 	 1.422e+03 	 3.229e+01 	 3.263e+08 	 2.926e+19 	 1.117e+05 	 7.550e+38 	 4.421e+38 	 8.679e+19
1.003e+01 	 1.285e-02 	 1.422e+03 	 3.199e+01 	 3.260e+08 	 2.915e+19 	 1.106e+05 	 7.549e+38 	 4.421e+38 	 8.647e+19
1.003e+01 	 1.298e-02 	 1.421e+03 	 3.168e+01 	 3.258e+08 	 2.904e+19 	 1.095e+05 	 7.549e+38 	 4.421e+38 	 8.616e+19
1.003e+01 	 1.310e-02 	 1.421e+03 	 3.138e+01 	 3.255e+08 	 2.893e+19 	 1.084e+05 	 7.549e+38 	 4.421e+38 	 8.585e+19
1.003e+01 	 1.323e-02 	 1.420e+03 	 3.108e+01 	 3.252e+08 	 2.883e+19 	 1.074e+05 	 7.549e+38 	 4.421e+38 	 8.554e+19
1.003e+01 	 1.335e-02 	 1.419e+03 	 3.079e+01 	 3.249e+08 	 2.872e+19 	 1.063e+05 	 7.549e+38 	 4.421e+38 	 8.523e+19
1.003e+01 	 1.348e-02 	 1.419e+03 	 3.050e+01 	 3.246e+08 	 2.862e+19 	 1.052e+05 	 7.548e+38 	 4.421e+38 	 8.493e+19
1.003e+01 	 1.361e-02 	 1.418e+03 	 3.021e+01 	 3.243e+08 	 2.851e+19 	 1.042e+05 	 7.548e+38 	 4.421e+38 	 8.462e+19
1.003e+01 	 1.374e-02 	 1.417e+03 	 2.992e+01 	 3.240e+08 	 2.841e+19 	 1.032e+05 	 7.548e+38 	 4.421e+38 	 8.432e+19
1.003e+01 	 1.387e-02 	 1.417e+03 	 2.964e+01 	 3.238e+08 	 2.830e+19 	 1.021e+05 	 7.548e+38 	 4.421e+38 	 8.402e+19
1.003e+01 	 1.400e-02 	 1.416e+03 	 2.935e+01 	 3.235e+08 	 2.820e+19 	 1.011e+05 	 7.548e+38 	 4.421e+38 	 8.372e+19
