r (km)   	 u (km/s) 	 cs (km/s) 	 rho (g/cm3) 	 T (K)    	 P (dyne/cm2) 	 phi      	 L (erg/s) 	 L* (erg/s) 	 E (erg) 
1.000e+01 	 3.292e-04 	 3.287e+03 	 1.000e+04 	 1.743e+09 	 2.434e+22 	 9.984e+06 	 1.724e+39 	 1.007e+39 	 7.139e+22
1.000e+01 	 3.323e-04 	 3.285e+03 	 9.906e+03 	 1.741e+09 	 2.423e+22 	 9.886e+06 	 1.724e+39 	 1.007e+39 	 7.108e+22
1.000e+01 	 3.354e-04 	 3.284e+03 	 9.813e+03 	 1.739e+09 	 2.412e+22 	 9.788e+06 	 1.724e+39 	 1.007e+39 	 7.076e+22
1.000e+01 	 3.386e-04 	 3.282e+03 	 9.720e+03 	 1.737e+09 	 2.401e+22 	 9.691e+06 	 1.724e+39 	 1.007e+39 	 7.045e+22
1.000e+01 	 3.418e-04 	 3.280e+03 	 9.629e+03 	 1.735e+09 	 2.390e+22 	 9.596e+06 	 1.723e+39 	 1.007e+39 	 7.014e+22
1.000e+01 	 3.450e-04 	 3.278e+03 	 9.538e+03 	 1.733e+09 	 2.379e+22 	 9.501e+06 	 1.723e+39 	 1.007e+39 	 6.983e+22
1.000e+01 	 3.483e-04 	 3.277e+03 	 9.448e+03 	 1.731e+09 	 2.368e+22 	 9.407e+06 	 1.723e+39 	 1.007e+39 	 6.952e+22
1.000e+01 	 3.515e-04 	 3.275e+03 	 9.359e+03 	 1.730e+09 	 2.357e+22 	 9.315e+06 	 1.722e+39 	 1.006e+39 	 6.922e+22
1.000e+01 	 3.549e-04 	 3.273e+03 	 9.271e+03 	 1.728e+09 	 2.347e+22 	 9.223e+06 	 1.722e+39 	 1.006e+39 	 6.891e+22
1.000e+01 	 3.582e-04 	 3.271e+03 	 9.184e+03 	 1.726e+09 	 2.336e+22 	 9.132e+06 	 1.722e+39 	 1.006e+39 	 6.861e+22
1.000e+01 	 3.616e-04 	 3.270e+03 	 9.097e+03 	 1.724e+09 	 2.326e+22 	 9.042e+06 	 1.721e+39 	 1.006e+39 	 6.831e+22
1.000e+01 	 3.650e-04 	 3.268e+03 	 9.012e+03 	 1.722e+09 	 2.315e+22 	 8.953e+06 	 1.721e+39 	 1.006e+39 	 6.801e+22
1.000e+01 	 3.684e-04 	 3.266e+03 	 8.927e+03 	 1.720e+09 	 2.305e+22 	 8.864e+06 	 1.721e+39 	 1.006e+39 	 6.771e+22
1.000e+01 	 3.719e-04 	 3.264e+03 	 8.843e+03 	 1.719e+09 	 2.294e+22 	 8.777e+06 	 1.721e+39 	 1.006e+39 	 6.741e+22
1.001e+01 	 3.754e-04 	 3.263e+03 	 8.759e+03 	 1.717e+09 	 2.284e+22 	 8.690e+06 	 1.720e+39 	 1.005e+39 	 6.712e+22
1.001e+01 	 3.789e-04 	 3.261e+03 	 8.677e+03 	 1.715e+09 	 2.274e+22 	 8.605e+06 	 1.720e+39 	 1.005e+39 	 6.683e+22
1.001e+01 	 3.825e-04 	 3.259e+03 	 8.595e+03 	 1.713e+09 	 2.264e+22 	 8.520e+06 	 1.720e+39 	 1.005e+39 	 6.654e+22
1.001e+01 	 3.861e-04 	 3.257e+03 	 8.514e+03 	 1.711e+09 	 2.253e+22 	 8.436e+06 	 1.719e+39 	 1.005e+39 	 6.625e+22
1.001e+01 	 3.897e-04 	 3.256e+03 	 8.434e+03 	 1.710e+09 	 2.243e+22 	 8.353e+06 	 1.719e+39 	 1.005e+39 	 6.596e+22
1.001e+01 	 3.934e-04 	 3.254e+03 	 8.355e+03 	 1.708e+09 	 2.233e+22 	 8.271e+06 	 1.719e+39 	 1.005e+39 	 6.567e+22
1.001e+01 	 3.971e-04 	 3.252e+03 	 8.276e+03 	 1.706e+09 	 2.223e+22 	 8.189e+06 	 1.718e+39 	 1.004e+39 	 6.539e+22
1.001e+01 	 4.009e-04 	 3.251e+03 	 8.198e+03 	 1.704e+09 	 2.214e+22 	 8.108e+06 	 1.718e+39 	 1.004e+39 	 6.511e+22
1.001e+01 	 4.046e-04 	 3.249e+03 	 8.121e+03 	 1.702e+09 	 2.204e+22 	 8.029e+06 	 1.718e+39 	 1.004e+39 	 6.482e+22
1.001e+01 	 4.084e-04 	 3.247e+03 	 8.044e+03 	 1.701e+09 	 2.194e+22 	 7.949e+06 	 1.717e+39 	 1.004e+39 	 6.454e+22
1.001e+01 	 4.123e-04 	 3.246e+03 	 7.968e+03 	 1.699e+09 	 2.184e+22 	 7.871e+06 	 1.717e+39 	 1.004e+39 	 6.427e+22
1.001e+01 	 4.162e-04 	 3.244e+03 	 7.893e+03 	 1.697e+09 	 2.174e+22 	 7.794e+06 	 1.717e+39 	 1.004e+39 	 6.399e+22
1.001e+01 	 4.201e-04 	 3.242e+03 	 7.819e+03 	 1.695e+09 	 2.165e+22 	 7.717e+06 	 1.716e+39 	 1.004e+39 	 6.371e+22
1.001e+01 	 4.241e-04 	 3.240e+03 	 7.745e+03 	 1.693e+09 	 2.155e+22 	 7.641e+06 	 1.716e+39 	 1.003e+39 	 6.344e+22
1.001e+01 	 4.280e-04 	 3.239e+03 	 7.673e+03 	 1.692e+09 	 2.146e+22 	 7.566e+06 	 1.716e+39 	 1.003e+39 	 6.316e+22
1.001e+01 	 4.321e-04 	 3.237e+03 	 7.600e+03 	 1.690e+09 	 2.136e+22 	 7.491e+06 	 1.715e+39 	 1.003e+39 	 6.289e+22
1.001e+01 	 4.361e-04 	 3.235e+03 	 7.529e+03 	 1.688e+09 	 2.127e+22 	 7.417e+06 	 1.715e+39 	 1.003e+39 	 6.262e+22
1.001e+01 	 4.402e-04 	 3.234e+03 	 7.458e+03 	 1.686e+09 	 2.117e+22 	 7.344e+06 	 1.715e+39 	 1.003e+39 	 6.235e+22
1.001e+01 	 4.444e-04 	 3.232e+03 	 7.388e+03 	 1.685e+09 	 2.108e+22 	 7.272e+06 	 1.714e+39 	 1.003e+39 	 6.208e+22
1.001e+01 	 4.486e-04 	 3.230e+03 	 7.318e+03 	 1.683e+09 	 2.099e+22 	 7.200e+06 	 1.714e+39 	 1.002e+39 	 6.182e+22
1.001e+01 	 4.528e-04 	 3.229e+03 	 7.249e+03 	 1.681e+09 	 2.090e+22 	 7.130e+06 	 1.714e+39 	 1.002e+39 	 6.155e+22
1.001e+01 	 4.571e-04 	 3.227e+03 	 7.181e+03 	 1.679e+09 	 2.080e+22 	 7.059e+06 	 1.713e+39 	 1.002e+39 	 6.129e+22
1.001e+01 	 4.614e-04 	 3.225e+03 	 7.113e+03 	 1.678e+09 	 2.071e+22 	 6.990e+06 	 1.713e+39 	 1.002e+39 	 6.103e+22
1.001e+01 	 4.657e-04 	 3.223e+03 	 7.046e+03 	 1.676e+09 	 2.062e+22 	 6.921e+06 	 1.713e+39 	 1.002e+39 	 6.077e+22
1.001e+01 	 4.701e-04 	 3.222e+03 	 6.980e+03 	 1.674e+09 	 2.053e+22 	 6.853e+06 	 1.712e+39 	 1.001e+39 	 6.051e+22
1.001e+01 	 4.745e-04 	 3.220e+03 	 6.914e+03 	 1.672e+09 	 2.044e+22 	 6.786e+06 	 1.712e+39 	 1.001e+39 	 6.025e+22
1.002e+01 	 4.790e-04 	 3.218e+03 	 6.849e+03 	 1.671e+09 	 2.035e+22 	 6.719e+06 	 1.712e+39 	 1.001e+39 	 5.999e+22
1.002e+01 	 4.835e-04 	 3.217e+03 	 6.784e+03 	 1.669e+09 	 2.026e+22 	 6.653e+06 	 1.711e+39 	 1.001e+39 	 5.974e+22
1.002e+01 	 4.880e-04 	 3.215e+03 	 6.721e+03 	 1.667e+09 	 2.017e+22 	 6.587e+06 	 1.711e+39 	 1.001e+39 	 5.948e+22
1.002e+01 	 4.926e-04 	 3.213e+03 	 6.657e+03 	 1.665e+09 	 2.009e+22 	 6.522e+06 	 1.711e+39 	 1.001e+39 	 5.923e+22
1.002e+01 	 4.973e-04 	 3.212e+03 	 6.595e+03 	 1.664e+09 	 2.000e+22 	 6.458e+06 	 1.710e+39 	 1.000e+39 	 5.898e+22
1.002e+01 	 5.019e-04 	 3.210e+03 	 6.533e+03 	 1.662e+09 	 1.991e+22 	 6.395e+06 	 1.710e+39 	 1.000e+39 	 5.873e+22
1.002e+01 	 5.067e-04 	 3.208e+03 	 6.471e+03 	 1.660e+09 	 1.983e+22 	 6.332e+06 	 1.710e+39 	 1.000e+39 	 5.848e+22
1.002e+01 	 5.114e-04 	 3.207e+03 	 6.410e+03 	 1.658e+09 	 1.974e+22 	 6.270e+06 	 1.709e+39 	 9.998e+38 	 5.823e+22
1.002e+01 	 5.162e-04 	 3.205e+03 	 6.350e+03 	 1.657e+09 	 1.965e+22 	 6.208e+06 	 1.709e+39 	 9.997e+38 	 5.798e+22
1.002e+01 	 5.211e-04 	 3.203e+03 	 6.290e+03 	 1.655e+09 	 1.957e+22 	 6.147e+06 	 1.708e+39 	 9.995e+38 	 5.774e+22
1.002e+01 	 5.260e-04 	 3.202e+03 	 6.231e+03 	 1.653e+09 	 1.948e+22 	 6.087e+06 	 1.708e+39 	 9.993e+38 	 5.749e+22
1.002e+01 	 5.310e-04 	 3.200e+03 	 6.172e+03 	 1.652e+09 	 1.940e+22 	 6.027e+06 	 1.708e+39 	 9.991e+38 	 5.725e+22
1.002e+01 	 5.359e-04 	 3.199e+03 	 6.114e+03 	 1.650e+09 	 1.932e+22 	 5.967e+06 	 1.707e+39 	 9.989e+38 	 5.701e+22
1.002e+01 	 5.410e-04 	 3.197e+03 	 6.056e+03 	 1.648e+09 	 1.923e+22 	 5.909e+06 	 1.707e+39 	 9.987e+38 	 5.677e+22
1.002e+01 	 5.461e-04 	 3.195e+03 	 5.999e+03 	 1.647e+09 	 1.915e+22 	 5.851e+06 	 1.707e+39 	 9.985e+38 	 5.653e+22
1.002e+01 	 5.512e-04 	 3.194e+03 	 5.943e+03 	 1.645e+09 	 1.907e+22 	 5.793e+06 	 1.706e+39 	 9.983e+38 	 5.629e+22
1.002e+01 	 5.564e-04 	 3.192e+03 	 5.887e+03 	 1.643e+09 	 1.898e+22 	 5.736e+06 	 1.706e+39 	 9.981e+38 	 5.605e+22
1.002e+01 	 5.616e-04 	 3.190e+03 	 5.831e+03 	 1.641e+09 	 1.890e+22 	 5.680e+06 	 1.705e+39 	 9.979e+38 	 5.582e+22
1.002e+01 	 5.669e-04 	 3.189e+03 	 5.776e+03 	 1.640e+09 	 1.882e+22 	 5.624e+06 	 1.705e+39 	 9.977e+38 	 5.558e+22
1.002e+01 	 5.722e-04 	 3.187e+03 	 5.722e+03 	 1.638e+09 	 1.874e+22 	 5.569e+06 	 1.705e+39 	 9.975e+38 	 5.535e+22
1.002e+01 	 5.776e-04 	 3.185e+03 	 5.668e+03 	 1.636e+09 	 1.866e+22 	 5.514e+06 	 1.704e+39 	 9.973e+38 	 5.512e+22
1.002e+01 	 5.831e-04 	 3.184e+03 	 5.615e+03 	 1.635e+09 	 1.858e+22 	 5.460e+06 	 1.704e+39 	 9.971e+38 	 5.488e+22
1.002e+01 	 5.885e-04 	 3.182e+03 	 5.562e+03 	 1.633e+09 	 1.850e+22 	 5.406e+06 	 1.703e+39 	 9.969e+38 	 5.465e+22
1.002e+01 	 5.941e-04 	 3.180e+03 	 5.510e+03 	 1.631e+09 	 1.842e+22 	 5.353e+06 	 1.703e+39 	 9.967e+38 	 5.442e+22
1.003e+01 	 5.997e-04 	 3.179e+03 	 5.458e+03 	 1.630e+09 	 1.834e+22 	 5.301e+06 	 1.703e+39 	 9.965e+38 	 5.419e+22
1.003e+01 	 6.053e-04 	 3.177e+03 	 5.406e+03 	 1.628e+09 	 1.826e+22 	 5.249e+06 	 1.702e+39 	 9.963e+38 	 5.397e+22
1.003e+01 	 6.110e-04 	 3.176e+03 	 5.355e+03 	 1.626e+09 	 1.818e+22 	 5.197e+06 	 1.702e+39 	 9.961e+38 	 5.374e+22
1.003e+01 	 6.167e-04 	 3.174e+03 	 5.305e+03 	 1.625e+09 	 1.811e+22 	 5.146e+06 	 1.701e+39 	 9.959e+38 	 5.352e+22
1.003e+01 	 6.225e-04 	 3.172e+03 	 5.255e+03 	 1.623e+09 	 1.803e+22 	 5.096e+06 	 1.701e+39 	 9.957e+38 	 5.329e+22
1.003e+01 	 6.284e-04 	 3.171e+03 	 5.205e+03 	 1.621e+09 	 1.795e+22 	 5.045e+06 	 1.701e+39 	 9.955e+38 	 5.307e+22
1.003e+01 	 6.343e-04 	 3.169e+03 	 5.156e+03 	 1.620e+09 	 1.787e+22 	 4.996e+06 	 1.700e+39 	 9.953e+38 	 5.285e+22
1.003e+01 	 6.402e-04 	 3.167e+03 	 5.108e+03 	 1.618e+09 	 1.780e+22 	 4.947e+06 	 1.700e+39 	 9.951e+38 	 5.263e+22
1.003e+01 	 6.463e-04 	 3.166e+03 	 5.060e+03 	 1.616e+09 	 1.772e+22 	 4.898e+06 	 1.699e+39 	 9.949e+38 	 5.241e+22
1.003e+01 	 6.523e-04 	 3.164e+03 	 5.012e+03 	 1.615e+09 	 1.765e+22 	 4.850e+06 	 1.699e+39 	 9.947e+38 	 5.219e+22
1.003e+01 	 6.585e-04 	 3.163e+03 	 4.965e+03 	 1.613e+09 	 1.757e+22 	 4.803e+06 	 1.699e+39 	 9.944e+38 	 5.197e+22
1.003e+01 	 6.646e-04 	 3.161e+03 	 4.918e+03 	 1.611e+09 	 1.750e+22 	 4.756e+06 	 1.698e+39 	 9.942e+38 	 5.175e+22
1.003e+01 	 6.709e-04 	 3.159e+03 	 4.872e+03 	 1.610e+09 	 1.742e+22 	 4.709e+06 	 1.698e+39 	 9.940e+38 	 5.154e+22
1.003e+01 	 6.772e-04 	 3.158e+03 	 4.826e+03 	 1.608e+09 	 1.735e+22 	 4.663e+06 	 1.697e+39 	 9.938e+38 	 5.132e+22
1.003e+01 	 6.835e-04 	 3.156e+03 	 4.780e+03 	 1.607e+09 	 1.727e+22 	 4.617e+06 	 1.697e+39 	 9.936e+38 	 5.111e+22
1.003e+01 	 6.900e-04 	 3.155e+03 	 4.735e+03 	 1.605e+09 	 1.720e+22 	 4.572e+06 	 1.696e+39 	 9.934e+38 	 5.090e+22
1.003e+01 	 6.965e-04 	 3.153e+03 	 4.691e+03 	 1.603e+09 	 1.713e+22 	 4.527e+06 	 1.696e+39 	 9.931e+38 	 5.068e+22
1.003e+01 	 7.030e-04 	 3.151e+03 	 4.647e+03 	 1.602e+09 	 1.705e+22 	 4.482e+06 	 1.695e+39 	 9.929e+38 	 5.047e+22
1.003e+01 	 7.096e-04 	 3.150e+03 	 4.603e+03 	 1.600e+09 	 1.698e+22 	 4.438e+06 	 1.695e+39 	 9.927e+38 	 5.026e+22
1.003e+01 	 7.163e-04 	 3.148e+03 	 4.560e+03 	 1.598e+09 	 1.691e+22 	 4.395e+06 	 1.695e+39 	 9.925e+38 	 5.005e+22
1.003e+01 	 7.230e-04 	 3.146e+03 	 4.517e+03 	 1.597e+09 	 1.684e+22 	 4.352e+06 	 1.694e+39 	 9.922e+38 	 4.984e+22
1.004e+01 	 7.298e-04 	 3.145e+03 	 4.474e+03 	 1.595e+09 	 1.677e+22 	 4.309e+06 	 1.694e+39 	 9.920e+38 	 4.964e+22
1.004e+01 	 7.366e-04 	 3.143e+03 	 4.432e+03 	 1.593e+09 	 1.670e+22 	 4.267e+06 	 1.693e+39 	 9.918e+38 	 4.943e+22
1.004e+01 	 7.435e-04 	 3.142e+03 	 4.390e+03 	 1.592e+09 	 1.663e+22 	 4.225e+06 	 1.693e+39 	 9.916e+38 	 4.923e+22
1.004e+01 	 7.505e-04 	 3.140e+03 	 4.349e+03 	 1.590e+09 	 1.655e+22 	 4.184e+06 	 1.692e+39 	 9.913e+38 	 4.902e+22
1.004e+01 	 7.576e-04 	 3.138e+03 	 4.308e+03 	 1.589e+09 	 1.648e+22 	 4.142e+06 	 1.692e+39 	 9.911e+38 	 4.882e+22
1.004e+01 	 7.647e-04 	 3.137e+03 	 4.267e+03 	 1.587e+09 	 1.641e+22 	 4.102e+06 	 1.691e+39 	 9.909e+38 	 4.861e+22
1.004e+01 	 7.719e-04 	 3.135e+03 	 4.227e+03 	 1.585e+09 	 1.635e+22 	 4.062e+06 	 1.691e+39 	 9.906e+38 	 4.841e+22
1.004e+01 	 7.791e-04 	 3.134e+03 	 4.187e+03 	 1.584e+09 	 1.628e+22 	 4.022e+06 	 1.691e+39 	 9.904e+38 	 4.821e+22
1.004e+01 	 7.864e-04 	 3.132e+03 	 4.148e+03 	 1.582e+09 	 1.621e+22 	 3.982e+06 	 1.690e+39 	 9.902e+38 	 4.801e+22
1.004e+01 	 7.938e-04 	 3.130e+03 	 4.109e+03 	 1.580e+09 	 1.614e+22 	 3.943e+06 	 1.690e+39 	 9.899e+38 	 4.781e+22
1.004e+01 	 8.012e-04 	 3.129e+03 	 4.070e+03 	 1.579e+09 	 1.607e+22 	 3.905e+06 	 1.689e+39 	 9.897e+38 	 4.761e+22
1.004e+01 	 8.088e-04 	 3.127e+03 	 4.032e+03 	 1.577e+09 	 1.600e+22 	 3.866e+06 	 1.689e+39 	 9.894e+38 	 4.741e+22
1.004e+01 	 8.164e-04 	 3.126e+03 	 3.994e+03 	 1.576e+09 	 1.593e+22 	 3.829e+06 	 1.688e+39 	 9.892e+38 	 4.722e+22
1.004e+01 	 8.240e-04 	 3.124e+03 	 3.956e+03 	 1.574e+09 	 1.587e+22 	 3.791e+06 	 1.688e+39 	 9.889e+38 	 4.702e+22
1.004e+01 	 8.317e-04 	 3.123e+03 	 3.919e+03 	 1.572e+09 	 1.580e+22 	 3.754e+06 	 1.687e+39 	 9.887e+38 	 4.683e+22
1.004e+01 	 8.395e-04 	 3.121e+03 	 3.882e+03 	 1.571e+09 	 1.573e+22 	 3.717e+06 	 1.687e+39 	 9.885e+38 	 4.663e+22
1.004e+01 	 8.474e-04 	 3.119e+03 	 3.846e+03 	 1.569e+09 	 1.567e+22 	 3.681e+06 	 1.686e+39 	 9.882e+38 	 4.644e+22
1.004e+01 	 8.554e-04 	 3.118e+03 	 3.809e+03 	 1.568e+09 	 1.560e+22 	 3.645e+06 	 1.686e+39 	 9.880e+38 	 4.625e+22
1.004e+01 	 8.634e-04 	 3.116e+03 	 3.773e+03 	 1.566e+09 	 1.553e+22 	 3.609e+06 	 1.685e+39 	 9.877e+38 	 4.605e+22
1.005e+01 	 8.715e-04 	 3.115e+03 	 3.738e+03 	 1.564e+09 	 1.547e+22 	 3.574e+06 	 1.685e+39 	 9.875e+38 	 4.586e+22
1.005e+01 	 8.797e-04 	 3.113e+03 	 3.703e+03 	 1.563e+09 	 1.540e+22 	 3.539e+06 	 1.684e+39 	 9.872e+38 	 4.567e+22
1.005e+01 	 8.879e-04 	 3.111e+03 	 3.668e+03 	 1.561e+09 	 1.534e+22 	 3.504e+06 	 1.684e+39 	 9.869e+38 	 4.548e+22
1.005e+01 	 8.962e-04 	 3.110e+03 	 3.633e+03 	 1.560e+09 	 1.527e+22 	 3.470e+06 	 1.683e+39 	 9.867e+38 	 4.530e+22
1.005e+01 	 9.046e-04 	 3.108e+03 	 3.599e+03 	 1.558e+09 	 1.521e+22 	 3.436e+06 	 1.683e+39 	 9.864e+38 	 4.511e+22
1.005e+01 	 9.131e-04 	 3.107e+03 	 3.565e+03 	 1.556e+09 	 1.515e+22 	 3.402e+06 	 1.682e+39 	 9.862e+38 	 4.492e+22
1.005e+01 	 9.217e-04 	 3.105e+03 	 3.532e+03 	 1.555e+09 	 1.508e+22 	 3.369e+06 	 1.682e+39 	 9.859e+38 	 4.473e+22
1.005e+01 	 9.303e-04 	 3.103e+03 	 3.498e+03 	 1.553e+09 	 1.502e+22 	 3.336e+06 	 1.681e+39 	 9.857e+38 	 4.455e+22
1.005e+01 	 9.390e-04 	 3.102e+03 	 3.465e+03 	 1.552e+09 	 1.495e+22 	 3.303e+06 	 1.681e+39 	 9.854e+38 	 4.436e+22
1.005e+01 	 9.478e-04 	 3.100e+03 	 3.433e+03 	 1.550e+09 	 1.489e+22 	 3.271e+06 	 1.680e+39 	 9.851e+38 	 4.418e+22
1.005e+01 	 9.567e-04 	 3.099e+03 	 3.400e+03 	 1.549e+09 	 1.483e+22 	 3.239e+06 	 1.680e+39 	 9.849e+38 	 4.400e+22
1.005e+01 	 9.657e-04 	 3.097e+03 	 3.368e+03 	 1.547e+09 	 1.477e+22 	 3.207e+06 	 1.679e+39 	 9.846e+38 	 4.381e+22
1.005e+01 	 9.747e-04 	 3.096e+03 	 3.337e+03 	 1.545e+09 	 1.470e+22 	 3.176e+06 	 1.679e+39 	 9.843e+38 	 4.363e+22
1.005e+01 	 9.839e-04 	 3.094e+03 	 3.305e+03 	 1.544e+09 	 1.464e+22 	 3.144e+06 	 1.678e+39 	 9.841e+38 	 4.345e+22
1.005e+01 	 9.931e-04 	 3.092e+03 	 3.274e+03 	 1.542e+09 	 1.458e+22 	 3.114e+06 	 1.678e+39 	 9.838e+38 	 4.327e+22
1.005e+01 	 1.002e-03 	 3.091e+03 	 3.243e+03 	 1.541e+09 	 1.452e+22 	 3.083e+06 	 1.677e+39 	 9.835e+38 	 4.309e+22
1.005e+01 	 1.012e-03 	 3.089e+03 	 3.213e+03 	 1.539e+09 	 1.446e+22 	 3.053e+06 	 1.677e+39 	 9.832e+38 	 4.291e+22
1.005e+01 	 1.021e-03 	 3.088e+03 	 3.183e+03 	 1.538e+09 	 1.440e+22 	 3.023e+06 	 1.676e+39 	 9.830e+38 	 4.273e+22
1.006e+01 	 1.031e-03 	 3.086e+03 	 3.153e+03 	 1.536e+09 	 1.434e+22 	 2.994e+06 	 1.675e+39 	 9.827e+38 	 4.256e+22
1.006e+01 	 1.040e-03 	 3.084e+03 	 3.123e+03 	 1.534e+09 	 1.428e+22 	 2.964e+06 	 1.675e+39 	 9.824e+38 	 4.238e+22
1.006e+01 	 1.050e-03 	 3.083e+03 	 3.093e+03 	 1.533e+09 	 1.422e+22 	 2.935e+06 	 1.674e+39 	 9.821e+38 	 4.220e+22
1.006e+01 	 1.060e-03 	 3.081e+03 	 3.064e+03 	 1.531e+09 	 1.416e+22 	 2.907e+06 	 1.674e+39 	 9.818e+38 	 4.203e+22
1.006e+01 	 1.070e-03 	 3.080e+03 	 3.035e+03 	 1.530e+09 	 1.410e+22 	 2.878e+06 	 1.673e+39 	 9.816e+38 	 4.185e+22
1.006e+01 	 1.080e-03 	 3.078e+03 	 3.007e+03 	 1.528e+09 	 1.404e+22 	 2.850e+06 	 1.673e+39 	 9.813e+38 	 4.168e+22
1.006e+01 	 1.090e-03 	 3.077e+03 	 2.979e+03 	 1.527e+09 	 1.398e+22 	 2.822e+06 	 1.672e+39 	 9.810e+38 	 4.151e+22
1.006e+01 	 1.100e-03 	 3.075e+03 	 2.951e+03 	 1.525e+09 	 1.392e+22 	 2.794e+06 	 1.672e+39 	 9.807e+38 	 4.133e+22
1.006e+01 	 1.111e-03 	 3.073e+03 	 2.923e+03 	 1.523e+09 	 1.386e+22 	 2.767e+06 	 1.671e+39 	 9.804e+38 	 4.116e+22
1.006e+01 	 1.121e-03 	 3.072e+03 	 2.895e+03 	 1.522e+09 	 1.380e+22 	 2.740e+06 	 1.670e+39 	 9.801e+38 	 4.099e+22
1.006e+01 	 1.131e-03 	 3.070e+03 	 2.868e+03 	 1.520e+09 	 1.374e+22 	 2.713e+06 	 1.670e+39 	 9.798e+38 	 4.082e+22
1.006e+01 	 1.142e-03 	 3.069e+03 	 2.841e+03 	 1.519e+09 	 1.368e+22 	 2.687e+06 	 1.669e+39 	 9.795e+38 	 4.065e+22
1.006e+01 	 1.153e-03 	 3.067e+03 	 2.814e+03 	 1.517e+09 	 1.363e+22 	 2.660e+06 	 1.669e+39 	 9.793e+38 	 4.048e+22
1.006e+01 	 1.164e-03 	 3.066e+03 	 2.788e+03 	 1.516e+09 	 1.357e+22 	 2.634e+06 	 1.668e+39 	 9.790e+38 	 4.031e+22
1.006e+01 	 1.174e-03 	 3.064e+03 	 2.761e+03 	 1.514e+09 	 1.351e+22 	 2.609e+06 	 1.668e+39 	 9.787e+38 	 4.014e+22
1.006e+01 	 1.185e-03 	 3.062e+03 	 2.735e+03 	 1.512e+09 	 1.345e+22 	 2.583e+06 	 1.667e+39 	 9.784e+38 	 3.998e+22
1.007e+01 	 1.197e-03 	 3.061e+03 	 2.710e+03 	 1.511e+09 	 1.340e+22 	 2.558e+06 	 1.666e+39 	 9.781e+38 	 3.981e+22
1.007e+01 	 1.208e-03 	 3.059e+03 	 2.684e+03 	 1.509e+09 	 1.334e+22 	 2.533e+06 	 1.666e+39 	 9.778e+38 	 3.964e+22
1.007e+01 	 1.219e-03 	 3.058e+03 	 2.659e+03 	 1.508e+09 	 1.328e+22 	 2.508e+06 	 1.665e+39 	 9.775e+38 	 3.948e+22
1.007e+01 	 1.230e-03 	 3.056e+03 	 2.634e+03 	 1.506e+09 	 1.323e+22 	 2.484e+06 	 1.665e+39 	 9.771e+38 	 3.931e+22
1.007e+01 	 1.242e-03 	 3.054e+03 	 2.609e+03 	 1.505e+09 	 1.317e+22 	 2.459e+06 	 1.664e+39 	 9.768e+38 	 3.915e+22
1.007e+01 	 1.254e-03 	 3.053e+03 	 2.584e+03 	 1.503e+09 	 1.312e+22 	 2.435e+06 	 1.663e+39 	 9.765e+38 	 3.898e+22
1.007e+01 	 1.265e-03 	 3.051e+03 	 2.560e+03 	 1.502e+09 	 1.306e+22 	 2.412e+06 	 1.663e+39 	 9.762e+38 	 3.882e+22
1.007e+01 	 1.277e-03 	 3.050e+03 	 2.536e+03 	 1.500e+09 	 1.300e+22 	 2.388e+06 	 1.662e+39 	 9.759e+38 	 3.866e+22
1.007e+01 	 1.289e-03 	 3.048e+03 	 2.512e+03 	 1.498e+09 	 1.295e+22 	 2.365e+06 	 1.662e+39 	 9.756e+38 	 3.850e+22
1.007e+01 	 1.301e-03 	 3.047e+03 	 2.488e+03 	 1.497e+09 	 1.289e+22 	 2.341e+06 	 1.661e+39 	 9.753e+38 	 3.833e+22
1.007e+01 	 1.313e-03 	 3.045e+03 	 2.465e+03 	 1.495e+09 	 1.284e+22 	 2.319e+06 	 1.660e+39 	 9.750e+38 	 3.817e+22
1.007e+01 	 1.325e-03 	 3.043e+03 	 2.442e+03 	 1.494e+09 	 1.278e+22 	 2.296e+06 	 1.660e+39 	 9.747e+38 	 3.801e+22
1.007e+01 	 1.338e-03 	 3.042e+03 	 2.419e+03 	 1.492e+09 	 1.273e+22 	 2.274e+06 	 1.659e+39 	 9.743e+38 	 3.785e+22
1.007e+01 	 1.350e-03 	 3.040e+03 	 2.396e+03 	 1.491e+09 	 1.268e+22 	 2.251e+06 	 1.658e+39 	 9.740e+38 	 3.770e+22
1.007e+01 	 1.363e-03 	 3.039e+03 	 2.373e+03 	 1.489e+09 	 1.262e+22 	 2.229e+06 	 1.658e+39 	 9.737e+38 	 3.754e+22
1.008e+01 	 1.376e-03 	 3.037e+03 	 2.351e+03 	 1.488e+09 	 1.257e+22 	 2.208e+06 	 1.657e+39 	 9.734e+38 	 3.738e+22
1.008e+01 	 1.389e-03 	 3.036e+03 	 2.329e+03 	 1.486e+09 	 1.251e+22 	 2.186e+06 	 1.657e+39 	 9.730e+38 	 3.722e+22
1.008e+01 	 1.401e-03 	 3.034e+03 	 2.307e+03 	 1.485e+09 	 1.246e+22 	 2.165e+06 	 1.656e+39 	 9.727e+38 	 3.706e+22
1.008e+01 	 1.415e-03 	 3.032e+03 	 2.285e+03 	 1.483e+09 	 1.241e+22 	 2.143e+06 	 1.655e+39 	 9.724e+38 	 3.691e+22
1.008e+01 	 1.428e-03 	 3.031e+03 	 2.264e+03 	 1.481e+09 	 1.235e+22 	 2.123e+06 	 1.655e+39 	 9.721e+38 	 3.675e+22
