r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	
1.200000e+06 	1.403458e+09 	7.180166e+04 	1.604931e+22 	1.068216e+00 	2.949953e+08 	2.769827e+08 	8.468289e+38 	5.534316e+38 	4.711710e+09 	
1.200012e+06 	1.400238e+09 	7.106566e+04 	1.588124e+22 	1.079255e+00 	2.946567e+08 	2.738279e+08 	8.468211e+38 	5.534294e+38 	4.670145e+09 	
1.200024e+06 	1.397027e+09 	7.033720e+04 	1.571502e+22 	1.090408e+00 	2.943187e+08 	2.707092e+08 	8.468133e+38 	5.534272e+38 	4.628941e+09 	
1.200035e+06 	1.393824e+09 	6.961620e+04 	1.555063e+22 	1.101677e+00 	2.939812e+08 	2.676262e+08 	8.468055e+38 	5.534250e+38 	4.588093e+09 	
1.200047e+06 	1.390631e+09 	6.890260e+04 	1.538806e+22 	1.113061e+00 	2.936442e+08 	2.645786e+08 	8.467977e+38 	5.534228e+38 	4.547599e+09 	
1.200059e+06 	1.387447e+09 	6.819631e+04 	1.522728e+22 	1.124564e+00 	2.933078e+08 	2.615658e+08 	8.467899e+38 	5.534206e+38 	4.507455e+09 	
1.200071e+06 	1.384272e+09 	6.749726e+04 	1.506828e+22 	1.136186e+00 	2.929720e+08 	2.585876e+08 	8.467821e+38 	5.534183e+38 	4.467659e+09 	
1.200083e+06 	1.381105e+09 	6.680538e+04 	1.491103e+22 	1.147927e+00 	2.926367e+08 	2.556434e+08 	8.467743e+38 	5.534161e+38 	4.428208e+09 	
1.200094e+06 	1.377948e+09 	6.612059e+04 	1.475550e+22 	1.159790e+00 	2.923020e+08 	2.527330e+08 	8.467665e+38 	5.534139e+38 	4.389099e+09 	
1.200106e+06 	1.374799e+09 	6.544282e+04 	1.460169e+22 	1.171776e+00 	2.919678e+08 	2.498558e+08 	8.467587e+38 	5.534117e+38 	4.350328e+09 	
1.200118e+06 	1.371658e+09 	6.477199e+04 	1.444958e+22 	1.183885e+00 	2.916342e+08 	2.470117e+08 	8.467509e+38 	5.534094e+38 	4.311894e+09 	
1.200130e+06 	1.368527e+09 	6.410805e+04 	1.429913e+22 	1.196120e+00 	2.913011e+08 	2.442000e+08 	8.467431e+38 	5.534072e+38 	4.273793e+09 	
1.200141e+06 	1.365404e+09 	6.345090e+04 	1.415034e+22 	1.208481e+00 	2.909686e+08 	2.414206e+08 	8.467353e+38 	5.534050e+38 	4.236023e+09 	
1.200153e+06 	1.362290e+09 	6.280050e+04 	1.400318e+22 	1.220970e+00 	2.906366e+08 	2.386729e+08 	8.467275e+38 	5.534027e+38 	4.198580e+09 	
1.200165e+06 	1.359185e+09 	6.215676e+04 	1.385764e+22 	1.233588e+00 	2.903051e+08 	2.359568e+08 	8.467197e+38 	5.534005e+38 	4.161461e+09 	
1.200177e+06 	1.356088e+09 	6.151962e+04 	1.371371e+22 	1.246336e+00 	2.899742e+08 	2.332717e+08 	8.467118e+38 	5.533983e+38 	4.124664e+09 	
1.200188e+06 	1.353000e+09 	6.088901e+04 	1.357135e+22 	1.259216e+00 	2.896439e+08 	2.306173e+08 	8.467040e+38 	5.533960e+38 	4.088187e+09 	
1.200200e+06 	1.349921e+09 	6.026487e+04 	1.343055e+22 	1.272229e+00 	2.893141e+08 	2.279933e+08 	8.466962e+38 	5.533938e+38 	4.052026e+09 	
1.200212e+06 	1.346850e+09 	5.964712e+04 	1.329130e+22 	1.285377e+00 	2.889849e+08 	2.253994e+08 	8.466884e+38 	5.533915e+38 	4.016179e+09 	
1.200223e+06 	1.343788e+09 	5.903570e+04 	1.315358e+22 	1.298660e+00 	2.886562e+08 	2.228351e+08 	8.466806e+38 	5.533893e+38 	3.980644e+09 	
1.200235e+06 	1.340734e+09 	5.843056e+04 	1.301736e+22 	1.312081e+00 	2.883280e+08 	2.203001e+08 	8.466727e+38 	5.533870e+38 	3.945416e+09 	
1.200247e+06 	1.337689e+09 	5.783161e+04 	1.288263e+22 	1.325641e+00 	2.880004e+08 	2.177942e+08 	8.466649e+38 	5.533847e+38 	3.910495e+09 	
1.200258e+06 	1.334652e+09 	5.723881e+04 	1.274938e+22 	1.339341e+00 	2.876733e+08 	2.153169e+08 	8.466571e+38 	5.533825e+38 	3.875877e+09 	
1.200270e+06 	1.331624e+09 	5.665208e+04 	1.261759e+22 	1.353182e+00 	2.873468e+08 	2.128680e+08 	8.466493e+38 	5.533802e+38 	3.841559e+09 	
1.200282e+06 	1.328605e+09 	5.607136e+04 	1.248725e+22 	1.367167e+00 	2.870208e+08 	2.104470e+08 	8.466414e+38 	5.533779e+38 	3.807540e+09 	
1.200293e+06 	1.325593e+09 	5.549660e+04 	1.235833e+22 	1.381296e+00 	2.866953e+08 	2.080538e+08 	8.466336e+38 	5.533757e+38 	3.773816e+09 	
