r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	
1.200020e+06 	1.346104e+09 	9.270562e+04 	1.604931e+22 	4.146401e-01 	2.889048e+08 	6.999158e+08 	6.985433e+38 	4.565258e+38 	6.245289e+09 	
1.200030e+06 	1.342720e+09 	9.173380e+04 	1.586534e+22 	4.190248e-01 	2.885414e+08 	6.916948e+08 	6.985391e+38 	4.565251e+38 	6.189484e+09 	
1.200040e+06 	1.339345e+09 	9.077218e+04 	1.568353e+22 	4.234559e-01 	2.881786e+08 	6.835707e+08 	6.985348e+38 	4.565244e+38 	6.134170e+09 	
1.200050e+06 	1.335980e+09 	8.982063e+04 	1.550388e+22 	4.279339e-01 	2.878163e+08 	6.755425e+08 	6.985306e+38 	4.565236e+38 	6.079342e+09 	
1.200060e+06 	1.332624e+09 	8.887905e+04 	1.532634e+22 	4.324592e-01 	2.874546e+08 	6.676090e+08 	6.985264e+38 	4.565229e+38 	6.024995e+09 	
1.200070e+06 	1.329278e+09 	8.794735e+04 	1.515091e+22 	4.370323e-01 	2.870935e+08 	6.597690e+08 	6.985223e+38 	4.565222e+38 	5.971126e+09 	
1.200080e+06 	1.325941e+09 	8.702542e+04 	1.497754e+22 	4.416539e-01 	2.867329e+08 	6.520215e+08 	6.985181e+38 	4.565215e+38 	5.917730e+09 	
1.200090e+06 	1.322613e+09 	8.611315e+04 	1.480622e+22 	4.463243e-01 	2.863728e+08 	6.443653e+08 	6.985139e+38 	4.565207e+38 	5.864804e+09 	
1.200100e+06 	1.319294e+09 	8.521044e+04 	1.463692e+22 	4.510441e-01 	2.860133e+08 	6.367994e+08 	6.985097e+38 	4.565200e+38 	5.812343e+09 	
1.200110e+06 	1.315985e+09 	8.431719e+04 	1.446962e+22 	4.558139e-01 	2.856544e+08 	6.293227e+08 	6.985055e+38 	4.565193e+38 	5.760344e+09 	
1.200119e+06 	1.312685e+09 	8.343331e+04 	1.430428e+22 	4.606341e-01 	2.852960e+08 	6.219342e+08 	6.985013e+38 	4.565186e+38 	5.708802e+09 	
1.200129e+06 	1.309394e+09 	8.255870e+04 	1.414090e+22 	4.655053e-01 	2.849381e+08 	6.146327e+08 	6.984972e+38 	4.565178e+38 	5.657714e+09 	
1.200139e+06 	1.306112e+09 	8.169325e+04 	1.397944e+22 	4.704280e-01 	2.845808e+08 	6.074174e+08 	6.984930e+38 	4.565171e+38 	5.607074e+09 	
1.200149e+06 	1.302839e+09 	8.083687e+04 	1.381989e+22 	4.754028e-01 	2.842241e+08 	6.002871e+08 	6.984888e+38 	4.565164e+38 	5.556881e+09 	
1.200159e+06 	1.299576e+09 	7.998948e+04 	1.366221e+22 	4.804302e-01 	2.838679e+08 	5.932409e+08 	6.984847e+38 	4.565156e+38 	5.507128e+09 	
1.200169e+06 	1.296321e+09 	7.915096e+04 	1.350639e+22 	4.855108e-01 	2.835122e+08 	5.862777e+08 	6.984805e+38 	4.565149e+38 	5.457814e+09 	
1.200179e+06 	1.293076e+09 	7.832124e+04 	1.335241e+22 	4.906451e-01 	2.831571e+08 	5.793966e+08 	6.984764e+38 	4.565142e+38 	5.408934e+09 	
1.200189e+06 	1.289840e+09 	7.750021e+04 	1.320023e+22 	4.958337e-01 	2.828026e+08 	5.725966e+08 	6.984722e+38 	4.565135e+38 	5.360484e+09 	
1.200198e+06 	1.286612e+09 	7.668779e+04 	1.304985e+22 	5.010772e-01 	2.824485e+08 	5.658767e+08 	6.984681e+38 	4.565127e+38 	5.312462e+09 	
1.200208e+06 	1.283394e+09 	7.588389e+04 	1.290123e+22 	5.063762e-01 	2.820950e+08 	5.592360e+08 	6.984639e+38 	4.565120e+38 	5.264862e+09 	
1.200218e+06 	1.280185e+09 	7.508841e+04 	1.275436e+22 	5.117312e-01 	2.817421e+08 	5.526735e+08 	6.984598e+38 	4.565113e+38 	5.217681e+09 	
1.200228e+06 	1.276984e+09 	7.430127e+04 	1.260921e+22 	5.171428e-01 	2.813897e+08 	5.461884e+08 	6.984557e+38 	4.565105e+38 	5.170916e+09 	
1.200238e+06 	1.273792e+09 	7.352239e+04 	1.246577e+22 	5.226117e-01 	2.810378e+08 	5.397796e+08 	6.984515e+38 	4.565098e+38 	5.124563e+09 	
1.200247e+06 	1.270610e+09 	7.275166e+04 	1.232402e+22 	5.281385e-01 	2.806865e+08 	5.334464e+08 	6.984474e+38 	4.565091e+38 	5.078618e+09 	
1.200257e+06 	1.267436e+09 	7.198902e+04 	1.218393e+22 	5.337237e-01 	2.803358e+08 	5.271879e+08 	6.984433e+38 	4.565084e+38 	5.033078e+09 	
1.200267e+06 	1.264271e+09 	7.123438e+04 	1.204549e+22 	5.393680e-01 	2.799855e+08 	5.210030e+08 	6.984392e+38 	4.565076e+38 	4.987939e+09 	
1.200277e+06 	1.261115e+09 	7.048764e+04 	1.190867e+22 	5.450720e-01 	2.796358e+08 	5.148910e+08 	6.984351e+38 	4.565069e+38 	4.943199e+09 	
1.200286e+06 	1.257968e+09 	6.974873e+04 	1.177345e+22 	5.508363e-01 	2.792867e+08 	5.088510e+08 	6.984309e+38 	4.565062e+38 	4.898853e+09 	
1.200296e+06 	1.254829e+09 	6.901757e+04 	1.163982e+22 	5.566616e-01 	2.789380e+08 	5.028821e+08 	6.984268e+38 	4.565054e+38 	4.854898e+09 	
1.200306e+06 	1.251699e+09 	6.829407e+04 	1.150776e+22 	5.625485e-01 	2.785899e+08 	4.969836e+08 	6.984227e+38 	4.565047e+38 	4.811331e+09 	
1.200315e+06 	1.248578e+09 	6.757816e+04 	1.137724e+22 	5.684977e-01 	2.782424e+08 	4.911544e+08 	6.984186e+38 	4.565040e+38 	4.768148e+09 	
1.200325e+06 	1.245465e+09 	6.686975e+04 	1.124825e+22 	5.745098e-01 	2.778954e+08 	4.853940e+08 	6.984145e+38 	4.565032e+38 	4.725346e+09 	
