r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	
1.199894e+06 	1.297195e+09 	1.101578e+05 	1.604931e+22 	9.837069e-02 	2.836078e+08 	2.900573e+09 	5.893685e+38 	3.851543e+38 	7.593586e+09 	
1.199903e+06 	1.293525e+09 	1.089101e+05 	1.584261e+22 	9.949582e-02 	2.832063e+08 	2.863564e+09 	5.893658e+38 	3.851542e+38 	7.520662e+09 	
1.199913e+06 	1.289866e+09 	1.076766e+05 	1.563862e+22 	1.006338e-01 	2.828054e+08 	2.827028e+09 	5.893631e+38 	3.851540e+38 	7.448428e+09 	
1.199922e+06 	1.286218e+09 	1.064570e+05 	1.543732e+22 	1.017848e-01 	2.824052e+08 	2.790960e+09 	5.893604e+38 	3.851538e+38 	7.376876e+09 	
1.199931e+06 	1.282581e+09 	1.052513e+05 	1.523865e+22 	1.029490e-01 	2.820056e+08 	2.755354e+09 	5.893577e+38 	3.851537e+38 	7.306000e+09 	
1.199941e+06 	1.278954e+09 	1.040592e+05 	1.504259e+22 	1.041265e-01 	2.816067e+08 	2.720203e+09 	5.893550e+38 	3.851535e+38 	7.235795e+09 	
1.199950e+06 	1.275339e+09 	1.028806e+05 	1.484911e+22 	1.053175e-01 	2.812083e+08 	2.685503e+09 	5.893523e+38 	3.851534e+38 	7.166254e+09 	
1.199960e+06 	1.271734e+09 	1.017154e+05 	1.465816e+22 	1.065221e-01 	2.808106e+08 	2.651247e+09 	5.893496e+38 	3.851532e+38 	7.097370e+09 	
1.199969e+06 	1.268140e+09 	1.005634e+05 	1.446972e+22 	1.077405e-01 	2.804136e+08 	2.617429e+09 	5.893469e+38 	3.851530e+38 	7.029138e+09 	
1.199978e+06 	1.264557e+09 	9.942439e+04 	1.428375e+22 	1.089728e-01 	2.800171e+08 	2.584044e+09 	5.893442e+38 	3.851529e+38 	6.961551e+09 	
1.199988e+06 	1.260984e+09 	9.829830e+04 	1.410023e+22 	1.102193e-01 	2.796213e+08 	2.551087e+09 	5.893415e+38 	3.851527e+38 	6.894603e+09 	
1.199997e+06 	1.257423e+09 	9.718497e+04 	1.391911e+22 	1.114800e-01 	2.792262e+08 	2.518552e+09 	5.893388e+38 	3.851525e+38 	6.828289e+09 	
1.200006e+06 	1.253872e+09 	9.608425e+04 	1.374036e+22 	1.127551e-01 	2.788316e+08 	2.486432e+09 	5.893361e+38 	3.851524e+38 	6.762602e+09 	
1.200016e+06 	1.250331e+09 	9.499600e+04 	1.356396e+22 	1.140448e-01 	2.784377e+08 	2.454724e+09 	5.893335e+38 	3.851522e+38 	6.697537e+09 	
1.200025e+06 	1.246801e+09 	9.392007e+04 	1.338986e+22 	1.153492e-01 	2.780444e+08 	2.423422e+09 	5.893308e+38 	3.851520e+38 	6.633089e+09 	
1.200034e+06 	1.243282e+09 	9.285632e+04 	1.321805e+22 	1.166686e-01 	2.776517e+08 	2.392520e+09 	5.893281e+38 	3.851519e+38 	6.569250e+09 	
1.200043e+06 	1.239773e+09 	9.180463e+04 	1.304849e+22 	1.180031e-01 	2.772596e+08 	2.362014e+09 	5.893255e+38 	3.851517e+38 	6.506017e+09 	
1.200053e+06 	1.236275e+09 	9.076485e+04 	1.288114e+22 	1.193528e-01 	2.768681e+08 	2.331897e+09 	5.893228e+38 	3.851516e+38 	6.443381e+09 	
1.200062e+06 	1.232787e+09 	8.973684e+04 	1.271599e+22 	1.207180e-01 	2.764773e+08 	2.302167e+09 	5.893202e+38 	3.851514e+38 	6.381339e+09 	
1.200071e+06 	1.229310e+09 	8.872048e+04 	1.255300e+22 	1.220988e-01 	2.760871e+08 	2.272816e+09 	5.893175e+38 	3.851512e+38 	6.319885e+09 	
1.200080e+06 	1.225843e+09 	8.771562e+04 	1.239214e+22 	1.234954e-01 	2.756975e+08 	2.243841e+09 	5.893149e+38 	3.851511e+38 	6.259013e+09 	
1.200089e+06 	1.222386e+09 	8.672215e+04 	1.223339e+22 	1.249080e-01 	2.753085e+08 	2.215237e+09 	5.893123e+38 	3.851509e+38 	6.198718e+09 	
1.200099e+06 	1.218940e+09 	8.573993e+04 	1.207671e+22 	1.263367e-01 	2.749201e+08 	2.186999e+09 	5.893096e+38 	3.851507e+38 	6.138995e+09 	
1.200108e+06 	1.215504e+09 	8.476884e+04 	1.192208e+22 	1.277818e-01 	2.745324e+08 	2.159121e+09 	5.893070e+38 	3.851506e+38 	6.079838e+09 	
1.200117e+06 	1.212078e+09 	8.380874e+04 	1.176947e+22 	1.292434e-01 	2.741452e+08 	2.131600e+09 	5.893044e+38 	3.851504e+38 	6.021242e+09 	
1.200126e+06 	1.208662e+09 	8.285952e+04 	1.161885e+22 	1.307217e-01 	2.737587e+08 	2.104432e+09 	5.893018e+38 	3.851503e+38 	5.963201e+09 	
1.200135e+06 	1.205257e+09 	8.192105e+04 	1.147020e+22 	1.322170e-01 	2.733728e+08 	2.077610e+09 	5.892992e+38 	3.851501e+38 	5.905711e+09 	
1.200144e+06 	1.201862e+09 	8.099321e+04 	1.132350e+22 	1.337294e-01 	2.729875e+08 	2.051132e+09 	5.892966e+38 	3.851499e+38 	5.848766e+09 	
1.200153e+06 	1.198477e+09 	8.007588e+04 	1.117871e+22 	1.352590e-01 	2.726028e+08 	2.024992e+09 	5.892940e+38 	3.851498e+38 	5.792361e+09 	
1.200162e+06 	1.195102e+09 	7.916894e+04 	1.103581e+22 	1.368062e-01 	2.722187e+08 	1.999187e+09 	5.892914e+38 	3.851496e+38 	5.736491e+09 	
1.200171e+06 	1.191737e+09 	7.827226e+04 	1.089478e+22 	1.383711e-01 	2.718352e+08 	1.973711e+09 	5.892888e+38 	3.851494e+38 	5.681151e+09 	
1.200180e+06 	1.188382e+09 	7.738575e+04 	1.075558e+22 	1.399538e-01 	2.714523e+08 	1.948561e+09 	5.892862e+38 	3.851493e+38 	5.626337e+09 	
1.200189e+06 	1.185037e+09 	7.650927e+04 	1.061820e+22 	1.415547e-01 	2.710700e+08 	1.923733e+09 	5.892836e+38 	3.851491e+38 	5.572044e+09 	
1.200198e+06 	1.181703e+09 	7.564273e+04 	1.048262e+22 	1.431739e-01 	2.706883e+08 	1.899222e+09 	5.892810e+38 	3.851490e+38 	5.518265e+09 	
1.200207e+06 	1.178378e+09 	7.478599e+04 	1.034880e+22 	1.448116e-01 	2.703073e+08 	1.875024e+09 	5.892784e+38 	3.851488e+38 	5.464998e+09 	
1.200216e+06 	1.175063e+09 	7.393897e+04 	1.021672e+22 	1.464681e-01 	2.699268e+08 	1.851136e+09 	5.892758e+38 	3.851486e+38 	5.412236e+09 	
1.200225e+06 	1.171758e+09 	7.310153e+04 	1.008637e+22 	1.481435e-01 	2.695470e+08 	1.827553e+09 	5.892733e+38 	3.851485e+38 	5.359975e+09 	
