r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	
1.200000e+06 	1.429697e+09 	6.205181e+04 	1.604931e+22 	1.556106e+00 	2.977402e+08 	1.917914e+08 	9.231078e+38 	6.032824e+38 	4.024481e+09 	
1.200013e+06 	1.426577e+09 	6.141989e+04 	1.588949e+22 	1.572077e+00 	2.974151e+08 	1.896317e+08 	9.230971e+38 	6.032788e+38 	3.988997e+09 	
1.200026e+06 	1.423466e+09 	6.079440e+04 	1.573137e+22 	1.588213e+00 	2.970906e+08 	1.874964e+08 	9.230863e+38 	6.032753e+38 	3.953819e+09 	
1.200039e+06 	1.420363e+09 	6.017528e+04 	1.557494e+22 	1.604514e+00 	2.967667e+08 	1.853853e+08 	9.230756e+38 	6.032718e+38 	3.918945e+09 	
1.200052e+06 	1.417270e+09 	5.956246e+04 	1.542018e+22 	1.620982e+00 	2.964433e+08 	1.832981e+08 	9.230649e+38 	6.032682e+38 	3.884373e+09 	
1.200065e+06 	1.414185e+09 	5.895589e+04 	1.526706e+22 	1.637620e+00 	2.961205e+08 	1.812347e+08 	9.230541e+38 	6.032647e+38 	3.850100e+09 	
1.200078e+06 	1.411108e+09 	5.835549e+04 	1.511558e+22 	1.654428e+00 	2.957983e+08 	1.791945e+08 	9.230434e+38 	6.032611e+38 	3.816123e+09 	
1.200091e+06 	1.408041e+09 	5.776121e+04 	1.496571e+22 	1.671409e+00 	2.954766e+08 	1.771775e+08 	9.230326e+38 	6.032575e+38 	3.782440e+09 	
1.200104e+06 	1.404982e+09 	5.717298e+04 	1.481743e+22 	1.688564e+00 	2.951554e+08 	1.751834e+08 	9.230218e+38 	6.032539e+38 	3.749049e+09 	
1.200117e+06 	1.401931e+09 	5.659074e+04 	1.467073e+22 	1.705895e+00 	2.948348e+08 	1.732118e+08 	9.230110e+38 	6.032504e+38 	3.715946e+09 	
1.200130e+06 	1.398889e+09 	5.601443e+04 	1.452559e+22 	1.723404e+00 	2.945148e+08 	1.712626e+08 	9.230003e+38 	6.032468e+38 	3.683130e+09 	
1.200143e+06 	1.395856e+09 	5.544398e+04 	1.438200e+22 	1.741093e+00 	2.941954e+08 	1.693355e+08 	9.229895e+38 	6.032432e+38 	3.650598e+09 	
1.200156e+06 	1.392832e+09 	5.487935e+04 	1.423993e+22 	1.758964e+00 	2.938765e+08 	1.674302e+08 	9.229787e+38 	6.032396e+38 	3.618347e+09 	
1.200169e+06 	1.389816e+09 	5.432047e+04 	1.409937e+22 	1.777017e+00 	2.935581e+08 	1.655464e+08 	9.229678e+38 	6.032359e+38 	3.586376e+09 	
1.200182e+06 	1.386808e+09 	5.376728e+04 	1.396030e+22 	1.795257e+00 	2.932403e+08 	1.636840e+08 	9.229570e+38 	6.032323e+38 	3.554681e+09 	
1.200195e+06 	1.383809e+09 	5.321972e+04 	1.382271e+22 	1.813683e+00 	2.929231e+08 	1.618427e+08 	9.229462e+38 	6.032287e+38 	3.523261e+09 	
1.200208e+06 	1.380819e+09 	5.267774e+04 	1.368658e+22 	1.832299e+00 	2.926064e+08 	1.600223e+08 	9.229354e+38 	6.032251e+38 	3.492114e+09 	
1.200220e+06 	1.377837e+09 	5.214128e+04 	1.355188e+22 	1.851105e+00 	2.922903e+08 	1.582225e+08 	9.229245e+38 	6.032214e+38 	3.461236e+09 	
1.200233e+06 	1.374863e+09 	5.161028e+04 	1.341862e+22 	1.870105e+00 	2.919747e+08 	1.564430e+08 	9.229137e+38 	6.032178e+38 	3.430626e+09 	
1.200246e+06 	1.371898e+09 	5.108469e+04 	1.328676e+22 	1.889300e+00 	2.916596e+08 	1.546837e+08 	9.229028e+38 	6.032141e+38 	3.400281e+09 	
1.200259e+06 	1.368941e+09 	5.056445e+04 	1.315630e+22 	1.908691e+00 	2.913452e+08 	1.529443e+08 	9.228919e+38 	6.032104e+38 	3.370199e+09 	
1.200272e+06 	1.365992e+09 	5.004951e+04 	1.302722e+22 	1.928282e+00 	2.910312e+08 	1.512246e+08 	9.228811e+38 	6.032068e+38 	3.340378e+09 	
1.200285e+06 	1.363052e+09 	4.953981e+04 	1.289951e+22 	1.948074e+00 	2.907179e+08 	1.495244e+08 	9.228702e+38 	6.032031e+38 	3.310815e+09 	
1.200298e+06 	1.360121e+09 	4.903531e+04 	1.277315e+22 	1.968069e+00 	2.904051e+08 	1.478434e+08 	9.228593e+38 	6.031994e+38 	3.281509e+09 	
1.200311e+06 	1.357197e+09 	4.853594e+04 	1.264812e+22 	1.988269e+00 	2.900928e+08 	1.461814e+08 	9.228484e+38 	6.031957e+38 	3.252457e+09 	
1.200324e+06 	1.354282e+09 	4.804166e+04 	1.252441e+22 	2.008677e+00 	2.897811e+08 	1.445382e+08 	9.228374e+38 	6.031920e+38 	3.223656e+09 	
1.200337e+06 	1.351375e+09 	4.755241e+04 	1.240201e+22 	2.029294e+00 	2.894699e+08 	1.429137e+08 	9.228265e+38 	6.031883e+38 	3.195106e+09 	
1.200350e+06 	1.348476e+09 	4.706814e+04 	1.228090e+22 	2.050123e+00 	2.891593e+08 	1.413075e+08 	9.228156e+38 	6.031846e+38 	3.166804e+09 	
1.200362e+06 	1.345586e+09 	4.658881e+04 	1.216106e+22 	2.071165e+00 	2.888492e+08 	1.397195e+08 	9.228046e+38 	6.031809e+38 	3.138748e+09 	
1.200375e+06 	1.342704e+09 	4.611436e+04 	1.204249e+22 	2.092424e+00 	2.885397e+08 	1.381495e+08 	9.227937e+38 	6.031771e+38 	3.110934e+09 	
1.200388e+06 	1.339829e+09 	4.564474e+04 	1.192516e+22 	2.113901e+00 	2.882307e+08 	1.365972e+08 	9.227827e+38 	6.031734e+38 	3.083363e+09 	
1.200401e+06 	1.336964e+09 	4.517990e+04 	1.180907e+22 	2.135598e+00 	2.879223e+08 	1.350625e+08 	9.227717e+38 	6.031697e+38 	3.056031e+09 	
1.200414e+06 	1.334106e+09 	4.471979e+04 	1.169420e+22 	2.157518e+00 	2.876144e+08 	1.335451e+08 	9.227608e+38 	6.031659e+38 	3.028936e+09 	
1.200427e+06 	1.331256e+09 	4.426437e+04 	1.158055e+22 	2.179663e+00 	2.873070e+08 	1.320449e+08 	9.227498e+38 	6.031621e+38 	3.002076e+09 	
1.200440e+06 	1.328415e+09 	4.381359e+04 	1.146808e+22 	2.202035e+00 	2.870003e+08 	1.305617e+08 	9.227388e+38 	6.031584e+38 	2.975450e+09 	
1.200453e+06 	1.325581e+09 	4.336740e+04 	1.135680e+22 	2.224637e+00 	2.866940e+08 	1.290953e+08 	9.227277e+38 	6.031546e+38 	2.949056e+09 	
1.200465e+06 	1.322756e+09 	4.292575e+04 	1.124668e+22 	2.247471e+00 	2.863883e+08 	1.276454e+08 	9.227167e+38 	6.031508e+38 	2.922890e+09 	
1.200478e+06 	1.319938e+09 	4.248861e+04 	1.113772e+22 	2.270539e+00 	2.860831e+08 	1.262119e+08 	9.227057e+38 	6.031470e+38 	2.896953e+09 	
1.200491e+06 	1.317129e+09 	4.205591e+04 	1.102990e+22 	2.293844e+00 	2.857785e+08 	1.247947e+08 	9.226946e+38 	6.031432e+38 	2.871241e+09 	
1.200504e+06 	1.314327e+09 	4.162762e+04 	1.092321e+22 	2.317389e+00 	2.854744e+08 	1.233934e+08 	9.226836e+38 	6.031394e+38 	2.845752e+09 	
1.200517e+06 	1.311534e+09 	4.120369e+04 	1.081764e+22 	2.341175e+00 	2.851709e+08 	1.220080e+08 	9.226725e+38 	6.031356e+38 	2.820485e+09 	
1.200530e+06 	1.308748e+09 	4.078408e+04 	1.071318e+22 	2.365205e+00 	2.848679e+08 	1.206383e+08 	9.226614e+38 	6.031317e+38 	2.795438e+09 	
1.200542e+06 	1.305971e+09 	4.036874e+04 	1.060981e+22 	2.389482e+00 	2.845655e+08 	1.192840e+08 	9.226503e+38 	6.031279e+38 	2.770609e+09 	
1.200555e+06 	1.303201e+09 	3.995763e+04 	1.050753e+22 	2.414008e+00 	2.842636e+08 	1.179451e+08 	9.226392e+38 	6.031241e+38 	2.745995e+09 	
1.200568e+06 	1.300440e+09 	3.955071e+04 	1.040631e+22 	2.438786e+00 	2.839622e+08 	1.166213e+08 	9.226281e+38 	6.031202e+38 	2.721596e+09 	
1.200581e+06 	1.297686e+09 	3.914793e+04 	1.030615e+22 	2.463818e+00 	2.836614e+08 	1.153125e+08 	9.226170e+38 	6.031164e+38 	2.697410e+09 	
