r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.20037857e+06 	 9.434411e-01 	 2.792171e+08 	 5.751332e+04 	 1.257341e+09 	 1.079803e+22 	 2.967870e+08 	 7.600977e+38 	 4.968328e+38 	 2.578424e+22 	 4.040431e+09
1.20038889e+06 	 9.532945e-01 	 2.788838e+08 	 5.691775e+04 	 1.254341e+09 	 1.068082e+22 	 2.933616e+08 	 7.600923e+38 	 4.968316e+38 	 2.551593e+22 	 4.004431e+09
1.20039920e+06 	 9.632508e-01 	 2.785509e+08 	 5.632834e+04 	 1.251349e+09 	 1.056493e+22 	 2.899759e+08 	 7.600870e+38 	 4.968304e+38 	 2.525055e+22 	 3.968747e+09
1.20040950e+06 	 9.733111e-01 	 2.782186e+08 	 5.574504e+04 	 1.248365e+09 	 1.045036e+22 	 2.866295e+08 	 7.600816e+38 	 4.968291e+38 	 2.498806e+22 	 3.933375e+09
1.20041979e+06 	 9.834764e-01 	 2.778868e+08 	 5.516778e+04 	 1.245389e+09 	 1.033709e+22 	 2.833219e+08 	 7.600763e+38 	 4.968279e+38 	 2.472844e+22 	 3.898312e+09
1.20043007e+06 	 9.937480e-01 	 2.775556e+08 	 5.459650e+04 	 1.242422e+09 	 1.022510e+22 	 2.800526e+08 	 7.600709e+38 	 4.968266e+38 	 2.447165e+22 	 3.863556e+09
1.20044034e+06 	 1.004127e+00 	 2.772249e+08 	 5.403113e+04 	 1.239463e+09 	 1.011437e+22 	 2.768212e+08 	 7.600656e+38 	 4.968254e+38 	 2.421767e+22 	 3.829105e+09
1.20045060e+06 	 1.014614e+00 	 2.768947e+08 	 5.347162e+04 	 1.236512e+09 	 1.000490e+22 	 2.736273e+08 	 7.600602e+38 	 4.968241e+38 	 2.396646e+22 	 3.794955e+09
1.20046085e+06 	 1.025211e+00 	 2.765650e+08 	 5.291790e+04 	 1.233569e+09 	 9.896665e+21 	 2.704704e+08 	 7.600549e+38 	 4.968229e+38 	 2.371798e+22 	 3.761105e+09
1.20047109e+06 	 1.035918e+00 	 2.762359e+08 	 5.236991e+04 	 1.230635e+09 	 9.789653e+21 	 2.673501e+08 	 7.600495e+38 	 4.968216e+38 	 2.347221e+22 	 3.727551e+09
1.20048133e+06 	 1.046738e+00 	 2.759073e+08 	 5.182760e+04 	 1.227709e+09 	 9.683849e+21 	 2.642660e+08 	 7.600442e+38 	 4.968204e+38 	 2.322912e+22 	 3.694291e+09
1.20049155e+06 	 1.057670e+00 	 2.755792e+08 	 5.129091e+04 	 1.224791e+09 	 9.579240e+21 	 2.612176e+08 	 7.600388e+38 	 4.968191e+38 	 2.298867e+22 	 3.661322e+09
1.20050176e+06 	 1.068717e+00 	 2.752516e+08 	 5.075977e+04 	 1.221880e+09 	 9.475810e+21 	 2.582045e+08 	 7.600335e+38 	 4.968179e+38 	 2.275083e+22 	 3.628643e+09
1.20051197e+06 	 1.079879e+00 	 2.749245e+08 	 5.023414e+04 	 1.218978e+09 	 9.373547e+21 	 2.552264e+08 	 7.600282e+38 	 4.968166e+38 	 2.251558e+22 	 3.596250e+09
1.20052216e+06 	 1.091157e+00 	 2.745980e+08 	 4.971394e+04 	 1.216084e+09 	 9.272437e+21 	 2.522827e+08 	 7.600228e+38 	 4.968154e+38 	 2.228288e+22 	 3.564141e+09
1.20053235e+06 	 1.102554e+00 	 2.742719e+08 	 4.919914e+04 	 1.213198e+09 	 9.172468e+21 	 2.493732e+08 	 7.600175e+38 	 4.968141e+38 	 2.205272e+22 	 3.532313e+09
1.20054253e+06 	 1.114069e+00 	 2.739464e+08 	 4.868966e+04 	 1.210321e+09 	 9.073626e+21 	 2.464974e+08 	 7.600122e+38 	 4.968129e+38 	 2.182505e+22 	 3.500764e+09
1.20055269e+06 	 1.125705e+00 	 2.736215e+08 	 4.818546e+04 	 1.207451e+09 	 8.975900e+21 	 2.436549e+08 	 7.600068e+38 	 4.968116e+38 	 2.159987e+22 	 3.469492e+09
1.20056285e+06 	 1.137462e+00 	 2.732970e+08 	 4.768648e+04 	 1.204589e+09 	 8.879273e+21 	 2.408454e+08 	 7.600015e+38 	 4.968104e+38 	 2.137712e+22 	 3.438495e+09
1.20057300e+06 	 1.149342e+00 	 2.729731e+08 	 4.719267e+04 	 1.201735e+09 	 8.783734e+21 	 2.380684e+08 	 7.599962e+38 	 4.968091e+38 	 2.115679e+22 	 3.407769e+09
1.20058314e+06 	 1.161346e+00 	 2.726497e+08 	 4.670397e+04 	 1.198889e+09 	 8.689270e+21 	 2.353235e+08 	 7.599908e+38 	 4.968078e+38 	 2.093885e+22 	 3.377313e+09
1.20059327e+06 	 1.173476e+00 	 2.723268e+08 	 4.622034e+04 	 1.196051e+09 	 8.595869e+21 	 2.326105e+08 	 7.599855e+38 	 4.968066e+38 	 2.072326e+22 	 3.347125e+09
1.20060339e+06 	 1.185732e+00 	 2.720044e+08 	 4.574171e+04 	 1.193221e+09 	 8.503517e+21 	 2.299289e+08 	 7.599802e+38 	 4.968053e+38 	 2.051002e+22 	 3.317201e+09
1.20061351e+06 	 1.198117e+00 	 2.716825e+08 	 4.526804e+04 	 1.190399e+09 	 8.412203e+21 	 2.272783e+08 	 7.599749e+38 	 4.968041e+38 	 2.029908e+22 	 3.287540e+09
1.20062361e+06 	 1.210630e+00 	 2.713611e+08 	 4.479927e+04 	 1.187584e+09 	 8.321916e+21 	 2.246585e+08 	 7.599695e+38 	 4.968028e+38 	 2.009042e+22 	 3.258140e+09
1.20063371e+06 	 1.223275e+00 	 2.710403e+08 	 4.433535e+04 	 1.184777e+09 	 8.232644e+21 	 2.220690e+08 	 7.599642e+38 	 4.968015e+38 	 1.988402e+22 	 3.228997e+09
1.20064380e+06 	 1.236051e+00 	 2.707200e+08 	 4.387625e+04 	 1.181979e+09 	 8.144375e+21 	 2.195095e+08 	 7.599589e+38 	 4.968003e+38 	 1.967986e+22 	 3.200111e+09
1.20065387e+06 	 1.248961e+00 	 2.704002e+08 	 4.342189e+04 	 1.179188e+09 	 8.057097e+21 	 2.169796e+08 	 7.599536e+38 	 4.967990e+38 	 1.947791e+22 	 3.171478e+09
1.20066394e+06 	 1.262006e+00 	 2.700809e+08 	 4.297224e+04 	 1.176405e+09 	 7.970798e+21 	 2.144790e+08 	 7.599483e+38 	 4.967977e+38 	 1.927813e+22 	 3.143097e+09
1.20067401e+06 	 1.275187e+00 	 2.697621e+08 	 4.252725e+04 	 1.173629e+09 	 7.885467e+21 	 2.120074e+08 	 7.599430e+38 	 4.967965e+38 	 1.908051e+22 	 3.114965e+09
1.20068406e+06 	 1.288506e+00 	 2.694438e+08 	 4.208686e+04 	 1.170861e+09 	 7.801092e+21 	 2.095644e+08 	 7.599376e+38 	 4.967952e+38 	 1.888503e+22 	 3.087081e+09
1.20069410e+06 	 1.301964e+00 	 2.691260e+08 	 4.165104e+04 	 1.168101e+09 	 7.717663e+21 	 2.071496e+08 	 7.599323e+38 	 4.967939e+38 	 1.869165e+22 	 3.059441e+09
1.20070414e+06 	 1.315562e+00 	 2.688088e+08 	 4.121972e+04 	 1.165349e+09 	 7.635168e+21 	 2.047628e+08 	 7.599270e+38 	 4.967926e+38 	 1.850036e+22 	 3.032045e+09
1.20071417e+06 	 1.329303e+00 	 2.684920e+08 	 4.079288e+04 	 1.162604e+09 	 7.553597e+21 	 2.024037e+08 	 7.599217e+38 	 4.967914e+38 	 1.831113e+22 	 3.004889e+09
1.20072419e+06 	 1.343187e+00 	 2.681758e+08 	 4.037045e+04 	 1.159867e+09 	 7.472940e+21 	 2.000719e+08 	 7.599164e+38 	 4.967901e+38 	 1.812395e+22 	 2.977973e+09
1.20073420e+06 	 1.357216e+00 	 2.678600e+08 	 3.995240e+04 	 1.157137e+09 	 7.393188e+21 	 1.977670e+08 	 7.599111e+38 	 4.967888e+38 	 1.793878e+22 	 2.951293e+09
1.20074420e+06 	 1.371392e+00 	 2.675448e+08 	 3.953868e+04 	 1.154416e+09 	 7.314328e+21 	 1.954889e+08 	 7.599058e+38 	 4.967875e+38 	 1.775561e+22 	 2.924847e+09
1.20075420e+06 	 1.385715e+00 	 2.672301e+08 	 3.912924e+04 	 1.151701e+09 	 7.236349e+21 	 1.932371e+08 	 7.599005e+38 	 4.967862e+38 	 1.757440e+22 	 2.898635e+09
1.20076418e+06 	 1.400189e+00 	 2.669159e+08 	 3.872404e+04 	 1.148995e+09 	 7.159243e+21 	 1.910114e+08 	 7.598951e+38 	 4.967850e+38 	 1.739515e+22 	 2.872652e+09
1.20077416e+06 	 1.414813e+00 	 2.666022e+08 	 3.832304e+04 	 1.146296e+09 	 7.082997e+21 	 1.888114e+08 	 7.598898e+38 	 4.967837e+38 	 1.721782e+22 	 2.846899e+09
1.20078413e+06 	 1.429591e+00 	 2.662890e+08 	 3.792619e+04 	 1.143604e+09 	 7.007604e+21 	 1.866369e+08 	 7.598845e+38 	 4.967824e+38 	 1.704240e+22 	 2.821372e+09
1.20079409e+06 	 1.444522e+00 	 2.659764e+08 	 3.753345e+04 	 1.140920e+09 	 6.933051e+21 	 1.844875e+08 	 7.598792e+38 	 4.967811e+38 	 1.686887e+22 	 2.796070e+09
1.20080405e+06 	 1.459610e+00 	 2.656642e+08 	 3.714478e+04 	 1.138243e+09 	 6.859331e+21 	 1.823630e+08 	 7.598739e+38 	 4.967798e+38 	 1.669719e+22 	 2.770991e+09
1.20081400e+06 	 1.474855e+00 	 2.653525e+08 	 3.676013e+04 	 1.135574e+09 	 6.786433e+21 	 1.802631e+08 	 7.598686e+38 	 4.967785e+38 	 1.652736e+22 	 2.746133e+09
1.20082393e+06 	 1.490260e+00 	 2.650413e+08 	 3.637947e+04 	 1.132912e+09 	 6.714349e+21 	 1.781875e+08 	 7.598633e+38 	 4.967772e+38 	 1.635935e+22 	 2.721494e+09
1.20083387e+06 	 1.505825e+00 	 2.647307e+08 	 3.600274e+04 	 1.130258e+09 	 6.643070e+21 	 1.761359e+08 	 7.598580e+38 	 4.967760e+38 	 1.619315e+22 	 2.697071e+09
1.20084379e+06 	 1.521553e+00 	 2.644205e+08 	 3.562992e+04 	 1.127611e+09 	 6.572587e+21 	 1.741081e+08 	 7.598527e+38 	 4.967747e+38 	 1.602873e+22 	 2.672864e+09
1.20085370e+06 	 1.537446e+00 	 2.641108e+08 	 3.526096e+04 	 1.124972e+09 	 6.502888e+21 	 1.721037e+08 	 7.598474e+38 	 4.967734e+38 	 1.586608e+22 	 2.648870e+09
1.20086361e+06 	 1.553504e+00 	 2.638017e+08 	 3.489582e+04 	 1.122340e+09 	 6.433965e+21 	 1.701225e+08 	 7.598421e+38 	 4.967721e+38 	 1.570516e+22 	 2.625088e+09
1.20087351e+06 	 1.569730e+00 	 2.634930e+08 	 3.453446e+04 	 1.119715e+09 	 6.365810e+21 	 1.681642e+08 	 7.598368e+38 	 4.967708e+38 	 1.554597e+22 	 2.601515e+09
1.20088340e+06 	 1.586126e+00 	 2.631849e+08 	 3.417684e+04 	 1.117097e+09 	 6.298412e+21 	 1.662286e+08 	 7.598315e+38 	 4.967695e+38 	 1.538848e+22 	 2.578150e+09
1.20089329e+06 	 1.602693e+00 	 2.628772e+08 	 3.382293e+04 	 1.114487e+09 	 6.231765e+21 	 1.643153e+08 	 7.598262e+38 	 4.967682e+38 	 1.523268e+22 	 2.554991e+09
1.20090317e+06 	 1.619433e+00 	 2.625701e+08 	 3.347268e+04 	 1.111884e+09 	 6.165858e+21 	 1.624242e+08 	 7.598209e+38 	 4.967669e+38 	 1.507854e+22 	 2.532036e+09
1.20091304e+06 	 1.636348e+00 	 2.622634e+08 	 3.312606e+04 	 1.109289e+09 	 6.100684e+21 	 1.605549e+08 	 7.598156e+38 	 4.967656e+38 	 1.492604e+22 	 2.509284e+09
1.20092290e+06 	 1.653439e+00 	 2.619573e+08 	 3.278303e+04 	 1.106700e+09 	 6.036235e+21 	 1.587073e+08 	 7.598103e+38 	 4.967643e+38 	 1.477518e+22 	 2.486732e+09
1.20093276e+06 	 1.670709e+00 	 2.616516e+08 	 3.244355e+04 	 1.104119e+09 	 5.972503e+21 	 1.568810e+08 	 7.598050e+38 	 4.967630e+38 	 1.462594e+22 	 2.464380e+09
1.20094261e+06 	 1.688160e+00 	 2.613465e+08 	 3.210758e+04 	 1.101545e+09 	 5.909478e+21 	 1.550759e+08 	 7.597997e+38 	 4.967617e+38 	 1.447829e+22 	 2.442224e+09
1.20095245e+06 	 1.705793e+00 	 2.610418e+08 	 3.177509e+04 	 1.098979e+09 	 5.847153e+21 	 1.532916e+08 	 7.597944e+38 	 4.967604e+38 	 1.433221e+22 	 2.420264e+09
1.20096228e+06 	 1.723610e+00 	 2.607376e+08 	 3.144605e+04 	 1.096419e+09 	 5.785520e+21 	 1.515279e+08 	 7.597891e+38 	 4.967590e+38 	 1.418769e+22 	 2.398498e+09
1.20097211e+06 	 1.741613e+00 	 2.604340e+08 	 3.112042e+04 	 1.093867e+09 	 5.724570e+21 	 1.497846e+08 	 7.597838e+38 	 4.967577e+38 	 1.404471e+22 	 2.376924e+09
1.20098193e+06 	 1.759804e+00 	 2.601308e+08 	 3.079815e+04 	 1.091321e+09 	 5.664295e+21 	 1.480615e+08 	 7.597785e+38 	 4.967564e+38 	 1.390325e+22 	 2.355541e+09
1.20099174e+06 	 1.778185e+00 	 2.598281e+08 	 3.047923e+04 	 1.088783e+09 	 5.604688e+21 	 1.463583e+08 	 7.597732e+38 	 4.967551e+38 	 1.376330e+22 	 2.334347e+09
1.20100155e+06 	 1.796758e+00 	 2.595259e+08 	 3.016360e+04 	 1.086252e+09 	 5.545741e+21 	 1.446748e+08 	 7.597679e+38 	 4.967538e+38 	 1.362484e+22 	 2.313339e+09
1.20101135e+06 	 1.815526e+00 	 2.592242e+08 	 2.985125e+04 	 1.083728e+09 	 5.487447e+21 	 1.430108e+08 	 7.597626e+38 	 4.967525e+38 	 1.348786e+22 	 2.292518e+09
1.20102114e+06 	 1.834489e+00 	 2.589231e+08 	 2.954213e+04 	 1.081211e+09 	 5.429799e+21 	 1.413660e+08 	 7.597573e+38 	 4.967512e+38 	 1.335233e+22 	 2.271880e+09
1.20103092e+06 	 1.853650e+00 	 2.586224e+08 	 2.923621e+04 	 1.078701e+09 	 5.372790e+21 	 1.397402e+08 	 7.597520e+38 	 4.967498e+38 	 1.321824e+22 	 2.251424e+09
1.20104070e+06 	 1.873012e+00 	 2.583222e+08 	 2.893345e+04 	 1.076199e+09 	 5.316412e+21 	 1.381332e+08 	 7.597467e+38 	 4.967485e+38 	 1.308559e+22 	 2.231150e+09
1.20105047e+06 	 1.892576e+00 	 2.580225e+08 	 2.863384e+04 	 1.073703e+09 	 5.260657e+21 	 1.365447e+08 	 7.597415e+38 	 4.967472e+38 	 1.295434e+22 	 2.211054e+09
1.20106024e+06 	 1.912344e+00 	 2.577232e+08 	 2.833732e+04 	 1.071214e+09 	 5.205518e+21 	 1.349746e+08 	 7.597362e+38 	 4.967459e+38 	 1.282448e+22 	 2.191136e+09
1.20107000e+06 	 1.932319e+00 	 2.574245e+08 	 2.804388e+04 	 1.068732e+09 	 5.150988e+21 	 1.334227e+08 	 7.597309e+38 	 4.967445e+38 	 1.269601e+22 	 2.171395e+09
1.20107975e+06 	 1.952502e+00 	 2.571263e+08 	 2.775347e+04 	 1.066257e+09 	 5.097059e+21 	 1.318887e+08 	 7.597256e+38 	 4.967432e+38 	 1.256889e+22 	 2.151828e+09
1.20108950e+06 	 1.972896e+00 	 2.568285e+08 	 2.746608e+04 	 1.063789e+09 	 5.043726e+21 	 1.303724e+08 	 7.597203e+38 	 4.967419e+38 	 1.244312e+22 	 2.132434e+09
1.20109923e+06 	 1.993503e+00 	 2.565313e+08 	 2.718166e+04 	 1.061328e+09 	 4.990982e+21 	 1.288736e+08 	 7.597150e+38 	 4.967405e+38 	 1.231869e+22 	 2.113211e+09
1.20110897e+06 	 2.014326e+00 	 2.562345e+08 	 2.690018e+04 	 1.058874e+09 	 4.938820e+21 	 1.273922e+08 	 7.597097e+38 	 4.967392e+38 	 1.219558e+22 	 2.094159e+09
1.20111869e+06 	 2.035366e+00 	 2.559382e+08 	 2.662162e+04 	 1.056427e+09 	 4.887233e+21 	 1.259278e+08 	 7.597044e+38 	 4.967379e+38 	 1.207377e+22 	 2.075275e+09
1.20112841e+06 	 2.056626e+00 	 2.556424e+08 	 2.634594e+04 	 1.053986e+09 	 4.836216e+21 	 1.244804e+08 	 7.596991e+38 	 4.967365e+38 	 1.195325e+22 	 2.056558e+09
1.20113813e+06 	 2.078108e+00 	 2.553471e+08 	 2.607312e+04 	 1.051553e+09 	 4.785760e+21 	 1.230497e+08 	 7.596938e+38 	 4.967352e+38 	 1.183401e+22 	 2.038007e+09
1.20114783e+06 	 2.099814e+00 	 2.550523e+08 	 2.580312e+04 	 1.049126e+09 	 4.735860e+21 	 1.216355e+08 	 7.596885e+38 	 4.967339e+38 	 1.171603e+22 	 2.019621e+09
1.20115753e+06 	 2.121747e+00 	 2.547580e+08 	 2.553592e+04 	 1.046706e+09 	 4.686509e+21 	 1.202377e+08 	 7.596832e+38 	 4.967325e+38 	 1.159930e+22 	 2.001397e+09
1.20116723e+06 	 2.143909e+00 	 2.544641e+08 	 2.527149e+04 	 1.044293e+09 	 4.637701e+21 	 1.188560e+08 	 7.596779e+38 	 4.967312e+38 	 1.148379e+22 	 1.983334e+09
1.20117692e+06 	 2.166303e+00 	 2.541708e+08 	 2.500979e+04 	 1.041886e+09 	 4.589430e+21 	 1.174902e+08 	 7.596726e+38 	 4.967298e+38 	 1.136951e+22 	 1.965432e+09
1.20118660e+06 	 2.188931e+00 	 2.538779e+08 	 2.475081e+04 	 1.039487e+09 	 4.541689e+21 	 1.161403e+08 	 7.596673e+38 	 4.967285e+38 	 1.125644e+22 	 1.947688e+09
1.20119628e+06 	 2.211795e+00 	 2.535855e+08 	 2.449450e+04 	 1.037094e+09 	 4.494473e+21 	 1.148059e+08 	 7.596620e+38 	 4.967271e+38 	 1.114456e+22 	 1.930101e+09
1.20120595e+06 	 2.234898e+00 	 2.532936e+08 	 2.424085e+04 	 1.034708e+09 	 4.447777e+21 	 1.134869e+08 	 7.596566e+38 	 4.967258e+38 	 1.103386e+22 	 1.912671e+09
1.20121561e+06 	 2.258242e+00 	 2.530022e+08 	 2.398983e+04 	 1.032328e+09 	 4.401594e+21 	 1.121832e+08 	 7.596513e+38 	 4.967244e+38 	 1.092433e+22 	 1.895394e+09
1.20122527e+06 	 2.281830e+00 	 2.527113e+08 	 2.374141e+04 	 1.029955e+09 	 4.355918e+21 	 1.108945e+08 	 7.596460e+38 	 4.967231e+38 	 1.081596e+22 	 1.878271e+09
1.20123492e+06 	 2.305664e+00 	 2.524209e+08 	 2.349555e+04 	 1.027589e+09 	 4.310743e+21 	 1.096207e+08 	 7.596407e+38 	 4.967217e+38 	 1.070872e+22 	 1.861300e+09
1.20124457e+06 	 2.329748e+00 	 2.521309e+08 	 2.325225e+04 	 1.025230e+09 	 4.266064e+21 	 1.083616e+08 	 7.596354e+38 	 4.967203e+38 	 1.060262e+22 	 1.844479e+09
1.20125421e+06 	 2.354083e+00 	 2.518414e+08 	 2.301146e+04 	 1.022877e+09 	 4.221874e+21 	 1.071170e+08 	 7.596301e+38 	 4.967190e+38 	 1.049763e+22 	 1.827807e+09
1.20126384e+06 	 2.378672e+00 	 2.515524e+08 	 2.277317e+04 	 1.020531e+09 	 4.178168e+21 	 1.058868e+08 	 7.596248e+38 	 4.967176e+38 	 1.039375e+22 	 1.811283e+09
