r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.20000009e+06 	 1.692205e+02 	 3.133322e+08 	 2.024606e+03 	 1.583358e+09 	 1.604931e+22 	 1.851511e+06 	 1.676103e+39 	 1.095391e+39 	 4.785043e+22 	 1.230044e+08
1.20019623e+06 	 1.706670e+02 	 3.131360e+08 	 2.006703e+03 	 1.581375e+09 	 1.596808e+22 	 1.834668e+06 	 1.674957e+39 	 1.094736e+39 	 4.760971e+22 	 1.220347e+08
1.20039349e+06 	 1.721256e+02 	 3.129395e+08 	 1.988958e+03 	 1.579392e+09 	 1.588712e+22 	 1.817980e+06 	 1.673808e+39 	 1.094080e+39 	 4.736982e+22 	 1.210730e+08
1.20059186e+06 	 1.735963e+02 	 3.127429e+08 	 1.971370e+03 	 1.577408e+09 	 1.580646e+22 	 1.801445e+06 	 1.672655e+39 	 1.093423e+39 	 4.713076e+22 	 1.201190e+08
1.20079136e+06 	 1.750791e+02 	 3.125461e+08 	 1.953937e+03 	 1.575423e+09 	 1.572608e+22 	 1.785063e+06 	 1.671499e+39 	 1.092763e+39 	 4.689253e+22 	 1.191729e+08
1.20099199e+06 	 1.765743e+02 	 3.123491e+08 	 1.936659e+03 	 1.573438e+09 	 1.564598e+22 	 1.768832e+06 	 1.670340e+39 	 1.092102e+39 	 4.665511e+22 	 1.182344e+08
1.20119376e+06 	 1.780819e+02 	 3.121518e+08 	 1.919534e+03 	 1.571451e+09 	 1.556616e+22 	 1.752750e+06 	 1.669178e+39 	 1.091439e+39 	 4.641851e+22 	 1.173035e+08
1.20139667e+06 	 1.796020e+02 	 3.119544e+08 	 1.902559e+03 	 1.569464e+09 	 1.548663e+22 	 1.736816e+06 	 1.668012e+39 	 1.090775e+39 	 4.618273e+22 	 1.163802e+08
1.20160073e+06 	 1.811347e+02 	 3.117568e+08 	 1.885735e+03 	 1.567476e+09 	 1.540737e+22 	 1.721029e+06 	 1.666844e+39 	 1.090108e+39 	 4.594777e+22 	 1.154645e+08
1.20180594e+06 	 1.826800e+02 	 3.115589e+08 	 1.869060e+03 	 1.565487e+09 	 1.532840e+22 	 1.705387e+06 	 1.665672e+39 	 1.089440e+39 	 4.571362e+22 	 1.145561e+08
1.20201230e+06 	 1.842382e+02 	 3.113609e+08 	 1.852532e+03 	 1.563497e+09 	 1.524971e+22 	 1.689888e+06 	 1.664496e+39 	 1.088771e+39 	 4.548030e+22 	 1.136552e+08
1.20221980e+06 	 1.858093e+02 	 3.111626e+08 	 1.836151e+03 	 1.561507e+09 	 1.517131e+22 	 1.674533e+06 	 1.663318e+39 	 1.088099e+39 	 4.524779e+22 	 1.127615e+08
1.20242846e+06 	 1.873934e+02 	 3.109642e+08 	 1.819914e+03 	 1.559516e+09 	 1.509318e+22 	 1.659318e+06 	 1.662136e+39 	 1.087426e+39 	 4.501610e+22 	 1.118752e+08
1.20263831e+06 	 1.889906e+02 	 3.107655e+08 	 1.803821e+03 	 1.557524e+09 	 1.501533e+22 	 1.644244e+06 	 1.660952e+39 	 1.086751e+39 	 4.478521e+22 	 1.109960e+08
