r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	
1.199994e+06 	1.572033e+09 	6.641242e+03 	1.604931e+22 	4.097785e+01 	3.122096e+08 	7.619199e+06 	1.553810e+39 	1.015465e+39 	4.053598e+08 	
1.200050e+06 	1.570319e+09 	6.579269e+03 	1.597551e+22 	4.135950e+01 	3.120393e+08 	7.544769e+06 	1.553488e+39 	1.015280e+39 	4.018767e+08 	
1.200105e+06 	1.568607e+09 	6.517874e+03 	1.590210e+22 	4.174468e+01 	3.118693e+08 	7.471071e+06 	1.553165e+39 	1.015094e+39 	3.984234e+08 	
1.200162e+06 	1.566899e+09 	6.457052e+03 	1.582910e+22 	4.213343e+01 	3.116994e+08 	7.398099e+06 	1.552841e+39 	1.014907e+39 	3.949996e+08 	
1.200218e+06 	1.565194e+09 	6.396798e+03 	1.575650e+22 	4.252578e+01 	3.115297e+08 	7.325845e+06 	1.552515e+39 	1.014719e+39 	3.916051e+08 	
1.200274e+06 	1.563491e+09 	6.337106e+03 	1.568429e+22 	4.292177e+01 	3.113603e+08 	7.254303e+06 	1.552187e+39 	1.014530e+39 	3.882395e+08 	
1.200331e+06 	1.561792e+09 	6.277971e+03 	1.561248e+22 	4.332142e+01 	3.111910e+08 	7.183465e+06 	1.551857e+39 	1.014340e+39 	3.849028e+08 	
1.200388e+06 	1.560095e+09 	6.219388e+03 	1.554106e+22 	4.372479e+01 	3.110219e+08 	7.113324e+06 	1.551526e+39 	1.014149e+39 	3.815945e+08 	
1.200445e+06 	1.558402e+09 	6.161352e+03 	1.547003e+22 	4.413188e+01 	3.108531e+08 	7.043873e+06 	1.551193e+39 	1.013957e+39 	3.783145e+08 	
1.200503e+06 	1.556711e+09 	6.103857e+03 	1.539938e+22 	4.454275e+01 	3.106844e+08 	6.975105e+06 	1.550858e+39 	1.013764e+39 	3.750626e+08 	
1.200561e+06 	1.555023e+09 	6.046898e+03 	1.532911e+22 	4.495743e+01 	3.105159e+08 	6.907014e+06 	1.550522e+39 	1.013570e+39 	3.718385e+08 	
1.200618e+06 	1.553337e+09 	5.990472e+03 	1.525922e+22 	4.537594e+01 	3.103476e+08 	6.839593e+06 	1.550184e+39 	1.013375e+39 	3.686420e+08 	
1.200677e+06 	1.551655e+09 	5.934571e+03 	1.518970e+22 	4.579833e+01 	3.101794e+08 	6.772835e+06 	1.549844e+39 	1.013179e+39 	3.654729e+08 	
1.200735e+06 	1.549975e+09 	5.879193e+03 	1.512055e+22 	4.622464e+01 	3.100115e+08 	6.706734e+06 	1.549502e+39 	1.012981e+39 	3.623308e+08 	
