r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	
1.200526e+06 	1.097423e+09 	5.693216e+04 	7.544466e+21 	1.694355e-01 	2.608570e+08 	1.545202e+09 	5.844626e+38 	3.820550e+38 	4.340485e+09 	
1.200535e+06 	1.094313e+09 	5.628085e+04 	7.447697e+21 	1.713935e-01 	2.604871e+08 	1.525332e+09 	5.844601e+38 	3.820549e+38 	4.298002e+09 	
1.200544e+06 	1.091211e+09 	5.563698e+04 	7.352196e+21 	1.733742e-01 	2.601177e+08 	1.505719e+09 	5.844577e+38 	3.820548e+38 	4.255927e+09 	
1.200552e+06 	1.088119e+09 	5.500048e+04 	7.257946e+21 	1.753777e-01 	2.597488e+08 	1.486358e+09 	5.844553e+38 	3.820546e+38 	4.214258e+09 	
1.200561e+06 	1.085036e+09 	5.437126e+04 	7.164931e+21 	1.774044e-01 	2.593806e+08 	1.467247e+09 	5.844528e+38 	3.820545e+38 	4.172989e+09 	
1.200569e+06 	1.081962e+09 	5.374925e+04 	7.073134e+21 	1.794546e-01 	2.590130e+08 	1.448382e+09 	5.844504e+38 	3.820543e+38 	4.132119e+09 	
1.200578e+06 	1.078898e+09 	5.313434e+04 	6.982540e+21 	1.815284e-01 	2.586459e+08 	1.429761e+09 	5.844480e+38 	3.820542e+38 	4.091642e+09 	
1.200586e+06 	1.075843e+09 	5.252648e+04 	6.893131e+21 	1.836262e-01 	2.582795e+08 	1.411380e+09 	5.844456e+38 	3.820541e+38 	4.051555e+09 	
1.200595e+06 	1.072797e+09 	5.192556e+04 	6.804891e+21 	1.857482e-01 	2.579136e+08 	1.393236e+09 	5.844432e+38 	3.820539e+38 	4.011854e+09 	
1.200604e+06 	1.069760e+09 	5.133152e+04 	6.717806e+21 	1.878948e-01 	2.575483e+08 	1.375326e+09 	5.844408e+38 	3.820538e+38 	3.972537e+09 	
1.200612e+06 	1.066733e+09 	5.074428e+04 	6.631858e+21 	1.900662e-01 	2.571836e+08 	1.357646e+09 	5.844384e+38 	3.820536e+38 	3.933598e+09 	
1.200620e+06 	1.063714e+09 	5.016375e+04 	6.547034e+21 	1.922627e-01 	2.568195e+08 	1.340195e+09 	5.844360e+38 	3.820535e+38 	3.895035e+09 	
1.200629e+06 	1.060705e+09 	4.958987e+04 	6.463318e+21 	1.944846e-01 	2.564559e+08 	1.322968e+09 	5.844336e+38 	3.820533e+38 	3.856844e+09 	
1.200637e+06 	1.057704e+09 	4.902255e+04 	6.380697e+21 	1.967321e-01 	2.560929e+08 	1.305964e+09 	5.844312e+38 	3.820532e+38 	3.819021e+09 	
1.200646e+06 	1.054713e+09 	4.846172e+04 	6.299157e+21 	1.990057e-01 	2.557306e+08 	1.289178e+09 	5.844288e+38 	3.820531e+38 	3.781563e+09 	
1.200654e+06 	1.051731e+09 	4.790731e+04 	6.218682e+21 	2.013055e-01 	2.553688e+08 	1.272610e+09 	5.844264e+38 	3.820529e+38 	3.744466e+09 	
1.200663e+06 	1.048758e+09 	4.735924e+04 	6.139257e+21 	2.036319e-01 	2.550075e+08 	1.256254e+09 	5.844240e+38 	3.820528e+38 	3.707727e+09 	
1.200671e+06 	1.045793e+09 	4.681744e+04 	6.060869e+21 	2.059852e-01 	2.546469e+08 	1.240110e+09 	5.844216e+38 	3.820526e+38 	3.671343e+09 	
1.200679e+06 	1.042838e+09 	4.628184e+04 	5.983504e+21 	2.083656e-01 	2.542868e+08 	1.224173e+09 	5.844193e+38 	3.820525e+38 	3.635310e+09 	
1.200688e+06 	1.039891e+09 	4.575237e+04 	5.907147e+21 	2.107737e-01 	2.539273e+08 	1.208442e+09 	5.844169e+38 	3.820524e+38 	3.599625e+09 	
1.200696e+06 	1.036953e+09 	4.522895e+04 	5.831787e+21 	2.132095e-01 	2.535683e+08 	1.192914e+09 	5.844145e+38 	3.820522e+38 	3.564284e+09 	
1.200704e+06 	1.034024e+09 	4.471152e+04 	5.757409e+21 	2.156735e-01 	2.532100e+08 	1.177585e+09 	5.844122e+38 	3.820521e+38 	3.529285e+09 	
1.200713e+06 	1.031104e+09 	4.420001e+04 	5.684002e+21 	2.181660e-01 	2.528522e+08 	1.162455e+09 	5.844098e+38 	3.820519e+38 	3.494624e+09 	
1.200721e+06 	1.028193e+09 	4.369435e+04 	5.611553e+21 	2.206873e-01 	2.524950e+08 	1.147519e+09 	5.844074e+38 	3.820518e+38 	3.460298e+09 	
1.200729e+06 	1.025290e+09 	4.319448e+04 	5.540047e+21 	2.232377e-01 	2.521383e+08 	1.132776e+09 	5.844051e+38 	3.820517e+38 	3.426303e+09 	
1.200738e+06 	1.022397e+09 	4.270033e+04 	5.469473e+21 	2.258176e-01 	2.517823e+08 	1.118222e+09 	5.844027e+38 	3.820515e+38 	3.392637e+09 	
1.200746e+06 	1.019511e+09 	4.221183e+04 	5.399818e+21 	2.284273e-01 	2.514268e+08 	1.103856e+09 	5.844004e+38 	3.820514e+38 	3.359296e+09 	
1.200754e+06 	1.016635e+09 	4.172891e+04 	5.331070e+21 	2.310672e-01 	2.510718e+08 	1.089675e+09 	5.843980e+38 	3.820512e+38 	3.326278e+09 	
1.200762e+06 	1.013767e+09 	4.125153e+04 	5.263216e+21 	2.337376e-01 	2.507174e+08 	1.075677e+09 	5.843957e+38 	3.820511e+38 	3.293579e+09 	
1.200771e+06 	1.010908e+09 	4.077960e+04 	5.196245e+21 	2.364389e-01 	2.503636e+08 	1.061859e+09 	5.843934e+38 	3.820510e+38 	3.261196e+09 	
1.200779e+06 	1.008057e+09 	4.031307e+04 	5.130146e+21 	2.391714e-01 	2.500104e+08 	1.048219e+09 	5.843910e+38 	3.820508e+38 	3.229127e+09 	
1.200787e+06 	1.005215e+09 	3.985188e+04 	5.064907e+21 	2.419355e-01 	2.496577e+08 	1.034755e+09 	5.843887e+38 	3.820507e+38 	3.197367e+09 	
1.200795e+06 	1.002382e+09 	3.939597e+04 	5.000518e+21 	2.447316e-01 	2.493056e+08 	1.021465e+09 	5.843864e+38 	3.820505e+38 	3.165914e+09 	
1.200804e+06 	9.995567e+08 	3.894527e+04 	4.936966e+21 	2.475599e-01 	2.489540e+08 	1.008345e+09 	5.843841e+38 	3.820504e+38 	3.134766e+09 	
1.200812e+06 	9.967403e+08 	3.849973e+04 	4.874239e+21 	2.504210e-01 	2.486031e+08 	9.953943e+08 	5.843817e+38 	3.820503e+38 	3.103920e+09 	
1.200820e+06 	9.939322e+08 	3.805928e+04 	4.812328e+21 	2.533151e-01 	2.482526e+08 	9.826105e+08 	5.843794e+38 	3.820501e+38 	3.073372e+09 	
1.200828e+06 	9.911326e+08 	3.762388e+04 	4.751220e+21 	2.562427e-01 	2.479027e+08 	9.699913e+08 	5.843771e+38 	3.820500e+38 	3.043120e+09 	
1.200836e+06 	9.883414e+08 	3.719345e+04 	4.690907e+21 	2.592041e-01 	2.475534e+08 	9.575346e+08 	5.843748e+38 	3.820498e+38 	3.013160e+09 	
1.200844e+06 	9.855586e+08 	3.676795e+04 	4.631376e+21 	2.621997e-01 	2.472047e+08 	9.452382e+08 	5.843725e+38 	3.820497e+38 	2.983491e+09 	
1.200852e+06 	9.827842e+08 	3.634732e+04 	4.572619e+21 	2.652300e-01 	2.468565e+08 	9.331003e+08 	5.843702e+38 	3.820496e+38 	2.954109e+09 	
1.200860e+06 	9.800182e+08 	3.593150e+04 	4.514625e+21 	2.682953e-01 	2.465088e+08 	9.211186e+08 	5.843679e+38 	3.820494e+38 	2.925012e+09 	
1.200869e+06 	9.772604e+08 	3.552043e+04 	4.457383e+21 	2.713961e-01 	2.461618e+08 	9.092912e+08 	5.843656e+38 	3.820493e+38 	2.896196e+09 	
1.200877e+06 	9.745110e+08 	3.511407e+04 	4.400884e+21 	2.745327e-01 	2.458152e+08 	8.976160e+08 	5.843633e+38 	3.820492e+38 	2.867660e+09 	
1.200885e+06 	9.717697e+08 	3.471236e+04 	4.345118e+21 	2.777055e-01 	2.454693e+08 	8.860912e+08 	5.843610e+38 	3.820490e+38 	2.839401e+09 	
1.200893e+06 	9.690367e+08 	3.431524e+04 	4.290074e+21 	2.809150e-01 	2.451239e+08 	8.747147e+08 	5.843587e+38 	3.820489e+38 	2.811415e+09 	
1.200901e+06 	9.663119e+08 	3.392267e+04 	4.235744e+21 	2.841616e-01 	2.447790e+08 	8.634846e+08 	5.843565e+38 	3.820487e+38 	2.783701e+09 	
1.200909e+06 	9.635953e+08 	3.353459e+04 	4.182118e+21 	2.874458e-01 	2.444347e+08 	8.523992e+08 	5.843542e+38 	3.820486e+38 	2.756255e+09 	
1.200917e+06 	9.608868e+08 	3.315095e+04 	4.129186e+21 	2.907679e-01 	2.440909e+08 	8.414564e+08 	5.843519e+38 	3.820485e+38 	2.729075e+09 	
1.200925e+06 	9.581866e+08 	3.277169e+04 	4.076942e+21 	2.941284e-01 	2.437477e+08 	8.306545e+08 	5.843496e+38 	3.820483e+38 	2.702159e+09 	
1.200933e+06 	9.554944e+08 	3.239678e+04 	4.025374e+21 	2.975277e-01 	2.434050e+08 	8.199916e+08 	5.843474e+38 	3.820482e+38 	2.675505e+09 	
1.200941e+06 	9.528104e+08 	3.202615e+04 	3.974473e+21 	3.009664e-01 	2.430629e+08 	8.094659e+08 	5.843451e+38 	3.820480e+38 	2.649108e+09 	
1.200949e+06 	9.501344e+08 	3.165976e+04 	3.924231e+21 	3.044448e-01 	2.427213e+08 	7.990758e+08 	5.843428e+38 	3.820479e+38 	2.622968e+09 	
1.200957e+06 	9.474664e+08 	3.129757e+04 	3.874639e+21 	3.079634e-01 	2.423803e+08 	7.888193e+08 	5.843406e+38 	3.820478e+38 	2.597082e+09 	
1.200965e+06 	9.448064e+08 	3.093952e+04 	3.825688e+21 	3.115226e-01 	2.420398e+08 	7.786948e+08 	5.843383e+38 	3.820476e+38 	2.571447e+09 	
1.200972e+06 	9.421543e+08 	3.058556e+04 	3.777370e+21 	3.151231e-01 	2.416999e+08 	7.687006e+08 	5.843361e+38 	3.820475e+38 	2.546061e+09 	
1.200980e+06 	9.395102e+08 	3.023566e+04 	3.729677e+21 	3.187651e-01 	2.413605e+08 	7.588349e+08 	5.843338e+38 	3.820474e+38 	2.520921e+09 	
1.200988e+06 	9.368741e+08 	2.988976e+04 	3.682601e+21 	3.224492e-01 	2.410217e+08 	7.490963e+08 	5.843316e+38 	3.820472e+38 	2.496025e+09 	
1.200996e+06 	9.342460e+08 	2.954781e+04 	3.636134e+21 	3.261760e-01 	2.406834e+08 	7.394830e+08 	5.843293e+38 	3.820471e+38 	2.471372e+09 	
1.201004e+06 	9.316258e+08 	2.920978e+04 	3.590267e+21 	3.299458e-01 	2.403456e+08 	7.299933e+08 	5.843271e+38 	3.820469e+38 	2.446957e+09 	
1.201012e+06 	9.290134e+08 	2.887561e+04 	3.544993e+21 	3.337591e-01 	2.400084e+08 	7.206258e+08 	5.843248e+38 	3.820468e+38 	2.422780e+09 	
1.201020e+06 	9.264089e+08 	2.854527e+04 	3.500303e+21 	3.376166e-01 	2.396717e+08 	7.113788e+08 	5.843226e+38 	3.820467e+38 	2.398838e+09 	
1.201028e+06 	9.238122e+08 	2.821871e+04 	3.456190e+21 	3.415187e-01 	2.393356e+08 	7.022507e+08 	5.843204e+38 	3.820465e+38 	2.375129e+09 	
1.201035e+06 	9.212232e+08 	2.789588e+04 	3.412646e+21 	3.454658e-01 	2.390000e+08 	6.932400e+08 	5.843181e+38 	3.820464e+38 	2.351650e+09 	
1.201043e+06 	9.186420e+08 	2.757674e+04 	3.369663e+21 	3.494586e-01 	2.386649e+08 	6.843453e+08 	5.843159e+38 	3.820462e+38 	2.328399e+09 	
1.201051e+06 	9.160686e+08 	2.726126e+04 	3.327236e+21 	3.534975e-01 	2.383304e+08 	6.755650e+08 	5.843137e+38 	3.820461e+38 	2.305375e+09 	
1.201059e+06 	9.135029e+08 	2.694939e+04 	3.285355e+21 	3.575832e-01 	2.379964e+08 	6.668976e+08 	5.843115e+38 	3.820460e+38 	2.282574e+09 	
1.201067e+06 	9.109450e+08 	2.664108e+04 	3.244016e+21 	3.617160e-01 	2.376630e+08 	6.583418e+08 	5.843093e+38 	3.820458e+38 	2.259995e+09 	
1.201074e+06 	9.083947e+08 	2.633630e+04 	3.203209e+21 	3.658967e-01 	2.373301e+08 	6.498959e+08 	5.843070e+38 	3.820457e+38 	2.237636e+09 	
1.201082e+06 	9.058521e+08 	2.603501e+04 	3.162928e+21 	3.701256e-01 	2.369977e+08 	6.415587e+08 	5.843048e+38 	3.820456e+38 	2.215494e+09 	
1.201090e+06 	9.033172e+08 	2.573716e+04 	3.123165e+21 	3.744035e-01 	2.366658e+08 	6.333288e+08 	5.843026e+38 	3.820454e+38 	2.193568e+09 	
1.201098e+06 	9.007898e+08 	2.544272e+04 	3.083915e+21 	3.787308e-01 	2.363345e+08 	6.252046e+08 	5.843004e+38 	3.820453e+38 	2.171855e+09 	
1.201105e+06 	8.982699e+08 	2.515165e+04 	3.045170e+21 	3.831081e-01 	2.360037e+08 	6.171850e+08 	5.842982e+38 	3.820451e+38 	2.150354e+09 	
1.201113e+06 	8.957576e+08 	2.486391e+04 	3.006923e+21 	3.875360e-01 	2.356735e+08 	6.092684e+08 	5.842960e+38 	3.820450e+38 	2.129062e+09 	
1.201121e+06 	8.932529e+08 	2.457946e+04 	2.969169e+21 	3.920151e-01 	2.353438e+08 	6.014537e+08 	5.842938e+38 	3.820449e+38 	2.107977e+09 	
1.201129e+06 	8.907558e+08 	2.429827e+04 	2.931901e+21 	3.965460e-01 	2.350146e+08 	5.937395e+08 	5.842916e+38 	3.820447e+38 	2.087098e+09 	
1.201136e+06 	8.882662e+08 	2.402029e+04 	2.895113e+21 	4.011292e-01 	2.346859e+08 	5.861244e+08 	5.842894e+38 	3.820446e+38 	2.066422e+09 	
1.201144e+06 	8.857840e+08 	2.374549e+04 	2.858798e+21 	4.057655e-01 	2.343578e+08 	5.786073e+08 	5.842873e+38 	3.820445e+38 	2.045947e+09 	
1.201152e+06 	8.833093e+08 	2.347384e+04 	2.822950e+21 	4.104553e-01 	2.340302e+08 	5.711869e+08 	5.842851e+38 	3.820443e+38 	2.025672e+09 	
1.201159e+06 	8.808420e+08 	2.320530e+04 	2.787562e+21 	4.151994e-01 	2.337031e+08 	5.638618e+08 	5.842829e+38 	3.820442e+38 	2.005595e+09 	
1.201167e+06 	8.783821e+08 	2.293982e+04 	2.752629e+21 	4.199982e-01 	2.333765e+08 	5.566309e+08 	5.842807e+38 	3.820440e+38 	1.985713e+09 	
1.201174e+06 	8.759296e+08 	2.267739e+04 	2.718144e+21 	4.248526e-01 	2.330505e+08 	5.494930e+08 	5.842785e+38 	3.820439e+38 	1.966025e+09 	
1.201182e+06 	8.734844e+08 	2.241795e+04 	2.684102e+21 	4.297631e-01 	2.327250e+08 	5.424468e+08 	5.842764e+38 	3.820438e+38 	1.946530e+09 	
1.201190e+06 	8.710466e+08 	2.216149e+04 	2.650498e+21 	4.347303e-01 	2.324000e+08 	5.354912e+08 	5.842742e+38 	3.820436e+38 	1.927224e+09 	
1.201197e+06 	8.686162e+08 	2.190795e+04 	2.617326e+21 	4.397550e-01 	2.320756e+08 	5.286251e+08 	5.842720e+38 	3.820435e+38 	1.908106e+09 	
1.201205e+06 	8.661930e+08 	2.165732e+04 	2.584578e+21 	4.448377e-01 	2.317516e+08 	5.218471e+08 	5.842699e+38 	3.820434e+38 	1.889175e+09 	
1.201212e+06 	8.637771e+08 	2.140956e+04 	2.552252e+21 	4.499792e-01 	2.314282e+08 	5.151564e+08 	5.842677e+38 	3.820432e+38 	1.870429e+09 	
1.201220e+06 	8.613685e+08 	2.116463e+04 	2.520339e+21 	4.551802e-01 	2.311053e+08 	5.085516e+08 	5.842656e+38 	3.820431e+38 	1.851866e+09 	
1.201228e+06 	8.589670e+08 	2.092250e+04 	2.488836e+21 	4.604412e-01 	2.307829e+08 	5.020317e+08 	5.842634e+38 	3.820429e+38 	1.833484e+09 	
1.201235e+06 	8.565728e+08 	2.068314e+04 	2.457736e+21 	4.657631e-01 	2.304611e+08 	4.955956e+08 	5.842612e+38 	3.820428e+38 	1.815281e+09 	
1.201243e+06 	8.541857e+08 	2.044652e+04 	2.427035e+21 	4.711465e-01 	2.301397e+08 	4.892422e+08 	5.842591e+38 	3.820427e+38 	1.797256e+09 	
1.201250e+06 	8.518058e+08 	2.021261e+04 	2.396727e+21 	4.765921e-01 	2.298189e+08 	4.829704e+08 	5.842569e+38 	3.820425e+38 	1.779407e+09 	
1.201258e+06 	8.494332e+08 	1.998137e+04 	2.366808e+21 	4.821007e-01 	2.294986e+08 	4.767793e+08 	5.842548e+38 	3.820424e+38 	1.761733e+09 	
1.201265e+06 	8.470676e+08 	1.975278e+04 	2.337273e+21 	4.876730e-01 	2.291788e+08 	4.706678e+08 	5.842527e+38 	3.820423e+38 	1.744231e+09 	
1.201273e+06 	8.447092e+08 	1.952681e+04 	2.308115e+21 	4.933096e-01 	2.288596e+08 	4.646348e+08 	5.842505e+38 	3.820421e+38 	1.726900e+09 	
