r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	
1.200151e+06 	1.262530e+09 	8.663633e+04 	1.321844e+22 	2.494421e-01 	2.797927e+08 	1.126980e+09 	6.322799e+38 	4.132441e+38 	6.072057e+09 	
1.200160e+06 	1.259193e+09 	8.570243e+04 	1.305950e+22 	2.521558e-01 	2.794226e+08 	1.113333e+09 	6.322768e+38 	4.132437e+38 	6.016319e+09 	
1.200170e+06 	1.255865e+09 	8.477861e+04 	1.290251e+22 	2.548991e-01 	2.790532e+08 	1.099851e+09 	6.322737e+38 	4.132434e+38 	5.961084e+09 	
1.200179e+06 	1.252547e+09 	8.386474e+04 	1.274745e+22 	2.576722e-01 	2.786843e+08 	1.086533e+09 	6.322706e+38 	4.132430e+38 	5.906348e+09 	
1.200188e+06 	1.249238e+09 	8.296072e+04 	1.259430e+22 	2.604755e-01 	2.783159e+08 	1.073377e+09 	6.322675e+38 	4.132427e+38 	5.852107e+09 	
1.200197e+06 	1.245939e+09 	8.206644e+04 	1.244304e+22 	2.633093e-01 	2.779482e+08 	1.060381e+09 	6.322644e+38 	4.132423e+38 	5.798356e+09 	
1.200206e+06 	1.242649e+09 	8.118181e+04 	1.229364e+22 	2.661739e-01 	2.775809e+08 	1.047543e+09 	6.322612e+38 	4.132420e+38 	5.745090e+09 	
1.200216e+06 	1.239368e+09 	8.030671e+04 	1.214607e+22 	2.690697e-01 	2.772143e+08 	1.034861e+09 	6.322581e+38 	4.132416e+38 	5.692305e+09 	
1.200225e+06 	1.236097e+09 	7.944105e+04 	1.200033e+22 	2.719971e-01 	2.768482e+08 	1.022333e+09 	6.322550e+38 	4.132413e+38 	5.639997e+09 	
1.200234e+06 	1.232835e+09 	7.858471e+04 	1.185638e+22 	2.749562e-01 	2.764827e+08 	1.009957e+09 	6.322520e+38 	4.132409e+38 	5.588162e+09 	
1.200243e+06 	1.229582e+09 	7.773761e+04 	1.171419e+22 	2.779476e-01 	2.761177e+08 	9.977318e+08 	6.322489e+38 	4.132406e+38 	5.536795e+09 	
1.200252e+06 	1.226339e+09 	7.689964e+04 	1.157376e+22 	2.809716e-01 	2.757533e+08 	9.856548e+08 	6.322458e+38 	4.132402e+38 	5.485893e+09 	
1.200262e+06 	1.223105e+09 	7.607070e+04 	1.143505e+22 	2.840284e-01 	2.753895e+08 	9.737246e+08 	6.322427e+38 	4.132399e+38 	5.435452e+09 	
1.200271e+06 	1.219880e+09 	7.525070e+04 	1.129804e+22 	2.871185e-01 	2.750262e+08 	9.619393e+08 	6.322396e+38 	4.132396e+38 	5.385466e+09 	
1.200280e+06 	1.216664e+09 	7.443953e+04 	1.116272e+22 	2.902422e-01 	2.746634e+08 	9.502971e+08 	6.322365e+38 	4.132392e+38 	5.335933e+09 	
1.200289e+06 	1.213458e+09 	7.363711e+04 	1.102905e+22 	2.933999e-01 	2.743012e+08 	9.387963e+08 	6.322335e+38 	4.132389e+38 	5.286848e+09 	
1.200298e+06 	1.210260e+09 	7.284334e+04 	1.089703e+22 	2.965920e-01 	2.739396e+08 	9.274352e+08 	6.322304e+38 	4.132385e+38 	5.238207e+09 	
1.200307e+06 	1.207072e+09 	7.205813e+04 	1.076663e+22 	2.998188e-01 	2.735785e+08 	9.162121e+08 	6.322273e+38 	4.132382e+38 	5.190005e+09 	
1.200316e+06 	1.203893e+09 	7.128138e+04 	1.063783e+22 	3.030808e-01 	2.732180e+08 	9.051253e+08 	6.322243e+38 	4.132378e+38 	5.142241e+09 	
1.200325e+06 	1.200722e+09 	7.051300e+04 	1.051061e+22 	3.063782e-01 	2.728580e+08 	8.941732e+08 	6.322212e+38 	4.132375e+38 	5.094908e+09 	
1.200334e+06 	1.197561e+09 	6.975291e+04 	1.038495e+22 	3.097115e-01 	2.724986e+08 	8.833540e+08 	6.322182e+38 	4.132371e+38 	5.048004e+09 	
1.200343e+06 	1.194409e+09 	6.900101e+04 	1.026083e+22 	3.130811e-01 	2.721397e+08 	8.726662e+08 	6.322151e+38 	4.132368e+38 	5.001525e+09 	
1.200352e+06 	1.191266e+09 	6.825721e+04 	1.013823e+22 	3.164874e-01 	2.717814e+08 	8.621081e+08 	6.322121e+38 	4.132364e+38 	4.955466e+09 	
1.200361e+06 	1.188131e+09 	6.752144e+04 	1.001713e+22 	3.199307e-01 	2.714236e+08 	8.516782e+08 	6.322091e+38 	4.132361e+38 	4.909825e+09 	
1.200370e+06 	1.185006e+09 	6.679359e+04 	9.897517e+21 	3.234115e-01 	2.710664e+08 	8.413749e+08 	6.322060e+38 	4.132357e+38 	4.864598e+09 	
1.200379e+06 	1.181889e+09 	6.607359e+04 	9.779368e+21 	3.269301e-01 	2.707097e+08 	8.311967e+08 	6.322030e+38 	4.132354e+38 	4.819780e+09 	
1.200388e+06 	1.178782e+09 	6.536135e+04 	9.662666e+21 	3.304871e-01 	2.703536e+08 	8.211421e+08 	6.322000e+38 	4.132350e+38 	4.775368e+09 	
1.200397e+06 	1.175683e+09 	6.465679e+04 	9.547396e+21 	3.340828e-01 	2.699980e+08 	8.112096e+08 	6.321969e+38 	4.132347e+38 	4.731358e+09 	
1.200406e+06 	1.172593e+09 	6.395982e+04 	9.433533e+21 	3.377176e-01 	2.696430e+08 	8.013976e+08 	6.321939e+38 	4.132343e+38 	4.687748e+09 	
1.200415e+06 	1.169512e+09 	6.327037e+04 	9.321064e+21 	3.413919e-01 	2.692885e+08 	7.917046e+08 	6.321909e+38 	4.132340e+38 	4.644532e+09 	
1.200424e+06 	1.166439e+09 	6.258834e+04 	9.209971e+21 	3.451063e-01 	2.689345e+08 	7.821294e+08 	6.321879e+38 	4.132337e+38 	4.601709e+09 	
1.200433e+06 	1.163376e+09 	6.191367e+04 	9.100235e+21 	3.488610e-01 	2.685811e+08 	7.726703e+08 	6.321849e+38 	4.132333e+38 	4.559274e+09 	
1.200441e+06 	1.160321e+09 	6.124628e+04 	8.991840e+21 	3.526566e-01 	2.682282e+08 	7.633260e+08 	6.321819e+38 	4.132330e+38 	4.517224e+09 	
1.200450e+06 	1.157274e+09 	6.058607e+04 	8.884770e+21 	3.564936e-01 	2.678759e+08 	7.540951e+08 	6.321789e+38 	4.132326e+38 	4.475555e+09 	
1.200459e+06 	1.154237e+09 	5.993299e+04 	8.779009e+21 	3.603722e-01 	2.675241e+08 	7.449762e+08 	6.321759e+38 	4.132323e+38 	4.434264e+09 	
1.200468e+06 	1.151208e+09 	5.928694e+04 	8.674541e+21 	3.642931e-01 	2.671729e+08 	7.359680e+08 	6.321729e+38 	4.132319e+38 	4.393348e+09 	
1.200477e+06 	1.148188e+09 	5.864786e+04 	8.571348e+21 	3.682567e-01 	2.668221e+08 	7.270690e+08 	6.321699e+38 	4.132316e+38 	4.352803e+09 	
1.200486e+06 	1.145176e+09 	5.801566e+04 	8.469415e+21 	3.722634e-01 	2.664720e+08 	7.182781e+08 	6.321669e+38 	4.132312e+38 	4.312626e+09 	
1.200494e+06 	1.142173e+09 	5.739028e+04 	8.368726e+21 	3.763137e-01 	2.661223e+08 	7.095938e+08 	6.321639e+38 	4.132309e+38 	4.272814e+09 	
1.200503e+06 	1.139178e+09 	5.677165e+04 	8.269266e+21 	3.804080e-01 	2.657732e+08 	7.010148e+08 	6.321609e+38 	4.132305e+38 	4.233363e+09 	
1.200512e+06 	1.136192e+09 	5.615968e+04 	8.171018e+21 	3.845470e-01 	2.654247e+08 	6.925399e+08 	6.321580e+38 	4.132302e+38 	4.194270e+09 	
1.200521e+06 	1.133214e+09 	5.555431e+04 	8.073968e+21 	3.887309e-01 	2.650766e+08 	6.841678e+08 	6.321550e+38 	4.132299e+38 	4.155533e+09 	
1.200529e+06 	1.130245e+09 	5.495546e+04 	7.978101e+21 	3.929604e-01 	2.647291e+08 	6.758972e+08 	6.321520e+38 	4.132295e+38 	4.117147e+09 	
1.200538e+06 	1.127284e+09 	5.436307e+04 	7.883403e+21 	3.972359e-01 	2.643822e+08 	6.677270e+08 	6.321491e+38 	4.132292e+38 	4.079110e+09 	
1.200547e+06 	1.124332e+09 	5.377706e+04 	7.789861e+21 	4.015580e-01 	2.640358e+08 	6.596559e+08 	6.321461e+38 	4.132288e+38 	4.041419e+09 	
1.200556e+06 	1.121388e+09 	5.319737e+04 	7.697458e+21 	4.059271e-01 	2.636899e+08 	6.516826e+08 	6.321431e+38 	4.132285e+38 	4.004070e+09 	
1.200564e+06 	1.118453e+09 	5.262393e+04 	7.606181e+21 	4.103437e-01 	2.633445e+08 	6.438061e+08 	6.321402e+38 	4.132281e+38 	3.967060e+09 	
1.200573e+06 	1.115525e+09 	5.205667e+04 	7.516015e+21 	4.148084e-01 	2.629997e+08 	6.360250e+08 	6.321372e+38 	4.132278e+38 	3.930387e+09 	
1.200582e+06 	1.112607e+09 	5.149553e+04 	7.426946e+21 	4.193217e-01 	2.626554e+08 	6.283384e+08 	6.321343e+38 	4.132274e+38 	3.894047e+09 	
1.200590e+06 	1.109696e+09 	5.094043e+04 	7.338960e+21 	4.238841e-01 	2.623116e+08 	6.207449e+08 	6.321314e+38 	4.132271e+38 	3.858038e+09 	
1.200599e+06 	1.106794e+09 	5.039132e+04 	7.252045e+21 	4.284962e-01 	2.619683e+08 	6.132434e+08 	6.321284e+38 	4.132267e+38 	3.822356e+09 	
1.200608e+06 	1.103900e+09 	4.984813e+04 	7.166186e+21 	4.331584e-01 	2.616256e+08 	6.058330e+08 	6.321255e+38 	4.132264e+38 	3.786999e+09 	
1.200616e+06 	1.101014e+09 	4.931079e+04 	7.081372e+21 	4.378714e-01 	2.612834e+08 	5.985123e+08 	6.321225e+38 	4.132260e+38 	3.751963e+09 	
1.200625e+06 	1.098136e+09 	4.877925e+04 	6.997590e+21 	4.426357e-01 	2.609417e+08 	5.912805e+08 	6.321196e+38 	4.132257e+38 	3.717246e+09 	
1.200633e+06 	1.095267e+09 	4.825343e+04 	6.914828e+21 	4.474518e-01 	2.606006e+08 	5.841363e+08 	6.321167e+38 	4.132254e+38 	3.682845e+09 	
1.200642e+06 	1.092406e+09 	4.773328e+04 	6.833069e+21 	4.523203e-01 	2.602600e+08 	5.770788e+08 	6.321138e+38 	4.132250e+38 	3.648757e+09 	
1.200651e+06 	1.089552e+09 	4.721874e+04 	6.752305e+21 	4.572418e-01 	2.599199e+08 	5.701067e+08 	6.321108e+38 	4.132247e+38 	3.614979e+09 	
1.200659e+06 	1.086707e+09 	4.670975e+04 	6.672520e+21 	4.622169e-01 	2.595803e+08 	5.632192e+08 	6.321079e+38 	4.132243e+38 	3.581508e+09 	
1.200668e+06 	1.083871e+09 	4.620624e+04 	6.593704e+21 	4.672461e-01 	2.592413e+08 	5.564152e+08 	6.321050e+38 	4.132240e+38 	3.548343e+09 	
1.200676e+06 	1.081042e+09 	4.570816e+04 	6.515845e+21 	4.723301e-01 	2.589027e+08 	5.496936e+08 	6.321021e+38 	4.132236e+38 	3.515479e+09 	
1.200685e+06 	1.078221e+09 	4.521545e+04 	6.438930e+21 	4.774693e-01 	2.585647e+08 	5.430535e+08 	6.320992e+38 	4.132233e+38 	3.482915e+09 	
1.200693e+06 	1.075408e+09 	4.472805e+04 	6.362948e+21 	4.826645e-01 	2.582272e+08 	5.364938e+08 	6.320963e+38 	4.132229e+38 	3.450648e+09 	
1.200702e+06 	1.072603e+09 	4.424591e+04 	6.287888e+21 	4.879163e-01 	2.578903e+08 	5.300137e+08 	6.320934e+38 	4.132226e+38 	3.418674e+09 	
1.200710e+06 	1.069806e+09 	4.376896e+04 	6.213739e+21 	4.932252e-01 	2.575538e+08 	5.236121e+08 	6.320905e+38 	4.132223e+38 	3.386991e+09 	
1.200719e+06 	1.067017e+09 	4.329715e+04 	6.140489e+21 	4.985919e-01 	2.572179e+08 	5.172880e+08 	6.320876e+38 	4.132219e+38 	3.355597e+09 	
1.200727e+06 	1.064237e+09 	4.283043e+04 	6.068126e+21 	5.040169e-01 	2.568825e+08 	5.110406e+08 	6.320847e+38 	4.132216e+38 	3.324490e+09 	
1.200736e+06 	1.061464e+09 	4.236874e+04 	5.996639e+21 	5.095010e-01 	2.565476e+08 	5.048689e+08 	6.320818e+38 	4.132212e+38 	3.293666e+09 	
1.200744e+06 	1.058698e+09 	4.191203e+04 	5.926018e+21 	5.150448e-01 	2.562132e+08 	4.987719e+08 	6.320789e+38 	4.132209e+38 	3.263123e+09 	
1.200753e+06 	1.055941e+09 	4.146024e+04 	5.856252e+21 	5.206490e-01 	2.558794e+08 	4.927488e+08 	6.320761e+38 	4.132205e+38 	3.232858e+09 	
1.200761e+06 	1.053192e+09 	4.101332e+04 	5.787329e+21 	5.263141e-01 	2.555460e+08 	4.867987e+08 	6.320732e+38 	4.132202e+38 	3.202870e+09 	
1.200769e+06 	1.050450e+09 	4.057122e+04 	5.719241e+21 	5.320409e-01 	2.552132e+08 	4.809207e+08 	6.320703e+38 	4.132198e+38 	3.173155e+09 	
1.200778e+06 	1.047716e+09 	4.013388e+04 	5.651977e+21 	5.378300e-01 	2.548809e+08 	4.751138e+08 	6.320674e+38 	4.132195e+38 	3.143711e+09 	
1.200786e+06 	1.044990e+09 	3.970126e+04 	5.585527e+21 	5.436821e-01 	2.545491e+08 	4.693774e+08 	6.320646e+38 	4.132191e+38 	3.114536e+09 	
1.200795e+06 	1.042272e+09 	3.927330e+04 	5.519882e+21 	5.495978e-01 	2.542178e+08 	4.637104e+08 	6.320617e+38 	4.132188e+38 	3.085627e+09 	
1.200803e+06 	1.039561e+09 	3.884995e+04 	5.455029e+21 	5.555780e-01 	2.538870e+08 	4.581120e+08 	6.320588e+38 	4.132185e+38 	3.056981e+09 	
1.200811e+06 	1.036858e+09 	3.843117e+04 	5.390960e+21 	5.616233e-01 	2.535567e+08 	4.525815e+08 	6.320560e+38 	4.132181e+38 	3.028598e+09 	
1.200820e+06 	1.034163e+09 	3.801690e+04 	5.327665e+21 	5.677343e-01 	2.532270e+08 	4.471179e+08 	6.320531e+38 	4.132178e+38 	3.000473e+09 	
1.200828e+06 	1.031475e+09 	3.760710e+04 	5.265134e+21 	5.739118e-01 	2.528977e+08 	4.417205e+08 	6.320503e+38 	4.132174e+38 	2.972605e+09 	
1.200836e+06 	1.028795e+09 	3.720171e+04 	5.203357e+21 	5.801566e-01 	2.525690e+08 	4.363884e+08 	6.320474e+38 	4.132171e+38 	2.944992e+09 	
1.200845e+06 	1.026123e+09 	3.680070e+04 	5.142327e+21 	5.864694e-01 	2.522407e+08 	4.311210e+08 	6.320446e+38 	4.132167e+38 	2.917631e+09 	
1.200853e+06 	1.023458e+09 	3.640401e+04 	5.082033e+21 	5.928508e-01 	2.519130e+08 	4.259173e+08 	6.320417e+38 	4.132164e+38 	2.890520e+09 	
1.200861e+06 	1.020801e+09 	3.601159e+04 	5.022468e+21 	5.993017e-01 	2.515858e+08 	4.207766e+08 	6.320389e+38 	4.132160e+38 	2.863656e+09 	
1.200870e+06 	1.018152e+09 	3.562340e+04 	4.963621e+21 	6.058228e-01 	2.512590e+08 	4.156982e+08 	6.320361e+38 	4.132157e+38 	2.837038e+09 	
1.200878e+06 	1.015510e+09 	3.523940e+04 	4.905483e+21 	6.124148e-01 	2.509328e+08 	4.106812e+08 	6.320332e+38 	4.132154e+38 	2.810663e+09 	
1.200886e+06 	1.012875e+09 	3.485954e+04 	4.848046e+21 	6.190786e-01 	2.506071e+08 	4.057250e+08 	6.320304e+38 	4.132150e+38 	2.784530e+09 	
1.200894e+06 	1.010248e+09 	3.448377e+04 	4.791301e+21 	6.258150e-01 	2.502819e+08 	4.008288e+08 	6.320276e+38 	4.132147e+38 	2.758635e+09 	
1.200903e+06 	1.007629e+09 	3.411205e+04 	4.735239e+21 	6.326246e-01 	2.499572e+08 	3.959919e+08 	6.320247e+38 	4.132143e+38 	2.732977e+09 	
1.200911e+06 	1.005016e+09 	3.374434e+04 	4.679852e+21 	6.395083e-01 	2.496330e+08 	3.912135e+08 	6.320219e+38 	4.132140e+38 	2.707554e+09 	
1.200919e+06 	1.002412e+09 	3.338060e+04 	4.625133e+21 	6.464670e-01 	2.493093e+08 	3.864930e+08 	6.320191e+38 	4.132136e+38 	2.682363e+09 	
1.200927e+06 	9.998144e+08 	3.302077e+04 	4.571072e+21 	6.535014e-01 	2.489861e+08 	3.818296e+08 	6.320163e+38 	4.132133e+38 	2.657402e+09 	
1.200935e+06 	9.972246e+08 	3.266482e+04 	4.517663e+21 	6.606124e-01 	2.486634e+08 	3.772227e+08 	6.320135e+38 	4.132129e+38 	2.632670e+09 	
1.200944e+06 	9.946420e+08 	3.231271e+04 	4.464896e+21 	6.678007e-01 	2.483412e+08 	3.726715e+08 	6.320107e+38 	4.132126e+38 	2.608164e+09 	
1.200952e+06 	9.920669e+08 	3.196440e+04 	4.412764e+21 	6.750673e-01 	2.480196e+08 	3.681754e+08 	6.320078e+38 	4.132122e+38 	2.583883e+09 	
1.200960e+06 	9.894990e+08 	3.161984e+04 	4.361259e+21 	6.824129e-01 	2.476984e+08 	3.637337e+08 	6.320050e+38 	4.132119e+38 	2.559824e+09 	
1.200968e+06 	9.869384e+08 	3.127899e+04 	4.310372e+21 	6.898385e-01 	2.473777e+08 	3.593458e+08 	6.320022e+38 	4.132116e+38 	2.535985e+09 	
1.200976e+06 	9.843851e+08 	3.094182e+04 	4.260097e+21 	6.973449e-01 	2.470575e+08 	3.550109e+08 	6.319994e+38 	4.132112e+38 	2.512364e+09 	
1.200984e+06 	9.818390e+08 	3.060829e+04 	4.210425e+21 	7.049330e-01 	2.467377e+08 	3.507285e+08 	6.319966e+38 	4.132109e+38 	2.488960e+09 	
1.200993e+06 	9.793001e+08 	3.027834e+04 	4.161350e+21 	7.126037e-01 	2.464185e+08 	3.464980e+08 	6.319938e+38 	4.132105e+38 	2.465770e+09 	
1.201001e+06 	9.767685e+08 	2.995196e+04 	4.112864e+21 	7.203579e-01 	2.460998e+08 	3.423186e+08 	6.319911e+38 	4.132102e+38 	2.442792e+09 	
1.201009e+06 	9.742441e+08 	2.962909e+04 	4.064962e+21 	7.281965e-01 	2.457816e+08 	3.381898e+08 	6.319883e+38 	4.132098e+38 	2.420025e+09 	
1.201017e+06 	9.717270e+08 	2.930971e+04 	4.017635e+21 	7.361203e-01 	2.454639e+08 	3.341110e+08 	6.319855e+38 	4.132095e+38 	2.397466e+09 	
1.201025e+06 	9.692170e+08 	2.899376e+04 	3.970874e+21 	7.441305e-01 	2.451467e+08 	3.300815e+08 	6.319827e+38 	4.132091e+38 	2.375114e+09 	
1.201033e+06 	9.667141e+08 	2.868122e+04 	3.924675e+21 	7.522277e-01 	2.448299e+08 	3.261008e+08 	6.319799e+38 	4.132088e+38 	2.352967e+09 	
1.201041e+06 	9.642183e+08 	2.837206e+04 	3.879030e+21 	7.604132e-01 	2.445137e+08 	3.221682e+08 	6.319771e+38 	4.132084e+38 	2.331023e+09 	
1.201049e+06 	9.617296e+08 	2.806622e+04 	3.833931e+21 	7.686876e-01 	2.441979e+08 	3.182832e+08 	6.319744e+38 	4.132081e+38 	2.309281e+09 	
1.201057e+06 	9.592480e+08 	2.776368e+04 	3.789373e+21 	7.770522e-01 	2.438826e+08 	3.144452e+08 	6.319716e+38 	4.132078e+38 	2.287737e+09 	
1.201065e+06 	9.567734e+08 	2.746440e+04 	3.745348e+21 	7.855078e-01 	2.435679e+08 	3.106536e+08 	6.319688e+38 	4.132074e+38 	2.266392e+09 	
1.201073e+06 	9.543058e+08 	2.716835e+04 	3.701851e+21 	7.940554e-01 	2.432536e+08 	3.069078e+08 	6.319661e+38 	4.132071e+38 	2.245242e+09 	
1.201081e+06 	9.518453e+08 	2.687549e+04 	3.658875e+21 	8.026960e-01 	2.429398e+08 	3.032074e+08 	6.319633e+38 	4.132067e+38 	2.224286e+09 	
1.201089e+06 	9.493919e+08 	2.658578e+04 	3.616414e+21 	8.114307e-01 	2.426265e+08 	2.995518e+08 	6.319605e+38 	4.132064e+38 	2.203522e+09 	
1.201097e+06 	9.469454e+08 	2.629920e+04 	3.574461e+21 	8.202604e-01 	2.423137e+08 	2.959403e+08 	6.319578e+38 	4.132060e+38 	2.182949e+09 	
1.201105e+06 	9.445058e+08 	2.601571e+04 	3.533010e+21 	8.291863e-01 	2.420013e+08 	2.923726e+08 	6.319550e+38 	4.132057e+38 	2.162564e+09 	
1.201113e+06 	9.420732e+08 	2.573528e+04 	3.492054e+21 	8.382092e-01 	2.416895e+08 	2.888480e+08 	6.319523e+38 	4.132053e+38 	2.142367e+09 	
1.201121e+06 	9.396475e+08 	2.545786e+04 	3.451587e+21 	8.473304e-01 	2.413781e+08 	2.853660e+08 	6.319495e+38 	4.132050e+38 	2.122356e+09 	
1.201129e+06 	9.372286e+08 	2.518344e+04 	3.411605e+21 	8.565509e-01 	2.410673e+08 	2.819261e+08 	6.319468e+38 	4.132046e+38 	2.102528e+09 	
1.201137e+06 	9.348166e+08 	2.491198e+04 	3.372099e+21 	8.658717e-01 	2.407569e+08 	2.785277e+08 	6.319440e+38 	4.132043e+38 	2.082882e+09 	
1.201145e+06 	9.324115e+08 	2.464344e+04 	3.333066e+21 	8.752939e-01 	2.404469e+08 	2.751705e+08 	6.319413e+38 	4.132039e+38 	2.063417e+09 	
1.201153e+06 	9.300132e+08 	2.437779e+04 	3.294499e+21 	8.848187e-01 	2.401375e+08 	2.718539e+08 	6.319385e+38 	4.132036e+38 	2.044130e+09 	
1.201161e+06 	9.276219e+08 	2.411501e+04 	3.256393e+21 	8.944471e-01 	2.398286e+08 	2.685774e+08 	6.319358e+38 	4.132032e+38 	2.025021e+09 	
1.201169e+06 	9.252373e+08 	2.385507e+04 	3.218743e+21 	9.041804e-01 	2.395201e+08 	2.653405e+08 	6.319330e+38 	4.132029e+38 	2.006087e+09 	
1.201177e+06 	9.228595e+08 	2.359792e+04 	3.181541e+21 	9.140195e-01 	2.392122e+08 	2.621428e+08 	6.319303e+38 	4.132026e+38 	1.987327e+09 	
1.201185e+06 	9.204885e+08 	2.334355e+04 	3.144782e+21 	9.239658e-01 	2.389047e+08 	2.589837e+08 	6.319276e+38 	4.132022e+38 	1.968740e+09 	
1.201193e+06 	9.181242e+08 	2.309192e+04 	3.108462e+21 	9.340203e-01 	2.385977e+08 	2.558627e+08 	6.319248e+38 	4.132019e+38 	1.950323e+09 	
1.201201e+06 	9.157666e+08 	2.284300e+04 	3.072575e+21 	9.441842e-01 	2.382911e+08 	2.527795e+08 	6.319221e+38 	4.132015e+38 	1.932076e+09 	
1.201209e+06 	9.134157e+08 	2.259676e+04 	3.037115e+21 	9.544588e-01 	2.379851e+08 	2.497336e+08 	6.319194e+38 	4.132012e+38 	1.913997e+09 	
1.201216e+06 	9.110715e+08 	2.235318e+04 	3.002078e+21 	9.648452e-01 	2.376795e+08 	2.467245e+08 	6.319167e+38 	4.132008e+38 	1.896084e+09 	
1.201224e+06 	9.087340e+08 	2.211222e+04 	2.967459e+21 	9.753446e-01 	2.373744e+08 	2.437518e+08 	6.319140e+38 	4.132005e+38 	1.878336e+09 	
1.201232e+06 	9.064031e+08 	2.187387e+04 	2.933252e+21 	9.859583e-01 	2.370698e+08 	2.408150e+08 	6.319112e+38 	4.132001e+38 	1.860751e+09 	
1.201240e+06 	9.040789e+08 	2.163808e+04 	2.899452e+21 	9.966875e-01 	2.367656e+08 	2.379137e+08 	6.319085e+38 	4.131998e+38 	1.843328e+09 	
1.201248e+06 	9.017613e+08 	2.140483e+04 	2.866055e+21 	1.007533e+00 	2.364619e+08 	2.350475e+08 	6.319058e+38 	4.131994e+38 	1.826066e+09 	
1.201256e+06 	8.994503e+08 	2.117410e+04 	2.833054e+21 	1.018497e+00 	2.361588e+08 	2.322159e+08 	6.319031e+38 	4.131991e+38 	1.808962e+09 	
1.201263e+06 	8.971459e+08 	2.094585e+04 	2.800446e+21 	1.029581e+00 	2.358560e+08 	2.294185e+08 	6.319004e+38 	4.131987e+38 	1.792016e+09 	
1.201271e+06 	8.948480e+08 	2.072006e+04 	2.768225e+21 	1.040785e+00 	2.355538e+08 	2.266549e+08 	6.318977e+38 	4.131984e+38 	1.775226e+09 	
1.201279e+06 	8.925566e+08 	2.049671e+04 	2.736388e+21 	1.052111e+00 	2.352520e+08 	2.239247e+08 	6.318950e+38 	4.131980e+38 	1.758590e+09 	
1.201287e+06 	8.902717e+08 	2.027577e+04 	2.704928e+21 	1.063560e+00 	2.349507e+08 	2.212275e+08 	6.318923e+38 	4.131977e+38 	1.742108e+09 	
1.201295e+06 	8.879934e+08 	2.005721e+04 	2.673843e+21 	1.075134e+00 	2.346499e+08 	2.185629e+08 	6.318896e+38 	4.131973e+38 	1.725777e+09 	
