r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	
1.200277e+06 	1.195612e+09 	7.655460e+04 	1.085147e+22 	1.780718e-01 	2.722768e+08 	1.535922e+09 	6.004838e+38 	3.924847e+38 	5.545957e+09 	
1.200286e+06 	1.192322e+09 	7.570346e+04 	1.071593e+22 	1.800709e-01 	2.719019e+08 	1.516720e+09 	6.004811e+38 	3.924845e+38 	5.493400e+09 	
1.200295e+06 	1.189043e+09 	7.486177e+04 	1.058213e+22 	1.820923e-01 	2.715277e+08 	1.497760e+09 	6.004784e+38 	3.924843e+38 	5.441332e+09 	
1.200304e+06 	1.185772e+09 	7.402945e+04 	1.045004e+22 	1.841365e-01 	2.711541e+08 	1.479037e+09 	6.004757e+38 	3.924840e+38 	5.389751e+09 	
1.200313e+06 	1.182512e+09 	7.320638e+04 	1.031962e+22 	1.862037e-01 	2.707810e+08 	1.460550e+09 	6.004731e+38 	3.924838e+38 	5.338650e+09 	
1.200322e+06 	1.179261e+09 	7.239246e+04 	1.019088e+22 	1.882940e-01 	2.704085e+08 	1.442294e+09 	6.004704e+38 	3.924836e+38 	5.288026e+09 	
1.200331e+06 	1.176019e+09 	7.158758e+04 	1.006377e+22 	1.904079e-01 	2.700366e+08 	1.424267e+09 	6.004677e+38 	3.924834e+38 	5.237874e+09 	
1.200339e+06 	1.172787e+09 	7.079166e+04 	9.938284e+21 	1.925454e-01 	2.696653e+08 	1.406466e+09 	6.004650e+38 	3.924832e+38 	5.188191e+09 	
1.200348e+06 	1.169564e+09 	7.000459e+04 	9.814398e+21 	1.947070e-01 	2.692945e+08 	1.388888e+09 	6.004624e+38 	3.924830e+38 	5.138971e+09 	
1.200357e+06 	1.166351e+09 	6.922627e+04 	9.692091e+21 	1.968928e-01 	2.689243e+08 	1.371530e+09 	6.004597e+38 	3.924828e+38 	5.090210e+09 	
1.200366e+06 	1.163147e+09 	6.845660e+04 	9.571343e+21 	1.991032e-01 	2.685547e+08 	1.354391e+09 	6.004571e+38 	3.924826e+38 	5.041904e+09 	
1.200375e+06 	1.159953e+09 	6.769549e+04 	9.452134e+21 	2.013384e-01 	2.681857e+08 	1.337466e+09 	6.004544e+38 	3.924824e+38 	4.994049e+09 	
1.200384e+06 	1.156768e+09 	6.694284e+04 	9.334442e+21 	2.035987e-01 	2.678173e+08 	1.320753e+09 	6.004518e+38 	3.924822e+38 	4.946641e+09 	
1.200392e+06 	1.153592e+09 	6.619855e+04 	9.218249e+21 	2.058844e-01 	2.674494e+08 	1.304250e+09 	6.004491e+38 	3.924820e+38 	4.899676e+09 	
1.200401e+06 	1.150426e+09 	6.546255e+04 	9.103534e+21 	2.081957e-01 	2.670821e+08 	1.287954e+09 	6.004465e+38 	3.924818e+38 	4.853150e+09 	
1.200410e+06 	1.147269e+09 	6.473472e+04 	8.990278e+21 	2.105330e-01 	2.667154e+08 	1.271862e+09 	6.004438e+38 	3.924816e+38 	4.807058e+09 	
1.200419e+06 	1.144121e+09 	6.401499e+04 	8.878463e+21 	2.128966e-01 	2.663492e+08 	1.255972e+09 	6.004412e+38 	3.924814e+38 	4.761397e+09 	
1.200427e+06 	1.140982e+09 	6.330326e+04 	8.768070e+21 	2.152866e-01 	2.659836e+08 	1.240280e+09 	6.004386e+38 	3.924812e+38 	4.716162e+09 	
1.200436e+06 	1.137853e+09 	6.259945e+04 	8.659082e+21 	2.177036e-01 	2.656186e+08 	1.224786e+09 	6.004359e+38 	3.924810e+38 	4.671350e+09 	
1.200445e+06 	1.134732e+09 	6.190346e+04 	8.551481e+21 	2.201476e-01 	2.652541e+08 	1.209486e+09 	6.004333e+38 	3.924808e+38 	4.626957e+09 	
1.200454e+06 	1.131621e+09 	6.121520e+04 	8.445246e+21 	2.226191e-01 	2.648903e+08 	1.194377e+09 	6.004307e+38 	3.924806e+38 	4.582979e+09 	
1.200462e+06 	1.128519e+09 	6.053460e+04 	8.340362e+21 	2.251184e-01 	2.645270e+08 	1.179458e+09 	6.004281e+38 	3.924804e+38 	4.539412e+09 	
1.200471e+06 	1.125426e+09 	5.986157e+04 	8.236810e+21 	2.276457e-01 	2.641642e+08 	1.164726e+09 	6.004255e+38 	3.924802e+38 	4.496253e+09 	
1.200480e+06 	1.122342e+09 	5.919602e+04 	8.134572e+21 	2.302014e-01 	2.638020e+08 	1.150178e+09 	6.004229e+38 	3.924799e+38 	4.453497e+09 	
1.200488e+06 	1.119268e+09 	5.853787e+04 	8.033632e+21 	2.327858e-01 	2.634404e+08 	1.135813e+09 	6.004203e+38 	3.924797e+38 	4.411141e+09 	
1.200497e+06 	1.116202e+09 	5.788703e+04 	7.933972e+21 	2.353992e-01 	2.630794e+08 	1.121627e+09 	6.004177e+38 	3.924795e+38 	4.369181e+09 	
1.200505e+06 	1.113145e+09 	5.724344e+04 	7.835578e+21 	2.380420e-01 	2.627189e+08 	1.107619e+09 	6.004151e+38 	3.924793e+38 	4.327615e+09 	
1.200514e+06 	1.110097e+09 	5.660699e+04 	7.738432e+21 	2.407144e-01 	2.623589e+08 	1.093787e+09 	6.004125e+38 	3.924791e+38 	4.286437e+09 	
1.200523e+06 	1.107058e+09 	5.597763e+04 	7.642521e+21 	2.434169e-01 	2.619996e+08 	1.080128e+09 	6.004099e+38 	3.924789e+38 	4.245644e+09 	
1.200531e+06 	1.104028e+09 	5.535526e+04 	7.547825e+21 	2.461497e-01 	2.616408e+08 	1.066640e+09 	6.004073e+38 	3.924787e+38 	4.205233e+09 	
1.200540e+06 	1.101007e+09 	5.473981e+04 	7.454330e+21 	2.489131e-01 	2.612825e+08 	1.053322e+09 	6.004047e+38 	3.924785e+38 	4.165201e+09 	
1.200548e+06 	1.097994e+09 	5.413120e+04 	7.362020e+21 	2.517077e-01 	2.609249e+08 	1.040169e+09 	6.004022e+38 	3.924783e+38 	4.125543e+09 	
1.200557e+06 	1.094991e+09 	5.352936e+04 	7.270878e+21 	2.545336e-01 	2.605677e+08 	1.027182e+09 	6.003996e+38 	3.924781e+38 	4.086257e+09 	
1.200565e+06 	1.091996e+09 	5.293422e+04 	7.180891e+21 	2.573912e-01 	2.602112e+08 	1.014357e+09 	6.003970e+38 	3.924779e+38 	4.047339e+09 	
1.200574e+06 	1.089010e+09 	5.234568e+04 	7.092044e+21 	2.602809e-01 	2.598551e+08 	1.001693e+09 	6.003945e+38 	3.924777e+38 	4.008785e+09 	
1.200582e+06 	1.086032e+09 	5.176370e+04 	7.004321e+21 	2.632031e-01 	2.594997e+08 	9.891877e+08 	6.003919e+38 	3.924775e+38 	3.970593e+09 	
1.200591e+06 	1.083064e+09 	5.118818e+04 	6.917710e+21 	2.661580e-01 	2.591448e+08 	9.768388e+08 	6.003893e+38 	3.924773e+38 	3.932759e+09 	
1.200599e+06 	1.080104e+09 	5.061906e+04 	6.832196e+21 	2.691462e-01 	2.587904e+08 	9.646445e+08 	6.003868e+38 	3.924771e+38 	3.895279e+09 	
1.200608e+06 	1.077153e+09 	5.005627e+04 	6.747764e+21 	2.721679e-01 	2.584366e+08 	9.526030e+08 	6.003842e+38 	3.924769e+38 	3.858150e+09 	
1.200616e+06 	1.074210e+09 	4.949974e+04 	6.664399e+21 	2.752236e-01 	2.580834e+08 	9.407121e+08 	6.003817e+38 	3.924767e+38 	3.821370e+09 	
1.200625e+06 	1.071276e+09 	4.894939e+04 	6.582089e+21 	2.783135e-01 	2.577307e+08 	9.289702e+08 	6.003791e+38 	3.924765e+38 	3.784934e+09 	
1.200633e+06 	1.068351e+09 	4.840516e+04 	6.500818e+21 	2.814382e-01 	2.573786e+08 	9.173752e+08 	6.003766e+38 	3.924763e+38 	3.748840e+09 	
1.200642e+06 	1.065434e+09 	4.786699e+04 	6.420575e+21 	2.845979e-01 	2.570270e+08 	9.059254e+08 	6.003741e+38 	3.924761e+38 	3.713085e+09 	
1.200650e+06 	1.062526e+09 	4.733479e+04 	6.341345e+21 	2.877931e-01 	2.566759e+08 	8.946189e+08 	6.003715e+38 	3.924759e+38 	3.677666e+09 	
1.200658e+06 	1.059626e+09 	4.680852e+04 	6.263116e+21 	2.910243e-01 	2.563254e+08 	8.834540e+08 	6.003690e+38 	3.924757e+38 	3.642578e+09 	
1.200667e+06 	1.056734e+09 	4.628809e+04 	6.185876e+21 	2.942916e-01 	2.559755e+08 	8.724288e+08 	6.003665e+38 	3.924755e+38 	3.607820e+09 	
1.200675e+06 	1.053852e+09 	4.577345e+04 	6.109612e+21 	2.975957e-01 	2.556261e+08 	8.615417e+08 	6.003640e+38 	3.924753e+38 	3.573388e+09 	
1.200683e+06 	1.050977e+09 	4.526454e+04 	6.034312e+21 	3.009369e-01 	2.552772e+08 	8.507908e+08 	6.003614e+38 	3.924751e+38 	3.539279e+09 	
1.200692e+06 	1.048111e+09 	4.476128e+04 	5.959961e+21 	3.043156e-01 	2.549289e+08 	8.401744e+08 	6.003589e+38 	3.924749e+38 	3.505490e+09 	
1.200700e+06 	1.045254e+09 	4.426361e+04 	5.886548e+21 	3.077323e-01 	2.545812e+08 	8.296909e+08 	6.003564e+38 	3.924747e+38 	3.472019e+09 	
1.200708e+06 	1.042404e+09 	4.377148e+04 	5.814060e+21 	3.111873e-01 	2.542340e+08 	8.193386e+08 	6.003539e+38 	3.924745e+38 	3.438862e+09 	
1.200717e+06 	1.039563e+09 	4.328483e+04 	5.742487e+21 	3.146811e-01 	2.538873e+08 	8.091159e+08 	6.003514e+38 	3.924743e+38 	3.406017e+09 	
1.200725e+06 	1.036731e+09 	4.280358e+04 	5.671816e+21 	3.182141e-01 	2.535411e+08 	7.990210e+08 	6.003489e+38 	3.924741e+38 	3.373480e+09 	
1.200733e+06 	1.033906e+09 	4.232768e+04 	5.602036e+21 	3.217868e-01 	2.531955e+08 	7.890525e+08 	6.003464e+38 	3.924738e+38 	3.341248e+09 	
1.200741e+06 	1.031090e+09 	4.185707e+04 	5.533136e+21 	3.253997e-01 	2.528505e+08 	7.792087e+08 	6.003439e+38 	3.924736e+38 	3.309320e+09 	
1.200750e+06 	1.028282e+09 	4.139170e+04 	5.465104e+21 	3.290531e-01 	2.525060e+08 	7.694881e+08 	6.003414e+38 	3.924734e+38 	3.277692e+09 	
1.200758e+06 	1.025483e+09 	4.093150e+04 	5.397929e+21 	3.327475e-01 	2.521620e+08 	7.598891e+08 	6.003389e+38 	3.924732e+38 	3.246361e+09 	
1.200766e+06 	1.022691e+09 	4.047642e+04 	5.331599e+21 	3.364834e-01 	2.518186e+08 	7.504102e+08 	6.003364e+38 	3.924730e+38 	3.215324e+09 	
1.200774e+06 	1.019908e+09 	4.002639e+04 	5.266105e+21 	3.402613e-01 	2.514757e+08 	7.410499e+08 	6.003340e+38 	3.924728e+38 	3.184579e+09 	
1.200782e+06 	1.017133e+09 	3.958137e+04 	5.201434e+21 	3.440816e-01 	2.511333e+08 	7.318066e+08 	6.003315e+38 	3.924726e+38 	3.154124e+09 	
1.200791e+06 	1.014366e+09 	3.914130e+04 	5.137577e+21 	3.479448e-01 	2.507915e+08 	7.226790e+08 	6.003290e+38 	3.924724e+38 	3.123955e+09 	
1.200799e+06 	1.011607e+09 	3.870612e+04 	5.074523e+21 	3.518514e-01 	2.504502e+08 	7.136656e+08 	6.003265e+38 	3.924722e+38 	3.094070e+09 	
1.200807e+06 	1.008856e+09 	3.827578e+04 	5.012262e+21 	3.558019e-01 	2.501094e+08 	7.047649e+08 	6.003241e+38 	3.924720e+38 	3.064466e+09 	
1.200815e+06 	1.006113e+09 	3.785022e+04 	4.950785e+21 	3.597967e-01 	2.497692e+08 	6.959755e+08 	6.003216e+38 	3.924718e+38 	3.035140e+09 	
1.200823e+06 	1.003378e+09 	3.742940e+04 	4.890081e+21 	3.638363e-01 	2.494295e+08 	6.872961e+08 	6.003191e+38 	3.924716e+38 	3.006091e+09 	
1.200831e+06 	1.000652e+09 	3.701325e+04 	4.830139e+21 	3.679214e-01 	2.490903e+08 	6.787252e+08 	6.003167e+38 	3.924714e+38 	2.977315e+09 	
1.200839e+06 	9.979328e+08 	3.660173e+04 	4.770950e+21 	3.720523e-01 	2.487517e+08 	6.702615e+08 	6.003142e+38 	3.924712e+38 	2.948809e+09 	
1.200848e+06 	9.952219e+08 	3.619479e+04 	4.712505e+21 	3.762296e-01 	2.484136e+08 	6.619037e+08 	6.003118e+38 	3.924710e+38 	2.920573e+09 	
1.200856e+06 	9.925188e+08 	3.579237e+04 	4.654792e+21 	3.804538e-01 	2.480760e+08 	6.536503e+08 	6.003093e+38 	3.924708e+38 	2.892602e+09 	
1.200864e+06 	9.898237e+08 	3.539442e+04 	4.597804e+21 	3.847254e-01 	2.477390e+08 	6.455002e+08 	6.003069e+38 	3.924706e+38 	2.864895e+09 	
1.200872e+06 	9.871364e+08 	3.500090e+04 	4.541532e+21 	3.890451e-01 	2.474025e+08 	6.374519e+08 	6.003044e+38 	3.924704e+38 	2.837449e+09 	
1.200880e+06 	9.844571e+08 	3.461176e+04 	4.485965e+21 	3.934132e-01 	2.470665e+08 	6.295043e+08 	6.003020e+38 	3.924702e+38 	2.810261e+09 	
1.200888e+06 	9.817856e+08 	3.422694e+04 	4.431096e+21 	3.978304e-01 	2.467310e+08 	6.216561e+08 	6.002995e+38 	3.924700e+38 	2.783329e+09 	
1.200896e+06 	9.791220e+08 	3.384640e+04 	4.376916e+21 	4.022971e-01 	2.463961e+08 	6.139060e+08 	6.002971e+38 	3.924698e+38 	2.756651e+09 	
1.200904e+06 	9.764661e+08 	3.347009e+04 	4.323415e+21 	4.068141e-01 	2.460617e+08 	6.062528e+08 	6.002947e+38 	3.924696e+38 	2.730225e+09 	
1.200912e+06 	9.738180e+08 	3.309796e+04 	4.270584e+21 	4.113818e-01 	2.457278e+08 	5.986953e+08 	6.002923e+38 	3.924694e+38 	2.704048e+09 	
1.200920e+06 	9.711776e+08 	3.272997e+04 	4.218415e+21 	4.160007e-01 	2.453945e+08 	5.912322e+08 	6.002898e+38 	3.924692e+38 	2.678118e+09 	
1.200928e+06 	9.685448e+08 	3.236608e+04 	4.166899e+21 	4.206715e-01 	2.450616e+08 	5.838624e+08 	6.002874e+38 	3.924690e+38 	2.652432e+09 	
1.200936e+06 	9.659198e+08 	3.200622e+04 	4.116028e+21 	4.253948e-01 	2.447293e+08 	5.765848e+08 	6.002850e+38 	3.924688e+38 	2.626989e+09 	
1.200944e+06 	9.633024e+08 	3.165037e+04 	4.065794e+21 	4.301712e-01 	2.443975e+08 	5.693981e+08 	6.002826e+38 	3.924686e+38 	2.601785e+09 	
1.200952e+06 	9.606928e+08 	3.129848e+04 	4.016189e+21 	4.350011e-01 	2.440662e+08 	5.623012e+08 	6.002802e+38 	3.924684e+38 	2.576820e+09 	
1.200960e+06 	9.580908e+08 	3.095050e+04 	3.967206e+21 	4.398853e-01 	2.437355e+08 	5.552931e+08 	6.002778e+38 	3.924682e+38 	2.552089e+09 	
1.200968e+06 	9.554964e+08 	3.060639e+04 	3.918835e+21 	4.448244e-01 	2.434053e+08 	5.483725e+08 	6.002754e+38 	3.924680e+38 	2.527593e+09 	
1.200976e+06 	9.529095e+08 	3.026610e+04 	3.871069e+21 	4.498189e-01 	2.430756e+08 	5.415385e+08 	6.002729e+38 	3.924678e+38 	2.503327e+09 	
1.200984e+06 	9.503303e+08 	2.992959e+04 	3.823900e+21 	4.548695e-01 	2.427464e+08 	5.347898e+08 	6.002705e+38 	3.924676e+38 	2.479291e+09 	
1.200991e+06 	9.477585e+08 	2.959683e+04 	3.777321e+21 	4.599768e-01 	2.424177e+08 	5.281255e+08 	6.002682e+38 	3.924674e+38 	2.455482e+09 	
1.200999e+06 	9.451942e+08 	2.926777e+04 	3.731323e+21 	4.651415e-01 	2.420895e+08 	5.215444e+08 	6.002658e+38 	3.924672e+38 	2.431897e+09 	
1.201007e+06 	9.426374e+08 	2.894237e+04 	3.685900e+21 	4.703642e-01 	2.417619e+08 	5.150456e+08 	6.002634e+38 	3.924670e+38 	2.408535e+09 	
1.201015e+06 	9.400881e+08 	2.862058e+04 	3.641045e+21 	4.756455e-01 	2.414347e+08 	5.086280e+08 	6.002610e+38 	3.924668e+38 	2.385395e+09 	
1.201023e+06 	9.375462e+08 	2.830237e+04 	3.596750e+21 	4.809862e-01 	2.411081e+08 	5.022905e+08 	6.002586e+38 	3.924666e+38 	2.362472e+09 	
1.201031e+06 	9.350119e+08 	2.798770e+04 	3.553008e+21 	4.863868e-01 	2.407820e+08 	4.960323e+08 	6.002562e+38 	3.924664e+38 	2.339766e+09 	
1.201039e+06 	9.324850e+08 	2.767653e+04 	3.509813e+21 	4.918481e-01 	2.404564e+08 	4.898523e+08 	6.002538e+38 	3.924662e+38 	2.317275e+09 	
1.201046e+06 	9.299654e+08 	2.736882e+04 	3.467156e+21 	4.973706e-01 	2.401313e+08 	4.837494e+08 	6.002515e+38 	3.924660e+38 	2.294996e+09 	
1.201054e+06 	9.274532e+08 	2.706453e+04 	3.425031e+21 	5.029553e-01 	2.398068e+08 	4.777228e+08 	6.002491e+38 	3.924658e+38 	2.272928e+09 	
1.201062e+06 	9.249483e+08 	2.676362e+04 	3.383432e+21 	5.086026e-01 	2.394827e+08 	4.717715e+08 	6.002467e+38 	3.924656e+38 	2.251069e+09 	
1.201070e+06 	9.224507e+08 	2.646606e+04 	3.342351e+21 	5.143133e-01 	2.391592e+08 	4.658945e+08 	6.002443e+38 	3.924654e+38 	2.229417e+09 	
1.201078e+06 	9.199603e+08 	2.617180e+04 	3.301782e+21 	5.200882e-01 	2.388361e+08 	4.600910e+08 	6.002420e+38 	3.924652e+38 	2.207969e+09 	
1.201085e+06 	9.174773e+08 	2.588082e+04 	3.261718e+21 	5.259280e-01 	2.385136e+08 	4.543599e+08 	6.002396e+38 	3.924650e+38 	2.186724e+09 	
1.201093e+06 	9.150016e+08 	2.559307e+04 	3.222154e+21 	5.318333e-01 	2.381916e+08 	4.487004e+08 	6.002373e+38 	3.924648e+38 	2.165680e+09 	
1.201101e+06 	9.125331e+08 	2.530852e+04 	3.183083e+21 	5.378049e-01 	2.378701e+08 	4.431116e+08 	6.002349e+38 	3.924646e+38 	2.144836e+09 	
1.201109e+06 	9.100719e+08 	2.502714e+04 	3.144498e+21 	5.438436e-01 	2.375490e+08 	4.375926e+08 	6.002325e+38 	3.924644e+38 	2.124188e+09 	
1.201116e+06 	9.076178e+08 	2.474888e+04 	3.106394e+21 	5.499501e-01 	2.372285e+08 	4.321426e+08 	6.002302e+38 	3.924642e+38 	2.103736e+09 	
1.201124e+06 	9.051709e+08 	2.447372e+04 	3.068763e+21 	5.561252e-01 	2.369086e+08 	4.267605e+08 	6.002279e+38 	3.924640e+38 	2.083478e+09 	
1.201132e+06 	9.027311e+08 	2.420162e+04 	3.031601e+21 	5.623697e-01 	2.365891e+08 	4.214458e+08 	6.002255e+38 	3.924638e+38 	2.063411e+09 	
1.201139e+06 	9.002984e+08 	2.393254e+04 	2.994901e+21 	5.686842e-01 	2.362701e+08 	4.161973e+08 	6.002232e+38 	3.924636e+38 	2.043535e+09 	
1.201147e+06 	8.978728e+08 	2.366646e+04 	2.958656e+21 	5.750697e-01 	2.359516e+08 	4.110144e+08 	6.002208e+38 	3.924634e+38 	2.023847e+09 	
1.201155e+06 	8.954543e+08 	2.340333e+04 	2.922863e+21 	5.815269e-01 	2.356336e+08 	4.058963e+08 	6.002185e+38 	3.924632e+38 	2.004345e+09 	
1.201162e+06 	8.930430e+08 	2.314313e+04 	2.887515e+21 	5.880566e-01 	2.353161e+08 	4.008420e+08 	6.002162e+38 	3.924630e+38 	1.985028e+09 	
1.201170e+06 	8.906387e+08 	2.288582e+04 	2.852606e+21 	5.946596e-01 	2.349991e+08 	3.958509e+08 	6.002138e+38 	3.924628e+38 	1.965895e+09 	
1.201178e+06 	8.882415e+08 	2.263137e+04 	2.818131e+21 	6.013368e-01 	2.346826e+08 	3.909220e+08 	6.002115e+38 	3.924626e+38 	1.946942e+09 	
1.201185e+06 	8.858512e+08 	2.237975e+04 	2.784084e+21 	6.080890e-01 	2.343667e+08 	3.860547e+08 	6.002092e+38 	3.924624e+38 	1.928169e+09 	
1.201193e+06 	8.834679e+08 	2.213093e+04 	2.750459e+21 	6.149170e-01 	2.340512e+08 	3.812482e+08 	6.002068e+38 	3.924622e+38 	1.909575e+09 	
1.201201e+06 	8.810915e+08 	2.188487e+04 	2.717251e+21 	6.218217e-01 	2.337362e+08 	3.765017e+08 	6.002045e+38 	3.924620e+38 	1.891156e+09 	
1.201208e+06 	8.787221e+08 	2.164155e+04 	2.684456e+21 	6.288039e-01 	2.334217e+08 	3.718144e+08 	6.002022e+38 	3.924618e+38 	1.872912e+09 	
1.201216e+06 	8.763595e+08 	2.140094e+04 	2.652066e+21 	6.358646e-01 	2.331077e+08 	3.671856e+08 	6.001999e+38 	3.924616e+38 	1.854842e+09 	
1.201223e+06 	8.740039e+08 	2.116300e+04 	2.620079e+21 	6.430045e-01 	2.327942e+08 	3.626146e+08 	6.001976e+38 	3.924614e+38 	1.836943e+09 	
1.201231e+06 	8.716553e+08 	2.092771e+04 	2.588489e+21 	6.502246e-01 	2.324812e+08 	3.581007e+08 	6.001953e+38 	3.924612e+38 	1.819213e+09 	
1.201239e+06 	8.693135e+08 	2.069503e+04 	2.557291e+21 	6.575258e-01 	2.321687e+08 	3.536432e+08 	6.001930e+38 	3.924610e+38 	1.801652e+09 	
1.201246e+06 	8.669786e+08 	2.046494e+04 	2.526478e+21 	6.649090e-01 	2.318567e+08 	3.492412e+08 	6.001906e+38 	3.924608e+38 	1.784257e+09 	
1.201254e+06 	8.646505e+08 	2.023740e+04 	2.496048e+21 	6.723752e-01 	2.315452e+08 	3.448942e+08 	6.001883e+38 	3.924606e+38 	1.767028e+09 	
1.201261e+06 	8.623291e+08 	2.001240e+04 	2.465994e+21 	6.799251e-01 	2.312342e+08 	3.406015e+08 	6.001860e+38 	3.924604e+38 	1.749962e+09 	
