r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.20000009e+06 	 4.378370e+02 	 3.135833e+08 	 9.851015e+02 	 1.585897e+09 	 1.604931e+22 	 7.161574e+05 	 1.705668e+39 	 1.114712e+39 	 4.800283e+22 	 5.978760e+07
1.20054604e+06 	 4.411767e+02 	 3.133049e+08 	 9.766376e+02 	 1.583082e+09 	 1.593537e+22 	 7.101051e+05 	 1.703583e+39 	 1.113618e+39 	 4.766249e+22 	 5.936858e+07
1.20109400e+06 	 4.445405e+02 	 3.130264e+08 	 9.682464e+02 	 1.580269e+09 	 1.582210e+22 	 7.041056e+05 	 1.701498e+39 	 1.112524e+39 	 4.732418e+22 	 5.895264e+07
1.20164398e+06 	 4.479284e+02 	 3.127479e+08 	 9.599273e+02 	 1.577458e+09 	 1.570952e+22 	 6.981583e+05 	 1.699413e+39 	 1.111430e+39 	 4.698790e+22 	 5.853974e+07
1.20219596e+06 	 4.513407e+02 	 3.124693e+08 	 9.516796e+02 	 1.574649e+09 	 1.559761e+22 	 6.922629e+05 	 1.697329e+39 	 1.110336e+39 	 4.665364e+22 	 5.812987e+07
1.20274996e+06 	 4.547776e+02 	 3.121907e+08 	 9.435029e+02 	 1.571842e+09 	 1.548638e+22 	 6.864187e+05 	 1.695245e+39 	 1.109243e+39 	 4.632139e+22 	 5.772300e+07
1.20330598e+06 	 4.582391e+02 	 3.119119e+08 	 9.353964e+02 	 1.569037e+09 	 1.537582e+22 	 6.806254e+05 	 1.693161e+39 	 1.108150e+39 	 4.599114e+22 	 5.731912e+07
1.20386404e+06 	 4.617254e+02 	 3.116332e+08 	 9.273595e+02 	 1.566233e+09 	 1.526593e+22 	 6.748825e+05 	 1.691077e+39 	 1.107057e+39 	 4.566288e+22 	 5.691819e+07
1.20442413e+06 	 4.652368e+02 	 3.113543e+08 	 9.193917e+02 	 1.563432e+09 	 1.515671e+22 	 6.691895e+05 	 1.688994e+39 	 1.105965e+39 	 4.533660e+22 	 5.652019e+07
1.20498625e+06 	 4.687734e+02 	 3.110754e+08 	 9.114923e+02 	 1.560632e+09 	 1.504815e+22 	 6.635461e+05 	 1.686911e+39 	 1.104872e+39 	 4.501230e+22 	 5.612511e+07
1.20555039e+06 	 4.723353e+02 	 3.107965e+08 	 9.036609e+02 	 1.557834e+09 	 1.494025e+22 	 6.579518e+05 	 1.684828e+39 	 1.103780e+39 	 4.468997e+22 	 5.573291e+07
1.20611654e+06 	 4.759228e+02 	 3.105175e+08 	 8.958967e+02 	 1.555039e+09 	 1.483301e+22 	 6.524060e+05 	 1.682746e+39 	 1.102688e+39 	 4.436961e+22 	 5.534358e+07
1.20668470e+06 	 4.795360e+02 	 3.102384e+08 	 8.881992e+02 	 1.552245e+09 	 1.472643e+22 	 6.469085e+05 	 1.680664e+39 	 1.101597e+39 	 4.405121e+22 	 5.495709e+07
1.20725488e+06 	 4.831751e+02 	 3.099593e+08 	 8.805678e+02 	 1.549453e+09 	 1.462050e+22 	 6.414586e+05 	 1.678582e+39 	 1.100506e+39 	 4.373475e+22 	 5.457342e+07
1.20782712e+06 	 4.868402e+02 	 3.096802e+08 	 8.730021e+02 	 1.546664e+09 	 1.451522e+22 	 6.360562e+05 	 1.676501e+39 	 1.099415e+39 	 4.342023e+22 	 5.419255e+07
1.20840140e+06 	 4.905316e+02 	 3.094010e+08 	 8.655013e+02 	 1.543876e+09 	 1.441059e+22 	 6.307007e+05 	 1.674420e+39 	 1.098324e+39 	 4.310764e+22 	 5.381447e+07
1.20897774e+06 	 4.942493e+02 	 3.091217e+08 	 8.580649e+02 	 1.541090e+09 	 1.430660e+22 	 6.253917e+05 	 1.672340e+39 	 1.097234e+39 	 4.279697e+22 	 5.343914e+07
1.20955613e+06 	 4.979936e+02 	 3.088424e+08 	 8.506925e+02 	 1.538307e+09 	 1.420326e+22 	 6.201287e+05 	 1.670260e+39 	 1.096144e+39 	 4.248821e+22 	 5.306655e+07
