r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	
1.200000e+06 	1.579559e+09 	3.577045e+03 	1.604931e+22 	8.536290e+01 	3.129560e+08 	3.666059e+06 	1.630074e+39 	1.065309e+39 	2.176599e+08 	
1.200099e+06 	1.577849e+09 	3.544588e+03 	1.597789e+22 	8.612844e+01 	3.127866e+08 	3.631505e+06 	1.629428e+39 	1.064933e+39 	2.158527e+08 	
1.200199e+06 	1.576140e+09 	3.512425e+03 	1.590676e+22 	8.690076e+01 	3.126171e+08 	3.597279e+06 	1.628779e+39 	1.064556e+39 	2.140607e+08 	
1.200299e+06 	1.574431e+09 	3.480555e+03 	1.583591e+22 	8.767993e+01 	3.124477e+08 	3.563378e+06 	1.628128e+39 	1.064178e+39 	2.122837e+08 	
1.200399e+06 	1.572724e+09 	3.448973e+03 	1.576534e+22 	8.846599e+01 	3.122782e+08 	3.529799e+06 	1.627474e+39 	1.063797e+39 	2.105216e+08 	
1.200501e+06 	1.571017e+09 	3.417679e+03 	1.569505e+22 	8.925901e+01 	3.121087e+08 	3.496538e+06 	1.626817e+39 	1.063415e+39 	2.087743e+08 	
1.200602e+06 	1.569310e+09 	3.386668e+03 	1.562504e+22 	9.005905e+01 	3.119392e+08 	3.463593e+06 	1.626157e+39 	1.063032e+39 	2.070417e+08 	
1.200705e+06 	1.567605e+09 	3.355938e+03 	1.555531e+22 	9.086617e+01 	3.117696e+08 	3.430960e+06 	1.625494e+39 	1.062646e+39 	2.053235e+08 	
1.200807e+06 	1.565900e+09 	3.325487e+03 	1.548586e+22 	9.168044e+01 	3.116000e+08 	3.398637e+06 	1.624828e+39 	1.062259e+39 	2.036198e+08 	
1.200911e+06 	1.564196e+09 	3.295313e+03 	1.541668e+22 	9.250190e+01 	3.114304e+08 	3.366621e+06 	1.624159e+39 	1.061870e+39 	2.019304e+08 	
1.201014e+06 	1.562492e+09 	3.265412e+03 	1.534778e+22 	9.333064e+01 	3.112608e+08 	3.334908e+06 	1.623488e+39 	1.061480e+39 	2.002551e+08 	
1.201119e+06 	1.560790e+09 	3.235783e+03 	1.527915e+22 	9.416670e+01 	3.110911e+08 	3.303496e+06 	1.622813e+39 	1.061088e+39 	1.985939e+08 	
1.201224e+06 	1.559087e+09 	3.206423e+03 	1.521078e+22 	9.501016e+01 	3.109214e+08 	3.272382e+06 	1.622136e+39 	1.060694e+39 	1.969467e+08 	
1.201329e+06 	1.557386e+09 	3.177329e+03 	1.514269e+22 	9.586107e+01 	3.107517e+08 	3.241563e+06 	1.621455e+39 	1.060298e+39 	1.953132e+08 	
1.201436e+06 	1.555684e+09 	3.148499e+03 	1.507486e+22 	9.671950e+01 	3.105820e+08 	3.211037e+06 	1.620772e+39 	1.059901e+39 	1.936935e+08 	
1.201542e+06 	1.553984e+09 	3.119930e+03 	1.500729e+22 	9.758552e+01 	3.104121e+08 	3.180799e+06 	1.620086e+39 	1.059502e+39 	1.920874e+08 	
1.201649e+06 	1.552284e+09 	3.091621e+03 	1.493998e+22 	9.845918e+01 	3.102423e+08 	3.150849e+06 	1.619397e+39 	1.059101e+39 	1.904947e+08 	
1.201757e+06 	1.550584e+09 	3.063569e+03 	1.487294e+22 	9.934056e+01 	3.100724e+08 	3.121183e+06 	1.618705e+39 	1.058699e+39 	1.889155e+08 	
1.201866e+06 	1.548885e+09 	3.035771e+03 	1.480615e+22 	1.002297e+02 	3.099025e+08 	3.091798e+06 	1.618010e+39 	1.058295e+39 	1.873494e+08 	
1.201975e+06 	1.547186e+09 	3.008225e+03 	1.473962e+22 	1.011267e+02 	3.097325e+08 	3.062691e+06 	1.617311e+39 	1.057889e+39 	1.857966e+08 	
1.202084e+06 	1.545488e+09 	2.980930e+03 	1.467335e+22 	1.020317e+02 	3.095625e+08 	3.033861e+06 	1.616610e+39 	1.057481e+39 	1.842567e+08 	
1.202194e+06 	1.543791e+09 	2.953882e+03 	1.460733e+22 	1.029446e+02 	3.093924e+08 	3.005303e+06 	1.615906e+39 	1.057072e+39 	1.827298e+08 	
1.202305e+06 	1.542093e+09 	2.927079e+03 	1.454157e+22 	1.038656e+02 	3.092223e+08 	2.977017e+06 	1.615199e+39 	1.056661e+39 	1.812157e+08 	
1.202417e+06 	1.540397e+09 	2.900520e+03 	1.447605e+22 	1.047946e+02 	3.090521e+08 	2.948998e+06 	1.614489e+39 	1.056248e+39 	1.797143e+08 	
1.202528e+06 	1.538700e+09 	2.874201e+03 	1.441079e+22 	1.057319e+02 	3.088819e+08 	2.921246e+06 	1.613776e+39 	1.055833e+39 	1.782255e+08 	
1.202641e+06 	1.537004e+09 	2.848122e+03 	1.434577e+22 	1.066775e+02 	3.087116e+08 	2.893756e+06 	1.613060e+39 	1.055417e+39 	1.767492e+08 	
1.202754e+06 	1.535308e+09 	2.822279e+03 	1.428100e+22 	1.076314e+02 	3.085412e+08 	2.866526e+06 	1.612341e+39 	1.054999e+39 	1.752853e+08 	
1.202868e+06 	1.533613e+09 	2.796670e+03 	1.421647e+22 	1.085936e+02 	3.083708e+08 	2.839555e+06 	1.611619e+39 	1.054579e+39 	1.738338e+08 	
1.202983e+06 	1.531917e+09 	2.771294e+03 	1.415219e+22 	1.095644e+02 	3.082003e+08 	2.812840e+06 	1.610894e+39 	1.054158e+39 	1.723944e+08 	
1.203098e+06 	1.530222e+09 	2.746149e+03 	1.408815e+22 	1.105437e+02 	3.080298e+08 	2.786377e+06 	1.610166e+39 	1.053735e+39 	1.709671e+08 	
1.203213e+06 	1.528528e+09 	2.721231e+03 	1.402435e+22 	1.115316e+02 	3.078592e+08 	2.760165e+06 	1.609435e+39 	1.053310e+39 	1.695518e+08 	
1.203330e+06 	1.526834e+09 	2.696539e+03 	1.396079e+22 	1.125283e+02 	3.076885e+08 	2.734202e+06 	1.608701e+39 	1.052883e+39 	1.681483e+08 	
1.203447e+06 	1.525140e+09 	2.672072e+03 	1.389747e+22 	1.135337e+02 	3.075178e+08 	2.708485e+06 	1.607963e+39 	1.052454e+39 	1.667567e+08 	
1.203564e+06 	1.523446e+09 	2.647826e+03 	1.383438e+22 	1.145479e+02 	3.073470e+08 	2.683011e+06 	1.607223e+39 	1.052024e+39 	1.653767e+08 	
1.203683e+06 	1.521752e+09 	2.623801e+03 	1.377153e+22 	1.155711e+02 	3.071761e+08 	2.657779e+06 	1.606480e+39 	1.051592e+39 	1.640084e+08 	
1.203802e+06 	1.520059e+09 	2.599993e+03 	1.370892e+22 	1.166033e+02 	3.070051e+08 	2.632785e+06 	1.605733e+39 	1.051158e+39 	1.626515e+08 	
1.203921e+06 	1.518366e+09 	2.576402e+03 	1.364653e+22 	1.176445e+02 	3.068341e+08 	2.608029e+06 	1.604984e+39 	1.050723e+39 	1.613060e+08 	
1.204041e+06 	1.516672e+09 	2.553024e+03 	1.358437e+22 	1.186949e+02 	3.066630e+08 	2.583506e+06 	1.604231e+39 	1.050285e+39 	1.599719e+08 	
1.204162e+06 	1.514979e+09 	2.529859e+03 	1.352245e+22 	1.197545e+02 	3.064918e+08 	2.559217e+06 	1.603475e+39 	1.049846e+39 	1.586489e+08 	
1.204284e+06 	1.513286e+09 	2.506904e+03 	1.346075e+22 	1.208235e+02 	3.063205e+08 	2.535157e+06 	1.602716e+39 	1.049405e+39 	1.573371e+08 	
1.204406e+06 	1.511594e+09 	2.484157e+03 	1.339927e+22 	1.219018e+02 	3.061491e+08 	2.511325e+06 	1.601955e+39 	1.048963e+39 	1.560363e+08 	
1.204529e+06 	1.509901e+09 	2.461617e+03 	1.333803e+22 	1.229896e+02 	3.059777e+08 	2.487719e+06 	1.601190e+39 	1.048518e+39 	1.547464e+08 	
1.204653e+06 	1.508209e+09 	2.439281e+03 	1.327701e+22 	1.240869e+02 	3.058061e+08 	2.464336e+06 	1.600422e+39 	1.048072e+39 	1.534674e+08 	
1.204777e+06 	1.506516e+09 	2.417148e+03 	1.321621e+22 	1.251939e+02 	3.056345e+08 	2.441175e+06 	1.599650e+39 	1.047624e+39 	1.521991e+08 	
1.204902e+06 	1.504824e+09 	2.395215e+03 	1.315564e+22 	1.263106e+02 	3.054628e+08 	2.418233e+06 	1.598876e+39 	1.047174e+39 	1.509415e+08 	
1.205028e+06 	1.503131e+09 	2.373482e+03 	1.309528e+22 	1.274371e+02 	3.052909e+08 	2.395508e+06 	1.598099e+39 	1.046722e+39 	1.496944e+08 	
