r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	
1.200000e+06 	1.459827e+09 	5.069383e+04 	1.604931e+22 	2.397942e+00 	3.008612e+08 	1.256846e+08 	1.018656e+39 	6.657265e+38 	3.244586e+09 	
1.200015e+06 	1.456861e+09 	5.018139e+04 	1.590075e+22 	2.422361e+00 	3.005554e+08 	1.242891e+08 	1.018640e+39 	6.657203e+38 	3.215944e+09 	
1.200029e+06 	1.453903e+09 	4.967413e+04 	1.575369e+22 	2.447029e+00 	3.002501e+08 	1.229092e+08 	1.018624e+39 	6.657141e+38 	3.187549e+09 	
1.200044e+06 	1.450954e+09 	4.917199e+04 	1.560813e+22 	2.471949e+00 	2.999455e+08 	1.215448e+08 	1.018608e+39 	6.657079e+38 	3.159400e+09 	
1.200059e+06 	1.448014e+09 	4.867493e+04 	1.546406e+22 	2.497122e+00 	2.996414e+08 	1.201957e+08 	1.018592e+39 	6.657017e+38 	3.131494e+09 	
1.200074e+06 	1.445081e+09 	4.818290e+04 	1.532145e+22 	2.522552e+00 	2.993378e+08 	1.188616e+08 	1.018575e+39 	6.656955e+38 	3.103830e+09 	
1.200089e+06 	1.442158e+09 	4.769584e+04 	1.518029e+22 	2.548240e+00 	2.990349e+08 	1.175425e+08 	1.018559e+39 	6.656892e+38 	3.076404e+09 	
1.200103e+06 	1.439242e+09 	4.721370e+04 	1.504056e+22 	2.574191e+00 	2.987325e+08 	1.162381e+08 	1.018543e+39 	6.656830e+38 	3.049216e+09 	
1.200118e+06 	1.436336e+09 	4.673643e+04 	1.490226e+22 	2.600405e+00 	2.984306e+08 	1.149483e+08 	1.018527e+39 	6.656767e+38 	3.022263e+09 	
1.200133e+06 	1.433437e+09 	4.626399e+04 	1.476536e+22 	2.626886e+00 	2.981294e+08 	1.136729e+08 	1.018510e+39 	6.656704e+38 	2.995543e+09 	
1.200148e+06 	1.430547e+09 	4.579633e+04 	1.462986e+22 	2.653638e+00 	2.978287e+08 	1.124118e+08 	1.018494e+39 	6.656641e+38 	2.969055e+09 	
1.200163e+06 	1.427665e+09 	4.533339e+04 	1.449572e+22 	2.680661e+00 	2.975286e+08 	1.111648e+08 	1.018478e+39 	6.656577e+38 	2.942795e+09 	
1.200178e+06 	1.424792e+09 	4.487514e+04 	1.436294e+22 	2.707960e+00 	2.972290e+08 	1.099318e+08 	1.018461e+39 	6.656514e+38 	2.916763e+09 	
1.200192e+06 	1.421927e+09 	4.442151e+04 	1.423151e+22 	2.735537e+00 	2.969300e+08 	1.087125e+08 	1.018445e+39 	6.656450e+38 	2.890957e+09 	
1.200207e+06 	1.419070e+09 	4.397247e+04 	1.410141e+22 	2.763394e+00 	2.966315e+08 	1.075069e+08 	1.018428e+39 	6.656386e+38 	2.865373e+09 	
1.200222e+06 	1.416221e+09 	4.352797e+04 	1.397262e+22 	2.791535e+00 	2.963336e+08 	1.063147e+08 	1.018412e+39 	6.656322e+38 	2.840012e+09 	
1.200237e+06 	1.413380e+09 	4.308797e+04 	1.384514e+22 	2.819963e+00 	2.960363e+08 	1.051359e+08 	1.018395e+39 	6.656258e+38 	2.814870e+09 	
1.200252e+06 	1.410548e+09 	4.265241e+04 	1.371894e+22 	2.848680e+00 	2.957396e+08 	1.039702e+08 	1.018379e+39 	6.656193e+38 	2.789946e+09 	
1.200266e+06 	1.407724e+09 	4.222125e+04 	1.359402e+22 	2.877690e+00 	2.954434e+08 	1.028176e+08 	1.018362e+39 	6.656129e+38 	2.765238e+09 	
1.200281e+06 	1.404908e+09 	4.179445e+04 	1.347036e+22 	2.906995e+00 	2.951477e+08 	1.016779e+08 	1.018346e+39 	6.656064e+38 	2.740744e+09 	
1.200296e+06 	1.402101e+09 	4.137197e+04 	1.334795e+22 	2.936599e+00 	2.948527e+08 	1.005508e+08 	1.018329e+39 	6.655999e+38 	2.716462e+09 	
1.200311e+06 	1.399301e+09 	4.095376e+04 	1.322677e+22 	2.966504e+00 	2.945582e+08 	9.943643e+07 	1.018313e+39 	6.655934e+38 	2.692391e+09 	
1.200326e+06 	1.396510e+09 	4.053977e+04 	1.310682e+22 	2.996714e+00 	2.942642e+08 	9.833447e+07 	1.018296e+39 	6.655869e+38 	2.668529e+09 	
1.200341e+06 	1.393726e+09 	4.012997e+04 	1.298807e+22 	3.027231e+00 	2.939708e+08 	9.724481e+07 	1.018279e+39 	6.655803e+38 	2.644874e+09 	
1.200355e+06 	1.390951e+09 	3.972432e+04 	1.287052e+22 	3.058059e+00 	2.936780e+08 	9.616733e+07 	1.018263e+39 	6.655737e+38 	2.621423e+09 	
1.200370e+06 	1.388184e+09 	3.932276e+04 	1.275414e+22 	3.089201e+00 	2.933857e+08 	9.510188e+07 	1.018246e+39 	6.655671e+38 	2.598177e+09 	
1.200385e+06 	1.385424e+09 	3.892526e+04 	1.263894e+22 	3.120660e+00 	2.930940e+08 	9.404833e+07 	1.018229e+39 	6.655605e+38 	2.575132e+09 	
1.200400e+06 	1.382673e+09 	3.853178e+04 	1.252489e+22 	3.152439e+00 	2.928028e+08 	9.300655e+07 	1.018212e+39 	6.655539e+38 	2.552287e+09 	
1.200415e+06 	1.379930e+09 	3.814228e+04 	1.241199e+22 	3.184542e+00 	2.925122e+08 	9.197641e+07 	1.018195e+39 	6.655473e+38 	2.529640e+09 	
1.200429e+06 	1.377195e+09 	3.775671e+04 	1.230023e+22 	3.216972e+00 	2.922221e+08 	9.095777e+07 	1.018178e+39 	6.655406e+38 	2.507190e+09 	
1.200444e+06 	1.374467e+09 	3.737505e+04 	1.218958e+22 	3.249733e+00 	2.919327e+08 	8.995050e+07 	1.018162e+39 	6.655339e+38 	2.484935e+09 	
1.200459e+06 	1.371748e+09 	3.699724e+04 	1.208005e+22 	3.282826e+00 	2.916437e+08 	8.895448e+07 	1.018145e+39 	6.655272e+38 	2.462874e+09 	
1.200474e+06 	1.369037e+09 	3.662325e+04 	1.197161e+22 	3.316257e+00 	2.913553e+08 	8.796957e+07 	1.018128e+39 	6.655205e+38 	2.441004e+09 	
1.200489e+06 	1.366333e+09 	3.625304e+04 	1.186425e+22 	3.350028e+00 	2.910675e+08 	8.699567e+07 	1.018111e+39 	6.655137e+38 	2.419324e+09 	
1.200504e+06 	1.363637e+09 	3.588657e+04 	1.175797e+22 	3.384144e+00 	2.907802e+08 	8.603263e+07 	1.018094e+39 	6.655070e+38 	2.397832e+09 	
1.200518e+06 	1.360949e+09 	3.552381e+04 	1.165275e+22 	3.418606e+00 	2.904935e+08 	8.508034e+07 	1.018077e+39 	6.655002e+38 	2.376528e+09 	
1.200533e+06 	1.358269e+09 	3.516471e+04 	1.154858e+22 	3.453420e+00 	2.902073e+08 	8.413868e+07 	1.018060e+39 	6.654934e+38 	2.355408e+09 	
1.200548e+06 	1.355597e+09 	3.480925e+04 	1.144545e+22 	3.488588e+00 	2.899217e+08 	8.320753e+07 	1.018042e+39 	6.654866e+38 	2.334472e+09 	
1.200563e+06 	1.352932e+09 	3.445737e+04 	1.134335e+22 	3.524114e+00 	2.896366e+08 	8.228677e+07 	1.018025e+39 	6.654797e+38 	2.313719e+09 	
1.200578e+06 	1.350276e+09 	3.410906e+04 	1.124227e+22 	3.560002e+00 	2.893521e+08 	8.137628e+07 	1.018008e+39 	6.654729e+38 	2.293145e+09 	
1.200593e+06 	1.347627e+09 	3.376426e+04 	1.114220e+22 	3.596255e+00 	2.890682e+08 	8.047595e+07 	1.017991e+39 	6.654660e+38 	2.272751e+09 	
1.200608e+06 	1.344985e+09 	3.342296e+04 	1.104313e+22 	3.632877e+00 	2.887847e+08 	7.958567e+07 	1.017974e+39 	6.654591e+38 	2.252534e+09 	
