r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	
1.200306e+06 	1.227885e+09 	6.932587e+04 	1.102855e+22 	4.401976e-01 	2.759271e+08 	6.291813e+08 	6.674301e+38 	4.362472e+38 	4.941542e+09 	
1.200315e+06 	1.224753e+09 	6.859193e+04 	1.090072e+22 	4.448999e-01 	2.755750e+08 	6.217171e+08 	6.674265e+38 	4.362467e+38 	4.896806e+09 	
1.200324e+06 	1.221631e+09 	6.786576e+04 	1.077441e+22 	4.496525e-01 	2.752235e+08 	6.143418e+08 	6.674229e+38 	4.362461e+38 	4.852468e+09 	
1.200334e+06 	1.218517e+09 	6.714728e+04 	1.064960e+22 	4.544558e-01 	2.748725e+08 	6.070543e+08 	6.674194e+38 	4.362456e+38 	4.808525e+09 	
1.200343e+06 	1.215412e+09 	6.643641e+04 	1.052629e+22 	4.593105e-01 	2.745220e+08 	5.998536e+08 	6.674158e+38 	4.362451e+38 	4.764972e+09 	
1.200352e+06 	1.212315e+09 	6.573306e+04 	1.040445e+22 	4.642170e-01 	2.741721e+08 	5.927387e+08 	6.674123e+38 	4.362445e+38 	4.721808e+09 	
1.200361e+06 	1.209228e+09 	6.503715e+04 	1.028406e+22 	4.691759e-01 	2.738227e+08 	5.857084e+08 	6.674087e+38 	4.362440e+38 	4.679028e+09 	
1.200371e+06 	1.206149e+09 	6.434862e+04 	1.016510e+22 	4.741879e-01 	2.734739e+08 	5.787619e+08 	6.674052e+38 	4.362435e+38 	4.636629e+09 	
1.200380e+06 	1.203078e+09 	6.366737e+04 	1.004756e+22 	4.792534e-01 	2.731256e+08 	5.718980e+08 	6.674016e+38 	4.362429e+38 	4.594609e+09 	
1.200389e+06 	1.200016e+09 	6.299334e+04 	9.931415e+21 	4.843730e-01 	2.727778e+08 	5.651158e+08 	6.673981e+38 	4.362424e+38 	4.552962e+09 	
1.200398e+06 	1.196963e+09 	6.232644e+04 	9.816655e+21 	4.895473e-01 	2.724305e+08 	5.584144e+08 	6.673946e+38 	4.362419e+38 	4.511687e+09 	
1.200408e+06 	1.193918e+09 	6.166660e+04 	9.703261e+21 	4.947769e-01 	2.720838e+08 	5.517927e+08 	6.673910e+38 	4.362413e+38 	4.470779e+09 	
1.200417e+06 	1.190882e+09 	6.101375e+04 	9.591217e+21 	5.000623e-01 	2.717376e+08 	5.452499e+08 	6.673875e+38 	4.362408e+38 	4.430236e+09 	
1.200426e+06 	1.187854e+09 	6.036781e+04 	9.480508e+21 	5.054043e-01 	2.713920e+08 	5.387849e+08 	6.673840e+38 	4.362403e+38 	4.390055e+09 	
1.200435e+06 	1.184835e+09 	5.972871e+04 	9.371114e+21 	5.108033e-01 	2.710469e+08 	5.323969e+08 	6.673804e+38 	4.362397e+38 	4.350232e+09 	
1.200444e+06 	1.181824e+09 	5.909637e+04 	9.263020e+21 	5.162600e-01 	2.707023e+08 	5.260849e+08 	6.673769e+38 	4.362392e+38 	4.310764e+09 	
1.200454e+06 	1.178822e+09 	5.847073e+04 	9.156211e+21 	5.217750e-01 	2.703582e+08 	5.198480e+08 	6.673734e+38 	4.362387e+38 	4.271648e+09 	
1.200463e+06 	1.175828e+09 	5.785171e+04 	9.050670e+21 	5.273489e-01 	2.700147e+08 	5.136853e+08 	6.673699e+38 	4.362381e+38 	4.232881e+09 	
1.200472e+06 	1.172842e+09 	5.723925e+04 	8.946382e+21 	5.329824e-01 	2.696716e+08 	5.075960e+08 	6.673664e+38 	4.362376e+38 	4.194460e+09 	
1.200481e+06 	1.169865e+09 	5.663327e+04 	8.843332e+21 	5.386761e-01 	2.693291e+08 	5.015791e+08 	6.673629e+38 	4.362371e+38 	4.156382e+09 	
1.200490e+06 	1.166896e+09 	5.603370e+04 	8.741504e+21 	5.444306e-01 	2.689872e+08 	4.956337e+08 	6.673594e+38 	4.362365e+38 	4.118644e+09 	
1.200499e+06 	1.163936e+09 	5.544049e+04 	8.640886e+21 	5.502466e-01 	2.686457e+08 	4.897592e+08 	6.673559e+38 	4.362360e+38 	4.081242e+09 	
1.200508e+06 	1.160984e+09 	5.485355e+04 	8.541463e+21 	5.561248e-01 	2.683048e+08 	4.839545e+08 	6.673524e+38 	4.362354e+38 	4.044175e+09 	
1.200517e+06 	1.158040e+09 	5.427282e+04 	8.443221e+21 	5.620658e-01 	2.679644e+08 	4.782189e+08 	6.673489e+38 	4.362349e+38 	4.007438e+09 	
1.200526e+06 	1.155104e+09 	5.369825e+04 	8.346142e+21 	5.680702e-01 	2.676246e+08 	4.725514e+08 	6.673454e+38 	4.362344e+38 	3.971029e+09 	
1.200535e+06 	1.152177e+09 	5.312976e+04 	8.250213e+21 	5.741388e-01 	2.672852e+08 	4.669514e+08 	6.673419e+38 	4.362338e+38 	3.934946e+09 	
1.200544e+06 	1.149257e+09 	5.256728e+04 	8.155422e+21 	5.802722e-01 	2.669464e+08 	4.614181e+08 	6.673385e+38 	4.362333e+38 	3.899185e+09 	
1.200553e+06 	1.146346e+09 	5.201076e+04 	8.061752e+21 	5.864712e-01 	2.666081e+08 	4.559505e+08 	6.673350e+38 	4.362328e+38 	3.863743e+09 	
1.200563e+06 	1.143443e+09 	5.146014e+04 	7.969192e+21 	5.927364e-01 	2.662703e+08 	4.505479e+08 	6.673315e+38 	4.362322e+38 	3.828619e+09 	
1.200572e+06 	1.140548e+09 	5.091534e+04 	7.877727e+21 	5.990685e-01 	2.659331e+08 	4.452096e+08 	6.673280e+38 	4.362317e+38 	3.793808e+09 	
1.200581e+06 	1.137662e+09 	5.037631e+04 	7.787346e+21 	6.054683e-01 	2.655963e+08 	4.399348e+08 	6.673246e+38 	4.362312e+38 	3.759308e+09 	
1.200589e+06 	1.134783e+09 	4.984298e+04 	7.698035e+21 	6.119365e-01 	2.652601e+08 	4.347227e+08 	6.673211e+38 	4.362306e+38 	3.725117e+09 	
1.200598e+06 	1.131913e+09 	4.931531e+04 	7.609781e+21 	6.184738e-01 	2.649244e+08 	4.295726e+08 	6.673176e+38 	4.362301e+38 	3.691231e+09 	
1.200607e+06 	1.129050e+09 	4.879321e+04 	7.522570e+21 	6.250810e-01 	2.645892e+08 	4.244837e+08 	6.673142e+38 	4.362296e+38 	3.657648e+09 	
1.200616e+06 	1.126196e+09 	4.827665e+04 	7.436390e+21 	6.317587e-01 	2.642545e+08 	4.194553e+08 	6.673107e+38 	4.362290e+38 	3.624366e+09 	
1.200625e+06 	1.123349e+09 	4.776555e+04 	7.351229e+21 	6.385078e-01 	2.639204e+08 	4.144867e+08 	6.673073e+38 	4.362285e+38 	3.591381e+09 	
1.200634e+06 	1.120511e+09 	4.725987e+04 	7.267073e+21 	6.453291e-01 	2.635867e+08 	4.095772e+08 	6.673038e+38 	4.362279e+38 	3.558692e+09 	
1.200643e+06 	1.117680e+09 	4.675954e+04 	7.183911e+21 	6.522232e-01 	2.632536e+08 	4.047260e+08 	6.673004e+38 	4.362274e+38 	3.526295e+09 	
1.200652e+06 	1.114858e+09 	4.626451e+04 	7.101730e+21 	6.591909e-01 	2.629209e+08 	3.999325e+08 	6.672969e+38 	4.362269e+38 	3.494188e+09 	
1.200661e+06 	1.112043e+09 	4.577471e+04 	7.020521e+21 	6.662331e-01 	2.625888e+08 	3.951960e+08 	6.672935e+38 	4.362263e+38 	3.462368e+09 	
1.200670e+06 	1.109236e+09 	4.529010e+04 	6.940271e+21 	6.733506e-01 	2.622572e+08 	3.905158e+08 	6.672901e+38 	4.362258e+38 	3.430833e+09 	
1.200679e+06 	1.106437e+09 	4.481063e+04 	6.860968e+21 	6.805441e-01 	2.619262e+08 	3.858912e+08 	6.672866e+38 	4.362253e+38 	3.399581e+09 	
1.200688e+06 	1.103646e+09 	4.433623e+04 	6.782601e+21 	6.878145e-01 	2.615956e+08 	3.813216e+08 	6.672832e+38 	4.362247e+38 	3.368608e+09 	
1.200696e+06 	1.100863e+09 	4.386685e+04 	6.705157e+21 	6.951625e-01 	2.612655e+08 	3.768063e+08 	6.672798e+38 	4.362242e+38 	3.337912e+09 	
1.200705e+06 	1.098088e+09 	4.340244e+04 	6.628626e+21 	7.025891e-01 	2.609360e+08 	3.723447e+08 	6.672763e+38 	4.362237e+38 	3.307492e+09 	
1.200714e+06 	1.095320e+09 	4.294295e+04 	6.552997e+21 	7.100950e-01 	2.606069e+08 	3.679360e+08 	6.672729e+38 	4.362231e+38 	3.277344e+09 	
1.200723e+06 	1.092560e+09 	4.248832e+04 	6.478258e+21 	7.176812e-01 	2.602784e+08 	3.635798e+08 	6.672695e+38 	4.362226e+38 	3.247467e+09 	
1.200732e+06 	1.089808e+09 	4.203850e+04 	6.404399e+21 	7.253484e-01 	2.599504e+08 	3.592753e+08 	6.672661e+38 	4.362220e+38 	3.217857e+09 	
1.200741e+06 	1.087063e+09 	4.159345e+04 	6.331409e+21 	7.330975e-01 	2.596228e+08 	3.550220e+08 	6.672627e+38 	4.362215e+38 	3.188512e+09 	
1.200749e+06 	1.084327e+09 	4.115311e+04 	6.259280e+21 	7.409294e-01 	2.592958e+08 	3.508192e+08 	6.672593e+38 	4.362210e+38 	3.159431e+09 	
1.200758e+06 	1.081598e+09 	4.071743e+04 	6.188000e+21 	7.488450e-01 	2.589693e+08 	3.466663e+08 	6.672558e+38 	4.362204e+38 	3.130610e+09 	
1.200767e+06 	1.078876e+09 	4.028636e+04 	6.117559e+21 	7.568452e-01 	2.586433e+08 	3.425628e+08 	6.672524e+38 	4.362199e+38 	3.102047e+09 	
1.200776e+06 	1.076162e+09 	3.985986e+04 	6.047946e+21 	7.649309e-01 	2.583178e+08 	3.385080e+08 	6.672490e+38 	4.362194e+38 	3.073741e+09 	
1.200784e+06 	1.073456e+09 	3.943787e+04 	5.979152e+21 	7.731029e-01 	2.579928e+08 	3.345014e+08 	6.672456e+38 	4.362188e+38 	3.045688e+09 	
1.200793e+06 	1.070758e+09 	3.902035e+04 	5.911166e+21 	7.813623e-01 	2.576683e+08 	3.305424e+08 	6.672422e+38 	4.362183e+38 	3.017887e+09 	
1.200802e+06 	1.068067e+09 	3.860725e+04 	5.843978e+21 	7.897099e-01 	2.573443e+08 	3.266304e+08 	6.672389e+38 	4.362177e+38 	2.990336e+09 	
1.200811e+06 	1.065383e+09 	3.819852e+04 	5.777579e+21 	7.981468e-01 	2.570208e+08 	3.227649e+08 	6.672355e+38 	4.362172e+38 	2.963032e+09 	
1.200819e+06 	1.062707e+09 	3.779412e+04 	5.711960e+21 	8.066738e-01 	2.566978e+08 	3.189453e+08 	6.672321e+38 	4.362167e+38 	2.935973e+09 	
1.200828e+06 	1.060038e+09 	3.739400e+04 	5.647111e+21 	8.152919e-01 	2.563753e+08 	3.151710e+08 	6.672287e+38 	4.362161e+38 	2.909157e+09 	
1.200837e+06 	1.057377e+09 	3.699812e+04 	5.583024e+21 	8.240020e-01 	2.560534e+08 	3.114416e+08 	6.672253e+38 	4.362156e+38 	2.882581e+09 	
1.200845e+06 	1.054724e+09 	3.660643e+04 	5.519690e+21 	8.328053e-01 	2.557319e+08 	3.077565e+08 	6.672219e+38 	4.362150e+38 	2.856244e+09 	
1.200854e+06 	1.052078e+09 	3.621888e+04 	5.457098e+21 	8.417026e-01 	2.554109e+08 	3.041151e+08 	6.672186e+38 	4.362145e+38 	2.830144e+09 	
1.200863e+06 	1.049439e+09 	3.583544e+04 	5.395240e+21 	8.506950e-01 	2.550904e+08 	3.005170e+08 	6.672152e+38 	4.362140e+38 	2.804278e+09 	
1.200871e+06 	1.046808e+09 	3.545606e+04 	5.334107e+21 	8.597835e-01 	2.547704e+08 	2.969616e+08 	6.672118e+38 	4.362134e+38 	2.778644e+09 	
1.200880e+06 	1.044184e+09 	3.508069e+04 	5.273690e+21 	8.689691e-01 	2.544509e+08 	2.934484e+08 	6.672084e+38 	4.362129e+38 	2.753241e+09 	
1.200889e+06 	1.041568e+09 	3.470930e+04 	5.213980e+21 	8.782528e-01 	2.541319e+08 	2.899769e+08 	6.672051e+38 	4.362123e+38 	2.728066e+09 	
1.200897e+06 	1.038958e+09 	3.434184e+04 	5.154969e+21 	8.876358e-01 	2.538134e+08 	2.865466e+08 	6.672017e+38 	4.362118e+38 	2.703118e+09 	
1.200906e+06 	1.036356e+09 	3.397827e+04 	5.096649e+21 	8.971190e-01 	2.534954e+08 	2.831570e+08 	6.671984e+38 	4.362113e+38 	2.678393e+09 	
1.200914e+06 	1.033762e+09 	3.361855e+04 	5.039013e+21 	9.067035e-01 	2.531778e+08 	2.798077e+08 	6.671950e+38 	4.362107e+38 	2.653891e+09 	
1.200923e+06 	1.031174e+09 	3.326263e+04 	4.982051e+21 	9.163905e-01 	2.528608e+08 	2.764982e+08 	6.671916e+38 	4.362102e+38 	2.629609e+09 	
1.200932e+06 	1.028594e+09 	3.291049e+04 	4.925756e+21 	9.261809e-01 	2.525443e+08 	2.732280e+08 	6.671883e+38 	4.362096e+38 	2.605545e+09 	
1.200940e+06 	1.026022e+09 	3.256207e+04 	4.870119e+21 	9.360760e-01 	2.522282e+08 	2.699965e+08 	6.671849e+38 	4.362091e+38 	2.581698e+09 	
1.200949e+06 	1.023456e+09 	3.221734e+04 	4.815132e+21 	9.460768e-01 	2.519127e+08 	2.668034e+08 	6.671816e+38 	4.362085e+38 	2.558065e+09 	
1.200957e+06 	1.020898e+09 	3.187627e+04 	4.760788e+21 	9.561845e-01 	2.515976e+08 	2.636482e+08 	6.671782e+38 	4.362080e+38 	2.534645e+09 	
1.200966e+06 	1.018347e+09 	3.153880e+04 	4.707078e+21 	9.664002e-01 	2.512831e+08 	2.605305e+08 	6.671749e+38 	4.362075e+38 	2.511436e+09 	
1.200974e+06 	1.015802e+09 	3.120490e+04 	4.653995e+21 	9.767250e-01 	2.509690e+08 	2.574498e+08 	6.671716e+38 	4.362069e+38 	2.488435e+09 	
1.200983e+06 	1.013265e+09 	3.087454e+04 	4.601532e+21 	9.871601e-01 	2.506554e+08 	2.544056e+08 	6.671682e+38 	4.362064e+38 	2.465642e+09 	
1.200991e+06 	1.010736e+09 	3.054768e+04 	4.549682e+21 	9.977068e-01 	2.503423e+08 	2.513975e+08 	6.671649e+38 	4.362058e+38 	2.443054e+09 	
1.201000e+06 	1.008213e+09 	3.022428e+04 	4.498437e+21 	1.008366e+00 	2.500297e+08 	2.484252e+08 	6.671615e+38 	4.362053e+38 	2.420669e+09 	
1.201008e+06 	1.005697e+09 	2.990430e+04 	4.447790e+21 	1.019139e+00 	2.497176e+08 	2.454881e+08 	6.671582e+38 	4.362047e+38 	2.398485e+09 	
1.201017e+06 	1.003189e+09 	2.958771e+04 	4.397734e+21 	1.030028e+00 	2.494060e+08 	2.425858e+08 	6.671549e+38 	4.362042e+38 	2.376502e+09 	
1.201025e+06 	1.000687e+09 	2.927447e+04 	4.348261e+21 	1.041033e+00 	2.490948e+08 	2.397180e+08 	6.671516e+38 	4.362037e+38 	2.354716e+09 	
1.201034e+06 	9.981929e+08 	2.896455e+04 	4.299364e+21 	1.052155e+00 	2.487841e+08 	2.368843e+08 	6.671482e+38 	4.362031e+38 	2.333127e+09 	
1.201042e+06 	9.957054e+08 	2.865790e+04 	4.251037e+21 	1.063396e+00 	2.484740e+08 	2.340841e+08 	6.671449e+38 	4.362026e+38 	2.311732e+09 	
1.201051e+06 	9.932248e+08 	2.835451e+04 	4.203272e+21 	1.074757e+00 	2.481643e+08 	2.313172e+08 	6.671416e+38 	4.362020e+38 	2.290531e+09 	
1.201059e+06 	9.907513e+08 	2.805433e+04 	4.156064e+21 	1.086240e+00 	2.478550e+08 	2.285830e+08 	6.671383e+38 	4.362015e+38 	2.269520e+09 	
1.201068e+06 	9.882846e+08 	2.775732e+04 	4.109405e+21 	1.097845e+00 	2.475463e+08 	2.258813e+08 	6.671350e+38 	4.362009e+38 	2.248698e+09 	
1.201076e+06 	9.858250e+08 	2.746346e+04 	4.063290e+21 	1.109575e+00 	2.472381e+08 	2.232117e+08 	6.671317e+38 	4.362004e+38 	2.228065e+09 	
1.201085e+06 	9.833723e+08 	2.717271e+04 	4.017711e+21 	1.121430e+00 	2.469303e+08 	2.205737e+08 	6.671283e+38 	4.361998e+38 	2.207617e+09 	
1.201093e+06 	9.809265e+08 	2.688504e+04 	3.972662e+21 	1.133411e+00 	2.466231e+08 	2.179671e+08 	6.671250e+38 	4.361993e+38 	2.187354e+09 	
1.201101e+06 	9.784875e+08 	2.660041e+04 	3.928137e+21 	1.145520e+00 	2.463163e+08 	2.153913e+08 	6.671217e+38 	4.361988e+38 	2.167273e+09 	
1.201110e+06 	9.760553e+08 	2.631880e+04 	3.884129e+21 	1.157759e+00 	2.460100e+08 	2.128461e+08 	6.671184e+38 	4.361982e+38 	2.147374e+09 	
1.201118e+06 	9.736300e+08 	2.604016e+04 	3.840632e+21 	1.170129e+00 	2.457041e+08 	2.103311e+08 	6.671151e+38 	4.361977e+38 	2.127654e+09 	
1.201126e+06 	9.712114e+08 	2.576448e+04 	3.797640e+21 	1.182631e+00 	2.453988e+08 	2.078458e+08 	6.671118e+38 	4.361971e+38 	2.108112e+09 	
1.201135e+06 	9.687997e+08 	2.549172e+04 	3.755147e+21 	1.195266e+00 	2.450939e+08 	2.053901e+08 	6.671085e+38 	4.361966e+38 	2.088747e+09 	
1.201143e+06 	9.663947e+08 	2.522184e+04 	3.713147e+21 	1.208036e+00 	2.447895e+08 	2.029635e+08 	6.671052e+38 	4.361960e+38 	2.069556e+09 	
1.201152e+06 	9.639965e+08 	2.495483e+04 	3.671635e+21 	1.220943e+00 	2.444855e+08 	2.005656e+08 	6.671019e+38 	4.361955e+38 	2.050539e+09 	
1.201160e+06 	9.616051e+08 	2.469063e+04 	3.630605e+21 	1.233988e+00 	2.441821e+08 	1.981962e+08 	6.670987e+38 	4.361949e+38 	2.031693e+09 	
1.201168e+06 	9.592204e+08 	2.442924e+04 	3.590051e+21 	1.247172e+00 	2.438791e+08 	1.958549e+08 	6.670954e+38 	4.361944e+38 	2.013018e+09 	
1.201177e+06 	9.568424e+08 	2.417061e+04 	3.549967e+21 	1.260497e+00 	2.435767e+08 	1.935413e+08 	6.670921e+38 	4.361938e+38 	1.994511e+09 	
1.201185e+06 	9.544711e+08 	2.391472e+04 	3.510347e+21 	1.273965e+00 	2.432746e+08 	1.912552e+08 	6.670888e+38 	4.361933e+38 	1.976172e+09 	
1.201193e+06 	9.521064e+08 	2.366154e+04 	3.471186e+21 	1.287576e+00 	2.429731e+08 	1.889962e+08 	6.670855e+38 	4.361927e+38 	1.957998e+09 	
1.201201e+06 	9.497484e+08 	2.341104e+04 	3.432478e+21 	1.301333e+00 	2.426720e+08 	1.867639e+08 	6.670822e+38 	4.361922e+38 	1.939988e+09 	
1.201210e+06 	9.473969e+08 	2.316319e+04 	3.394218e+21 	1.315237e+00 	2.423714e+08 	1.845581e+08 	6.670790e+38 	4.361916e+38 	1.922141e+09 	
1.201218e+06 	9.450521e+08 	2.291797e+04 	3.356401e+21 	1.329289e+00 	2.420713e+08 	1.823785e+08 	6.670757e+38 	4.361911e+38 	1.904456e+09 	
1.201226e+06 	9.427139e+08 	2.267534e+04 	3.319022e+21 	1.343492e+00 	2.417717e+08 	1.802247e+08 	6.670724e+38 	4.361905e+38 	1.886930e+09 	
1.201235e+06 	9.403823e+08 	2.243528e+04 	3.282075e+21 	1.357846e+00 	2.414725e+08 	1.780964e+08 	6.670691e+38 	4.361900e+38 	1.869563e+09 	
1.201243e+06 	9.380572e+08 	2.219776e+04 	3.245556e+21 	1.372354e+00 	2.411738e+08 	1.759933e+08 	6.670659e+38 	4.361894e+38 	1.852353e+09 	
1.201251e+06 	9.357387e+08 	2.196276e+04 	3.209459e+21 	1.387016e+00 	2.408756e+08 	1.739152e+08 	6.670626e+38 	4.361889e+38 	1.835299e+09 	
1.201259e+06 	9.334268e+08 	2.173025e+04 	3.173778e+21 	1.401836e+00 	2.405778e+08 	1.718617e+08 	6.670593e+38 	4.361883e+38 	1.818398e+09 	
1.201268e+06 	9.311213e+08 	2.150019e+04 	3.138510e+21 	1.416814e+00 	2.402805e+08 	1.698325e+08 	6.670561e+38 	4.361878e+38 	1.801651e+09 	
1.201276e+06 	9.288222e+08 	2.127257e+04 	3.103649e+21 	1.431951e+00 	2.399837e+08 	1.678274e+08 	6.670528e+38 	4.361872e+38 	1.785056e+09 	
1.201284e+06 	9.265296e+08 	2.104736e+04 	3.069190e+21 	1.447251e+00 	2.396873e+08 	1.658461e+08 	6.670495e+38 	4.361867e+38 	1.768610e+09 	
1.201292e+06 	9.242435e+08 	2.082454e+04 	3.035129e+21 	1.462714e+00 	2.393915e+08 	1.638882e+08 	6.670463e+38 	4.361861e+38 	1.752314e+09 	
1.201300e+06 	9.219638e+08 	2.060408e+04 	3.001460e+21 	1.478342e+00 	2.390960e+08 	1.619535e+08 	6.670430e+38 	4.361856e+38 	1.736165e+09 	
1.201309e+06 	9.196905e+08 	2.038594e+04 	2.968180e+21 	1.494138e+00 	2.388011e+08 	1.600417e+08 	6.670398e+38 	4.361850e+38 	1.720162e+09 	
1.201317e+06 	9.174236e+08 	2.017012e+04 	2.935284e+21 	1.510102e+00 	2.385066e+08 	1.581526e+08 	6.670365e+38 	4.361845e+38 	1.704304e+09 	
1.201325e+06 	9.151632e+08 	1.995659e+04 	2.902768e+21 	1.526236e+00 	2.382126e+08 	1.562859e+08 	6.670333e+38 	4.361839e+38 	1.688590e+09 	
1.201333e+06 	9.129091e+08 	1.974531e+04 	2.870625e+21 	1.542543e+00 	2.379191e+08 	1.544413e+08 	6.670300e+38 	4.361833e+38 	1.673018e+09 	
1.201341e+06 	9.106614e+08 	1.953627e+04 	2.838853e+21 	1.559025e+00 	2.376260e+08 	1.526185e+08 	6.670268e+38 	4.361828e+38 	1.657587e+09 	
