r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	
1.200000e+06 	1.493398e+09 	3.781753e+04 	1.604931e+22 	4.046697e+00 	3.043009e+08 	7.528086e+07 	1.138081e+39 	7.437746e+38 	2.385617e+09 	
1.200017e+06 	1.490673e+09 	3.743908e+04 	1.591655e+22 	4.087466e+00 	3.040231e+08 	7.446116e+07 	1.138053e+39 	7.437624e+38 	2.364511e+09 	
1.200035e+06 	1.487955e+09 	3.706443e+04 	1.578505e+22 	4.128644e+00 	3.037459e+08 	7.365047e+07 	1.138026e+39 	7.437501e+38 	2.343589e+09 	
1.200053e+06 	1.485246e+09 	3.669352e+04 	1.565480e+22 	4.170238e+00 	3.034692e+08 	7.284869e+07 	1.137998e+39 	7.437378e+38 	2.322847e+09 	
1.200071e+06 	1.482544e+09 	3.632632e+04 	1.552579e+22 	4.212251e+00 	3.031931e+08 	7.205572e+07 	1.137970e+39 	7.437255e+38 	2.302285e+09 	
1.200088e+06 	1.479851e+09 	3.596280e+04 	1.539800e+22 	4.254686e+00 	3.029176e+08 	7.127146e+07 	1.137942e+39 	7.437131e+38 	2.281901e+09 	
1.200106e+06 	1.477166e+09 	3.560292e+04 	1.527142e+22 	4.297549e+00 	3.026426e+08 	7.049582e+07 	1.137914e+39 	7.437007e+38 	2.261694e+09 	
1.200124e+06 	1.474488e+09 	3.524664e+04 	1.514605e+22 	4.340844e+00 	3.023682e+08 	6.972870e+07 	1.137886e+39 	7.436882e+38 	2.241661e+09 	
1.200142e+06 	1.471818e+09 	3.489392e+04 	1.502187e+22 	4.384575e+00 	3.020943e+08 	6.897001e+07 	1.137858e+39 	7.436757e+38 	2.221802e+09 	
1.200160e+06 	1.469157e+09 	3.454473e+04 	1.489886e+22 	4.428747e+00 	3.018211e+08 	6.821966e+07 	1.137830e+39 	7.436632e+38 	2.202115e+09 	
