r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.20022512e+06 	 3.535684e+00 	 2.984969e+08 	 3.855987e+04 	 1.436973e+09 	 1.419246e+22 	 8.452889e+07 	 1.074781e+39 	 7.024758e+38 	 3.749628e+22 	 2.492874e+09
1.20024126e+06 	 3.571515e+00 	 2.982117e+08 	 3.817186e+04 	 1.434229e+09 	 1.406940e+22 	 8.359990e+07 	 1.074760e+39 	 7.024669e+38 	 3.718738e+22 	 2.470784e+09
1.20025741e+06 	 3.607710e+00 	 2.979271e+08 	 3.778774e+04 	 1.431493e+09 	 1.394755e+22 	 8.268121e+07 	 1.074738e+39 	 7.024580e+38 	 3.688139e+22 	 2.448886e+09
1.20027356e+06 	 3.644271e+00 	 2.976431e+08 	 3.740750e+04 	 1.428764e+09 	 1.382689e+22 	 8.177271e+07 	 1.074717e+39 	 7.024491e+38 	 3.657826e+22 	 2.427178e+09
1.20028971e+06 	 3.681203e+00 	 2.973596e+08 	 3.703107e+04 	 1.426044e+09 	 1.370741e+22 	 8.087428e+07 	 1.074696e+39 	 7.024401e+38 	 3.627796e+22 	 2.405658e+09
1.20030587e+06 	 3.718509e+00 	 2.970767e+08 	 3.665844e+04 	 1.423332e+09 	 1.358910e+22 	 7.998580e+07 	 1.074674e+39 	 7.024310e+38 	 3.598047e+22 	 2.384324e+09
1.20032204e+06 	 3.756193e+00 	 2.967943e+08 	 3.628956e+04 	 1.420627e+09 	 1.347194e+22 	 7.910717e+07 	 1.074653e+39 	 7.024220e+38 	 3.568576e+22 	 2.363176e+09
1.20033821e+06 	 3.794259e+00 	 2.965125e+08 	 3.592438e+04 	 1.417931e+09 	 1.335593e+22 	 7.823828e+07 	 1.074631e+39 	 7.024129e+38 	 3.539380e+22 	 2.342211e+09
1.20035439e+06 	 3.832711e+00 	 2.962313e+08 	 3.556289e+04 	 1.415242e+09 	 1.324105e+22 	 7.737902e+07 	 1.074609e+39 	 7.024038e+38 	 3.510457e+22 	 2.321428e+09
1.20037057e+06 	 3.871552e+00 	 2.959506e+08 	 3.520503e+04 	 1.412562e+09 	 1.312729e+22 	 7.652927e+07 	 1.074588e+39 	 7.023947e+38 	 3.481803e+22 	 2.300825e+09
1.20038676e+06 	 3.910787e+00 	 2.956704e+08 	 3.485077e+04 	 1.409889e+09 	 1.301464e+22 	 7.568895e+07 	 1.074566e+39 	 7.023855e+38 	 3.453416e+22 	 2.280401e+09
1.20040295e+06 	 3.950419e+00 	 2.953909e+08 	 3.450008e+04 	 1.407224e+09 	 1.290309e+22 	 7.485793e+07 	 1.074544e+39 	 7.023763e+38 	 3.425294e+22 	 2.260155e+09
1.20041915e+06 	 3.990454e+00 	 2.951119e+08 	 3.415291e+04 	 1.404567e+09 	 1.279262e+22 	 7.403612e+07 	 1.074522e+39 	 7.023671e+38 	 3.397435e+22 	 2.240084e+09
1.20043535e+06 	 4.030893e+00 	 2.948334e+08 	 3.380924e+04 	 1.401918e+09 	 1.268323e+22 	 7.322341e+07 	 1.074501e+39 	 7.023578e+38 	 3.369835e+22 	 2.220187e+09
1.20045157e+06 	 4.071743e+00 	 2.945556e+08 	 3.346903e+04 	 1.399276e+09 	 1.257490e+22 	 7.241971e+07 	 1.074479e+39 	 7.023485e+38 	 3.342491e+22 	 2.200464e+09
1.20046778e+06 	 4.113006e+00 	 2.942782e+08 	 3.313224e+04 	 1.396643e+09 	 1.246763e+22 	 7.162490e+07 	 1.074457e+39 	 7.023392e+38 	 3.315401e+22 	 2.180912e+09
1.20048401e+06 	 4.154688e+00 	 2.940014e+08 	 3.279884e+04 	 1.394017e+09 	 1.236140e+22 	 7.083890e+07 	 1.074435e+39 	 7.023299e+38 	 3.288563e+22 	 2.161529e+09
1.20050024e+06 	 4.196792e+00 	 2.937252e+08 	 3.246879e+04 	 1.391399e+09 	 1.225619e+22 	 7.006159e+07 	 1.074413e+39 	 7.023205e+38 	 3.261973e+22 	 2.142315e+09
1.20051647e+06 	 4.239323e+00 	 2.934496e+08 	 3.214207e+04 	 1.388788e+09 	 1.215201e+22 	 6.929290e+07 	 1.074391e+39 	 7.023111e+38 	 3.235629e+22 	 2.123269e+09
1.20053272e+06 	 4.282284e+00 	 2.931744e+08 	 3.181863e+04 	 1.386185e+09 	 1.204883e+22 	 6.853271e+07 	 1.074368e+39 	 7.023016e+38 	 3.209530e+22 	 2.104388e+09
1.20054897e+06 	 4.325681e+00 	 2.928999e+08 	 3.149845e+04 	 1.383590e+09 	 1.194665e+22 	 6.778094e+07 	 1.074346e+39 	 7.022921e+38 	 3.183672e+22 	 2.085671e+09
1.20056523e+06 	 4.369518e+00 	 2.926259e+08 	 3.118149e+04 	 1.381003e+09 	 1.184546e+22 	 6.703749e+07 	 1.074324e+39 	 7.022826e+38 	 3.158053e+22 	 2.067117e+09
1.20058149e+06 	 4.413798e+00 	 2.923524e+08 	 3.086771e+04 	 1.378423e+09 	 1.174525e+22 	 6.630227e+07 	 1.074302e+39 	 7.022731e+38 	 3.132671e+22 	 2.048724e+09
1.20059776e+06 	 4.458528e+00 	 2.920795e+08 	 3.055710e+04 	 1.375851e+09 	 1.164602e+22 	 6.557519e+07 	 1.074279e+39 	 7.022635e+38 	 3.107525e+22 	 2.030491e+09
1.20061404e+06 	 4.503710e+00 	 2.918072e+08 	 3.024961e+04 	 1.373286e+09 	 1.154773e+22 	 6.485615e+07 	 1.074257e+39 	 7.022539e+38 	 3.082610e+22 	 2.012417e+09
1.20063033e+06 	 4.549351e+00 	 2.915354e+08 	 2.994522e+04 	 1.370729e+09 	 1.145040e+22 	 6.414507e+07 	 1.074234e+39 	 7.022442e+38 	 3.057925e+22 	 1.994501e+09
1.20064662e+06 	 4.595454e+00 	 2.912642e+08 	 2.964389e+04 	 1.368180e+09 	 1.135400e+22 	 6.344185e+07 	 1.074212e+39 	 7.022346e+38 	 3.033468e+22 	 1.976740e+09
1.20066292e+06 	 4.642024e+00 	 2.909935e+08 	 2.934559e+04 	 1.365638e+09 	 1.125854e+22 	 6.274642e+07 	 1.074189e+39 	 7.022249e+38 	 3.009235e+22 	 1.959134e+09
1.20067923e+06 	 4.689066e+00 	 2.907233e+08 	 2.905029e+04 	 1.363104e+09 	 1.116399e+22 	 6.205868e+07 	 1.074167e+39 	 7.022151e+38 	 2.985226e+22 	 1.941682e+09
1.20069555e+06 	 4.736585e+00 	 2.904537e+08 	 2.875797e+04 	 1.360577e+09 	 1.107035e+22 	 6.137854e+07 	 1.074144e+39 	 7.022053e+38 	 2.961437e+22 	 1.924381e+09
1.20071187e+06 	 4.784585e+00 	 2.901847e+08 	 2.846859e+04 	 1.358057e+09 	 1.097761e+22 	 6.070593e+07 	 1.074121e+39 	 7.021955e+38 	 2.937866e+22 	 1.907231e+09
1.20072820e+06 	 4.833071e+00 	 2.899162e+08 	 2.818211e+04 	 1.355545e+09 	 1.088576e+22 	 6.004075e+07 	 1.074098e+39 	 7.021857e+38 	 2.914512e+22 	 1.890231e+09
1.20074455e+06 	 4.882049e+00 	 2.896482e+08 	 2.789853e+04 	 1.353041e+09 	 1.079479e+22 	 5.938293e+07 	 1.074076e+39 	 7.021758e+38 	 2.891373e+22 	 1.873379e+09
1.20076089e+06 	 4.931523e+00 	 2.893808e+08 	 2.761779e+04 	 1.350544e+09 	 1.070470e+22 	 5.873239e+07 	 1.074053e+39 	 7.021658e+38 	 2.868446e+22 	 1.856674e+09
1.20077725e+06 	 4.981498e+00 	 2.891140e+08 	 2.733988e+04 	 1.348054e+09 	 1.061547e+22 	 5.808904e+07 	 1.074030e+39 	 7.021559e+38 	 2.845729e+22 	 1.840114e+09
1.20079361e+06 	 5.031980e+00 	 2.888477e+08 	 2.706477e+04 	 1.345572e+09 	 1.052710e+22 	 5.745280e+07 	 1.074007e+39 	 7.021459e+38 	 2.823221e+22 	 1.823699e+09
1.20080999e+06 	 5.082973e+00 	 2.885819e+08 	 2.679242e+04 	 1.343097e+09 	 1.043957e+22 	 5.682359e+07 	 1.073984e+39 	 7.021359e+38 	 2.800918e+22 	 1.807428e+09
1.20082637e+06 	 5.134483e+00 	 2.883167e+08 	 2.652282e+04 	 1.340629e+09 	 1.035288e+22 	 5.620134e+07 	 1.073960e+39 	 7.021258e+38 	 2.778820e+22 	 1.791298e+09
1.20084276e+06 	 5.186515e+00 	 2.880521e+08 	 2.625592e+04 	 1.338169e+09 	 1.026701e+22 	 5.558597e+07 	 1.073937e+39 	 7.021157e+38 	 2.756923e+22 	 1.775309e+09
1.20085916e+06 	 5.239074e+00 	 2.877879e+08 	 2.599172e+04 	 1.335716e+09 	 1.018197e+22 	 5.497739e+07 	 1.073914e+39 	 7.021056e+38 	 2.735225e+22 	 1.759459e+09
1.20087557e+06 	 5.292165e+00 	 2.875243e+08 	 2.573017e+04 	 1.333271e+09 	 1.009774e+22 	 5.437554e+07 	 1.073891e+39 	 7.020954e+38 	 2.713726e+22 	 1.743748e+09
1.20089199e+06 	 5.345795e+00 	 2.872613e+08 	 2.547125e+04 	 1.330832e+09 	 1.001431e+22 	 5.378034e+07 	 1.073867e+39 	 7.020852e+38 	 2.692422e+22 	 1.728174e+09
1.20090842e+06 	 5.399967e+00 	 2.869988e+08 	 2.521494e+04 	 1.328401e+09 	 9.931675e+21 	 5.319172e+07 	 1.073844e+39 	 7.020749e+38 	 2.671313e+22 	 1.712737e+09
1.20092486e+06 	 5.454689e+00 	 2.867368e+08 	 2.496121e+04 	 1.325977e+09 	 9.849830e+21 	 5.260960e+07 	 1.073820e+39 	 7.020646e+38 	 2.650396e+22 	 1.697434e+09
1.20094131e+06 	 5.509965e+00 	 2.864754e+08 	 2.471004e+04 	 1.323561e+09 	 9.768765e+21 	 5.203391e+07 	 1.073797e+39 	 7.020543e+38 	 2.629670e+22 	 1.682264e+09
1.20095776e+06 	 5.565801e+00 	 2.862146e+08 	 2.446138e+04 	 1.321151e+09 	 9.688470e+21 	 5.146458e+07 	 1.073773e+39 	 7.020440e+38 	 2.609132e+22 	 1.667228e+09
1.20097423e+06 	 5.622203e+00 	 2.859542e+08 	 2.421524e+04 	 1.318749e+09 	 9.608939e+21 	 5.090154e+07 	 1.073749e+39 	 7.020335e+38 	 2.588781e+22 	 1.652322e+09
1.20099071e+06 	 5.679177e+00 	 2.856944e+08 	 2.397157e+04 	 1.316354e+09 	 9.530163e+21 	 5.034471e+07 	 1.073725e+39 	 7.020231e+38 	 2.568614e+22 	 1.637547e+09
1.20100719e+06 	 5.736727e+00 	 2.854352e+08 	 2.373035e+04 	 1.313966e+09 	 9.452133e+21 	 4.979404e+07 	 1.073702e+39 	 7.020126e+38 	 2.548630e+22 	 1.622902e+09
1.20102369e+06 	 5.794861e+00 	 2.851765e+08 	 2.349155e+04 	 1.311585e+09 	 9.374843e+21 	 4.924944e+07 	 1.073678e+39 	 7.020021e+38 	 2.528827e+22 	 1.608384e+09
1.20104020e+06 	 5.853583e+00 	 2.849183e+08 	 2.325516e+04 	 1.309211e+09 	 9.298285e+21 	 4.871086e+07 	 1.073654e+39 	 7.019916e+38 	 2.509203e+22 	 1.593994e+09
1.20105672e+06 	 5.912901e+00 	 2.846606e+08 	 2.302115e+04 	 1.306845e+09 	 9.222451e+21 	 4.817822e+07 	 1.073630e+39 	 7.019810e+38 	 2.489756e+22 	 1.579729e+09
1.20107325e+06 	 5.972820e+00 	 2.844035e+08 	 2.278950e+04 	 1.304485e+09 	 9.147335e+21 	 4.765146e+07 	 1.073606e+39 	 7.019703e+38 	 2.470486e+22 	 1.565589e+09
1.20108979e+06 	 6.033345e+00 	 2.841470e+08 	 2.256017e+04 	 1.302132e+09 	 9.072930e+21 	 4.713051e+07 	 1.073582e+39 	 7.019596e+38 	 2.451390e+22 	 1.551573e+09
1.20110634e+06 	 6.094484e+00 	 2.838909e+08 	 2.233316e+04 	 1.299787e+09 	 8.999230e+21 	 4.661531e+07 	 1.073557e+39 	 7.019489e+38 	 2.432466e+22 	 1.537680e+09
1.20112289e+06 	 6.156242e+00 	 2.836355e+08 	 2.210843e+04 	 1.297448e+09 	 8.926226e+21 	 4.610581e+07 	 1.073533e+39 	 7.019382e+38 	 2.413714e+22 	 1.523908e+09
1.20113947e+06 	 6.218626e+00 	 2.833805e+08 	 2.188595e+04 	 1.295117e+09 	 8.853909e+21 	 4.560192e+07 	 1.073509e+39 	 7.019274e+38 	 2.395130e+22 	 1.510257e+09
1.20115605e+06 	 6.281642e+00 	 2.831261e+08 	 2.166572e+04 	 1.292793e+09 	 8.782275e+21 	 4.510359e+07 	 1.073484e+39 	 7.019165e+38 	 2.376714e+22 	 1.496726e+09
1.20117264e+06 	 6.345297e+00 	 2.828722e+08 	 2.144771e+04 	 1.290475e+09 	 8.711315e+21 	 4.461076e+07 	 1.073460e+39 	 7.019056e+38 	 2.358464e+22 	 1.483313e+09
1.20118925e+06 	 6.409596e+00 	 2.826188e+08 	 2.123188e+04 	 1.288164e+09 	 8.641022e+21 	 4.412336e+07 	 1.073435e+39 	 7.018947e+38 	 2.340377e+22 	 1.470017e+09
1.20120587e+06 	 6.474547e+00 	 2.823660e+08 	 2.101823e+04 	 1.285861e+09 	 8.571390e+21 	 4.364135e+07 	 1.073411e+39 	 7.018837e+38 	 2.322453e+22 	 1.456839e+09
1.20122250e+06 	 6.540156e+00 	 2.821137e+08 	 2.080673e+04 	 1.283564e+09 	 8.502411e+21 	 4.316464e+07 	 1.073386e+39 	 7.018727e+38 	 2.304690e+22 	 1.443775e+09
1.20123914e+06 	 6.606429e+00 	 2.818619e+08 	 2.059736e+04 	 1.281274e+09 	 8.434080e+21 	 4.269320e+07 	 1.073361e+39 	 7.018617e+38 	 2.287086e+22 	 1.430827e+09
1.20125579e+06 	 6.673374e+00 	 2.816107e+08 	 2.039009e+04 	 1.278991e+09 	 8.366390e+21 	 4.222695e+07 	 1.073336e+39 	 7.018506e+38 	 2.269640e+22 	 1.417992e+09
1.20127246e+06 	 6.740997e+00 	 2.813600e+08 	 2.018491e+04 	 1.276714e+09 	 8.299336e+21 	 4.176584e+07 	 1.073311e+39 	 7.018395e+38 	 2.252350e+22 	 1.405269e+09
1.20128913e+06 	 6.809306e+00 	 2.811098e+08 	 1.998180e+04 	 1.274445e+09 	 8.232910e+21 	 4.130982e+07 	 1.073286e+39 	 7.018283e+38 	 2.235215e+22 	 1.392659e+09
1.20130582e+06 	 6.878306e+00 	 2.808602e+08 	 1.978073e+04 	 1.272183e+09 	 8.167109e+21 	 4.085883e+07 	 1.073261e+39 	 7.018170e+38 	 2.218235e+22 	 1.380158e+09
1.20132252e+06 	 6.948005e+00 	 2.806111e+08 	 1.958168e+04 	 1.269927e+09 	 8.101922e+21 	 4.041280e+07 	 1.073236e+39 	 7.018058e+38 	 2.201405e+22 	 1.367768e+09
1.20133923e+06 	 7.018411e+00 	 2.803625e+08 	 1.938463e+04 	 1.267678e+09 	 8.037343e+21 	 3.997170e+07 	 1.073211e+39 	 7.017945e+38 	 2.184726e+22 	 1.355486e+09
1.20135596e+06 	 7.089530e+00 	 2.801145e+08 	 1.918957e+04 	 1.265436e+09 	 7.973368e+21 	 3.953545e+07 	 1.073186e+39 	 7.017831e+38 	 2.168196e+22 	 1.343313e+09
1.20137270e+06 	 7.161369e+00 	 2.798669e+08 	 1.899647e+04 	 1.263200e+09 	 7.909990e+21 	 3.910401e+07 	 1.073160e+39 	 7.017717e+38 	 2.151813e+22 	 1.331246e+09
1.20138945e+06 	 7.233936e+00 	 2.796199e+08 	 1.880532e+04 	 1.260972e+09 	 7.847202e+21 	 3.867733e+07 	 1.073135e+39 	 7.017602e+38 	 2.135576e+22 	 1.319285e+09
1.20140622e+06 	 7.307238e+00 	 2.793734e+08 	 1.861608e+04 	 1.258750e+09 	 7.784999e+21 	 3.825534e+07 	 1.073109e+39 	 7.017488e+38 	 2.119484e+22 	 1.307429e+09
1.20142300e+06 	 7.381283e+00 	 2.791275e+08 	 1.842875e+04 	 1.256534e+09 	 7.723375e+21 	 3.783801e+07 	 1.073084e+39 	 7.017372e+38 	 2.103534e+22 	 1.295678e+09
1.20143979e+06 	 7.456077e+00 	 2.788820e+08 	 1.824331e+04 	 1.254325e+09 	 7.662324e+21 	 3.742527e+07 	 1.073058e+39 	 7.017256e+38 	 2.087726e+22 	 1.284030e+09
1.20145660e+06 	 7.531630e+00 	 2.786371e+08 	 1.805973e+04 	 1.252123e+09 	 7.601841e+21 	 3.701708e+07 	 1.073032e+39 	 7.017140e+38 	 2.072059e+22 	 1.272484e+09
1.20147342e+06 	 7.607948e+00 	 2.783928e+08 	 1.787800e+04 	 1.249928e+09 	 7.541921e+21 	 3.661338e+07 	 1.073007e+39 	 7.017023e+38 	 2.056532e+22 	 1.261040e+09
1.20149025e+06 	 7.685039e+00 	 2.781489e+08 	 1.769810e+04 	 1.247739e+09 	 7.482558e+21 	 3.621413e+07 	 1.072981e+39 	 7.016906e+38 	 2.041142e+22 	 1.249696e+09
1.20150710e+06 	 7.762911e+00 	 2.779056e+08 	 1.752001e+04 	 1.245557e+09 	 7.423745e+21 	 3.581928e+07 	 1.072955e+39 	 7.016788e+38 	 2.025888e+22 	 1.238452e+09
1.20152396e+06 	 7.841572e+00 	 2.776628e+08 	 1.734371e+04 	 1.243382e+09 	 7.365477e+21 	 3.542877e+07 	 1.072929e+39 	 7.016670e+38 	 2.010770e+22 	 1.227307e+09
1.20154083e+06 	 7.921030e+00 	 2.774205e+08 	 1.716919e+04 	 1.241213e+09 	 7.307748e+21 	 3.504257e+07 	 1.072903e+39 	 7.016551e+38 	 1.995785e+22 	 1.216261e+09
1.20155772e+06 	 8.001292e+00 	 2.771787e+08 	 1.699642e+04 	 1.239050e+09 	 7.250553e+21 	 3.466061e+07 	 1.072876e+39 	 7.016432e+38 	 1.980932e+22 	 1.205311e+09
1.20157463e+06 	 8.082368e+00 	 2.769375e+08 	 1.682539e+04 	 1.236894e+09 	 7.193886e+21 	 3.428286e+07 	 1.072850e+39 	 7.016312e+38 	 1.966211e+22 	 1.194458e+09
1.20159155e+06 	 8.164265e+00 	 2.766967e+08 	 1.665608e+04 	 1.234745e+09 	 7.137742e+21 	 3.390927e+07 	 1.072824e+39 	 7.016192e+38 	 1.951619e+22 	 1.183701e+09
1.20160849e+06 	 8.246992e+00 	 2.764565e+08 	 1.648847e+04 	 1.232602e+09 	 7.082115e+21 	 3.353978e+07 	 1.072797e+39 	 7.016071e+38 	 1.937156e+22 	 1.173038e+09
1.20162544e+06 	 8.330556e+00 	 2.762168e+08 	 1.632255e+04 	 1.230465e+09 	 7.027002e+21 	 3.317437e+07 	 1.072771e+39 	 7.015950e+38 	 1.922821e+22 	 1.162469e+09
1.20164240e+06 	 8.414968e+00 	 2.759776e+08 	 1.615830e+04 	 1.228335e+09 	 6.972398e+21 	 3.281297e+07 	 1.072744e+39 	 7.015829e+38 	 1.908612e+22 	 1.151994e+09
1.20165938e+06 	 8.500234e+00 	 2.757390e+08 	 1.599571e+04 	 1.226212e+09 	 6.918297e+21 	 3.245555e+07 	 1.072717e+39 	 7.015706e+38 	 1.894528e+22 	 1.141611e+09
1.20167637e+06 	 8.586364e+00 	 2.755009e+08 	 1.583475e+04 	 1.224095e+09 	 6.864695e+21 	 3.210207e+07 	 1.072691e+39 	 7.015584e+38 	 1.880568e+22 	 1.131319e+09
1.20169338e+06 	 8.673366e+00 	 2.752632e+08 	 1.567541e+04 	 1.221984e+09 	 6.811585e+21 	 3.175247e+07 	 1.072664e+39 	 7.015461e+38 	 1.866731e+22 	 1.121118e+09
1.20171041e+06 	 8.761250e+00 	 2.750261e+08 	 1.551767e+04 	 1.219880e+09 	 6.758963e+21 	 3.140671e+07 	 1.072637e+39 	 7.015337e+38 	 1.853015e+22 	 1.111007e+09
1.20172745e+06 	 8.850024e+00 	 2.747895e+08 	 1.536152e+04 	 1.217782e+09 	 6.706823e+21 	 3.106476e+07 	 1.072610e+39 	 7.015213e+38 	 1.839419e+22 	 1.100985e+09
1.20174450e+06 	 8.939698e+00 	 2.745535e+08 	 1.520694e+04 	 1.215690e+09 	 6.655161e+21 	 3.072657e+07 	 1.072583e+39 	 7.015088e+38 	 1.825943e+22 	 1.091052e+09
1.20176158e+06 	 9.030279e+00 	 2.743179e+08 	 1.505392e+04 	 1.213605e+09 	 6.603972e+21 	 3.039210e+07 	 1.072555e+39 	 7.014963e+38 	 1.812584e+22 	 1.081206e+09
1.20177867e+06 	 9.121778e+00 	 2.740828e+08 	 1.490243e+04 	 1.211526e+09 	 6.553251e+21 	 3.006130e+07 	 1.072528e+39 	 7.014837e+38 	 1.799342e+22 	 1.071447e+09
1.20179577e+06 	 9.214204e+00 	 2.738483e+08 	 1.475247e+04 	 1.209453e+09 	 6.502995e+21 	 2.973414e+07 	 1.072501e+39 	 7.014711e+38 	 1.786216e+22 	 1.061775e+09
1.20181290e+06 	 9.307567e+00 	 2.736143e+08 	 1.460402e+04 	 1.207387e+09 	 6.453197e+21 	 2.941058e+07 	 1.072473e+39 	 7.014584e+38 	 1.773204e+22 	 1.052187e+09
1.20183004e+06 	 9.401875e+00 	 2.733807e+08 	 1.445707e+04 	 1.205327e+09 	 6.403855e+21 	 2.909057e+07 	 1.072446e+39 	 7.014456e+38 	 1.760306e+22 	 1.042685e+09
1.20184719e+06 	 9.497138e+00 	 2.731477e+08 	 1.431159e+04 	 1.203273e+09 	 6.354965e+21 	 2.877409e+07 	 1.072418e+39 	 7.014328e+38 	 1.747521e+22 	 1.033266e+09
1.20186436e+06 	 9.593366e+00 	 2.729152e+08 	 1.416758e+04 	 1.201226e+09 	 6.306519e+21 	 2.846107e+07 	 1.072390e+39 	 7.014200e+38 	 1.734847e+22 	 1.023931e+09
1.20188155e+06 	 9.690569e+00 	 2.726833e+08 	 1.402501e+04 	 1.199185e+09 	 6.258515e+21 	 2.815150e+07 	 1.072362e+39 	 7.014071e+38 	 1.722283e+22 	 1.014678e+09
1.20189876e+06 	 9.788756e+00 	 2.724518e+08 	 1.388388e+04 	 1.197150e+09 	 6.210947e+21 	 2.784533e+07 	 1.072334e+39 	 7.013941e+38 	 1.709829e+22 	 1.005507e+09
1.20191598e+06 	 9.887938e+00 	 2.722208e+08 	 1.374417e+04 	 1.195121e+09 	 6.163812e+21 	 2.754253e+07 	 1.072306e+39 	 7.013811e+38 	 1.697483e+22 	 9.964172e+08
1.20193322e+06 	 9.988125e+00 	 2.719903e+08 	 1.360587e+04 	 1.193098e+09 	 6.117104e+21 	 2.724304e+07 	 1.072278e+39 	 7.013680e+38 	 1.685244e+22 	 9.874076e+08
1.20195048e+06 	 1.008933e+01 	 2.717604e+08 	 1.346896e+04 	 1.191081e+09 	 6.070820e+21 	 2.694685e+07 	 1.072250e+39 	 7.013549e+38 	 1.673111e+22 	 9.784778e+08
1.20196776e+06 	 1.019155e+01 	 2.715309e+08 	 1.333342e+04 	 1.189071e+09 	 6.024956e+21 	 2.665391e+07 	 1.072222e+39 	 7.013417e+38 	 1.661083e+22 	 9.696270e+08
1.20198506e+06 	 1.029481e+01 	 2.713020e+08 	 1.319925e+04 	 1.187066e+09 	 5.979508e+21 	 2.636419e+07 	 1.072193e+39 	 7.013285e+38 	 1.649159e+22 	 9.608545e+08
1.20200237e+06 	 1.039912e+01 	 2.710735e+08 	 1.306643e+04 	 1.185068e+09 	 5.934471e+21 	 2.607765e+07 	 1.072165e+39 	 7.013152e+38 	 1.637339e+22 	 9.521596e+08
1.20201970e+06 	 1.050449e+01 	 2.708456e+08 	 1.293495e+04 	 1.183076e+09 	 5.889843e+21 	 2.579426e+07 	 1.072136e+39 	 7.013018e+38 	 1.625621e+22 	 9.435417e+08
1.20203705e+06 	 1.061092e+01 	 2.706182e+08 	 1.280479e+04 	 1.181090e+09 	 5.845619e+21 	 2.551397e+07 	 1.072108e+39 	 7.012884e+38 	 1.614004e+22 	 9.350001e+08
1.20205442e+06 	 1.071843e+01 	 2.703913e+08 	 1.267594e+04 	 1.179110e+09 	 5.801793e+21 	 2.523677e+07 	 1.072079e+39 	 7.012749e+38 	 1.602488e+22 	 9.265342e+08
1.20207181e+06 	 1.082703e+01 	 2.701648e+08 	 1.254838e+04 	 1.177136e+09 	 5.758364e+21 	 2.496260e+07 	 1.072050e+39 	 7.012614e+38 	 1.591070e+22 	 9.181433e+08
