r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.19999743e+06 	 1.020595e+03 	 3.136769e+08 	 5.969557e+02 	 1.586843e+09 	 1.604931e+22 	 3.073231e+05 	 1.714205e+39 	 1.120290e+39 	 4.805992e+22 	 3.621626e+07
1.20109561e+06 	 1.027218e+03 	 3.133217e+08 	 5.918796e+02 	 1.583252e+09 	 1.590441e+22 	 3.049961e+05 	 1.711313e+39 	 1.118942e+39 	 4.762615e+22 	 3.599353e+07
1.20219607e+06 	 1.033881e+03 	 3.129668e+08 	 5.868468e+02 	 1.579667e+09 	 1.576077e+22 	 3.026873e+05 	 1.708426e+39 	 1.117596e+39 	 4.719617e+22 	 3.577219e+07
1.20329889e+06 	 1.040585e+03 	 3.126122e+08 	 5.818567e+02 	 1.576090e+09 	 1.561839e+22 	 3.003965e+05 	 1.705544e+39 	 1.116252e+39 	 4.676995e+22 	 3.555224e+07
1.20440405e+06 	 1.047330e+03 	 3.122580e+08 	 5.769091e+02 	 1.572520e+09 	 1.547725e+22 	 2.981236e+05 	 1.702668e+39 	 1.114909e+39 	 4.634746e+22 	 3.533367e+07
1.20551155e+06 	 1.054117e+03 	 3.119040e+08 	 5.720035e+02 	 1.568957e+09 	 1.533736e+22 	 2.958684e+05 	 1.699798e+39 	 1.113568e+39 	 4.592867e+22 	 3.511648e+07
1.20662141e+06 	 1.060946e+03 	 3.115503e+08 	 5.671396e+02 	 1.565401e+09 	 1.519868e+22 	 2.936309e+05 	 1.696932e+39 	 1.112229e+39 	 4.551356e+22 	 3.490064e+07
1.20773364e+06 	 1.067816e+03 	 3.111970e+08 	 5.623172e+02 	 1.561852e+09 	 1.506123e+22 	 2.914108e+05 	 1.694072e+39 	 1.110892e+39 	 4.510208e+22 	 3.468617e+07
1.20884825e+06 	 1.074729e+03 	 3.108439e+08 	 5.575357e+02 	 1.558310e+09 	 1.492498e+22 	 2.892080e+05 	 1.691218e+39 	 1.109557e+39 	 4.469420e+22 	 3.447303e+07
1.20996523e+06 	 1.081683e+03 	 3.104912e+08 	 5.527948e+02 	 1.554775e+09 	 1.478992e+22 	 2.870224e+05 	 1.688368e+39 	 1.108224e+39 	 4.428989e+22 	 3.426124e+07
