r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau         	 lambda     
1.20542783e+06 	 6.438629e+01 	 2.285144e+08 	 1.868798e+03 	 8.421634e+08 	 1.366159e+21 	 3.549215e+06 	 1.009949e+39 	 6.616115e+38 	 3.952390e+21 	 1.660019e+08 	 3.333333e-01
1.20544900e+06 	 6.504099e+01 	 2.283646e+08 	 1.849914e+03 	 8.410596e+08 	 1.358409e+21 	 3.511183e+06 	 1.009901e+39 	 6.615865e+38 	 3.930802e+21 	 1.644443e+08 	 3.333333e-01
1.20547023e+06 	 6.570234e+01 	 2.282152e+08 	 1.831220e+03 	 8.399592e+08 	 1.350718e+21 	 3.473563e+06 	 1.009853e+39 	 6.615613e+38 	 3.909374e+21 	 1.629011e+08 	 3.333333e-01
1.20549150e+06 	 6.637040e+01 	 2.280661e+08 	 1.812715e+03 	 8.388622e+08 	 1.343085e+21 	 3.436350e+06 	 1.009805e+39 	 6.615361e+38 	 3.888102e+21 	 1.613721e+08 	 3.333333e-01
1.20551283e+06 	 6.704525e+01 	 2.279174e+08 	 1.794397e+03 	 8.377686e+08 	 1.335511e+21 	 3.399541e+06 	 1.009757e+39 	 6.615106e+38 	 3.866987e+21 	 1.598572e+08 	 3.333333e-01
1.20553422e+06 	 6.772696e+01 	 2.277691e+08 	 1.776264e+03 	 8.366784e+08 	 1.327995e+21 	 3.363130e+06 	 1.009709e+39 	 6.614850e+38 	 3.846027e+21 	 1.583563e+08 	 3.333333e-01
1.20555565e+06 	 6.841559e+01 	 2.276211e+08 	 1.758314e+03 	 8.355915e+08 	 1.320536e+21 	 3.327113e+06 	 1.009660e+39 	 6.614593e+38 	 3.825220e+21 	 1.568692e+08 	 3.333333e-01
1.20557715e+06 	 6.911122e+01 	 2.274734e+08 	 1.740546e+03 	 8.345079e+08 	 1.313134e+21 	 3.291486e+06 	 1.009611e+39 	 6.614334e+38 	 3.804564e+21 	 1.553959e+08 	 3.333333e-01
1.20559870e+06 	 6.981391e+01 	 2.273262e+08 	 1.722957e+03 	 8.334276e+08 	 1.305787e+21 	 3.256245e+06 	 1.009562e+39 	 6.614074e+38 	 3.784058e+21 	 1.539362e+08 	 3.333333e-01
1.20562030e+06 	 7.052374e+01 	 2.271792e+08 	 1.705546e+03 	 8.323506e+08 	 1.298496e+21 	 3.221385e+06 	 1.009512e+39 	 6.613812e+38 	 3.763701e+21 	 1.524900e+08 	 3.333333e-01
1.20564197e+06 	 7.124078e+01 	 2.270326e+08 	 1.688311e+03 	 8.312769e+08 	 1.291260e+21 	 3.186902e+06 	 1.009462e+39 	 6.613548e+38 	 3.743492e+21 	 1.510571e+08 	 3.333333e-01
1.20566369e+06 	 7.196510e+01 	 2.268864e+08 	 1.671251e+03 	 8.302064e+08 	 1.284079e+21 	 3.152792e+06 	 1.009412e+39 	 6.613283e+38 	 3.723429e+21 	 1.496375e+08 	 3.333333e-01
1.20568547e+06 	 7.269678e+01 	 2.267405e+08 	 1.654362e+03 	 8.291392e+08 	 1.276952e+21 	 3.119052e+06 	 1.009362e+39 	 6.613016e+38 	 3.703511e+21 	 1.482311e+08 	 3.333333e-01
1.20570730e+06 	 7.343589e+01 	 2.265950e+08 	 1.637644e+03 	 8.280753e+08 	 1.269878e+21 	 3.085676e+06 	 1.009312e+39 	 6.612748e+38 	 3.683737e+21 	 1.468376e+08 	 3.333333e-01
1.20572919e+06 	 7.418251e+01 	 2.264498e+08 	 1.621096e+03 	 8.270146e+08 	 1.262858e+21 	 3.052661e+06 	 1.009261e+39 	 6.612478e+38 	 3.664106e+21 	 1.454570e+08 	 3.333333e-01
1.20575114e+06 	 7.493670e+01 	 2.263050e+08 	 1.604714e+03 	 8.259571e+08 	 1.255890e+21 	 3.020003e+06 	 1.009210e+39 	 6.612207e+38 	 3.644617e+21 	 1.440892e+08 	 3.333333e-01
1.20577315e+06 	 7.569856e+01 	 2.261606e+08 	 1.588498e+03 	 8.249029e+08 	 1.248975e+21 	 2.987698e+06 	 1.009158e+39 	 6.611934e+38 	 3.625269e+21 	 1.427340e+08 	 3.333333e-01
1.20579522e+06 	 7.646816e+01 	 2.260164e+08 	 1.572446e+03 	 8.238518e+08 	 1.242111e+21 	 2.955742e+06 	 1.009107e+39 	 6.611659e+38 	 3.606060e+21 	 1.413914e+08 	 3.333333e-01
1.20581734e+06 	 7.724557e+01 	 2.258726e+08 	 1.556556e+03 	 8.228040e+08 	 1.235299e+21 	 2.924132e+06 	 1.009055e+39 	 6.611383e+38 	 3.586988e+21 	 1.400612e+08 	 3.333333e-01
1.20583953e+06 	 7.803088e+01 	 2.257292e+08 	 1.540826e+03 	 8.217593e+08 	 1.228537e+21 	 2.892864e+06 	 1.009002e+39 	 6.611105e+38 	 3.568053e+21 	 1.387433e+08 	 3.333333e-01
1.20586177e+06 	 7.882416e+01 	 2.255861e+08 	 1.525256e+03 	 8.207178e+08 	 1.221826e+21 	 2.861933e+06 	 1.008950e+39 	 6.610825e+38 	 3.549254e+21 	 1.374376e+08 	 3.333333e-01
1.20588408e+06 	 7.962550e+01 	 2.254434e+08 	 1.509843e+03 	 8.196794e+08 	 1.215165e+21 	 2.831337e+06 	 1.008897e+39 	 6.610544e+38 	 3.530589e+21 	 1.361441e+08 	 3.333333e-01
1.20590645e+06 	 8.043497e+01 	 2.253010e+08 	 1.494585e+03 	 8.186442e+08 	 1.208553e+21 	 2.801071e+06 	 1.008844e+39 	 6.610261e+38 	 3.512056e+21 	 1.348625e+08 	 3.333333e-01
1.20592888e+06 	 8.125266e+01 	 2.251589e+08 	 1.479482e+03 	 8.176120e+08 	 1.201990e+21 	 2.771132e+06 	 1.008791e+39 	 6.609976e+38 	 3.493656e+21 	 1.335927e+08 	 3.333333e-01
1.20595137e+06 	 8.207866e+01 	 2.250171e+08 	 1.464532e+03 	 8.165830e+08 	 1.195476e+21 	 2.741516e+06 	 1.008737e+39 	 6.609689e+38 	 3.475386e+21 	 1.323348e+08 	 3.333333e-01
1.20597393e+06 	 8.291304e+01 	 2.248757e+08 	 1.449732e+03 	 8.155570e+08 	 1.189009e+21 	 2.712221e+06 	 1.008683e+39 	 6.609401e+38 	 3.457247e+21 	 1.310885e+08 	 3.333333e-01
1.20599655e+06 	 8.375590e+01 	 2.247347e+08 	 1.435082e+03 	 8.145342e+08 	 1.182591e+21 	 2.683241e+06 	 1.008629e+39 	 6.609111e+38 	 3.439236e+21 	 1.298537e+08 	 3.333333e-01
1.20601923e+06 	 8.460731e+01 	 2.245940e+08 	 1.420580e+03 	 8.135144e+08 	 1.176220e+21 	 2.654575e+06 	 1.008575e+39 	 6.608819e+38 	 3.421353e+21 	 1.286305e+08 	 3.333333e-01
1.20604197e+06 	 8.546737e+01 	 2.244536e+08 	 1.406225e+03 	 8.124978e+08 	 1.169896e+21 	 2.626218e+06 	 1.008520e+39 	 6.608526e+38 	 3.403597e+21 	 1.274185e+08 	 3.333333e-01
1.20606477e+06 	 8.633617e+01 	 2.243135e+08 	 1.392015e+03 	 8.114842e+08 	 1.163619e+21 	 2.598167e+06 	 1.008465e+39 	 6.608231e+38 	 3.385967e+21 	 1.262178e+08 	 3.333333e-01
1.20608764e+06 	 8.721378e+01 	 2.241738e+08 	 1.377948e+03 	 8.104737e+08 	 1.157387e+21 	 2.570419e+06 	 1.008409e+39 	 6.607933e+38 	 3.368461e+21 	 1.250282e+08 	 3.333333e-01
1.20611058e+06 	 8.810030e+01 	 2.240344e+08 	 1.364024e+03 	 8.094661e+08 	 1.151201e+21 	 2.542970e+06 	 1.008354e+39 	 6.607635e+38 	 3.351078e+21 	 1.238497e+08 	 3.333333e-01
1.20613358e+06 	 8.899583e+01 	 2.238954e+08 	 1.350240e+03 	 8.084616e+08 	 1.145061e+21 	 2.515818e+06 	 1.008298e+39 	 6.607334e+38 	 3.333817e+21 	 1.226821e+08 	 3.333333e-01
1.20615665e+06 	 8.990044e+01 	 2.237567e+08 	 1.336595e+03 	 8.074601e+08 	 1.138965e+21 	 2.488958e+06 	 1.008241e+39 	 6.607031e+38 	 3.316677e+21 	 1.215254e+08 	 3.333333e-01
1.20617978e+06 	 9.081424e+01 	 2.236183e+08 	 1.323089e+03 	 8.064615e+08 	 1.132914e+21 	 2.462388e+06 	 1.008185e+39 	 6.606727e+38 	 3.299657e+21 	 1.203794e+08 	 3.333333e-01
1.20620299e+06 	 9.173732e+01 	 2.234802e+08 	 1.309718e+03 	 8.054659e+08 	 1.126906e+21 	 2.436105e+06 	 1.008128e+39 	 6.606421e+38 	 3.282756e+21 	 1.192440e+08 	 3.333333e-01
1.20622626e+06 	 9.266977e+01 	 2.233425e+08 	 1.296483e+03 	 8.044733e+08 	 1.120942e+21 	 2.410105e+06 	 1.008070e+39 	 6.606113e+38 	 3.265974e+21 	 1.181192e+08 	 3.333333e-01
1.20624959e+06 	 9.361168e+01 	 2.232050e+08 	 1.283382e+03 	 8.034837e+08 	 1.115022e+21 	 2.384386e+06 	 1.008013e+39 	 6.605803e+38 	 3.249308e+21 	 1.170048e+08 	 3.333333e-01
1.20627300e+06 	 9.456316e+01 	 2.230679e+08 	 1.270413e+03 	 8.024970e+08 	 1.109145e+21 	 2.358944e+06 	 1.007955e+39 	 6.605491e+38 	 3.232759e+21 	 1.159008e+08 	 3.333333e-01
1.20629647e+06 	 9.552429e+01 	 2.229312e+08 	 1.257575e+03 	 8.015132e+08 	 1.103310e+21 	 2.333776e+06 	 1.007897e+39 	 6.605177e+38 	 3.216326e+21 	 1.148071e+08 	 3.333333e-01
1.20632001e+06 	 9.649518e+01 	 2.227947e+08 	 1.244867e+03 	 8.005324e+08 	 1.097517e+21 	 2.308879e+06 	 1.007838e+39 	 6.604861e+38 	 3.200006e+21 	 1.137235e+08 	 3.333333e-01
1.20634361e+06 	 9.747593e+01 	 2.226586e+08 	 1.232287e+03 	 7.995545e+08 	 1.091767e+21 	 2.284251e+06 	 1.007779e+39 	 6.604544e+38 	 3.183800e+21 	 1.126500e+08 	 3.333333e-01
1.20636729e+06 	 9.846663e+01 	 2.225228e+08 	 1.219835e+03 	 7.985795e+08 	 1.086057e+21 	 2.259889e+06 	 1.007720e+39 	 6.604224e+38 	 3.167706e+21 	 1.115865e+08 	 3.333333e-01
1.20639104e+06 	 9.946739e+01 	 2.223873e+08 	 1.207508e+03 	 7.976074e+08 	 1.080389e+21 	 2.235788e+06 	 1.007661e+39 	 6.603902e+38 	 3.151723e+21 	 1.105329e+08 	 3.333333e-01
1.20641487e+06 	 1.004783e+02 	 2.222522e+08 	 1.195306e+03 	 7.966381e+08 	 1.074761e+21 	 2.211948e+06 	 1.007601e+39 	 6.603579e+38 	 3.135851e+21 	 1.094891e+08 	 3.333333e-01
1.20643876e+06 	 1.014995e+02 	 2.221173e+08 	 1.183227e+03 	 7.956716e+08 	 1.069174e+21 	 2.188364e+06 	 1.007541e+39 	 6.603253e+38 	 3.120087e+21 	 1.084550e+08 	 3.333333e-01
1.20646273e+06 	 1.025310e+02 	 2.219828e+08 	 1.171270e+03 	 7.947080e+08 	 1.063626e+21 	 2.165034e+06 	 1.007480e+39 	 6.602926e+38 	 3.104432e+21 	 1.074305e+08 	 3.333333e-01
1.20648677e+06 	 1.035730e+02 	 2.218485e+08 	 1.159434e+03 	 7.937473e+08 	 1.058118e+21 	 2.141956e+06 	 1.007419e+39 	 6.602596e+38 	 3.088884e+21 	 1.064155e+08 	 3.333333e-01
1.20651088e+06 	 1.046256e+02 	 2.217146e+08 	 1.147718e+03 	 7.927893e+08 	 1.052649e+21 	 2.119126e+06 	 1.007358e+39 	 6.602265e+38 	 3.073443e+21 	 1.054100e+08 	 3.333333e-01
1.20653507e+06 	 1.056889e+02 	 2.215810e+08 	 1.136120e+03 	 7.918342e+08 	 1.047220e+21 	 2.096542e+06 	 1.007297e+39 	 6.601931e+38 	 3.058108e+21 	 1.044139e+08 	 3.333333e-01
1.20655932e+06 	 1.067629e+02 	 2.214477e+08 	 1.124639e+03 	 7.908819e+08 	 1.041829e+21 	 2.074201e+06 	 1.007235e+39 	 6.601595e+38 	 3.042878e+21 	 1.034271e+08 	 3.333333e-01
1.20658365e+06 	 1.078479e+02 	 2.213148e+08 	 1.113274e+03 	 7.899324e+08 	 1.036476e+21 	 2.052101e+06 	 1.007173e+39 	 6.601257e+38 	 3.027752e+21 	 1.024494e+08 	 3.333333e-01
1.20660806e+06 	 1.089439e+02 	 2.211821e+08 	 1.102024e+03 	 7.889857e+08 	 1.031162e+21 	 2.030238e+06 	 1.007110e+39 	 6.600917e+38 	 3.012730e+21 	 1.014809e+08 	 3.333333e-01
1.20663254e+06 	 1.100510e+02 	 2.210498e+08 	 1.090888e+03 	 7.880417e+08 	 1.025884e+21 	 2.008611e+06 	 1.007047e+39 	 6.600575e+38 	 2.997810e+21 	 1.005213e+08 	 3.333333e-01
1.20665710e+06 	 1.111693e+02 	 2.209177e+08 	 1.079864e+03 	 7.871005e+08 	 1.020645e+21 	 1.987216e+06 	 1.006984e+39 	 6.600231e+38 	 2.982991e+21 	 9.957077e+07 	 3.333333e-01
1.20668173e+06 	 1.122990e+02 	 2.207860e+08 	 1.068952e+03 	 7.861620e+08 	 1.015442e+21 	 1.966052e+06 	 1.006920e+39 	 6.599885e+38 	 2.968272e+21 	 9.862906e+07 	 3.333333e-01
1.20670644e+06 	 1.134401e+02 	 2.206545e+08 	 1.058150e+03 	 7.852263e+08 	 1.010275e+21 	 1.945115e+06 	 1.006856e+39 	 6.599536e+38 	 2.953653e+21 	 9.769613e+07 	 3.333333e-01
1.20673124e+06 	 1.145928e+02 	 2.205234e+08 	 1.047457e+03 	 7.842932e+08 	 1.005145e+21 	 1.924404e+06 	 1.006792e+39 	 6.599186e+38 	 2.939132e+21 	 9.677191e+07 	 3.333333e-01
1.20675611e+06 	 1.157572e+02 	 2.203926e+08 	 1.036872e+03 	 7.833628e+08 	 1.000051e+21 	 1.903915e+06 	 1.006727e+39 	 6.598833e+38 	 2.924709e+21 	 9.585631e+07 	 3.333333e-01
1.20678106e+06 	 1.169335e+02 	 2.202620e+08 	 1.026394e+03 	 7.824352e+08 	 9.949923e+20 	 1.883647e+06 	 1.006662e+39 	 6.598478e+38 	 2.910384e+21 	 9.494925e+07 	 3.333333e-01
1.20680608e+06 	 1.181216e+02 	 2.201318e+08 	 1.016022e+03 	 7.815102e+08 	 9.899690e+20 	 1.863596e+06 	 1.006597e+39 	 6.598121e+38 	 2.896155e+21 	 9.405066e+07 	 3.333333e-01
1.20683119e+06 	 1.193218e+02 	 2.200019e+08 	 1.005755e+03 	 7.805879e+08 	 9.849809e+20 	 1.843761e+06 	 1.006531e+39 	 6.597761e+38 	 2.882021e+21 	 9.316046e+07 	 3.333333e-01
1.20685638e+06 	 1.205342e+02 	 2.198722e+08 	 9.955919e+02 	 7.796682e+08 	 9.800277e+20 	 1.824140e+06 	 1.006464e+39 	 6.597399e+38 	 2.867983e+21 	 9.227856e+07 	 3.333333e-01
1.20688164e+06 	 1.217589e+02 	 2.197429e+08 	 9.855312e+02 	 7.787513e+08 	 9.751091e+20 	 1.804729e+06 	 1.006398e+39 	 6.597035e+38 	 2.854039e+21 	 9.140490e+07 	 3.333333e-01
1.20690699e+06 	 1.229961e+02 	 2.196139e+08 	 9.755721e+02 	 7.778369e+08 	 9.702244e+20 	 1.785527e+06 	 1.006331e+39 	 6.596669e+38 	 2.840187e+21 	 9.053940e+07 	 3.333333e-01
1.20693242e+06 	 1.242457e+02 	 2.194851e+08 	 9.657137e+02 	 7.769252e+08 	 9.653737e+20 	 1.766531e+06 	 1.006264e+39 	 6.596301e+38 	 2.826428e+21 	 8.968199e+07 	 3.333333e-01
1.20695793e+06 	 1.255081e+02 	 2.193567e+08 	 9.559549e+02 	 7.760161e+08 	 9.605564e+20 	 1.747739e+06 	 1.006196e+39 	 6.595930e+38 	 2.812761e+21 	 8.883258e+07 	 3.333333e-01
1.20698353e+06 	 1.267832e+02 	 2.192285e+08 	 9.462947e+02 	 7.751096e+08 	 9.557724e+20 	 1.729149e+06 	 1.006128e+39 	 6.595557e+38 	 2.799184e+21 	 8.799112e+07 	 3.333333e-01
1.20700921e+06 	 1.280713e+02 	 2.191006e+08 	 9.367322e+02 	 7.742056e+08 	 9.510212e+20 	 1.710759e+06 	 1.006059e+39 	 6.595181e+38 	 2.785698e+21 	 8.715752e+07 	 3.333333e-01
1.20703498e+06 	 1.293725e+02 	 2.189730e+08 	 9.272663e+02 	 7.733042e+08 	 9.463027e+20 	 1.692567e+06 	 1.005990e+39 	 6.594803e+38 	 2.772300e+21 	 8.633172e+07 	 3.333333e-01
1.20706083e+06 	 1.306868e+02 	 2.188457e+08 	 9.178960e+02 	 7.724054e+08 	 9.416166e+20 	 1.674570e+06 	 1.005921e+39 	 6.594423e+38 	 2.758991e+21 	 8.551363e+07 	 3.333333e-01
1.20708677e+06 	 1.320145e+02 	 2.187187e+08 	 9.086204e+02 	 7.715091e+08 	 9.369625e+20 	 1.656766e+06 	 1.005851e+39 	 6.594040e+38 	 2.745769e+21 	 8.470320e+07 	 3.333333e-01
1.20711279e+06 	 1.333557e+02 	 2.185920e+08 	 8.994386e+02 	 7.706153e+08 	 9.323403e+20 	 1.639153e+06 	 1.005781e+39 	 6.593655e+38 	 2.732635e+21 	 8.390035e+07 	 3.333333e-01
1.20713890e+06 	 1.347104e+02 	 2.184656e+08 	 8.903495e+02 	 7.697241e+08 	 9.277498e+20 	 1.621729e+06 	 1.005710e+39 	 6.593267e+38 	 2.719587e+21 	 8.310501e+07 	 3.333333e-01
1.20716510e+06 	 1.360789e+02 	 2.183394e+08 	 8.813523e+02 	 7.688355e+08 	 9.231907e+20 	 1.604492e+06 	 1.005639e+39 	 6.592877e+38 	 2.706625e+21 	 8.231711e+07 	 3.333333e-01
1.20719138e+06 	 1.374613e+02 	 2.182136e+08 	 8.724460e+02 	 7.679494e+08 	 9.186628e+20 	 1.587441e+06 	 1.005568e+39 	 6.592485e+38 	 2.693749e+21 	 8.153659e+07 	 3.333333e-01
1.20721775e+06 	 1.388577e+02 	 2.180880e+08 	 8.636297e+02 	 7.670657e+08 	 9.141654e+20 	 1.570572e+06 	 1.005496e+39 	 6.592090e+38 	 2.680956e+21 	 8.076337e+07 	 3.333333e-01
1.20724421e+06 	 1.402683e+02 	 2.179627e+08 	 8.549025e+02 	 7.661845e+08 	 9.096986e+20 	 1.553884e+06 	 1.005424e+39 	 6.591693e+38 	 2.668247e+21 	 7.999739e+07 	 3.333333e-01
1.20727077e+06 	 1.416931e+02 	 2.178377e+08 	 8.462635e+02 	 7.653058e+08 	 9.052620e+20 	 1.537376e+06 	 1.005351e+39 	 6.591293e+38 	 2.655621e+21 	 7.923858e+07 	 3.333333e-01
1.20729741e+06 	 1.431325e+02 	 2.177129e+08 	 8.377117e+02 	 7.644295e+08 	 9.008552e+20 	 1.521044e+06 	 1.005278e+39 	 6.590890e+38 	 2.643076e+21 	 7.848688e+07 	 3.333333e-01
1.20732415e+06 	 1.445864e+02 	 2.175884e+08 	 8.292464e+02 	 7.635557e+08 	 8.964782e+20 	 1.504888e+06 	 1.005205e+39 	 6.590485e+38 	 2.630613e+21 	 7.774223e+07 	 3.333333e-01
1.20735098e+06 	 1.460550e+02 	 2.174642e+08 	 8.208667e+02 	 7.626842e+08 	 8.921305e+20 	 1.488904e+06 	 1.005131e+39 	 6.590077e+38 	 2.618230e+21 	 7.700455e+07 	 3.333333e-01
1.20737790e+06 	 1.475386e+02 	 2.173403e+08 	 8.125716e+02 	 7.618152e+08 	 8.878121e+20 	 1.473093e+06 	 1.005057e+39 	 6.589667e+38 	 2.605928e+21 	 7.627378e+07 	 3.333333e-01
1.20740491e+06 	 1.490372e+02 	 2.172167e+08 	 8.043604e+02 	 7.609487e+08 	 8.835225e+20 	 1.457450e+06 	 1.004982e+39 	 6.589254e+38 	 2.593705e+21 	 7.554987e+07 	 3.333333e-01
1.20743202e+06 	 1.505510e+02 	 2.170933e+08 	 7.962321e+02 	 7.600845e+08 	 8.792618e+20 	 1.441976e+06 	 1.004907e+39 	 6.588839e+38 	 2.581561e+21 	 7.483274e+07 	 3.333333e-01
1.20745922e+06 	 1.520801e+02 	 2.169702e+08 	 7.881860e+02 	 7.592227e+08 	 8.750296e+20 	 1.426667e+06 	 1.004831e+39 	 6.588421e+38 	 2.569495e+21 	 7.412233e+07 	 3.333333e-01
1.20748652e+06 	 1.536247e+02 	 2.168474e+08 	 7.802211e+02 	 7.583634e+08 	 8.708257e+20 	 1.411523e+06 	 1.004755e+39 	 6.588000e+38 	 2.557507e+21 	 7.341858e+07 	 3.333333e-01
1.20751391e+06 	 1.551850e+02 	 2.167248e+08 	 7.723368e+02 	 7.575063e+08 	 8.666497e+20 	 1.396541e+06 	 1.004678e+39 	 6.587577e+38 	 2.545595e+21 	 7.272144e+07 	 3.333333e-01
1.20754140e+06 	 1.567612e+02 	 2.166025e+08 	 7.645321e+02 	 7.566517e+08 	 8.625014e+20 	 1.381719e+06 	 1.004601e+39 	 6.587151e+38 	 2.533760e+21 	 7.203084e+07 	 3.333333e-01
1.20756899e+06 	 1.583533e+02 	 2.164805e+08 	 7.568063e+02 	 7.557993e+08 	 8.583806e+20 	 1.367056e+06 	 1.004524e+39 	 6.586722e+38 	 2.522000e+21 	 7.134671e+07 	 3.333333e-01
1.20759667e+06 	 1.599615e+02 	 2.163587e+08 	 7.491586e+02 	 7.549493e+08 	 8.542870e+20 	 1.352550e+06 	 1.004446e+39 	 6.586290e+38 	 2.510315e+21 	 7.066901e+07 	 3.333333e-01
1.20762446e+06 	 1.615860e+02 	 2.162372e+08 	 7.415882e+02 	 7.541016e+08 	 8.502203e+20 	 1.338200e+06 	 1.004368e+39 	 6.585856e+38 	 2.498704e+21 	 6.999767e+07 	 3.333333e-01
1.20765234e+06 	 1.632270e+02 	 2.161159e+08 	 7.340942e+02 	 7.532562e+08 	 8.461804e+20 	 1.324003e+06 	 1.004289e+39 	 6.585419e+38 	 2.487167e+21 	 6.933263e+07 	 3.333333e-01
1.20768033e+06 	 1.648847e+02 	 2.159950e+08 	 7.266760e+02 	 7.524131e+08 	 8.421670e+20 	 1.309958e+06 	 1.004210e+39 	 6.584979e+38 	 2.475702e+21 	 6.867384e+07 	 3.333333e-01
1.20770842e+06 	 1.665591e+02 	 2.158742e+08 	 7.193327e+02 	 7.515722e+08 	 8.381799e+20 	 1.296064e+06 	 1.004130e+39 	 6.584536e+38 	 2.464310e+21 	 6.802123e+07 	 3.333333e-01
1.20773661e+06 	 1.682506e+02 	 2.157538e+08 	 7.120637e+02 	 7.507337e+08 	 8.342189e+20 	 1.282318e+06 	 1.004050e+39 	 6.584090e+38 	 2.452990e+21 	 6.737476e+07 	 3.333333e-01
1.20776490e+06 	 1.699591e+02 	 2.156336e+08 	 7.048681e+02 	 7.498974e+08 	 8.302839e+20 	 1.268720e+06 	 1.003969e+39 	 6.583642e+38 	 2.441741e+21 	 6.673436e+07 	 3.333333e-01
1.20779330e+06 	 1.716850e+02 	 2.155136e+08 	 6.977452e+02 	 7.490634e+08 	 8.263747e+20 	 1.255267e+06 	 1.003888e+39 	 6.583191e+38 	 2.430564e+21 	 6.609997e+07 	 3.333333e-01
1.20782179e+06 	 1.734284e+02 	 2.153939e+08 	 6.906943e+02 	 7.482317e+08 	 8.224910e+20 	 1.241958e+06 	 1.003806e+39 	 6.582736e+38 	 2.419456e+21 	 6.547154e+07 	 3.333333e-01
1.20785039e+06 	 1.751894e+02 	 2.152745e+08 	 6.837147e+02 	 7.474021e+08 	 8.186324e+20 	 1.228792e+06 	 1.003724e+39 	 6.582279e+38 	 2.408418e+21 	 6.484903e+07 	 3.333333e-01
1.20787910e+06 	 1.769683e+02 	 2.151553e+08 	 6.768056e+02 	 7.465748e+08 	 8.147989e+20 	 1.215766e+06 	 1.003641e+39 	 6.581819e+38 	 2.397449e+21 	 6.423236e+07 	 3.333333e-01
1.20790791e+06 	 1.787652e+02 	 2.150364e+08 	 6.699663e+02 	 7.457496e+08 	 8.109901e+20 	 1.202880e+06 	 1.003558e+39 	 6.581356e+38 	 2.386548e+21 	 6.362150e+07 	 3.333333e-01
1.20793683e+06 	 1.805804e+02 	 2.149177e+08 	 6.631961e+02 	 7.449267e+08 	 8.072058e+20 	 1.190131e+06 	 1.003474e+39 	 6.580890e+38 	 2.375715e+21 	 6.301638e+07 	 3.333333e-01
1.20796586e+06 	 1.824139e+02 	 2.147993e+08 	 6.564943e+02 	 7.441059e+08 	 8.034458e+20 	 1.177519e+06 	 1.003390e+39 	 6.580421e+38 	 2.364949e+21 	 6.241695e+07 	 3.333333e-01
1.20799500e+06 	 1.842660e+02 	 2.146811e+08 	 6.498603e+02 	 7.432873e+08 	 7.997100e+20 	 1.165042e+06 	 1.003305e+39 	 6.579949e+38 	 2.354249e+21 	 6.182316e+07 	 3.333333e-01
1.20802425e+06 	 1.861369e+02 	 2.145631e+08 	 6.432933e+02 	 7.424708e+08 	 7.959981e+20 	 1.152698e+06 	 1.003220e+39 	 6.579474e+38 	 2.343615e+21 	 6.123496e+07 	 3.333333e-01
1.20805362e+06 	 1.880267e+02 	 2.144455e+08 	 6.367926e+02 	 7.416564e+08 	 7.923100e+20 	 1.140487e+06 	 1.003135e+39 	 6.578996e+38 	 2.333047e+21 	 6.065230e+07 	 3.333333e-01
1.20808309e+06 	 1.899357e+02 	 2.143280e+08 	 6.303576e+02 	 7.408443e+08 	 7.886454e+20 	 1.128406e+06 	 1.003048e+39 	 6.578515e+38 	 2.322544e+21 	 6.007512e+07 	 3.333333e-01
1.20811267e+06 	 1.918640e+02 	 2.142108e+08 	 6.239877e+02 	 7.400342e+08 	 7.850043e+20 	 1.116453e+06 	 1.002962e+39 	 6.578031e+38 	 2.312106e+21 	 5.950337e+07 	 3.333333e-01
1.20814236e+06 	 1.938118e+02 	 2.140938e+08 	 6.176822e+02 	 7.392263e+08 	 7.813865e+20 	 1.104629e+06 	 1.002874e+39 	 6.577543e+38 	 2.301732e+21 	 5.893700e+07 	 3.333333e-01
1.20817217e+06 	 1.957794e+02 	 2.139771e+08 	 6.114403e+02 	 7.384205e+08 	 7.777915e+20 	 1.092931e+06 	 1.002787e+39 	 6.577053e+38 	 2.291422e+21 	 5.837597e+07 	 3.333333e-01
1.20820209e+06 	 1.977669e+02 	 2.138606e+08 	 6.052615e+02 	 7.376168e+08 	 7.742194e+20 	 1.081358e+06 	 1.002698e+39 	 6.576559e+38 	 2.281174e+21 	 5.782023e+07 	 3.333333e-01
1.20823212e+06 	 1.997746e+02 	 2.137444e+08 	 5.991452e+02 	 7.368151e+08 	 7.706697e+20 	 1.069909e+06 	 1.002609e+39 	 6.576062e+38 	 2.270989e+21 	 5.726972e+07 	 3.333333e-01
1.20826228e+06 	 2.018026e+02 	 2.136284e+08 	 5.930907e+02 	 7.360155e+08 	 7.671424e+20 	 1.058582e+06 	 1.002520e+39 	 6.575562e+38 	 2.260865e+21 	 5.672439e+07 	 3.333333e-01
1.20829255e+06 	 2.038511e+02 	 2.135126e+08 	 5.870974e+02 	 7.352180e+08 	 7.636373e+20 	 1.047376e+06 	 1.002430e+39 	 6.575059e+38 	 2.250803e+21 	 5.618421e+07 	 3.333333e-01
1.20832294e+06 	 2.059204e+02 	 2.133971e+08 	 5.811646e+02 	 7.344224e+08 	 7.601540e+20 	 1.036290e+06 	 1.002340e+39 	 6.574552e+38 	 2.240801e+21 	 5.564912e+07 	 3.333333e-01
