r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	lambda     
1.209527e+06 	1.293478e+09 	1.114723e+05 	1.604931e+22 	8.508498e-02 	2.832011e+08 	3.349104e+09 	5.804375e+38 	3.809198e+38 	7.759726e+09 	3.333333e-01 	
1.209537e+06 	1.289810e+09 	1.102100e+05 	1.584213e+22 	8.605796e-02 	2.827993e+08 	3.306364e+09 	5.804348e+38 	3.809196e+38 	7.685247e+09 	3.333333e-01 	
1.209547e+06 	1.286152e+09 	1.089620e+05 	1.563768e+22 	8.704206e-02 	2.823980e+08 	3.264172e+09 	5.804322e+38 	3.809195e+38 	7.611471e+09 	3.333333e-01 	
1.209556e+06 	1.282506e+09 	1.077281e+05 	1.543591e+22 	8.803743e-02 	2.819974e+08 	3.222519e+09 	5.804296e+38 	3.809193e+38 	7.538392e+09 	3.333333e-01 	
1.209566e+06 	1.278870e+09 	1.065082e+05 	1.523680e+22 	8.904418e-02 	2.815974e+08 	3.181401e+09 	5.804270e+38 	3.809192e+38 	7.466003e+09 	3.333333e-01 	
1.209575e+06 	1.275245e+09 	1.053021e+05 	1.504031e+22 	9.006245e-02 	2.811981e+08 	3.140808e+09 	5.804244e+38 	3.809190e+38 	7.394299e+09 	3.333333e-01 	
1.209585e+06 	1.271631e+09 	1.041097e+05 	1.484640e+22 	9.109236e-02 	2.807993e+08 	3.100736e+09 	5.804217e+38 	3.809189e+38 	7.323272e+09 	3.333333e-01 	
1.209594e+06 	1.268028e+09 	1.029308e+05 	1.465504e+22 	9.213406e-02 	2.804012e+08 	3.061176e+09 	5.804191e+38 	3.809188e+38 	7.252916e+09 	3.333333e-01 	
1.209604e+06 	1.264436e+09 	1.017652e+05 	1.446620e+22 	9.318767e-02 	2.800038e+08 	3.022124e+09 	5.804165e+38 	3.809186e+38 	7.183225e+09 	3.333333e-01 	
1.209613e+06 	1.260855e+09 	1.006128e+05 	1.427984e+22 	9.425333e-02 	2.796069e+08 	2.983571e+09 	5.804139e+38 	3.809185e+38 	7.114194e+09 	3.333333e-01 	
1.209623e+06 	1.257284e+09 	9.947349e+04 	1.409593e+22 	9.533118e-02 	2.792107e+08 	2.945511e+09 	5.804114e+38 	3.809183e+38 	7.045815e+09 	3.333333e-01 	
1.209632e+06 	1.253724e+09 	9.834707e+04 	1.391443e+22 	9.642137e-02 	2.788151e+08 	2.907939e+09 	5.804088e+38 	3.809182e+38 	6.978083e+09 	3.333333e-01 	
1.209641e+06 	1.250174e+09 	9.723340e+04 	1.373532e+22 	9.752402e-02 	2.784202e+08 	2.870848e+09 	5.804062e+38 	3.809180e+38 	6.910991e+09 	3.333333e-01 	
1.209651e+06 	1.246635e+09 	9.613234e+04 	1.355856e+22 	9.863928e-02 	2.780258e+08 	2.834231e+09 	5.804036e+38 	3.809179e+38 	6.844535e+09 	3.333333e-01 	
1.209660e+06 	1.243107e+09 	9.504375e+04 	1.338411e+22 	9.976730e-02 	2.776321e+08 	2.798083e+09 	5.804010e+38 	3.809178e+38 	6.778707e+09 	3.333333e-01 	
1.209670e+06 	1.239589e+09 	9.396749e+04 	1.321196e+22 	1.009082e-01 	2.772390e+08 	2.762398e+09 	5.803985e+38 	3.809176e+38 	6.713502e+09 	3.333333e-01 	
1.209679e+06 	1.236082e+09 	9.290342e+04 	1.304207e+22 	1.020622e-01 	2.768465e+08 	2.727169e+09 	5.803959e+38 	3.809175e+38 	6.648914e+09 	3.333333e-01 	
1.209688e+06 	1.232585e+09 	9.185139e+04 	1.287440e+22 	1.032294e-01 	2.764547e+08 	2.692392e+09 	5.803933e+38 	3.809173e+38 	6.584938e+09 	3.333333e-01 	
1.209698e+06 	1.229099e+09 	9.081128e+04 	1.270894e+22 	1.044099e-01 	2.760634e+08 	2.658059e+09 	5.803908e+38 	3.809172e+38 	6.521567e+09 	3.333333e-01 	
1.209707e+06 	1.225623e+09 	8.978295e+04 	1.254564e+22 	1.056039e-01 	2.756728e+08 	2.624165e+09 	5.803882e+38 	3.809170e+38 	6.458796e+09 	3.333333e-01 	
1.209716e+06 	1.222158e+09 	8.876626e+04 	1.238448e+22 	1.068116e-01 	2.752828e+08 	2.590705e+09 	5.803857e+38 	3.809169e+38 	6.396620e+09 	3.333333e-01 	
1.209725e+06 	1.218702e+09 	8.776108e+04 	1.222543e+22 	1.080331e-01 	2.748934e+08 	2.557673e+09 	5.803831e+38 	3.809168e+38 	6.335033e+09 	3.333333e-01 	
1.209735e+06 	1.215257e+09 	8.676729e+04 	1.206847e+22 	1.092686e-01 	2.745046e+08 	2.525064e+09 	5.803806e+38 	3.809166e+38 	6.274030e+09 	3.333333e-01 	
1.209744e+06 	1.211823e+09 	8.578475e+04 	1.191356e+22 	1.105182e-01 	2.741164e+08 	2.492872e+09 	5.803781e+38 	3.809165e+38 	6.213604e+09 	3.333333e-01 	
1.209753e+06 	1.208399e+09 	8.481333e+04 	1.176068e+22 	1.117821e-01 	2.737289e+08 	2.461092e+09 	5.803755e+38 	3.809163e+38 	6.153751e+09 	3.333333e-01 	
1.209762e+06 	1.204985e+09 	8.385292e+04 	1.160981e+22 	1.130605e-01 	2.733419e+08 	2.429718e+09 	5.803730e+38 	3.809162e+38 	6.094465e+09 	3.333333e-01 	
1.209771e+06 	1.201581e+09 	8.290338e+04 	1.146091e+22 	1.143534e-01 	2.729556e+08 	2.398745e+09 	5.803705e+38 	3.809161e+38 	6.035741e+09 	3.333333e-01 	
1.209781e+06 	1.198187e+09 	8.196460e+04 	1.131395e+22 	1.156612e-01 	2.725699e+08 	2.368169e+09 	5.803680e+38 	3.809159e+38 	5.977573e+09 	3.333333e-01 	
1.209790e+06 	1.194804e+09 	8.103644e+04 	1.116892e+22 	1.169840e-01 	2.721847e+08 	2.337983e+09 	5.803655e+38 	3.809158e+38 	5.919958e+09 	3.333333e-01 	
1.209799e+06 	1.191430e+09 	8.011880e+04 	1.102579e+22 	1.183218e-01 	2.718002e+08 	2.308184e+09 	5.803630e+38 	3.809156e+38 	5.862889e+09 	3.333333e-01 	
1.209808e+06 	1.188067e+09 	7.921154e+04 	1.088452e+22 	1.196750e-01 	2.714163e+08 	2.278765e+09 	5.803604e+38 	3.809155e+38 	5.806361e+09 	3.333333e-01 	
1.209817e+06 	1.184713e+09 	7.831456e+04 	1.074511e+22 	1.210436e-01 	2.710330e+08 	2.249723e+09 	5.803579e+38 	3.809153e+38 	5.750370e+09 	3.333333e-01 	
1.209826e+06 	1.181370e+09 	7.742774e+04 	1.060751e+22 	1.224279e-01 	2.706503e+08 	2.221052e+09 	5.803555e+38 	3.809152e+38 	5.694909e+09 	3.333333e-01 	
1.209835e+06 	1.178037e+09 	7.655096e+04 	1.047172e+22 	1.238281e-01 	2.702682e+08 	2.192748e+09 	5.803530e+38 	3.809151e+38 	5.639975e+09 	3.333333e-01 	
1.209844e+06 	1.174714e+09 	7.568411e+04 	1.033770e+22 	1.252442e-01 	2.698867e+08 	2.164806e+09 	5.803505e+38 	3.809149e+38 	5.585562e+09 	3.333333e-01 	
1.209853e+06 	1.171400e+09 	7.482707e+04 	1.020543e+22 	1.266766e-01 	2.695058e+08 	2.137220e+09 	5.803480e+38 	3.809148e+38 	5.531666e+09 	3.333333e-01 	
1.209862e+06 	1.168097e+09 	7.397974e+04 	1.007488e+22 	1.281253e-01 	2.691255e+08 	2.109988e+09 	5.803455e+38 	3.809146e+38 	5.478281e+09 	3.333333e-01 	
1.209871e+06 	1.164803e+09 	7.314200e+04 	9.946042e+21 	1.295906e-01 	2.687458e+08 	2.083103e+09 	5.803430e+38 	3.809145e+38 	5.425403e+09 	3.333333e-01 	
1.209880e+06 	1.161519e+09 	7.231375e+04 	9.818883e+21 	1.310727e-01 	2.683667e+08 	2.056562e+09 	5.803406e+38 	3.809144e+38 	5.373028e+09 	3.333333e-01 	
1.209889e+06 	1.158245e+09 	7.149488e+04 	9.693382e+21 	1.325717e-01 	2.679882e+08 	2.030361e+09 	5.803381e+38 	3.809142e+38 	5.321150e+09 	3.333333e-01 	
1.209898e+06 	1.154980e+09 	7.068529e+04 	9.569519e+21 	1.340879e-01 	2.676103e+08 	2.004494e+09 	5.803356e+38 	3.809141e+38 	5.269765e+09 	3.333333e-01 	
1.209907e+06 	1.151726e+09 	6.988486e+04 	9.447272e+21 	1.356214e-01 	2.672330e+08 	1.978958e+09 	5.803332e+38 	3.809139e+38 	5.218868e+09 	3.333333e-01 	
1.209916e+06 	1.148481e+09 	6.909349e+04 	9.326621e+21 	1.371725e-01 	2.668562e+08 	1.953748e+09 	5.803307e+38 	3.809138e+38 	5.168454e+09 	3.333333e-01 	
1.209925e+06 	1.145246e+09 	6.831109e+04 	9.207541e+21 	1.387413e-01 	2.664801e+08 	1.928860e+09 	5.803283e+38 	3.809137e+38 	5.118520e+09 	3.333333e-01 	
1.209934e+06 	1.142020e+09 	6.753754e+04 	9.090014e+21 	1.403280e-01 	2.661046e+08 	1.904290e+09 	5.803258e+38 	3.809135e+38 	5.069060e+09 	3.333333e-01 	
1.209943e+06 	1.138805e+09 	6.677276e+04 	8.974017e+21 	1.419329e-01 	2.657297e+08 	1.880035e+09 	5.803234e+38 	3.809134e+38 	5.020071e+09 	3.333333e-01 	
1.209952e+06 	1.135598e+09 	6.601663e+04 	8.859531e+21 	1.435562e-01 	2.653553e+08 	1.856089e+09 	5.803209e+38 	3.809132e+38 	4.971547e+09 	3.333333e-01 	
1.209961e+06 	1.132401e+09 	6.526907e+04 	8.746534e+21 	1.451980e-01 	2.649815e+08 	1.832449e+09 	5.803185e+38 	3.809131e+38 	4.923485e+09 	3.333333e-01 	
1.209969e+06 	1.129214e+09 	6.452997e+04 	8.635009e+21 	1.468586e-01 	2.646084e+08 	1.809111e+09 	5.803161e+38 	3.809130e+38 	4.875880e+09 	3.333333e-01 	
1.209978e+06 	1.126036e+09 	6.379924e+04 	8.524936e+21 	1.485382e-01 	2.642358e+08 	1.786071e+09 	5.803136e+38 	3.809128e+38 	4.828728e+09 	3.333333e-01 	
1.209987e+06 	1.122868e+09 	6.307679e+04 	8.416297e+21 	1.502370e-01 	2.638638e+08 	1.763325e+09 	5.803112e+38 	3.809127e+38 	4.782024e+09 	3.333333e-01 	
1.209996e+06 	1.119709e+09 	6.236252e+04 	8.309073e+21 	1.519553e-01 	2.634924e+08 	1.740871e+09 	5.803088e+38 	3.809125e+38 	4.735765e+09 	3.333333e-01 	
1.210005e+06 	1.116560e+09 	6.165633e+04 	8.203242e+21 	1.536932e-01 	2.631216e+08 	1.718703e+09 	5.803064e+38 	3.809124e+38 	4.689946e+09 	3.333333e-01 	
1.210013e+06 	1.113420e+09 	6.095815e+04 	8.098787e+21 	1.554510e-01 	2.627513e+08 	1.696818e+09 	5.803040e+38 	3.809123e+38 	4.644563e+09 	3.333333e-01 	
1.210022e+06 	1.110289e+09 	6.026786e+04 	7.995690e+21 	1.572289e-01 	2.623817e+08 	1.675212e+09 	5.803016e+38 	3.809121e+38 	4.599612e+09 	3.333333e-01 	
1.210031e+06 	1.107168e+09 	5.958540e+04 	7.893933e+21 	1.590271e-01 	2.620126e+08 	1.653883e+09 	5.802992e+38 	3.809120e+38 	4.555089e+09 	3.333333e-01 	
1.210039e+06 	1.104056e+09 	5.891066e+04 	7.793498e+21 	1.608459e-01 	2.616441e+08 	1.632825e+09 	5.802968e+38 	3.809118e+38 	4.510991e+09 	3.333333e-01 	
1.210048e+06 	1.100953e+09 	5.824357e+04 	7.694367e+21 	1.626855e-01 	2.612762e+08 	1.612037e+09 	5.802944e+38 	3.809117e+38 	4.467312e+09 	3.333333e-01 	
1.210057e+06 	1.097859e+09 	5.758403e+04 	7.596525e+21 	1.645462e-01 	2.609089e+08 	1.591514e+09 	5.802920e+38 	3.809116e+38 	4.424049e+09 	3.333333e-01 	
1.210066e+06 	1.094775e+09 	5.693195e+04 	7.499955e+21 	1.664281e-01 	2.605421e+08 	1.571254e+09 	5.802896e+38 	3.809114e+38 	4.381198e+09 	3.333333e-01 	
1.210074e+06 	1.091700e+09 	5.628726e+04 	7.404638e+21 	1.683316e-01 	2.601759e+08 	1.551251e+09 	5.802872e+38 	3.809113e+38 	4.338756e+09 	3.333333e-01 	
1.210083e+06 	1.088634e+09 	5.564987e+04 	7.310558e+21 	1.702568e-01 	2.598104e+08 	1.531505e+09 	5.802848e+38 	3.809111e+38 	4.296718e+09 	3.333333e-01 	
1.210091e+06 	1.085577e+09 	5.501970e+04 	7.217698e+21 	1.722041e-01 	2.594453e+08 	1.512010e+09 	5.802824e+38 	3.809110e+38 	4.255081e+09 	3.333333e-01 	
1.210100e+06 	1.082530e+09 	5.439667e+04 	7.126042e+21 	1.741736e-01 	2.590809e+08 	1.492764e+09 	5.802801e+38 	3.809109e+38 	4.213841e+09 	3.333333e-01 	
1.210109e+06 	1.079491e+09 	5.378069e+04 	7.035575e+21 	1.761657e-01 	2.587170e+08 	1.473764e+09 	5.802777e+38 	3.809107e+38 	4.172994e+09 	3.333333e-01 	
1.210117e+06 	1.076461e+09 	5.317168e+04 	6.946281e+21 	1.781806e-01 	2.583537e+08 	1.455007e+09 	5.802753e+38 	3.809106e+38 	4.132537e+09 	3.333333e-01 	
1.210126e+06 	1.073441e+09 	5.256958e+04 	6.858145e+21 	1.802185e-01 	2.579910e+08 	1.436489e+09 	5.802730e+38 	3.809104e+38 	4.092465e+09 	3.333333e-01 	
