r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau         	 lambda     
1.98392295e+06 	 1.365846e+04 	 1.911607e+08 	 1.664967e+01 	 5.893404e+08 	 3.048318e+20 	 1.399535e+04 	 8.929851e+38 	 7.058475e+38 	 9.135829e+20 	 2.921729e+06 	 3.333333e-01
1.98673067e+06 	 1.373422e+04 	 1.909231e+08 	 1.650796e+01 	 5.878765e+08 	 3.018138e+20 	 1.390085e+04 	 8.917564e+38 	 7.051404e+38 	 9.045389e+20 	 2.904423e+06 	 3.333333e-01
1.98954401e+06 	 1.381038e+04 	 1.906858e+08 	 1.636747e+01 	 5.864162e+08 	 2.988254e+20 	 1.380701e+04 	 8.905305e+38 	 7.044346e+38 	 8.955836e+20 	 2.887219e+06 	 3.333333e-01
1.99236300e+06 	 1.388694e+04 	 1.904488e+08 	 1.622817e+01 	 5.849594e+08 	 2.958664e+20 	 1.371383e+04 	 8.893074e+38 	 7.037300e+38 	 8.867162e+20 	 2.870117e+06 	 3.333333e-01
1.99518763e+06 	 1.396391e+04 	 1.902121e+08 	 1.609005e+01 	 5.835061e+08 	 2.929363e+20 	 1.362128e+04 	 8.880872e+38 	 7.030267e+38 	 8.779359e+20 	 2.853115e+06 	 3.333333e-01
1.99801789e+06 	 1.404129e+04 	 1.899756e+08 	 1.595311e+01 	 5.820562e+08 	 2.900351e+20 	 1.352938e+04 	 8.868697e+38 	 7.023247e+38 	 8.692417e+20 	 2.836214e+06 	 3.333333e-01
2.00085374e+06 	 1.411907e+04 	 1.897395e+08 	 1.581734e+01 	 5.806098e+08 	 2.871624e+20 	 1.343812e+04 	 8.856550e+38 	 7.016240e+38 	 8.606330e+20 	 2.819412e+06 	 3.333333e-01
2.00369515e+06 	 1.419727e+04 	 1.895035e+08 	 1.568272e+01 	 5.791670e+08 	 2.843179e+20 	 1.334749e+04 	 8.844430e+38 	 7.009245e+38 	 8.521089e+20 	 2.802708e+06 	 3.333333e-01
2.00654223e+06 	 1.427588e+04 	 1.892679e+08 	 1.554925e+01 	 5.777276e+08 	 2.815013e+20 	 1.325749e+04 	 8.832339e+38 	 7.002263e+38 	 8.436685e+20 	 2.786103e+06 	 3.333333e-01
2.00939502e+06 	 1.435490e+04 	 1.890326e+08 	 1.541691e+01 	 5.762916e+08 	 2.787124e+20 	 1.316811e+04 	 8.820275e+38 	 6.995293e+38 	 8.353110e+20 	 2.769596e+06 	 3.333333e-01
2.01225348e+06 	 1.443435e+04 	 1.887975e+08 	 1.528570e+01 	 5.748591e+08 	 2.759509e+20 	 1.307935e+04 	 8.808238e+38 	 6.988336e+38 	 8.270356e+20 	 2.753186e+06 	 3.333333e-01
2.01511767e+06 	 1.451421e+04 	 1.885627e+08 	 1.515561e+01 	 5.734300e+08 	 2.732166e+20 	 1.299121e+04 	 8.796228e+38 	 6.981391e+38 	 8.188415e+20 	 2.736873e+06 	 3.333333e-01
2.01798761e+06 	 1.459449e+04 	 1.883281e+08 	 1.502662e+01 	 5.720044e+08 	 2.705091e+20 	 1.290368e+04 	 8.784246e+38 	 6.974458e+38 	 8.107279e+20 	 2.720656e+06 	 3.333333e-01
2.02086330e+06 	 1.467519e+04 	 1.880938e+08 	 1.489873e+01 	 5.705822e+08 	 2.678282e+20 	 1.281675e+04 	 8.772292e+38 	 6.967539e+38 	 8.026940e+20 	 2.704534e+06 	 3.333333e-01
2.02374473e+06 	 1.475633e+04 	 1.878598e+08 	 1.477193e+01 	 5.691634e+08 	 2.651737e+20 	 1.273043e+04 	 8.760365e+38 	 6.960631e+38 	 7.947390e+20 	 2.688507e+06 	 3.333333e-01
2.02663188e+06 	 1.483788e+04 	 1.876261e+08 	 1.464621e+01 	 5.677480e+08 	 2.625452e+20 	 1.264470e+04 	 8.748465e+38 	 6.953737e+38 	 7.868623e+20 	 2.672575e+06 	 3.333333e-01
2.02952471e+06 	 1.491988e+04 	 1.873927e+08 	 1.452156e+01 	 5.663360e+08 	 2.599426e+20 	 1.255957e+04 	 8.736592e+38 	 6.946854e+38 	 7.790630e+20 	 2.656736e+06 	 3.333333e-01
2.03242330e+06 	 1.500230e+04 	 1.871595e+08 	 1.439797e+01 	 5.649275e+08 	 2.573656e+20 	 1.247502e+04 	 8.724747e+38 	 6.939985e+38 	 7.713404e+20 	 2.640991e+06 	 3.333333e-01
2.03532768e+06 	 1.508516e+04 	 1.869266e+08 	 1.427543e+01 	 5.635223e+08 	 2.548139e+20 	 1.239107e+04 	 8.712928e+38 	 6.933127e+38 	 7.636937e+20 	 2.625338e+06 	 3.333333e-01
2.03823785e+06 	 1.516845e+04 	 1.866939e+08 	 1.415393e+01 	 5.621205e+08 	 2.522874e+20 	 1.230769e+04 	 8.701137e+38 	 6.926282e+38 	 7.561222e+20 	 2.609777e+06 	 3.333333e-01
2.04115384e+06 	 1.525218e+04 	 1.864615e+08 	 1.403347e+01 	 5.607220e+08 	 2.497857e+20 	 1.222489e+04 	 8.689372e+38 	 6.919449e+38 	 7.486252e+20 	 2.594308e+06 	 3.333333e-01
2.04407570e+06 	 1.533636e+04 	 1.862294e+08 	 1.391403e+01 	 5.593270e+08 	 2.473085e+20 	 1.214266e+04 	 8.677633e+38 	 6.912628e+38 	 7.412019e+20 	 2.578930e+06 	 3.333333e-01
2.04700342e+06 	 1.542097e+04 	 1.859976e+08 	 1.379562e+01 	 5.579352e+08 	 2.448558e+20 	 1.206100e+04 	 8.665922e+38 	 6.905820e+38 	 7.338515e+20 	 2.563643e+06 	 3.333333e-01
2.04993701e+06 	 1.550603e+04 	 1.857660e+08 	 1.367820e+01 	 5.565469e+08 	 2.424271e+20 	 1.197990e+04 	 8.654238e+38 	 6.899024e+38 	 7.265734e+20 	 2.548446e+06 	 3.333333e-01
2.05287644e+06 	 1.559154e+04 	 1.855347e+08 	 1.356179e+01 	 5.551618e+08 	 2.400224e+20 	 1.189937e+04 	 8.642580e+38 	 6.892241e+38 	 7.193669e+20 	 2.533338e+06 	 3.333333e-01
2.05582168e+06 	 1.567750e+04 	 1.853037e+08 	 1.344637e+01 	 5.537801e+08 	 2.376413e+20 	 1.181939e+04 	 8.630949e+38 	 6.885469e+38 	 7.122313e+20 	 2.518319e+06 	 3.333333e-01
2.05877269e+06 	 1.576391e+04 	 1.850730e+08 	 1.333193e+01 	 5.524018e+08 	 2.352837e+20 	 1.173996e+04 	 8.619345e+38 	 6.878710e+38 	 7.051661e+20 	 2.503389e+06 	 3.333333e-01
2.06172965e+06 	 1.585078e+04 	 1.848425e+08 	 1.321846e+01 	 5.510267e+08 	 2.329492e+20 	 1.166108e+04 	 8.607767e+38 	 6.871964e+38 	 6.981702e+20 	 2.488546e+06 	 3.333333e-01
2.06469251e+06 	 1.593810e+04 	 1.846123e+08 	 1.310596e+01 	 5.496550e+08 	 2.306378e+20 	 1.158275e+04 	 8.596215e+38 	 6.865229e+38 	 6.912433e+20 	 2.473791e+06 	 3.333333e-01
2.06766129e+06 	 1.602588e+04 	 1.843823e+08 	 1.299442e+01 	 5.482865e+08 	 2.283490e+20 	 1.150496e+04 	 8.584690e+38 	 6.858506e+38 	 6.843845e+20 	 2.459123e+06 	 3.333333e-01
2.07063603e+06 	 1.611412e+04 	 1.841526e+08 	 1.288383e+01 	 5.469214e+08 	 2.260829e+20 	 1.142770e+04 	 8.573191e+38 	 6.851796e+38 	 6.775933e+20 	 2.444541e+06 	 3.333333e-01
2.07361674e+06 	 1.620283e+04 	 1.839232e+08 	 1.277418e+01 	 5.455595e+08 	 2.238390e+20 	 1.135098e+04 	 8.561718e+38 	 6.845098e+38 	 6.708688e+20 	 2.430045e+06 	 3.333333e-01
2.07660343e+06 	 1.629200e+04 	 1.836941e+08 	 1.266546e+01 	 5.442010e+08 	 2.216172e+20 	 1.127479e+04 	 8.550271e+38 	 6.838412e+38 	 6.642105e+20 	 2.415634e+06 	 3.333333e-01
2.07959609e+06 	 1.638164e+04 	 1.834652e+08 	 1.255766e+01 	 5.428457e+08 	 2.194173e+20 	 1.119913e+04 	 8.538851e+38 	 6.831738e+38 	 6.576178e+20 	 2.401309e+06 	 3.333333e-01
2.08259469e+06 	 1.647175e+04 	 1.832366e+08 	 1.245079e+01 	 5.414936e+08 	 2.172390e+20 	 1.112398e+04 	 8.527456e+38 	 6.825077e+38 	 6.510900e+20 	 2.387067e+06 	 3.333333e-01
2.08559919e+06 	 1.656234e+04 	 1.830082e+08 	 1.234482e+01 	 5.401449e+08 	 2.150822e+20 	 1.104935e+04 	 8.516088e+38 	 6.818427e+38 	 6.446265e+20 	 2.372910e+06 	 3.333333e-01
2.08860971e+06 	 1.665340e+04 	 1.827801e+08 	 1.223976e+01 	 5.387993e+08 	 2.129467e+20 	 1.097524e+04 	 8.504746e+38 	 6.811790e+38 	 6.382267e+20 	 2.358835e+06 	 3.333333e-01
2.09162624e+06 	 1.674493e+04 	 1.825523e+08 	 1.213559e+01 	 5.374571e+08 	 2.108322e+20 	 1.090164e+04 	 8.493430e+38 	 6.805164e+38 	 6.318899e+20 	 2.344844e+06 	 3.333333e-01
2.09464879e+06 	 1.683695e+04 	 1.823248e+08 	 1.203230e+01 	 5.361180e+08 	 2.087385e+20 	 1.082855e+04 	 8.482139e+38 	 6.798551e+38 	 6.256155e+20 	 2.330935e+06 	 3.333333e-01
2.09767741e+06 	 1.692945e+04 	 1.820975e+08 	 1.192990e+01 	 5.347822e+08 	 2.066654e+20 	 1.075596e+04 	 8.470874e+38 	 6.791949e+38 	 6.194029e+20 	 2.317108e+06 	 3.333333e-01
2.10071213e+06 	 1.702244e+04 	 1.818705e+08 	 1.182836e+01 	 5.334496e+08 	 2.046128e+20 	 1.068387e+04 	 8.459634e+38 	 6.785359e+38 	 6.132515e+20 	 2.303363e+06 	 3.333333e-01
2.10375294e+06 	 1.711591e+04 	 1.816437e+08 	 1.172770e+01 	 5.321203e+08 	 2.025804e+20 	 1.061228e+04 	 8.448421e+38 	 6.778782e+38 	 6.071607e+20 	 2.289698e+06 	 3.333333e-01
2.10679985e+06 	 1.720987e+04 	 1.814172e+08 	 1.162788e+01 	 5.307941e+08 	 2.005680e+20 	 1.054118e+04 	 8.437233e+38 	 6.772217e+38 	 6.011299e+20 	 2.276114e+06 	 3.333333e-01
2.10985283e+06 	 1.730432e+04 	 1.811910e+08 	 1.152892e+01 	 5.294711e+08 	 1.985754e+20 	 1.047057e+04 	 8.426070e+38 	 6.765663e+38 	 5.951585e+20 	 2.262610e+06 	 3.333333e-01
2.11291185e+06 	 1.739927e+04 	 1.809650e+08 	 1.143080e+01 	 5.281513e+08 	 1.966025e+20 	 1.040044e+04 	 8.414934e+38 	 6.759122e+38 	 5.892460e+20 	 2.249186e+06 	 3.333333e-01
2.11597686e+06 	 1.749472e+04 	 1.807393e+08 	 1.133351e+01 	 5.268347e+08 	 1.946491e+20 	 1.033080e+04 	 8.403822e+38 	 6.752592e+38 	 5.833919e+20 	 2.235840e+06 	 3.333333e-01
2.11904811e+06 	 1.759066e+04 	 1.805139e+08 	 1.123706e+01 	 5.255213e+08 	 1.927148e+20 	 1.026164e+04 	 8.392736e+38 	 6.746074e+38 	 5.775953e+20 	 2.222573e+06 	 3.333333e-01
2.12212547e+06 	 1.768711e+04 	 1.802887e+08 	 1.114142e+01 	 5.242111e+08 	 1.907997e+20 	 1.019295e+04 	 8.381675e+38 	 6.739568e+38 	 5.718560e+20 	 2.209384e+06 	 3.333333e-01
2.12520900e+06 	 1.778406e+04 	 1.800638e+08 	 1.104660e+01 	 5.229040e+08 	 1.889035e+20 	 1.012474e+04 	 8.370640e+38 	 6.733074e+38 	 5.661732e+20 	 2.196273e+06 	 3.333333e-01
2.12829872e+06 	 1.788152e+04 	 1.798392e+08 	 1.095258e+01 	 5.216001e+08 	 1.870259e+20 	 1.005699e+04 	 8.359629e+38 	 6.726592e+38 	 5.605465e+20 	 2.183239e+06 	 3.333333e-01
2.13139465e+06 	 1.797949e+04 	 1.796148e+08 	 1.085937e+01 	 5.202993e+08 	 1.851669e+20 	 9.989717e+03 	 8.348644e+38 	 6.720121e+38 	 5.549752e+20 	 2.170282e+06 	 3.333333e-01
2.13449681e+06 	 1.807797e+04 	 1.793907e+08 	 1.076694e+01 	 5.190017e+08 	 1.833262e+20 	 9.922901e+03 	 8.337684e+38 	 6.713663e+38 	 5.494588e+20 	 2.157401e+06 	 3.333333e-01
2.13760516e+06 	 1.817696e+04 	 1.791668e+08 	 1.067531e+01 	 5.177072e+08 	 1.815036e+20 	 9.856545e+03 	 8.326749e+38 	 6.707216e+38 	 5.439968e+20 	 2.144597e+06 	 3.333333e-01
2.14071968e+06 	 1.827647e+04 	 1.789432e+08 	 1.058445e+01 	 5.164158e+08 	 1.796990e+20 	 9.790645e+03 	 8.315838e+38 	 6.700781e+38 	 5.385887e+20 	 2.131867e+06 	 3.333333e-01
2.14384033e+06 	 1.837651e+04 	 1.787199e+08 	 1.049437e+01 	 5.151275e+08 	 1.779123e+20 	 9.725196e+03 	 8.304953e+38 	 6.694358e+38 	 5.332341e+20 	 2.119213e+06 	 3.333333e-01
2.14696729e+06 	 1.847706e+04 	 1.784968e+08 	 1.040506e+01 	 5.138424e+08 	 1.761431e+20 	 9.660198e+03 	 8.294093e+38 	 6.687946e+38 	 5.279322e+20 	 2.106633e+06 	 3.333333e-01
2.15010047e+06 	 1.857814e+04 	 1.782740e+08 	 1.031650e+01 	 5.125604e+08 	 1.743915e+20 	 9.595646e+03 	 8.283257e+38 	 6.681547e+38 	 5.226826e+20 	 2.094127e+06 	 3.333333e-01
2.15323994e+06 	 1.867975e+04 	 1.780514e+08 	 1.022870e+01 	 5.112814e+08 	 1.726571e+20 	 9.531537e+03 	 8.272446e+38 	 6.675158e+38 	 5.174848e+20 	 2.081694e+06 	 3.333333e-01
2.15638571e+06 	 1.878189e+04 	 1.778291e+08 	 1.014164e+01 	 5.100056e+08 	 1.709398e+20 	 9.467869e+03 	 8.261660e+38 	 6.668782e+38 	 5.123384e+20 	 2.069336e+06 	 3.333333e-01
2.15953783e+06 	 1.888456e+04 	 1.776071e+08 	 1.005533e+01 	 5.087328e+08 	 1.692395e+20 	 9.404638e+03 	 8.250898e+38 	 6.662417e+38 	 5.072426e+20 	 2.057049e+06 	 3.333333e-01
2.16269629e+06 	 1.898777e+04 	 1.773853e+08 	 9.969751e+00 	 5.074631e+08 	 1.675559e+20 	 9.341842e+03 	 8.240161e+38 	 6.656064e+38 	 5.021972e+20 	 2.044836e+06 	 3.333333e-01
2.16586108e+06 	 1.909151e+04 	 1.771638e+08 	 9.884900e+00 	 5.061965e+08 	 1.658890e+20 	 9.279476e+03 	 8.229448e+38 	 6.649722e+38 	 4.972015e+20 	 2.032694e+06 	 3.333333e-01
2.16903218e+06 	 1.919579e+04 	 1.769426e+08 	 9.800771e+00 	 5.049330e+08 	 1.642385e+20 	 9.217538e+03 	 8.218761e+38 	 6.643392e+38 	 4.922552e+20 	 2.020624e+06 	 3.333333e-01
2.17220954e+06 	 1.930062e+04 	 1.767216e+08 	 9.717359e+00 	 5.036725e+08 	 1.626043e+20 	 9.156025e+03 	 8.208097e+38 	 6.637074e+38 	 4.873577e+20 	 2.008625e+06 	 3.333333e-01
2.17539319e+06 	 1.940600e+04 	 1.765008e+08 	 9.634656e+00 	 5.024150e+08 	 1.609863e+20 	 9.094932e+03 	 8.197458e+38 	 6.630768e+38 	 4.825086e+20 	 1.996696e+06 	 3.333333e-01
2.17858329e+06 	 1.951193e+04 	 1.762804e+08 	 9.552657e+00 	 5.011606e+08 	 1.593842e+20 	 9.034260e+03 	 8.186843e+38 	 6.624472e+38 	 4.777073e+20 	 1.984838e+06 	 3.333333e-01
2.18177976e+06 	 1.961841e+04 	 1.760601e+08 	 9.471356e+00 	 4.999093e+08 	 1.577980e+20 	 8.974003e+03 	 8.176252e+38 	 6.618189e+38 	 4.729535e+20 	 1.973050e+06 	 3.333333e-01
2.18498265e+06 	 1.972544e+04 	 1.758402e+08 	 9.390747e+00 	 4.986609e+08 	 1.562274e+20 	 8.914159e+03 	 8.165685e+38 	 6.611916e+38 	 4.682467e+20 	 1.961331e+06 	 3.333333e-01
2.18819200e+06 	 1.983303e+04 	 1.756205e+08 	 9.310824e+00 	 4.974156e+08 	 1.546723e+20 	 8.854726e+03 	 8.155142e+38 	 6.605656e+38 	 4.635862e+20 	 1.949681e+06 	 3.333333e-01
2.19140780e+06 	 1.994117e+04 	 1.754010e+08 	 9.231582e+00 	 4.961733e+08 	 1.531326e+20 	 8.795700e+03 	 8.144624e+38 	 6.599407e+38 	 4.589719e+20 	 1.938100e+06 	 3.333333e-01
2.19463007e+06 	 2.004988e+04 	 1.751818e+08 	 9.153013e+00 	 4.949340e+08 	 1.516081e+20 	 8.737078e+03 	 8.134129e+38 	 6.593169e+38 	 4.544030e+20 	 1.926587e+06 	 3.333333e-01
2.19785878e+06 	 2.015916e+04 	 1.749629e+08 	 9.075114e+00 	 4.936977e+08 	 1.500987e+20 	 8.678858e+03 	 8.123659e+38 	 6.586943e+38 	 4.498793e+20 	 1.915142e+06 	 3.333333e-01
2.20109389e+06 	 2.026900e+04 	 1.747442e+08 	 8.997877e+00 	 4.924644e+08 	 1.486042e+20 	 8.621037e+03 	 8.113213e+38 	 6.580728e+38 	 4.454004e+20 	 1.903764e+06 	 3.333333e-01
2.20433540e+06 	 2.037942e+04 	 1.745258e+08 	 8.921298e+00 	 4.912341e+08 	 1.471244e+20 	 8.563610e+03 	 8.102790e+38 	 6.574525e+38 	 4.409657e+20 	 1.892454e+06 	 3.333333e-01
2.20758346e+06 	 2.049041e+04 	 1.743077e+08 	 8.845370e+00 	 4.900068e+08 	 1.456593e+20 	 8.506577e+03 	 8.092391e+38 	 6.568333e+38 	 4.365748e+20 	 1.881210e+06 	 3.333333e-01
2.21083801e+06 	 2.060198e+04 	 1.740898e+08 	 8.770089e+00 	 4.887824e+08 	 1.442087e+20 	 8.449935e+03 	 8.082016e+38 	 6.562153e+38 	 4.322273e+20 	 1.870032e+06 	 3.333333e-01
2.21409910e+06 	 2.071413e+04 	 1.738721e+08 	 8.695448e+00 	 4.875610e+08 	 1.427724e+20 	 8.393680e+03 	 8.071664e+38 	 6.555983e+38 	 4.279228e+20 	 1.858920e+06 	 3.333333e-01
2.21736676e+06 	 2.082686e+04 	 1.736547e+08 	 8.621443e+00 	 4.863426e+08 	 1.413503e+20 	 8.337810e+03 	 8.061336e+38 	 6.549825e+38 	 4.236608e+20 	 1.847874e+06 	 3.333333e-01
2.22064102e+06 	 2.094017e+04 	 1.734376e+08 	 8.548067e+00 	 4.851271e+08 	 1.399422e+20 	 8.282322e+03 	 8.051032e+38 	 6.543679e+38 	 4.194409e+20 	 1.836893e+06 	 3.333333e-01
2.22392187e+06 	 2.105408e+04 	 1.732207e+08 	 8.475316e+00 	 4.839145e+08 	 1.385481e+20 	 8.227215e+03 	 8.040751e+38 	 6.537544e+38 	 4.152628e+20 	 1.825976e+06 	 3.333333e-01
2.22720931e+06 	 2.116857e+04 	 1.730041e+08 	 8.403184e+00 	 4.827049e+08 	 1.371677e+20 	 8.172484e+03 	 8.030493e+38 	 6.531420e+38 	 4.111259e+20 	 1.815124e+06 	 3.333333e-01
2.23050328e+06 	 2.128366e+04 	 1.727877e+08 	 8.331666e+00 	 4.814983e+08 	 1.358010e+20 	 8.118127e+03 	 8.020260e+38 	 6.525308e+38 	 4.070299e+20 	 1.804336e+06 	 3.333333e-01
2.23380376e+06 	 2.139935e+04 	 1.725716e+08 	 8.260757e+00 	 4.802945e+08 	 1.344478e+20 	 8.064140e+03 	 8.010049e+38 	 6.519206e+38 	 4.029745e+20 	 1.793611e+06 	 3.333333e-01
2.23711084e+06 	 2.151563e+04 	 1.723557e+08 	 8.190451e+00 	 4.790937e+08 	 1.331080e+20 	 8.010523e+03 	 7.999862e+38 	 6.513116e+38 	 3.989592e+20 	 1.782950e+06 	 3.333333e-01
2.24042460e+06 	 2.163252e+04 	 1.721401e+08 	 8.120744e+00 	 4.778958e+08 	 1.317815e+20 	 7.957272e+03 	 7.989698e+38 	 6.507038e+38 	 3.949836e+20 	 1.772351e+06 	 3.333333e-01
2.24374500e+06 	 2.175002e+04 	 1.719247e+08 	 8.051630e+00 	 4.767008e+08 	 1.304681e+20 	 7.904385e+03 	 7.979557e+38 	 6.500970e+38 	 3.910473e+20 	 1.761815e+06 	 3.333333e-01
2.24707208e+06 	 2.186813e+04 	 1.717096e+08 	 7.983104e+00 	 4.755087e+08 	 1.291677e+20 	 7.851859e+03 	 7.969439e+38 	 6.494913e+38 	 3.871500e+20 	 1.751341e+06 	 3.333333e-01
2.25040588e+06 	 2.198684e+04 	 1.714948e+08 	 7.915161e+00 	 4.743195e+08 	 1.278801e+20 	 7.799692e+03 	 7.959345e+38 	 6.488868e+38 	 3.832912e+20 	 1.740929e+06 	 3.333333e-01
2.25374640e+06 	 2.210617e+04 	 1.712802e+08 	 7.847796e+00 	 4.731331e+08 	 1.266053e+20 	 7.747882e+03 	 7.949273e+38 	 6.482834e+38 	 3.794705e+20 	 1.730578e+06 	 3.333333e-01
2.25709363e+06 	 2.222612e+04 	 1.710658e+08 	 7.781005e+00 	 4.719497e+08 	 1.253431e+20 	 7.696425e+03 	 7.939225e+38 	 6.476811e+38 	 3.756877e+20 	 1.720288e+06 	 3.333333e-01
2.26044755e+06 	 2.234669e+04 	 1.708517e+08 	 7.714782e+00 	 4.707691e+08 	 1.240933e+20 	 7.645320e+03 	 7.929199e+38 	 6.470799e+38 	 3.719423e+20 	 1.710059e+06 	 3.333333e-01
2.26380812e+06 	 2.246789e+04 	 1.706379e+08 	 7.649123e+00 	 4.695914e+08 	 1.228560e+20 	 7.594562e+03 	 7.919197e+38 	 6.464799e+38 	 3.682339e+20 	 1.699890e+06 	 3.333333e-01
2.26717540e+06 	 2.258972e+04 	 1.704243e+08 	 7.584023e+00 	 4.684165e+08 	 1.216309e+20 	 7.544150e+03 	 7.909217e+38 	 6.458809e+38 	 3.645623e+20 	 1.689781e+06 	 3.333333e-01
2.27054946e+06 	 2.271217e+04 	 1.702110e+08 	 7.519477e+00 	 4.672445e+08 	 1.204179e+20 	 7.494083e+03 	 7.899260e+38 	 6.452831e+38 	 3.609270e+20 	 1.679732e+06 	 3.333333e-01
2.27393029e+06 	 2.283526e+04 	 1.699979e+08 	 7.455480e+00 	 4.660754e+08 	 1.192170e+20 	 7.444357e+03 	 7.889325e+38 	 6.446863e+38 	 3.573277e+20 	 1.669742e+06 	 3.333333e-01
2.27731793e+06 	 2.295898e+04 	 1.697851e+08 	 7.392028e+00 	 4.649091e+08 	 1.180279e+20 	 7.394970e+03 	 7.879413e+38 	 6.440907e+38 	 3.537641e+20 	 1.659810e+06 	 3.333333e-01
2.28071242e+06 	 2.308335e+04 	 1.695725e+08 	 7.329115e+00 	 4.637456e+08 	 1.168506e+20 	 7.345920e+03 	 7.869524e+38 	 6.434961e+38 	 3.502357e+20 	 1.649938e+06 	 3.333333e-01
2.28411376e+06 	 2.320835e+04 	 1.693601e+08 	 7.266739e+00 	 4.625849e+08 	 1.156849e+20 	 7.297205e+03 	 7.859658e+38 	 6.429027e+38 	 3.467422e+20 	 1.640123e+06 	 3.333333e-01
2.28752196e+06 	 2.333401e+04 	 1.691480e+08 	 7.204893e+00 	 4.614270e+08 	 1.145308e+20 	 7.248821e+03 	 7.849814e+38 	 6.423103e+38 	 3.432833e+20 	 1.630367e+06 	 3.333333e-01
2.29093699e+06 	 2.346031e+04 	 1.689362e+08 	 7.143573e+00 	 4.602720e+08 	 1.133882e+20 	 7.200767e+03 	 7.839992e+38 	 6.417191e+38 	 3.398587e+20 	 1.620668e+06 	 3.333333e-01
2.29435881e+06 	 2.358726e+04 	 1.687246e+08 	 7.082776e+00 	 4.591198e+08 	 1.122568e+20 	 7.153041e+03 	 7.830193e+38 	 6.411290e+38 	 3.364680e+20 	 1.611026e+06 	 3.333333e-01
2.29778736e+06 	 2.371488e+04 	 1.685133e+08 	 7.022495e+00 	 4.579704e+08 	 1.111367e+20 	 7.105638e+03 	 7.820416e+38 	 6.405399e+38 	 3.331109e+20 	 1.601441e+06 	 3.333333e-01
2.30122291e+06 	 2.384315e+04 	 1.683022e+08 	 6.962728e+00 	 4.568237e+08 	 1.100276e+20 	 7.058559e+03 	 7.810662e+38 	 6.399520e+38 	 3.297870e+20 	 1.591913e+06 	 3.333333e-01
2.30466534e+06 	 2.397208e+04 	 1.680914e+08 	 6.903470e+00 	 4.556799e+08 	 1.089295e+20 	 7.011800e+03 	 7.800930e+38 	 6.393651e+38 	 3.264961e+20 	 1.582440e+06 	 3.333333e-01
2.30811469e+06 	 2.410168e+04 	 1.678808e+08 	 6.844715e+00 	 4.545388e+08 	 1.078424e+20 	 6.965359e+03 	 7.791220e+38 	 6.387793e+38 	 3.232377e+20 	 1.573024e+06 	 3.333333e-01
2.31157100e+06 	 2.423194e+04 	 1.676704e+08 	 6.786461e+00 	 4.534005e+08 	 1.067659e+20 	 6.919235e+03 	 7.781532e+38 	 6.381946e+38 	 3.200117e+20 	 1.563663e+06 	 3.333333e-01
2.31503430e+06 	 2.436288e+04 	 1.674603e+08 	 6.728703e+00 	 4.522650e+08 	 1.057002e+20 	 6.873425e+03 	 7.771866e+38 	 6.376110e+38 	 3.168176e+20 	 1.554358e+06 	 3.333333e-01
2.31850459e+06 	 2.449450e+04 	 1.672505e+08 	 6.671436e+00 	 4.511322e+08 	 1.046450e+20 	 6.827926e+03 	 7.762223e+38 	 6.370285e+38 	 3.136551e+20 	 1.545107e+06 	 3.333333e-01
2.32198186e+06 	 2.462679e+04 	 1.670409e+08 	 6.614657e+00 	 4.500022e+08 	 1.036003e+20 	 6.782737e+03 	 7.752601e+38 	 6.364470e+38 	 3.105240e+20 	 1.535911e+06 	 3.333333e-01
2.32546606e+06 	 2.475976e+04 	 1.668315e+08 	 6.558361e+00 	 4.488750e+08 	 1.025659e+20 	 6.737855e+03 	 7.743001e+38 	 6.358667e+38 	 3.074239e+20 	 1.526769e+06 	 3.333333e-01
2.32895715e+06 	 2.489342e+04 	 1.666224e+08 	 6.502544e+00 	 4.477504e+08 	 1.015418e+20 	 6.693277e+03 	 7.733424e+38 	 6.352874e+38 	 3.043546e+20 	 1.517681e+06 	 3.333333e-01
2.33245532e+06 	 2.502777e+04 	 1.664136e+08 	 6.447202e+00 	 4.466287e+08 	 1.005278e+20 	 6.649003e+03 	 7.723868e+38 	 6.347092e+38 	 3.013156e+20 	 1.508646e+06 	 3.333333e-01
2.33596050e+06 	 2.516282e+04 	 1.662050e+08 	 6.392331e+00 	 4.455096e+08 	 9.952391e+19 	 6.605030e+03 	 7.714334e+38 	 6.341321e+38 	 2.983069e+20 	 1.499665e+06 	 3.333333e-01
2.33947274e+06 	 2.529856e+04 	 1.659966e+08 	 6.337927e+00 	 4.443933e+08 	 9.852995e+19 	 6.561355e+03 	 7.704822e+38 	 6.335560e+38 	 2.953279e+20 	 1.490737e+06 	 3.333333e-01
2.34299207e+06 	 2.543499e+04 	 1.657885e+08 	 6.283986e+00 	 4.432797e+08 	 9.754585e+19 	 6.517978e+03 	 7.695331e+38 	 6.329810e+38 	 2.923785e+20 	 1.481861e+06 	 3.333333e-01
2.34651853e+06 	 2.557213e+04 	 1.655806e+08 	 6.230504e+00 	 4.421688e+08 	 9.657151e+19 	 6.474895e+03 	 7.685862e+38 	 6.324071e+38 	 2.894583e+20 	 1.473038e+06 	 3.333333e-01
