r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau         	 lambda     
1.22800151e+06 	 6.229885e+02 	 2.449088e+08 	 3.293585e+02 	 9.673369e+08 	 2.227958e+21 	 3.931017e+05 	 1.243122e+39 	 8.222437e+38 	 6.654260e+21 	 2.759634e+07 	 3.333333e-01
1.22817753e+06 	 6.289024e+02 	 2.447571e+08 	 3.261559e+02 	 9.661396e+08 	 2.216829e+21 	 3.891640e+05 	 1.242396e+39 	 8.218238e+38 	 6.621196e+21 	 2.735110e+07 	 3.333333e-01
1.22835476e+06 	 6.348712e+02 	 2.446053e+08 	 3.229844e+02 	 9.649413e+08 	 2.205734e+21 	 3.852662e+05 	 1.241667e+39 	 8.214023e+38 	 6.588233e+21 	 2.710810e+07 	 3.333333e-01
1.22853320e+06 	 6.408951e+02 	 2.444533e+08 	 3.198438e+02 	 9.637421e+08 	 2.194674e+21 	 3.814077e+05 	 1.240936e+39 	 8.209794e+38 	 6.555370e+21 	 2.686731e+07 	 3.333333e-01
1.22871289e+06 	 6.469748e+02 	 2.443010e+08 	 3.167336e+02 	 9.625420e+08 	 2.183648e+21 	 3.775883e+05 	 1.240201e+39 	 8.205550e+38 	 6.522605e+21 	 2.662871e+07 	 3.333333e-01
1.22889383e+06 	 6.531107e+02 	 2.441485e+08 	 3.136538e+02 	 9.613408e+08 	 2.172655e+21 	 3.738074e+05 	 1.239464e+39 	 8.201290e+38 	 6.489939e+21 	 2.639230e+07 	 3.333333e-01
1.22907603e+06 	 6.593033e+02 	 2.439959e+08 	 3.106039e+02 	 9.601387e+08 	 2.161697e+21 	 3.700648e+05 	 1.238724e+39 	 8.197016e+38 	 6.457371e+21 	 2.615804e+07 	 3.333333e-01
1.22925950e+06 	 6.655531e+02 	 2.438429e+08 	 3.075836e+02 	 9.589356e+08 	 2.150772e+21 	 3.663600e+05 	 1.237982e+39 	 8.192726e+38 	 6.424901e+21 	 2.592591e+07 	 3.333333e-01
1.22944424e+06 	 6.718606e+02 	 2.436898e+08 	 3.045927e+02 	 9.577315e+08 	 2.139881e+21 	 3.626927e+05 	 1.237236e+39 	 8.188422e+38 	 6.392528e+21 	 2.569591e+07 	 3.333333e-01
1.22963028e+06 	 6.782263e+02 	 2.435364e+08 	 3.016309e+02 	 9.565264e+08 	 2.129024e+21 	 3.590624e+05 	 1.236488e+39 	 8.184103e+38 	 6.360252e+21 	 2.546800e+07 	 3.333333e-01
1.22981761e+06 	 6.846508e+02 	 2.433828e+08 	 2.986979e+02 	 9.553203e+08 	 2.118200e+21 	 3.554688e+05 	 1.235737e+39 	 8.179769e+38 	 6.328074e+21 	 2.524217e+07 	 3.333333e-01
1.23000622e+06 	 6.911345e+02 	 2.432290e+08 	 2.957934e+02 	 9.541132e+08 	 2.107409e+21 	 3.519115e+05 	 1.234983e+39 	 8.175420e+38 	 6.295994e+21 	 2.501840e+07 	 3.333333e-01
1.23019613e+06 	 6.976780e+02 	 2.430750e+08 	 2.929171e+02 	 9.529052e+08 	 2.096653e+21 	 3.483902e+05 	 1.234227e+39 	 8.171056e+38 	 6.264013e+21 	 2.479667e+07 	 3.333333e-01
1.23038734e+06 	 7.042819e+02 	 2.429208e+08 	 2.900689e+02 	 9.516962e+08 	 2.085930e+21 	 3.449044e+05 	 1.233468e+39 	 8.166678e+38 	 6.232129e+21 	 2.457696e+07 	 3.333333e-01
1.23057989e+06 	 7.109465e+02 	 2.427663e+08 	 2.872483e+02 	 9.504861e+08 	 2.075240e+21 	 3.414539e+05 	 1.232706e+39 	 8.162284e+38 	 6.200341e+21 	 2.435925e+07 	 3.333333e-01
1.23077377e+06 	 7.176725e+02 	 2.426116e+08 	 2.844551e+02 	 9.492750e+08 	 2.064583e+21 	 3.380382e+05 	 1.231941e+39 	 8.157876e+38 	 6.168650e+21 	 2.414352e+07 	 3.333333e-01
1.23096900e+06 	 7.244604e+02 	 2.424566e+08 	 2.816891e+02 	 9.480629e+08 	 2.053960e+21 	 3.346571e+05 	 1.231173e+39 	 8.153454e+38 	 6.137055e+21 	 2.392977e+07 	 3.333333e-01
1.23116560e+06 	 7.313107e+02 	 2.423014e+08 	 2.789500e+02 	 9.468497e+08 	 2.043369e+21 	 3.313101e+05 	 1.230403e+39 	 8.149017e+38 	 6.105556e+21 	 2.371796e+07 	 3.333333e-01
1.23136356e+06 	 7.382240e+02 	 2.421460e+08 	 2.762376e+02 	 9.456354e+08 	 2.032811e+21 	 3.279970e+05 	 1.229630e+39 	 8.144565e+38 	 6.074152e+21 	 2.350808e+07 	 3.333333e-01
1.23156291e+06 	 7.452008e+02 	 2.419904e+08 	 2.735515e+02 	 9.444201e+08 	 2.022286e+21 	 3.247173e+05 	 1.228855e+39 	 8.140098e+38 	 6.042844e+21 	 2.330011e+07 	 3.333333e-01
1.23176363e+06 	 7.522417e+02 	 2.418345e+08 	 2.708915e+02 	 9.432037e+08 	 2.011794e+21 	 3.214708e+05 	 1.228076e+39 	 8.135618e+38 	 6.011631e+21 	 2.309404e+07 	 3.333333e-01
1.23196574e+06 	 7.593473e+02 	 2.416783e+08 	 2.682574e+02 	 9.419863e+08 	 2.001335e+21 	 3.182570e+05 	 1.227295e+39 	 8.131122e+38 	 5.980514e+21 	 2.288985e+07 	 3.333333e-01
1.23216924e+06 	 7.665180e+02 	 2.415220e+08 	 2.656489e+02 	 9.407679e+08 	 1.990908e+21 	 3.150758e+05 	 1.226511e+39 	 8.126612e+38 	 5.949494e+21 	 2.268751e+07 	 3.333333e-01
1.23237411e+06 	 7.737546e+02 	 2.413654e+08 	 2.630658e+02 	 9.395484e+08 	 1.980515e+21 	 3.119266e+05 	 1.225725e+39 	 8.122088e+38 	 5.918571e+21 	 2.248702e+07 	 3.333333e-01
1.23258043e+06 	 7.810576e+02 	 2.412086e+08 	 2.605078e+02 	 9.383278e+08 	 1.970155e+21 	 3.088093e+05 	 1.224935e+39 	 8.117550e+38 	 5.887741e+21 	 2.228835e+07 	 3.333333e-01
1.23278817e+06 	 7.884274e+02 	 2.410515e+08 	 2.579746e+02 	 9.371062e+08 	 1.959827e+21 	 3.057235e+05 	 1.224143e+39 	 8.112997e+38 	 5.857007e+21 	 2.209149e+07 	 3.333333e-01
1.23299735e+06 	 7.958648e+02 	 2.408942e+08 	 2.554661e+02 	 9.358835e+08 	 1.949531e+21 	 3.026689e+05 	 1.223348e+39 	 8.108430e+38 	 5.826368e+21 	 2.189643e+07 	 3.333333e-01
1.23320798e+06 	 8.033702e+02 	 2.407366e+08 	 2.529820e+02 	 9.346597e+08 	 1.939268e+21 	 2.996451e+05 	 1.222551e+39 	 8.103848e+38 	 5.795823e+21 	 2.170314e+07 	 3.333333e-01
1.23342008e+06 	 8.109443e+02 	 2.405788e+08 	 2.505220e+02 	 9.334348e+08 	 1.929037e+21 	 2.966519e+05 	 1.221751e+39 	 8.099253e+38 	 5.765372e+21 	 2.151161e+07 	 3.333333e-01
1.23363366e+06 	 8.185877e+02 	 2.404208e+08 	 2.480860e+02 	 9.322087e+08 	 1.918838e+21 	 2.936889e+05 	 1.220948e+39 	 8.094644e+38 	 5.735015e+21 	 2.132183e+07 	 3.333333e-01
1.23384871e+06 	 8.263009e+02 	 2.402625e+08 	 2.456737e+02 	 9.309816e+08 	 1.908671e+21 	 2.907559e+05 	 1.220143e+39 	 8.090020e+38 	 5.704753e+21 	 2.113377e+07 	 3.333333e-01
1.23406524e+06 	 8.340847e+02 	 2.401040e+08 	 2.432848e+02 	 9.297534e+08 	 1.898537e+21 	 2.878525e+05 	 1.219334e+39 	 8.085382e+38 	 5.674585e+21 	 2.094742e+07 	 3.333333e-01
1.23428324e+06 	 8.419395e+02 	 2.399452e+08 	 2.409191e+02 	 9.285241e+08 	 1.888436e+21 	 2.849784e+05 	 1.218524e+39 	 8.080731e+38 	 5.644512e+21 	 2.076277e+07 	 3.333333e-01
1.23450272e+06 	 8.498661e+02 	 2.397862e+08 	 2.385764e+02 	 9.272938e+08 	 1.878367e+21 	 2.821333e+05 	 1.217710e+39 	 8.076065e+38 	 5.614535e+21 	 2.057980e+07 	 3.333333e-01
1.23472373e+06 	 8.578651e+02 	 2.396269e+08 	 2.362566e+02 	 9.260623e+08 	 1.868330e+21 	 2.793170e+05 	 1.216894e+39 	 8.071386e+38 	 5.584652e+21 	 2.039849e+07 	 3.333333e-01
1.23494627e+06 	 8.659369e+02 	 2.394674e+08 	 2.339592e+02 	 9.248297e+08 	 1.858326e+21 	 2.765291e+05 	 1.216075e+39 	 8.066693e+38 	 5.554863e+21 	 2.021883e+07 	 3.333333e-01
1.23517033e+06 	 8.740824e+02 	 2.393076e+08 	 2.316843e+02 	 9.235961e+08 	 1.848353e+21 	 2.737694e+05 	 1.215254e+39 	 8.061986e+38 	 5.525167e+21 	 2.004080e+07 	 3.333333e-01
1.23539594e+06 	 8.823021e+02 	 2.391476e+08 	 2.294314e+02 	 9.223613e+08 	 1.838412e+21 	 2.710376e+05 	 1.214430e+39 	 8.057265e+38 	 5.495565e+21 	 1.986440e+07 	 3.333333e-01
1.23562312e+06 	 8.905966e+02 	 2.389873e+08 	 2.272004e+02 	 9.211253e+08 	 1.828504e+21 	 2.683334e+05 	 1.213603e+39 	 8.052531e+38 	 5.466056e+21 	 1.968960e+07 	 3.333333e-01
1.23585186e+06 	 8.989665e+02 	 2.388268e+08 	 2.249912e+02 	 9.198882e+08 	 1.818627e+21 	 2.656564e+05 	 1.212773e+39 	 8.047784e+38 	 5.436641e+21 	 1.951639e+07 	 3.333333e-01
1.23608218e+06 	 9.074127e+02 	 2.386660e+08 	 2.228034e+02 	 9.186501e+08 	 1.808782e+21 	 2.630065e+05 	 1.211942e+39 	 8.043022e+38 	 5.407319e+21 	 1.934475e+07 	 3.333333e-01
1.23631408e+06 	 9.159356e+02 	 2.385049e+08 	 2.206369e+02 	 9.174107e+08 	 1.798969e+21 	 2.603834e+05 	 1.211107e+39 	 8.038248e+38 	 5.378090e+21 	 1.917467e+07 	 3.333333e-01
1.23654754e+06 	 9.245360e+02 	 2.383436e+08 	 2.184915e+02 	 9.161703e+08 	 1.789188e+21 	 2.577868e+05 	 1.210270e+39 	 8.033459e+38 	 5.348957e+21 	 1.900614e+07 	 3.333333e-01
1.23678258e+06 	 9.332146e+02 	 2.381821e+08 	 2.163669e+02 	 9.149289e+08 	 1.779440e+21 	 2.552164e+05 	 1.209430e+39 	 8.028658e+38 	 5.319918e+21 	 1.883914e+07 	 3.333333e-01
1.23701923e+06 	 9.419720e+02 	 2.380203e+08 	 2.142630e+02 	 9.136863e+08 	 1.769724e+21 	 2.526719e+05 	 1.208588e+39 	 8.023843e+38 	 5.290972e+21 	 1.867365e+07 	 3.333333e-01
1.23725751e+06 	 9.508088e+02 	 2.378583e+08 	 2.121795e+02 	 9.124426e+08 	 1.760039e+21 	 2.501532e+05 	 1.207743e+39 	 8.019015e+38 	 5.262120e+21 	 1.850967e+07 	 3.333333e-01
1.23749741e+06 	 9.597258e+02 	 2.376960e+08 	 2.101163e+02 	 9.111978e+08 	 1.750387e+21 	 2.476598e+05 	 1.206895e+39 	 8.014174e+38 	 5.233361e+21 	 1.834717e+07 	 3.333333e-01
1.23773896e+06 	 9.687236e+02 	 2.375334e+08 	 2.080732e+02 	 9.099518e+08 	 1.740766e+21 	 2.451917e+05 	 1.206045e+39 	 8.009319e+38 	 5.204696e+21 	 1.818616e+07 	 3.333333e-01
1.23798216e+06 	 9.778029e+02 	 2.373706e+08 	 2.060499e+02 	 9.087047e+08 	 1.731177e+21 	 2.427485e+05 	 1.205192e+39 	 8.004452e+38 	 5.176123e+21 	 1.802660e+07 	 3.333333e-01
1.23822703e+06 	 9.869644e+02 	 2.372075e+08 	 2.040463e+02 	 9.074565e+08 	 1.721619e+21 	 2.403299e+05 	 1.204337e+39 	 7.999571e+38 	 5.147643e+21 	 1.786850e+07 	 3.333333e-01
1.23847358e+06 	 9.962089e+02 	 2.370441e+08 	 2.020622e+02 	 9.062071e+08 	 1.712093e+21 	 2.379358e+05 	 1.203479e+39 	 7.994678e+38 	 5.119256e+21 	 1.771183e+07 	 3.333333e-01
1.23872179e+06 	 1.005537e+03 	 2.368805e+08 	 2.000974e+02 	 9.049566e+08 	 1.702599e+21 	 2.355659e+05 	 1.202619e+39 	 7.989772e+38 	 5.090963e+21 	 1.755658e+07 	 3.333333e-01
1.23897168e+06 	 1.014949e+03 	 2.367166e+08 	 1.981516e+02 	 9.037050e+08 	 1.693137e+21 	 2.332198e+05 	 1.201756e+39 	 7.984853e+38 	 5.062763e+21 	 1.740274e+07 	 3.333333e-01
1.23922324e+06 	 1.024447e+03 	 2.365525e+08 	 1.962248e+02 	 9.024524e+08 	 1.683707e+21 	 2.308975e+05 	 1.200891e+39 	 7.979921e+38 	 5.034658e+21 	 1.725029e+07 	 3.333333e-01
1.23947649e+06 	 1.034030e+03 	 2.363882e+08 	 1.943168e+02 	 9.011986e+08 	 1.674309e+21 	 2.285986e+05 	 1.200023e+39 	 7.974977e+38 	 5.006647e+21 	 1.709923e+07 	 3.333333e-01
1.23973148e+06 	 1.043700e+03 	 2.362235e+08 	 1.924273e+02 	 8.999438e+08 	 1.664943e+21 	 2.263229e+05 	 1.199152e+39 	 7.970020e+38 	 4.978729e+21 	 1.694953e+07 	 3.333333e-01
1.23998818e+06 	 1.053457e+03 	 2.360586e+08 	 1.905561e+02 	 8.986878e+08 	 1.655608e+21 	 2.240702e+05 	 1.198279e+39 	 7.965050e+38 	 4.950904e+21 	 1.680119e+07 	 3.333333e-01
1.24024663e+06 	 1.063302e+03 	 2.358935e+08 	 1.887032e+02 	 8.974306e+08 	 1.646305e+21 	 2.218402e+05 	 1.197404e+39 	 7.960068e+38 	 4.923172e+21 	 1.665420e+07 	 3.333333e-01
1.24050682e+06 	 1.073236e+03 	 2.357280e+08 	 1.868683e+02 	 8.961724e+08 	 1.637034e+21 	 2.196328e+05 	 1.196526e+39 	 7.955074e+38 	 4.895533e+21 	 1.650854e+07 	 3.333333e-01
1.24076879e+06 	 1.083259e+03 	 2.355623e+08 	 1.850512e+02 	 8.949130e+08 	 1.627794e+21 	 2.174476e+05 	 1.195646e+39 	 7.950067e+38 	 4.867986e+21 	 1.636421e+07 	 3.333333e-01
1.24103252e+06 	 1.093373e+03 	 2.353964e+08 	 1.832518e+02 	 8.936525e+08 	 1.618586e+21 	 2.152845e+05 	 1.194763e+39 	 7.945049e+38 	 4.840533e+21 	 1.622117e+07 	 3.333333e-01
1.24129803e+06 	 1.103577e+03 	 2.352302e+08 	 1.814699e+02 	 8.923909e+08 	 1.609409e+21 	 2.131432e+05 	 1.193878e+39 	 7.940018e+38 	 4.813173e+21 	 1.607944e+07 	 3.333333e-01
1.24156531e+06 	 1.113873e+03 	 2.350637e+08 	 1.797053e+02 	 8.911282e+08 	 1.600265e+21 	 2.110236e+05 	 1.192990e+39 	 7.934974e+38 	 4.785907e+21 	 1.593899e+07 	 3.333333e-01
1.24183435e+06 	 1.124262e+03 	 2.348970e+08 	 1.779579e+02 	 8.898645e+08 	 1.591152e+21 	 2.089253e+05 	 1.192100e+39 	 7.929919e+38 	 4.758735e+21 	 1.579981e+07 	 3.333333e-01
1.24210518e+06 	 1.134744e+03 	 2.347300e+08 	 1.762274e+02 	 8.885997e+08 	 1.582072e+21 	 2.068482e+05 	 1.191208e+39 	 7.924852e+38 	 4.731657e+21 	 1.566189e+07 	 3.333333e-01
1.24237783e+06 	 1.145321e+03 	 2.345627e+08 	 1.745138e+02 	 8.873338e+08 	 1.573023e+21 	 2.047921e+05 	 1.190313e+39 	 7.919773e+38 	 4.704672e+21 	 1.552521e+07 	 3.333333e-01
1.24265231e+06 	 1.155992e+03 	 2.343952e+08 	 1.728169e+02 	 8.860668e+08 	 1.564006e+21 	 2.027567e+05 	 1.189416e+39 	 7.914682e+38 	 4.677781e+21 	 1.538978e+07 	 3.333333e-01
1.24292862e+06 	 1.166759e+03 	 2.342274e+08 	 1.711364e+02 	 8.847987e+08 	 1.555020e+21 	 2.007418e+05 	 1.188516e+39 	 7.909579e+38 	 4.650982e+21 	 1.525557e+07 	 3.333333e-01
1.24320678e+06 	 1.177622e+03 	 2.340593e+08 	 1.694723e+02 	 8.835295e+08 	 1.546066e+21 	 1.987473e+05 	 1.187614e+39 	 7.904465e+38 	 4.624277e+21 	 1.512257e+07 	 3.333333e-01
1.24348680e+06 	 1.188583e+03 	 2.338910e+08 	 1.678244e+02 	 8.822593e+08 	 1.537144e+21 	 1.967730e+05 	 1.186709e+39 	 7.899339e+38 	 4.597665e+21 	 1.499078e+07 	 3.333333e-01
1.24376869e+06 	 1.199642e+03 	 2.337224e+08 	 1.661925e+02 	 8.809879e+08 	 1.528253e+21 	 1.948185e+05 	 1.185803e+39 	 7.894201e+38 	 4.571146e+21 	 1.486018e+07 	 3.333333e-01
1.24405245e+06 	 1.210799e+03 	 2.335536e+08 	 1.645765e+02 	 8.797154e+08 	 1.519394e+21 	 1.928838e+05 	 1.184894e+39 	 7.889052e+38 	 4.544720e+21 	 1.473076e+07 	 3.333333e-01
1.24433809e+06 	 1.222057e+03 	 2.333845e+08 	 1.629762e+02 	 8.784419e+08 	 1.510566e+21 	 1.909686e+05 	 1.183982e+39 	 7.883892e+38 	 4.518389e+21 	 1.460251e+07 	 3.333333e-01
1.24462559e+06 	 1.233415e+03 	 2.332151e+08 	 1.613914e+02 	 8.771674e+08 	 1.501771e+21 	 1.890727e+05 	 1.183068e+39 	 7.878720e+38 	 4.492151e+21 	 1.447542e+07 	 3.333333e-01
1.24491495e+06 	 1.244875e+03 	 2.330455e+08 	 1.598221e+02 	 8.758919e+08 	 1.493008e+21 	 1.871959e+05 	 1.182152e+39 	 7.873537e+38 	 4.466008e+21 	 1.434948e+07 	 3.333333e-01
1.24520625e+06 	 1.256437e+03 	 2.328756e+08 	 1.582680e+02 	 8.746152e+08 	 1.484276e+21 	 1.853381e+05 	 1.181234e+39 	 7.868343e+38 	 4.439959e+21 	 1.422467e+07 	 3.333333e-01
1.24549947e+06 	 1.268102e+03 	 2.327054e+08 	 1.567290e+02 	 8.733376e+08 	 1.475576e+21 	 1.834990e+05 	 1.180313e+39 	 7.863138e+38 	 4.414003e+21 	 1.410099e+07 	 3.333333e-01
1.24579461e+06 	 1.279872e+03 	 2.325350e+08 	 1.552050e+02 	 8.720589e+08 	 1.466908e+21 	 1.816785e+05 	 1.179390e+39 	 7.857922e+38 	 4.388140e+21 	 1.397843e+07 	 3.333333e-01
1.24609170e+06 	 1.291746e+03 	 2.323643e+08 	 1.536958e+02 	 8.707791e+08 	 1.458271e+21 	 1.798763e+05 	 1.178465e+39 	 7.852695e+38 	 4.362371e+21 	 1.385697e+07 	 3.333333e-01
1.24639074e+06 	 1.303726e+03 	 2.321934e+08 	 1.522013e+02 	 8.694983e+08 	 1.449666e+21 	 1.780923e+05 	 1.177537e+39 	 7.847457e+38 	 4.336696e+21 	 1.373661e+07 	 3.333333e-01
1.24669175e+06 	 1.315812e+03 	 2.320222e+08 	 1.507213e+02 	 8.682164e+08 	 1.441093e+21 	 1.763263e+05 	 1.176608e+39 	 7.842209e+38 	 4.311113e+21 	 1.361734e+07 	 3.333333e-01
1.24699473e+06 	 1.328006e+03 	 2.318507e+08 	 1.492557e+02 	 8.669336e+08 	 1.432552e+21 	 1.745781e+05 	 1.175676e+39 	 7.836950e+38 	 4.285625e+21 	 1.349914e+07 	 3.333333e-01
1.24729967e+06 	 1.340309e+03 	 2.316789e+08 	 1.478044e+02 	 8.656497e+08 	 1.424042e+21 	 1.728476e+05 	 1.174741e+39 	 7.831680e+38 	 4.260231e+21 	 1.338201e+07 	 3.333333e-01
1.24760658e+06 	 1.352721e+03 	 2.315069e+08 	 1.463672e+02 	 8.643648e+08 	 1.415564e+21 	 1.711344e+05 	 1.173805e+39 	 7.826400e+38 	 4.234931e+21 	 1.326594e+07 	 3.333333e-01
1.24791545e+06 	 1.365243e+03 	 2.313347e+08 	 1.449439e+02 	 8.630790e+08 	 1.407119e+21 	 1.694386e+05 	 1.172866e+39 	 7.821109e+38 	 4.209726e+21 	 1.315091e+07 	 3.333333e-01
1.24822635e+06 	 1.377876e+03 	 2.311622e+08 	 1.435345e+02 	 8.617922e+08 	 1.398705e+21 	 1.677599e+05 	 1.171926e+39 	 7.815808e+38 	 4.184614e+21 	 1.303692e+07 	 3.333333e-01
1.24853925e+06 	 1.390622e+03 	 2.309894e+08 	 1.421388e+02 	 8.605044e+08 	 1.390323e+21 	 1.660981e+05 	 1.170983e+39 	 7.810496e+38 	 4.159597e+21 	 1.292395e+07 	 3.333333e-01
1.24885418e+06 	 1.403480e+03 	 2.308163e+08 	 1.407567e+02 	 8.592156e+08 	 1.381973e+21 	 1.644530e+05 	 1.170037e+39 	 7.805175e+38 	 4.134674e+21 	 1.281200e+07 	 3.333333e-01
1.24917116e+06 	 1.416453e+03 	 2.306430e+08 	 1.393880e+02 	 8.579258e+08 	 1.373654e+21 	 1.628246e+05 	 1.169090e+39 	 7.799843e+38 	 4.109844e+21 	 1.270106e+07 	 3.333333e-01
1.24949019e+06 	 1.429540e+03 	 2.304694e+08 	 1.380326e+02 	 8.566350e+08 	 1.365367e+21 	 1.612125e+05 	 1.168141e+39 	 7.794502e+38 	 4.085108e+21 	 1.259112e+07 	 3.333333e-01
1.24981127e+06 	 1.442743e+03 	 2.302956e+08 	 1.366904e+02 	 8.553432e+08 	 1.357112e+21 	 1.596167e+05 	 1.167189e+39 	 7.789150e+38 	 4.060466e+21 	 1.248217e+07 	 3.333333e-01
1.25013443e+06 	 1.456063e+03 	 2.301215e+08 	 1.353612e+02 	 8.540505e+08 	 1.348889e+21 	 1.580370e+05 	 1.166236e+39 	 7.783789e+38 	 4.035918e+21 	 1.237420e+07 	 3.333333e-01
1.25045964e+06 	 1.469500e+03 	 2.299472e+08 	 1.340450e+02 	 8.527568e+08 	 1.340697e+21 	 1.564732e+05 	 1.165280e+39 	 7.778418e+38 	 4.011464e+21 	 1.226720e+07 	 3.333333e-01
1.25078691e+06 	 1.483057e+03 	 2.297726e+08 	 1.327416e+02 	 8.514622e+08 	 1.332538e+21 	 1.549252e+05 	 1.164322e+39 	 7.773037e+38 	 3.987105e+21 	 1.216117e+07 	 3.333333e-01
1.25111623e+06 	 1.496733e+03 	 2.295977e+08 	 1.314508e+02 	 8.501668e+08 	 1.324411e+21 	 1.533928e+05 	 1.163362e+39 	 7.767646e+38 	 3.962841e+21 	 1.205608e+07 	 3.333333e-01
1.25144767e+06 	 1.510530e+03 	 2.294226e+08 	 1.301726e+02 	 8.488704e+08 	 1.316315e+21 	 1.518758e+05 	 1.162400e+39 	 7.762246e+38 	 3.938672e+21 	 1.195194e+07 	 3.333333e-01
1.25178121e+06 	 1.524448e+03 	 2.292472e+08 	 1.289068e+02 	 8.475731e+08 	 1.308252e+21 	 1.503741e+05 	 1.161436e+39 	 7.756837e+38 	 3.914596e+21 	 1.184874e+07 	 3.333333e-01
1.25211687e+06 	 1.538490e+03 	 2.290716e+08 	 1.276533e+02 	 8.462748e+08 	 1.300220e+21 	 1.488876e+05 	 1.160470e+39 	 7.751418e+38 	 3.890615e+21 	 1.174646e+07 	 3.333333e-01
1.25245467e+06 	 1.552655e+03 	 2.288957e+08 	 1.264121e+02 	 8.449757e+08 	 1.292220e+21 	 1.474160e+05 	 1.159502e+39 	 7.745990e+38 	 3.866728e+21 	 1.164511e+07 	 3.333333e-01
1.25279462e+06 	 1.566944e+03 	 2.287195e+08 	 1.251828e+02 	 8.436756e+08 	 1.284252e+21 	 1.459592e+05 	 1.158532e+39 	 7.740552e+38 	 3.842935e+21 	 1.154466e+07 	 3.333333e-01
1.25313671e+06 	 1.581360e+03 	 2.285431e+08 	 1.239656e+02 	 8.423747e+08 	 1.276315e+21 	 1.445171e+05 	 1.157560e+39 	 7.735106e+38 	 3.819236e+21 	 1.144512e+07 	 3.333333e-01
1.25348097e+06 	 1.595902e+03 	 2.283664e+08 	 1.227602e+02 	 8.410728e+08 	 1.268411e+21 	 1.430896e+05 	 1.156586e+39 	 7.729651e+38 	 3.795632e+21 	 1.134646e+07 	 3.333333e-01
1.25382737e+06 	 1.610572e+03 	 2.281895e+08 	 1.215665e+02 	 8.397701e+08 	 1.260538e+21 	 1.416764e+05 	 1.155609e+39 	 7.724187e+38 	 3.772122e+21 	 1.124870e+07 	 3.333333e-01
1.25417593e+06 	 1.625370e+03 	 2.280123e+08 	 1.203844e+02 	 8.384666e+08 	 1.252697e+21 	 1.402775e+05 	 1.154631e+39 	 7.718714e+38 	 3.748707e+21 	 1.115181e+07 	 3.333333e-01
1.25452663e+06 	 1.640299e+03 	 2.278349e+08 	 1.192138e+02 	 8.371623e+08 	 1.244889e+21 	 1.388926e+05 	 1.153651e+39 	 7.713232e+38 	 3.725388e+21 	 1.105579e+07 	 3.333333e-01
1.25487955e+06 	 1.655359e+03 	 2.276572e+08 	 1.180546e+02 	 8.358571e+08 	 1.237113e+21 	 1.375217e+05 	 1.152670e+39 	 7.707741e+38 	 3.702163e+21 	 1.096063e+07 	 3.333333e-01
1.25523466e+06 	 1.670551e+03 	 2.274793e+08 	 1.169066e+02 	 8.345510e+08 	 1.229368e+21 	 1.361646e+05 	 1.151686e+39 	 7.702242e+38 	 3.679032e+21 	 1.086632e+07 	 3.333333e-01
1.25559198e+06 	 1.685875e+03 	 2.273011e+08 	 1.157698e+02 	 8.332442e+08 	 1.221655e+21 	 1.348212e+05 	 1.150700e+39 	 7.696735e+38 	 3.655996e+21 	 1.077286e+07 	 3.333333e-01
1.25595153e+06 	 1.701334e+03 	 2.271227e+08 	 1.146441e+02 	 8.319365e+08 	 1.213974e+21 	 1.334913e+05 	 1.149712e+39 	 7.691219e+38 	 3.633054e+21 	 1.068023e+07 	 3.333333e-01
1.25631332e+06 	 1.716929e+03 	 2.269440e+08 	 1.135293e+02 	 8.306280e+08 	 1.206325e+21 	 1.321748e+05 	 1.148723e+39 	 7.685694e+38 	 3.610207e+21 	 1.058844e+07 	 3.333333e-01
1.25667735e+06 	 1.732659e+03 	 2.267651e+08 	 1.124254e+02 	 8.293187e+08 	 1.198708e+21 	 1.308715e+05 	 1.147732e+39 	 7.680162e+38 	 3.587454e+21 	 1.049747e+07 	 3.333333e-01
1.25704362e+06 	 1.748527e+03 	 2.265859e+08 	 1.113322e+02 	 8.280086e+08 	 1.191122e+21 	 1.295814e+05 	 1.146738e+39 	 7.674621e+38 	 3.564795e+21 	 1.040731e+07 	 3.333333e-01
1.25741214e+06 	 1.764534e+03 	 2.264065e+08 	 1.102496e+02 	 8.266977e+08 	 1.183569e+21 	 1.283042e+05 	 1.145743e+39 	 7.669073e+38 	 3.542232e+21 	 1.031796e+07 	 3.333333e-01
1.25778288e+06 	 1.780681e+03 	 2.262268e+08 	 1.091775e+02 	 8.253861e+08 	 1.176047e+21 	 1.270399e+05 	 1.144747e+39 	 7.663516e+38 	 3.519763e+21 	 1.022940e+07 	 3.333333e-01
1.25815588e+06 	 1.796968e+03 	 2.260469e+08 	 1.081159e+02 	 8.240738e+08 	 1.168558e+21 	 1.257883e+05 	 1.143748e+39 	 7.657952e+38 	 3.497390e+21 	 1.014164e+07 	 3.333333e-01
1.25853118e+06 	 1.813398e+03 	 2.258667e+08 	 1.070646e+02 	 8.227607e+08 	 1.161101e+21 	 1.245493e+05 	 1.142748e+39 	 7.652379e+38 	 3.475111e+21 	 1.005466e+07 	 3.333333e-01
