r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	lambda     
1.200283e+06 	1.312416e+09 	1.047585e+05 	1.604931e+22 	1.838113e-01 	2.852668e+08 	1.560599e+09 	6.217277e+38 	4.063711e+38 	7.171466e+09 	3.333333e-01 	
1.200293e+06 	1.308914e+09 	1.036266e+05 	1.585424e+22 	1.858158e-01 	2.848859e+08 	1.541633e+09 	6.217246e+38 	4.063708e+38 	7.105673e+09 	3.333333e-01 	
1.200302e+06 	1.305422e+09 	1.025069e+05 	1.566159e+22 	1.878421e-01 	2.845057e+08 	1.522897e+09 	6.217216e+38 	4.063705e+38 	7.040475e+09 	3.333333e-01 	
1.200311e+06 	1.301940e+09 	1.013993e+05 	1.547134e+22 	1.898904e-01 	2.841260e+08 	1.504391e+09 	6.217185e+38 	4.063702e+38 	6.975865e+09 	3.333333e-01 	
1.200321e+06 	1.298468e+09 	1.003037e+05 	1.528345e+22 	1.919612e-01 	2.837469e+08 	1.486110e+09 	6.217155e+38 	4.063699e+38 	6.911838e+09 	3.333333e-01 	
1.200330e+06 	1.295007e+09 	9.921999e+04 	1.509790e+22 	1.940545e-01 	2.833684e+08 	1.468052e+09 	6.217125e+38 	4.063696e+38 	6.848389e+09 	3.333333e-01 	
1.200340e+06 	1.291554e+09 	9.814794e+04 	1.491465e+22 	1.961707e-01 	2.829905e+08 	1.450214e+09 	6.217094e+38 	4.063693e+38 	6.785513e+09 	3.333333e-01 	
1.200349e+06 	1.288112e+09 	9.708747e+04 	1.473368e+22 	1.983099e-01 	2.826131e+08 	1.432594e+09 	6.217064e+38 	4.063690e+38 	6.723205e+09 	3.333333e-01 	
1.200358e+06 	1.284680e+09 	9.603846e+04 	1.455496e+22 	2.004725e-01 	2.822363e+08 	1.415188e+09 	6.217034e+38 	4.063686e+38 	6.661460e+09 	3.333333e-01 	
1.200367e+06 	1.281257e+09 	9.500079e+04 	1.437845e+22 	2.026586e-01 	2.818601e+08 	1.397995e+09 	6.217004e+38 	4.063683e+38 	6.600273e+09 	3.333333e-01 	
1.200377e+06 	1.277844e+09 	9.397433e+04 	1.420413e+22 	2.048686e-01 	2.814844e+08 	1.381012e+09 	6.216973e+38 	4.063680e+38 	6.539639e+09 	3.333333e-01 	
1.200386e+06 	1.274441e+09 	9.295895e+04 	1.403197e+22 	2.071027e-01 	2.811094e+08 	1.364235e+09 	6.216943e+38 	4.063677e+38 	6.479553e+09 	3.333333e-01 	
1.200395e+06 	1.271048e+09 	9.195455e+04 	1.386195e+22 	2.093612e-01 	2.807349e+08 	1.347664e+09 	6.216913e+38 	4.063674e+38 	6.420010e+09 	3.333333e-01 	
1.200405e+06 	1.267664e+09 	9.096100e+04 	1.369404e+22 	2.116443e-01 	2.803610e+08 	1.331294e+09 	6.216883e+38 	4.063671e+38 	6.361004e+09 	3.333333e-01 	
1.200414e+06 	1.264290e+09 	8.997819e+04 	1.352821e+22 	2.139524e-01 	2.799876e+08 	1.315124e+09 	6.216853e+38 	4.063668e+38 	6.302533e+09 	3.333333e-01 	
1.200423e+06 	1.260926e+09 	8.900600e+04 	1.336444e+22 	2.162856e-01 	2.796148e+08 	1.299151e+09 	6.216823e+38 	4.063665e+38 	6.244590e+09 	3.333333e-01 	
1.200432e+06 	1.257571e+09 	8.804431e+04 	1.320269e+22 	2.186442e-01 	2.792426e+08 	1.283372e+09 	6.216793e+38 	4.063662e+38 	6.187171e+09 	3.333333e-01 	
