r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.19999965e+06 	 2.394192e+00 	 3.008614e+08 	 5.077323e+04 	 1.459829e+09 	 1.604931e+22 	 1.256535e+08 	 1.018666e+39 	 6.657326e+38 	 4.125414e+22 	 3.249666e+09
1.20001443e+06 	 2.418575e+00 	 3.005560e+08 	 5.025995e+04 	 1.456867e+09 	 1.590094e+22 	 1.242605e+08 	 1.018649e+39 	 6.657264e+38 	 4.089255e+22 	 3.220971e+09
1.20002921e+06 	 2.443207e+00 	 3.002512e+08 	 4.975185e+04 	 1.453913e+09 	 1.575407e+22 	 1.228830e+08 	 1.018633e+39 	 6.657202e+38 	 4.053446e+22 	 3.192525e+09
1.20004398e+06 	 2.468090e+00 	 2.999469e+08 	 4.924889e+04 	 1.450968e+09 	 1.560870e+22 	 1.215208e+08 	 1.018617e+39 	 6.657140e+38 	 4.017985e+22 	 3.164324e+09
1.20005876e+06 	 2.493226e+00 	 2.996432e+08 	 4.875102e+04 	 1.448031e+09 	 1.546480e+22 	 1.201739e+08 	 1.018601e+39 	 6.657077e+38 	 3.982867e+22 	 3.136367e+09
1.20007353e+06 	 2.518618e+00 	 2.993400e+08 	 4.825817e+04 	 1.445103e+09 	 1.532237e+22 	 1.188420e+08 	 1.018585e+39 	 6.657014e+38 	 3.948090e+22 	 3.108651e+09
1.20008831e+06 	 2.544269e+00 	 2.990374e+08 	 4.777031e+04 	 1.442183e+09 	 1.518138e+22 	 1.175250e+08 	 1.018568e+39 	 6.656951e+38 	 3.913648e+22 	 3.081176e+09
1.20010308e+06 	 2.570181e+00 	 2.987354e+08 	 4.728739e+04 	 1.439271e+09 	 1.504183e+22 	 1.162226e+08 	 1.018552e+39 	 6.656888e+38 	 3.879539e+22 	 3.053938e+09
1.20011786e+06 	 2.596357e+00 	 2.984340e+08 	 4.680934e+04 	 1.436368e+09 	 1.490368e+22 	 1.149348e+08 	 1.018536e+39 	 6.656825e+38 	 3.845758e+22 	 3.026936e+09
1.20013263e+06 	 2.622799e+00 	 2.981331e+08 	 4.633613e+04 	 1.433473e+09 	 1.476694e+22 	 1.136614e+08 	 1.018519e+39 	 6.656762e+38 	 3.812304e+22 	 3.000168e+09
1.20014741e+06 	 2.649511e+00 	 2.978327e+08 	 4.586770e+04 	 1.430586e+09 	 1.463157e+22 	 1.124021e+08 	 1.018503e+39 	 6.656698e+38 	 3.779172e+22 	 2.973632e+09
1.20016218e+06 	 2.676495e+00 	 2.975329e+08 	 4.540401e+04 	 1.427707e+09 	 1.449758e+22 	 1.111569e+08 	 1.018487e+39 	 6.656635e+38 	 3.746360e+22 	 2.947325e+09
1.20017696e+06 	 2.703753e+00 	 2.972337e+08 	 4.494500e+04 	 1.424837e+09 	 1.436494e+22 	 1.099256e+08 	 1.018470e+39 	 6.656571e+38 	 3.713863e+22 	 2.921246e+09
1.20019174e+06 	 2.731290e+00 	 2.969351e+08 	 4.449063e+04 	 1.421975e+09 	 1.423364e+22 	 1.087081e+08 	 1.018454e+39 	 6.656507e+38 	 3.681679e+22 	 2.895393e+09
1.20020651e+06 	 2.759106e+00 	 2.966370e+08 	 4.404086e+04 	 1.419122e+09 	 1.410367e+22 	 1.075041e+08 	 1.018437e+39 	 6.656443e+38 	 3.649806e+22 	 2.869764e+09
1.20022129e+06 	 2.787206e+00 	 2.963394e+08 	 4.359564e+04 	 1.416276e+09 	 1.397502e+22 	 1.063135e+08 	 1.018421e+39 	 6.656378e+38 	 3.618239e+22 	 2.844357e+09
1.20023607e+06 	 2.815592e+00 	 2.960424e+08 	 4.315491e+04 	 1.413439e+09 	 1.384766e+22 	 1.051362e+08 	 1.018404e+39 	 6.656314e+38 	 3.586976e+22 	 2.819171e+09
1.20025085e+06 	 2.844268e+00 	 2.957460e+08 	 4.271864e+04 	 1.410610e+09 	 1.372158e+22 	 1.039721e+08 	 1.018388e+39 	 6.656249e+38 	 3.556013e+22 	 2.794202e+09
1.20026563e+06 	 2.873235e+00 	 2.954501e+08 	 4.228678e+04 	 1.407789e+09 	 1.359678e+22 	 1.028209e+08 	 1.018371e+39 	 6.656184e+38 	 3.525347e+22 	 2.769450e+09
1.20028041e+06 	 2.902497e+00 	 2.951548e+08 	 4.185929e+04 	 1.404976e+09 	 1.347323e+22 	 1.016826e+08 	 1.018355e+39 	 6.656119e+38 	 3.494974e+22 	 2.744913e+09
1.20029519e+06 	 2.932057e+00 	 2.948601e+08 	 4.143612e+04 	 1.402171e+09 	 1.335092e+22 	 1.005569e+08 	 1.018338e+39 	 6.656054e+38 	 3.464893e+22 	 2.720589e+09
1.20030997e+06 	 2.961919e+00 	 2.945658e+08 	 4.101723e+04 	 1.399374e+09 	 1.322985e+22 	 9.944382e+07 	 1.018321e+39 	 6.655988e+38 	 3.435100e+22 	 2.696475e+09
1.20032476e+06 	 2.992084e+00 	 2.942722e+08 	 4.060257e+04 	 1.396586e+09 	 1.310999e+22 	 9.834313e+07 	 1.018305e+39 	 6.655923e+38 	 3.405593e+22 	 2.672571e+09
1.20033955e+06 	 3.022557e+00 	 2.939791e+08 	 4.019210e+04 	 1.393805e+09 	 1.299133e+22 	 9.725471e+07 	 1.018288e+39 	 6.655857e+38 	 3.376368e+22 	 2.648874e+09
1.20035433e+06 	 3.053340e+00 	 2.936866e+08 	 3.978579e+04 	 1.391032e+09 	 1.287387e+22 	 9.617843e+07 	 1.018271e+39 	 6.655791e+38 	 3.347423e+22 	 2.625383e+09
1.20036912e+06 	 3.084436e+00 	 2.933946e+08 	 3.938358e+04 	 1.388268e+09 	 1.275760e+22 	 9.511414e+07 	 1.018254e+39 	 6.655725e+38 	 3.318756e+22 	 2.602096e+09
1.20038391e+06 	 3.115850e+00 	 2.931032e+08 	 3.898543e+04 	 1.385511e+09 	 1.264248e+22 	 9.406171e+07 	 1.018238e+39 	 6.655658e+38 	 3.290362e+22 	 2.579011e+09
