r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.19999904e+06 	 1.243252e+01 	 3.095505e+08 	 1.738742e+04 	 1.545369e+09 	 1.604931e+22 	 2.489646e+07 	 1.371486e+39 	 8.963124e+38 	 4.564881e+22 	 1.073040e+09
1.20002737e+06 	 1.255390e+01 	 3.093368e+08 	 1.721839e+04 	 1.543236e+09 	 1.595161e+22 	 2.463873e+07 	 1.371393e+39 	 8.962628e+38 	 4.538342e+22 	 1.063571e+09
1.20005576e+06 	 1.267646e+01 	 3.091236e+08 	 1.705100e+04 	 1.541110e+09 	 1.585467e+22 	 2.438370e+07 	 1.371299e+39 	 8.962130e+38 	 4.511999e+22 	 1.054184e+09
1.20008421e+06 	 1.280021e+01 	 3.089109e+08 	 1.688524e+04 	 1.538989e+09 	 1.575848e+22 	 2.413134e+07 	 1.371205e+39 	 8.961629e+38 	 4.485851e+22 	 1.044878e+09
1.20011271e+06 	 1.292518e+01 	 3.086986e+08 	 1.672109e+04 	 1.536875e+09 	 1.566304e+22 	 2.388162e+07 	 1.371111e+39 	 8.961126e+38 	 4.459896e+22 	 1.035652e+09
1.20014127e+06 	 1.305136e+01 	 3.084868e+08 	 1.655854e+04 	 1.534766e+09 	 1.556834e+22 	 2.363450e+07 	 1.371016e+39 	 8.960620e+38 	 4.434134e+22 	 1.026507e+09
1.20016989e+06 	 1.317877e+01 	 3.082755e+08 	 1.639757e+04 	 1.532664e+09 	 1.547437e+22 	 2.338997e+07 	 1.370921e+39 	 8.960111e+38 	 4.408562e+22 	 1.017440e+09
1.20019856e+06 	 1.330742e+01 	 3.080646e+08 	 1.623816e+04 	 1.530568e+09 	 1.538113e+22 	 2.314800e+07 	 1.370826e+39 	 8.959600e+38 	 4.383179e+22 	 1.008452e+09
1.20022730e+06 	 1.343733e+01 	 3.078541e+08 	 1.608030e+04 	 1.528477e+09 	 1.528861e+22 	 2.290855e+07 	 1.370730e+39 	 8.959086e+38 	 4.357983e+22 	 9.995425e+08
1.20025610e+06 	 1.356850e+01 	 3.076441e+08 	 1.592398e+04 	 1.526393e+09 	 1.519680e+22 	 2.267161e+07 	 1.370633e+39 	 8.958569e+38 	 4.332971e+22 	 9.907099e+08
1.20028495e+06 	 1.370096e+01 	 3.074346e+08 	 1.576918e+04 	 1.524314e+09 	 1.510570e+22 	 2.243714e+07 	 1.370536e+39 	 8.958050e+38 	 4.308144e+22 	 9.819538e+08
1.20031387e+06 	 1.383470e+01 	 3.072255e+08 	 1.561588e+04 	 1.522242e+09 	 1.501530e+22 	 2.220513e+07 	 1.370439e+39 	 8.957528e+38 	 4.283498e+22 	 9.732737e+08
1.20034285e+06 	 1.396975e+01 	 3.070168e+08 	 1.546407e+04 	 1.520175e+09 	 1.492559e+22 	 2.197553e+07 	 1.370341e+39 	 8.957004e+38 	 4.259033e+22 	 9.646689e+08
1.20037189e+06 	 1.410612e+01 	 3.068086e+08 	 1.531374e+04 	 1.518114e+09 	 1.483657e+22 	 2.174834e+07 	 1.370243e+39 	 8.956476e+38 	 4.234746e+22 	 9.561388e+08
1.20040099e+06 	 1.424381e+01 	 3.066009e+08 	 1.516487e+04 	 1.516058e+09 	 1.474824e+22 	 2.152351e+07 	 1.370144e+39 	 8.955946e+38 	 4.210637e+22 	 9.476827e+08
1.20043015e+06 	 1.438285e+01 	 3.063936e+08 	 1.501745e+04 	 1.514009e+09 	 1.466058e+22 	 2.130104e+07 	 1.370045e+39 	 8.955414e+38 	 4.186704e+22 	 9.392999e+08
1.20045938e+06 	 1.452324e+01 	 3.061867e+08 	 1.487146e+04 	 1.511965e+09 	 1.457359e+22 	 2.108088e+07 	 1.369946e+39 	 8.954878e+38 	 4.162946e+22 	 9.309900e+08
1.20048867e+06 	 1.466500e+01 	 3.059803e+08 	 1.472688e+04 	 1.509927e+09 	 1.448726e+22 	 2.086303e+07 	 1.369845e+39 	 8.954340e+38 	 4.139361e+22 	 9.227522e+08
1.20051801e+06 	 1.480815e+01 	 3.057744e+08 	 1.458372e+04 	 1.507895e+09 	 1.440160e+22 	 2.064745e+07 	 1.369745e+39 	 8.953798e+38 	 4.115948e+22 	 9.145859e+08
1.20054743e+06 	 1.495269e+01 	 3.055688e+08 	 1.444194e+04 	 1.505869e+09 	 1.431659e+22 	 2.043412e+07 	 1.369644e+39 	 8.953254e+38 	 4.092705e+22 	 9.064906e+08
1.20057690e+06 	 1.509863e+01 	 3.053638e+08 	 1.430155e+04 	 1.503848e+09 	 1.423222e+22 	 2.022302e+07 	 1.369542e+39 	 8.952708e+38 	 4.069631e+22 	 8.984656e+08
1.20060645e+06 	 1.524600e+01 	 3.051591e+08 	 1.416252e+04 	 1.501834e+09 	 1.414850e+22 	 2.001412e+07 	 1.369441e+39 	 8.952158e+38 	 4.046723e+22 	 8.905104e+08
1.20063605e+06 	 1.539481e+01 	 3.049549e+08 	 1.402484e+04 	 1.499824e+09 	 1.406541e+22 	 1.980740e+07 	 1.369338e+39 	 8.951605e+38 	 4.023982e+22 	 8.826243e+08
1.20066573e+06 	 1.554507e+01 	 3.047511e+08 	 1.388850e+04 	 1.497821e+09 	 1.398295e+22 	 1.960284e+07 	 1.369235e+39 	 8.951050e+38 	 4.001404e+22 	 8.748068e+08
1.20069547e+06 	 1.569679e+01 	 3.045478e+08 	 1.375348e+04 	 1.495822e+09 	 1.390111e+22 	 1.940041e+07 	 1.369132e+39 	 8.950491e+38 	 3.978989e+22 	 8.670573e+08
1.20072528e+06 	 1.584999e+01 	 3.043449e+08 	 1.361978e+04 	 1.493830e+09 	 1.381989e+22 	 1.920009e+07 	 1.369028e+39 	 8.949930e+38 	 3.956735e+22 	 8.593752e+08
1.20075515e+06 	 1.600469e+01 	 3.041424e+08 	 1.348738e+04 	 1.491843e+09 	 1.373928e+22 	 1.900187e+07 	 1.368924e+39 	 8.949366e+38 	 3.934642e+22 	 8.517600e+08
1.20078510e+06 	 1.616089e+01 	 3.039404e+08 	 1.335626e+04 	 1.489862e+09 	 1.365928e+22 	 1.880571e+07 	 1.368819e+39 	 8.948798e+38 	 3.912707e+22 	 8.442110e+08
1.20081511e+06 	 1.631862e+01 	 3.037388e+08 	 1.322642e+04 	 1.487886e+09 	 1.357988e+22 	 1.861159e+07 	 1.368713e+39 	 8.948228e+38 	 3.890930e+22 	 8.367277e+08
1.20084518e+06 	 1.647788e+01 	 3.035376e+08 	 1.309784e+04 	 1.485916e+09 	 1.350109e+22 	 1.841950e+07 	 1.368608e+39 	 8.947655e+38 	 3.869310e+22 	 8.293096e+08
1.20087532e+06 	 1.663869e+01 	 3.033369e+08 	 1.297051e+04 	 1.483951e+09 	 1.342288e+22 	 1.822941e+07 	 1.368501e+39 	 8.947079e+38 	 3.847846e+22 	 8.219560e+08
1.20090553e+06 	 1.680107e+01 	 3.031366e+08 	 1.284442e+04 	 1.481992e+09 	 1.334526e+22 	 1.804131e+07 	 1.368394e+39 	 8.946499e+38 	 3.826535e+22 	 8.146665e+08
1.20093581e+06 	 1.696504e+01 	 3.029367e+08 	 1.271955e+04 	 1.480038e+09 	 1.326822e+22 	 1.785516e+07 	 1.368287e+39 	 8.945917e+38 	 3.805375e+22 	 8.074405e+08
1.20096617e+06 	 1.713060e+01 	 3.027372e+08 	 1.259590e+04 	 1.478090e+09 	 1.319176e+22 	 1.767096e+07 	 1.368179e+39 	 8.945331e+38 	 3.784367e+22 	 8.002774e+08
1.20099659e+06 	 1.729778e+01 	 3.025382e+08 	 1.247345e+04 	 1.476147e+09 	 1.311587e+22 	 1.748867e+07 	 1.368071e+39 	 8.944742e+38 	 3.763508e+22 	 7.931768e+08
1.20102708e+06 	 1.746658e+01 	 3.023396e+08 	 1.235219e+04 	 1.474209e+09 	 1.304054e+22 	 1.730828e+07 	 1.367962e+39 	 8.944151e+38 	 3.742797e+22 	 7.861381e+08
1.20105765e+06 	 1.763703e+01 	 3.021414e+08 	 1.223211e+04 	 1.472277e+09 	 1.296578e+22 	 1.712978e+07 	 1.367852e+39 	 8.943556e+38 	 3.722234e+22 	 7.791607e+08
1.20108829e+06 	 1.780914e+01 	 3.019436e+08 	 1.211320e+04 	 1.470350e+09 	 1.289157e+22 	 1.695313e+07 	 1.367742e+39 	 8.942957e+38 	 3.701816e+22 	 7.722442e+08
1.20111900e+06 	 1.798293e+01 	 3.017462e+08 	 1.199544e+04 	 1.468429e+09 	 1.281791e+22 	 1.677832e+07 	 1.367632e+39 	 8.942356e+38 	 3.681542e+22 	 7.653881e+08
1.20114979e+06 	 1.815841e+01 	 3.015493e+08 	 1.187883e+04 	 1.466512e+09 	 1.274479e+22 	 1.660533e+07 	 1.367521e+39 	 8.941751e+38 	 3.661413e+22 	 7.585917e+08
1.20118064e+06 	 1.833560e+01 	 3.013528e+08 	 1.176335e+04 	 1.464602e+09 	 1.267222e+22 	 1.643415e+07 	 1.367409e+39 	 8.941144e+38 	 3.641426e+22 	 7.518546e+08
1.20121157e+06 	 1.851452e+01 	 3.011567e+08 	 1.164900e+04 	 1.462696e+09 	 1.260019e+22 	 1.626474e+07 	 1.367297e+39 	 8.940533e+38 	 3.621581e+22 	 7.451763e+08
1.20124257e+06 	 1.869518e+01 	 3.009610e+08 	 1.153575e+04 	 1.460796e+09 	 1.252869e+22 	 1.609711e+07 	 1.367185e+39 	 8.939918e+38 	 3.601875e+22 	 7.385563e+08
1.20127365e+06 	 1.887760e+01 	 3.007657e+08 	 1.142361e+04 	 1.458901e+09 	 1.245772e+22 	 1.593121e+07 	 1.367071e+39 	 8.939301e+38 	 3.582308e+22 	 7.319942e+08
1.20130480e+06 	 1.906180e+01 	 3.005709e+08 	 1.131256e+04 	 1.457011e+09 	 1.238727e+22 	 1.576704e+07 	 1.366958e+39 	 8.938680e+38 	 3.562879e+22 	 7.254893e+08
1.20133603e+06 	 1.924779e+01 	 3.003764e+08 	 1.120258e+04 	 1.455126e+09 	 1.231733e+22 	 1.560459e+07 	 1.366843e+39 	 8.938055e+38 	 3.543585e+22 	 7.190412e+08
1.20136734e+06 	 1.943560e+01 	 3.001824e+08 	 1.109368e+04 	 1.453247e+09 	 1.224791e+22 	 1.544382e+07 	 1.366729e+39 	 8.937428e+38 	 3.524427e+22 	 7.126495e+08
1.20139873e+06 	 1.962523e+01 	 2.999887e+08 	 1.098583e+04 	 1.451373e+09 	 1.217900e+22 	 1.528472e+07 	 1.366613e+39 	 8.936796e+38 	 3.505403e+22 	 7.063137e+08
1.20143019e+06 	 1.981671e+01 	 2.997955e+08 	 1.087903e+04 	 1.449504e+09 	 1.211059e+22 	 1.512728e+07 	 1.366497e+39 	 8.936162e+38 	 3.486512e+22 	 7.000332e+08
1.20146173e+06 	 2.001006e+01 	 2.996027e+08 	 1.077327e+04 	 1.447640e+09 	 1.204269e+22 	 1.497148e+07 	 1.366381e+39 	 8.935524e+38 	 3.467752e+22 	 6.938077e+08
