r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.19999952e+06 	 1.552801e+00 	 2.977404e+08 	 6.218393e+04 	 1.429699e+09 	 1.604931e+22 	 1.917299e+08 	 9.231162e+38 	 6.032878e+38 	 3.987910e+22 	 4.033049e+09
1.20001250e+06 	 1.568740e+00 	 2.974159e+08 	 6.155059e+04 	 1.426585e+09 	 1.588976e+22 	 1.895750e+08 	 9.231054e+38 	 6.032842e+38 	 3.950249e+22 	 3.997475e+09
1.20002547e+06 	 1.584843e+00 	 2.970920e+08 	 6.092371e+04 	 1.423479e+09 	 1.573191e+22 	 1.874445e+08 	 9.230947e+38 	 6.032806e+38 	 3.912971e+22 	 3.962209e+09
1.20003844e+06 	 1.601112e+00 	 2.967686e+08 	 6.030320e+04 	 1.420381e+09 	 1.557573e+22 	 1.853380e+08 	 9.230839e+38 	 6.032771e+38 	 3.876070e+22 	 3.927248e+09
1.20005140e+06 	 1.617547e+00 	 2.964457e+08 	 5.968902e+04 	 1.417293e+09 	 1.542122e+22 	 1.832553e+08 	 9.230731e+38 	 6.032735e+38 	 3.839544e+22 	 3.892589e+09
1.20006436e+06 	 1.634151e+00 	 2.961235e+08 	 5.908110e+04 	 1.414213e+09 	 1.526834e+22 	 1.811961e+08 	 9.230623e+38 	 6.032699e+38 	 3.803388e+22 	 3.858231e+09
1.20007731e+06 	 1.650926e+00 	 2.958017e+08 	 5.847936e+04 	 1.411141e+09 	 1.511710e+22 	 1.791602e+08 	 9.230516e+38 	 6.032663e+38 	 3.767599e+22 	 3.824169e+09
1.20009025e+06 	 1.667872e+00 	 2.954806e+08 	 5.788376e+04 	 1.408079e+09 	 1.496746e+22 	 1.771473e+08 	 9.230408e+38 	 6.032627e+38 	 3.732173e+22 	 3.790403e+09
1.20010319e+06 	 1.684993e+00 	 2.951600e+08 	 5.729422e+04 	 1.405025e+09 	 1.481941e+22 	 1.751571e+08 	 9.230300e+38 	 6.032591e+38 	 3.697106e+22 	 3.756928e+09
1.20011613e+06 	 1.702290e+00 	 2.948399e+08 	 5.671068e+04 	 1.401979e+09 	 1.467292e+22 	 1.731894e+08 	 9.230192e+38 	 6.032555e+38 	 3.662393e+22 	 3.723744e+09
1.20012905e+06 	 1.719764e+00 	 2.945204e+08 	 5.613309e+04 	 1.398942e+09 	 1.452799e+22 	 1.712439e+08 	 9.230083e+38 	 6.032518e+38 	 3.628032e+22 	 3.690847e+09
1.20014198e+06 	 1.737417e+00 	 2.942014e+08 	 5.556138e+04 	 1.395914e+09 	 1.438460e+22 	 1.693204e+08 	 9.229975e+38 	 6.032482e+38 	 3.594017e+22 	 3.658235e+09
1.20015490e+06 	 1.755252e+00 	 2.938830e+08 	 5.499549e+04 	 1.392894e+09 	 1.424273e+22 	 1.674186e+08 	 9.229867e+38 	 6.032446e+38 	 3.560347e+22 	 3.625905e+09
1.20016781e+06 	 1.773270e+00 	 2.935651e+08 	 5.443537e+04 	 1.389882e+09 	 1.410235e+22 	 1.655383e+08 	 9.229759e+38 	 6.032409e+38 	 3.527016e+22 	 3.593856e+09
1.20018072e+06 	 1.791472e+00 	 2.932478e+08 	 5.388095e+04 	 1.386879e+09 	 1.396346e+22 	 1.636792e+08 	 9.229650e+38 	 6.032373e+38 	 3.494021e+22 	 3.562084e+09
1.20019363e+06 	 1.809862e+00 	 2.929310e+08 	 5.333218e+04 	 1.383884e+09 	 1.382605e+22 	 1.618411e+08 	 9.229542e+38 	 6.032336e+38 	 3.461360e+22 	 3.530588e+09
1.20020653e+06 	 1.828440e+00 	 2.926148e+08 	 5.278900e+04 	 1.380898e+09 	 1.369008e+22 	 1.600238e+08 	 9.229433e+38 	 6.032300e+38 	 3.429028e+22 	 3.499364e+09
1.20021942e+06 	 1.847209e+00 	 2.922991e+08 	 5.225135e+04 	 1.377920e+09 	 1.355556e+22 	 1.582269e+08 	 9.229324e+38 	 6.032263e+38 	 3.397023e+22 	 3.468412e+09
1.20023231e+06 	 1.866171e+00 	 2.919840e+08 	 5.171917e+04 	 1.374951e+09 	 1.342245e+22 	 1.564504e+08 	 9.229215e+38 	 6.032226e+38 	 3.365341e+22 	 3.437727e+09
1.20024520e+06 	 1.885328e+00 	 2.916694e+08 	 5.119242e+04 	 1.371990e+09 	 1.329075e+22 	 1.546939e+08 	 9.229107e+38 	 6.032189e+38 	 3.333977e+22 	 3.407309e+09
1.20025808e+06 	 1.904681e+00 	 2.913554e+08 	 5.067103e+04 	 1.369037e+09 	 1.316044e+22 	 1.529573e+08 	 9.228998e+38 	 6.032152e+38 	 3.302929e+22 	 3.377155e+09
1.20027095e+06 	 1.924233e+00 	 2.910419e+08 	 5.015495e+04 	 1.366093e+09 	 1.303151e+22 	 1.512402e+08 	 9.228889e+38 	 6.032115e+38 	 3.272193e+22 	 3.347262e+09
1.20028383e+06 	 1.943985e+00 	 2.907290e+08 	 4.964413e+04 	 1.363156e+09 	 1.290393e+22 	 1.495425e+08 	 9.228779e+38 	 6.032078e+38 	 3.241766e+22 	 3.317629e+09
1.20029670e+06 	 1.963941e+00 	 2.904166e+08 	 4.913851e+04 	 1.360228e+09 	 1.277770e+22 	 1.478640e+08 	 9.228670e+38 	 6.032041e+38 	 3.211645e+22 	 3.288253e+09
1.20030956e+06 	 1.984101e+00 	 2.901047e+08 	 4.863804e+04 	 1.357309e+09 	 1.265279e+22 	 1.462044e+08 	 9.228561e+38 	 6.032004e+38 	 3.181826e+22 	 3.259131e+09
1.20032242e+06 	 2.004468e+00 	 2.897934e+08 	 4.814267e+04 	 1.354397e+09 	 1.252921e+22 	 1.445636e+08 	 9.228451e+38 	 6.031967e+38 	 3.152308e+22 	 3.230263e+09
1.20033528e+06 	 2.025044e+00 	 2.894826e+08 	 4.765234e+04 	 1.351494e+09 	 1.240692e+22 	 1.429413e+08 	 9.228342e+38 	 6.031929e+38 	 3.123086e+22 	 3.201645e+09
1.20034813e+06 	 2.045832e+00 	 2.891724e+08 	 4.716701e+04 	 1.348599e+09 	 1.228593e+22 	 1.413373e+08 	 9.228232e+38 	 6.031892e+38 	 3.094158e+22 	 3.173276e+09
1.20036097e+06 	 2.066832e+00 	 2.888628e+08 	 4.668661e+04 	 1.345712e+09 	 1.216620e+22 	 1.397514e+08 	 9.228123e+38 	 6.031855e+38 	 3.065519e+22 	 3.145153e+09
1.20037382e+06 	 2.088049e+00 	 2.885536e+08 	 4.621112e+04 	 1.342833e+09 	 1.204774e+22 	 1.381833e+08 	 9.228013e+38 	 6.031817e+38 	 3.037168e+22 	 3.117274e+09
1.20038666e+06 	 2.109483e+00 	 2.882450e+08 	 4.574046e+04 	 1.339963e+09 	 1.193051e+22 	 1.366330e+08 	 9.227903e+38 	 6.031779e+38 	 3.009100e+22 	 3.089638e+09
1.20039949e+06 	 2.131137e+00 	 2.879370e+08 	 4.527460e+04 	 1.337100e+09 	 1.181452e+22 	 1.351002e+08 	 9.227793e+38 	 6.031742e+38 	 2.981314e+22 	 3.062241e+09
1.20041233e+06 	 2.153014e+00 	 2.876295e+08 	 4.481348e+04 	 1.334246e+09 	 1.169974e+22 	 1.335846e+08 	 9.227683e+38 	 6.031704e+38 	 2.953805e+22 	 3.035083e+09
1.20042516e+06 	 2.175115e+00 	 2.873225e+08 	 4.435706e+04 	 1.331399e+09 	 1.158617e+22 	 1.320862e+08 	 9.227573e+38 	 6.031666e+38 	 2.926572e+22 	 3.008161e+09
1.20043798e+06 	 2.197443e+00 	 2.870161e+08 	 4.390529e+04 	 1.328561e+09 	 1.147379e+22 	 1.306047e+08 	 9.227462e+38 	 6.031628e+38 	 2.899611e+22 	 2.981473e+09
1.20045081e+06 	 2.220001e+00 	 2.867102e+08 	 4.345812e+04 	 1.325731e+09 	 1.136258e+22 	 1.291398e+08 	 9.227352e+38 	 6.031590e+38 	 2.872919e+22 	 2.955017e+09
1.20046362e+06 	 2.242790e+00 	 2.864048e+08 	 4.301550e+04 	 1.322908e+09 	 1.125255e+22 	 1.276915e+08 	 9.227242e+38 	 6.031552e+38 	 2.846494e+22 	 2.928791e+09
1.20047644e+06 	 2.265812e+00 	 2.861000e+08 	 4.257740e+04 	 1.320094e+09 	 1.114366e+22 	 1.262596e+08 	 9.227131e+38 	 6.031514e+38 	 2.820334e+22 	 2.902793e+09
1.20048925e+06 	 2.289072e+00 	 2.857958e+08 	 4.214375e+04 	 1.317288e+09 	 1.103592e+22 	 1.248438e+08 	 9.227020e+38 	 6.031475e+38 	 2.794436e+22 	 2.877022e+09
1.20050206e+06 	 2.312569e+00 	 2.854920e+08 	 4.171452e+04 	 1.314489e+09 	 1.092930e+22 	 1.234439e+08 	 9.226909e+38 	 6.031437e+38 	 2.768795e+22 	 2.851474e+09
1.20051486e+06 	 2.336309e+00 	 2.851889e+08 	 4.128966e+04 	 1.311699e+09 	 1.082380e+22 	 1.220599e+08 	 9.226798e+38 	 6.031399e+38 	 2.743410e+22 	 2.826149e+09
1.20052767e+06 	 2.360292e+00 	 2.848862e+08 	 4.086913e+04 	 1.308916e+09 	 1.071940e+22 	 1.206914e+08 	 9.226687e+38 	 6.031360e+38 	 2.718277e+22 	 2.801044e+09
1.20054047e+06 	 2.384521e+00 	 2.845841e+08 	 4.045288e+04 	 1.306142e+09 	 1.061609e+22 	 1.193384e+08 	 9.226576e+38 	 6.031322e+38 	 2.693395e+22 	 2.776158e+09
1.20055326e+06 	 2.408998e+00 	 2.842825e+08 	 4.004088e+04 	 1.303375e+09 	 1.051385e+22 	 1.180006e+08 	 9.226465e+38 	 6.031283e+38 	 2.668761e+22 	 2.751489e+09
1.20056606e+06 	 2.433728e+00 	 2.839815e+08 	 3.963306e+04 	 1.300616e+09 	 1.041268e+22 	 1.166780e+08 	 9.226354e+38 	 6.031244e+38 	 2.644371e+22 	 2.727034e+09
1.20057885e+06 	 2.458710e+00 	 2.836809e+08 	 3.922941e+04 	 1.297865e+09 	 1.031257e+22 	 1.153702e+08 	 9.226242e+38 	 6.031205e+38 	 2.620224e+22 	 2.702792e+09
1.20059164e+06 	 2.483950e+00 	 2.833810e+08 	 3.882986e+04 	 1.295121e+09 	 1.021350e+22 	 1.140772e+08 	 9.226131e+38 	 6.031166e+38 	 2.596318e+22 	 2.678762e+09
1.20060442e+06 	 2.509448e+00 	 2.830815e+08 	 3.843438e+04 	 1.292386e+09 	 1.011547e+22 	 1.127987e+08 	 9.226019e+38 	 6.031127e+38 	 2.572650e+22 	 2.654941e+09
1.20061720e+06 	 2.535209e+00 	 2.827826e+08 	 3.804293e+04 	 1.289658e+09 	 1.001846e+22 	 1.115347e+08 	 9.225907e+38 	 6.031088e+38 	 2.549216e+22 	 2.631327e+09
1.20062998e+06 	 2.561234e+00 	 2.824843e+08 	 3.765547e+04 	 1.286938e+09 	 9.922455e+21 	 1.102849e+08 	 9.225795e+38 	 6.031049e+38 	 2.526015e+22 	 2.607919e+09
1.20064276e+06 	 2.587525e+00 	 2.821864e+08 	 3.727195e+04 	 1.284226e+09 	 9.827450e+21 	 1.090492e+08 	 9.225683e+38 	 6.031010e+38 	 2.503045e+22 	 2.584715e+09
