r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.19999962e+06 	 7.586865e-01 	 2.926262e+08 	 8.030294e+04 	 1.381006e+09 	 1.604931e+22 	 3.856735e+08 	 7.859611e+38 	 5.136523e+38 	 3.783342e+22 	 5.323432e+09
1.20001058e+06 	 7.665822e-01 	 2.922784e+08 	 7.947419e+04 	 1.377725e+09 	 1.587533e+22 	 3.812476e+08 	 7.859550e+38 	 5.136508e+38 	 3.744217e+22 	 5.276332e+09
1.20002153e+06 	 7.745600e-01 	 2.919312e+08 	 7.865400e+04 	 1.374454e+09 	 1.570331e+22 	 3.768726e+08 	 7.859489e+38 	 5.136493e+38 	 3.705515e+22 	 5.229642e+09
1.20003247e+06 	 7.826209e-01 	 2.915845e+08 	 7.784227e+04 	 1.371191e+09 	 1.553324e+22 	 3.725480e+08 	 7.859429e+38 	 5.136478e+38 	 3.667231e+22 	 5.183358e+09
1.20004340e+06 	 7.907656e-01 	 2.912384e+08 	 7.703891e+04 	 1.367937e+09 	 1.536508e+22 	 3.682732e+08 	 7.859368e+38 	 5.136464e+38 	 3.629359e+22 	 5.137476e+09
1.20005432e+06 	 7.989952e-01 	 2.908927e+08 	 7.624385e+04 	 1.364693e+09 	 1.519881e+22 	 3.640475e+08 	 7.859307e+38 	 5.136449e+38 	 3.591897e+22 	 5.091994e+09
1.20006523e+06 	 8.073104e-01 	 2.905477e+08 	 7.545700e+04 	 1.361457e+09 	 1.503442e+22 	 3.598705e+08 	 7.859246e+38 	 5.136434e+38 	 3.554838e+22 	 5.046907e+09
1.20007613e+06 	 8.157121e-01 	 2.902031e+08 	 7.467826e+04 	 1.358230e+09 	 1.487189e+22 	 3.557416e+08 	 7.859186e+38 	 5.136419e+38 	 3.518180e+22 	 5.002212e+09
1.20008702e+06 	 8.242013e-01 	 2.898592e+08 	 7.390756e+04 	 1.355012e+09 	 1.471118e+22 	 3.516602e+08 	 7.859125e+38 	 5.136404e+38 	 3.481917e+22 	 4.957906e+09
1.20009790e+06 	 8.327789e-01 	 2.895157e+08 	 7.314481e+04 	 1.351803e+09 	 1.455229e+22 	 3.476258e+08 	 7.859065e+38 	 5.136389e+38 	 3.446045e+22 	 4.913986e+09
1.20010877e+06 	 8.414458e-01 	 2.891728e+08 	 7.238994e+04 	 1.348602e+09 	 1.439519e+22 	 3.436378e+08 	 7.859004e+38 	 5.136374e+38 	 3.410559e+22 	 4.870448e+09
1.20011963e+06 	 8.502028e-01 	 2.888304e+08 	 7.164286e+04 	 1.345411e+09 	 1.423985e+22 	 3.396958e+08 	 7.858943e+38 	 5.136359e+38 	 3.375455e+22 	 4.827289e+09
1.20013048e+06 	 8.590511e-01 	 2.884886e+08 	 7.090348e+04 	 1.342228e+09 	 1.408626e+22 	 3.357990e+08 	 7.858883e+38 	 5.136344e+38 	 3.340729e+22 	 4.784506e+09
1.20014132e+06 	 8.679914e-01 	 2.881472e+08 	 7.017174e+04 	 1.339054e+09 	 1.393440e+22 	 3.319472e+08 	 7.858822e+38 	 5.136329e+38 	 3.306377e+22 	 4.742095e+09
1.20015215e+06 	 8.770248e-01 	 2.878065e+08 	 6.944755e+04 	 1.335888e+09 	 1.378424e+22 	 3.281396e+08 	 7.858762e+38 	 5.136314e+38 	 3.272394e+22 	 4.700054e+09
1.20016297e+06 	 8.861522e-01 	 2.874662e+08 	 6.873083e+04 	 1.332732e+09 	 1.363577e+22 	 3.243759e+08 	 7.858701e+38 	 5.136299e+38 	 3.238777e+22 	 4.658379e+09
1.20017378e+06 	 8.953746e-01 	 2.871265e+08 	 6.802151e+04 	 1.329584e+09 	 1.348897e+22 	 3.206555e+08 	 7.858641e+38 	 5.136284e+38 	 3.205521e+22 	 4.617067e+09
1.20018458e+06 	 9.046930e-01 	 2.867873e+08 	 6.731951e+04 	 1.326444e+09 	 1.334382e+22 	 3.169779e+08 	 7.858580e+38 	 5.136269e+38 	 3.172623e+22 	 4.576115e+09
1.20019537e+06 	 9.141084e-01 	 2.864487e+08 	 6.662476e+04 	 1.323314e+09 	 1.320031e+22 	 3.133426e+08 	 7.858520e+38 	 5.136254e+38 	 3.140079e+22 	 4.535520e+09
1.20020615e+06 	 9.236219e-01 	 2.861106e+08 	 6.593717e+04 	 1.320192e+09 	 1.305840e+22 	 3.097491e+08 	 7.858459e+38 	 5.136239e+38 	 3.107884e+22 	 4.495278e+09
1.20021692e+06 	 9.332343e-01 	 2.857730e+08 	 6.525668e+04 	 1.317078e+09 	 1.291809e+22 	 3.061970e+08 	 7.858399e+38 	 5.136224e+38 	 3.076035e+22 	 4.455387e+09
1.20022768e+06 	 9.429468e-01 	 2.854360e+08 	 6.458322e+04 	 1.313973e+09 	 1.277934e+22 	 3.026858e+08 	 7.858339e+38 	 5.136209e+38 	 3.044528e+22 	 4.415844e+09
1.20023844e+06 	 9.527604e-01 	 2.850995e+08 	 6.391670e+04 	 1.310877e+09 	 1.264216e+22 	 2.992149e+08 	 7.858278e+38 	 5.136194e+38 	 3.013359e+22 	 4.376646e+09
