r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.20001294e+06 	 1.420754e-01 	 2.845319e+08 	 1.077120e+05 	 1.305663e+09 	 1.604931e+22 	 2.002547e+09 	 6.072120e+38 	 3.968360e+38 	 3.506766e+22 	 7.395768e+09
1.20002230e+06 	 1.436569e-01 	 2.841438e+08 	 1.065243e+05 	 1.302103e+09 	 1.585005e+22 	 1.977800e+09 	 6.072091e+38 	 3.968358e+38 	 3.464936e+22 	 7.326519e+09
1.20003166e+06 	 1.452561e-01 	 2.837562e+08 	 1.053497e+05 	 1.298554e+09 	 1.565330e+22 	 1.953358e+09 	 6.072062e+38 	 3.968355e+38 	 3.423615e+22 	 7.257909e+09
1.20004099e+06 	 1.468730e-01 	 2.833693e+08 	 1.041880e+05 	 1.295014e+09 	 1.545904e+22 	 1.929219e+09 	 6.072034e+38 	 3.968353e+38 	 3.382797e+22 	 7.189932e+09
1.20005031e+06 	 1.485080e-01 	 2.829829e+08 	 1.030392e+05 	 1.291485e+09 	 1.526724e+22 	 1.905379e+09 	 6.072005e+38 	 3.968351e+38 	 3.342477e+22 	 7.122581e+09
1.20005962e+06 	 1.501612e-01 	 2.825971e+08 	 1.019030e+05 	 1.287966e+09 	 1.507787e+22 	 1.881833e+09 	 6.071976e+38 	 3.968348e+38 	 3.302647e+22 	 7.055852e+09
1.20006891e+06 	 1.518327e-01 	 2.822119e+08 	 1.007794e+05 	 1.284457e+09 	 1.489088e+22 	 1.858579e+09 	 6.071947e+38 	 3.968346e+38 	 3.263301e+22 	 6.989738e+09
1.20007818e+06 	 1.535229e-01 	 2.818272e+08 	 9.966812e+04 	 1.280958e+09 	 1.470626e+22 	 1.835612e+09 	 6.071919e+38 	 3.968343e+38 	 3.224435e+22 	 6.924235e+09
1.20008744e+06 	 1.552319e-01 	 2.814432e+08 	 9.856911e+04 	 1.277469e+09 	 1.452398e+22 	 1.812930e+09 	 6.071890e+38 	 3.968341e+38 	 3.186041e+22 	 6.859335e+09
1.20009669e+06 	 1.569599e-01 	 2.810597e+08 	 9.748223e+04 	 1.273991e+09 	 1.434400e+22 	 1.790528e+09 	 6.071862e+38 	 3.968338e+38 	 3.148115e+22 	 6.795035e+09
1.20010592e+06 	 1.587072e-01 	 2.806768e+08 	 9.640733e+04 	 1.270522e+09 	 1.416630e+22 	 1.768403e+09 	 6.071833e+38 	 3.968336e+38 	 3.110651e+22 	 6.731327e+09
1.20011513e+06 	 1.604739e-01 	 2.802945e+08 	 9.534429e+04 	 1.267063e+09 	 1.399084e+22 	 1.746553e+09 	 6.071805e+38 	 3.968333e+38 	 3.073642e+22 	 6.668208e+09
1.20012433e+06 	 1.622603e-01 	 2.799128e+08 	 9.429297e+04 	 1.263614e+09 	 1.381759e+22 	 1.724972e+09 	 6.071776e+38 	 3.968331e+38 	 3.037083e+22 	 6.605672e+09
1.20013352e+06 	 1.640666e-01 	 2.795316e+08 	 9.325323e+04 	 1.260175e+09 	 1.364653e+22 	 1.703658e+09 	 6.071748e+38 	 3.968329e+38 	 3.000968e+22 	 6.543713e+09
1.20014269e+06 	 1.658930e-01 	 2.791510e+08 	 9.222497e+04 	 1.256746e+09 	 1.347763e+22 	 1.682608e+09 	 6.071720e+38 	 3.968326e+38 	 2.965291e+22 	 6.482326e+09
1.20015185e+06 	 1.677397e-01 	 2.787710e+08 	 9.120804e+04 	 1.253327e+09 	 1.331086e+22 	 1.661818e+09 	 6.071691e+38 	 3.968324e+38 	 2.930048e+22 	 6.421507e+09
1.20016099e+06 	 1.696070e-01 	 2.783916e+08 	 9.020233e+04 	 1.249917e+09 	 1.314620e+22 	 1.641286e+09 	 6.071663e+38 	 3.968321e+38 	 2.895233e+22 	 6.361249e+09
1.20017012e+06 	 1.714951e-01 	 2.780127e+08 	 8.920770e+04 	 1.246518e+09 	 1.298361e+22 	 1.621007e+09 	 6.071635e+38 	 3.968319e+38 	 2.860840e+22 	 6.301548e+09
1.20017923e+06 	 1.734042e-01 	 2.776344e+08 	 8.822404e+04 	 1.243128e+09 	 1.282308e+22 	 1.600979e+09 	 6.071607e+38 	 3.968316e+38 	 2.826866e+22 	 6.242398e+09
1.20018833e+06 	 1.753346e-01 	 2.772567e+08 	 8.725123e+04 	 1.239748e+09 	 1.266457e+22 	 1.581200e+09 	 6.071579e+38 	 3.968314e+38 	 2.793305e+22 	 6.183794e+09
1.20019742e+06 	 1.772864e-01 	 2.768796e+08 	 8.628915e+04 	 1.236377e+09 	 1.250806e+22 	 1.561664e+09 	 6.071551e+38 	 3.968312e+38 	 2.760150e+22 	 6.125733e+09
1.20020649e+06 	 1.792600e-01 	 2.765030e+08 	 8.533767e+04 	 1.233017e+09 	 1.235353e+22 	 1.542371e+09 	 6.071523e+38 	 3.968309e+38 	 2.727398e+22 	 6.068208e+09
1.20021554e+06 	 1.812556e-01 	 2.761270e+08 	 8.439669e+04 	 1.229666e+09 	 1.220094e+22 	 1.523316e+09 	 6.071495e+38 	 3.968307e+38 	 2.695043e+22 	 6.011214e+09
1.20022458e+06 	 1.832734e-01 	 2.757516e+08 	 8.346608e+04 	 1.226324e+09 	 1.205027e+22 	 1.504496e+09 	 6.071467e+38 	 3.968304e+38 	 2.663080e+22 	 5.954748e+09
1.20023361e+06 	 1.853136e-01 	 2.753768e+08 	 8.254573e+04 	 1.222992e+09 	 1.190150e+22 	 1.485910e+09 	 6.071439e+38 	 3.968302e+38 	 2.631505e+22 	 5.898804e+09
1.20024263e+06 	 1.873766e-01 	 2.750025e+08 	 8.163553e+04 	 1.219670e+09 	 1.175461e+22 	 1.467553e+09 	 6.071411e+38 	 3.968300e+38 	 2.600312e+22 	 5.843378e+09
1.20025163e+06 	 1.894626e-01 	 2.746288e+08 	 8.073537e+04 	 1.216357e+09 	 1.160956e+22 	 1.449423e+09 	 6.071383e+38 	 3.968297e+38 	 2.569497e+22 	 5.788464e+09
1.20026061e+06 	 1.915717e-01 	 2.742556e+08 	 7.984513e+04 	 1.213054e+09 	 1.146634e+22 	 1.431518e+09 	 6.071356e+38 	 3.968295e+38 	 2.539057e+22 	 5.734058e+09
