r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.20009942e+06 	 1.106380e-01 	 2.838827e+08 	 1.098519e+05 	 1.299712e+09 	 1.604931e+22 	 2.565697e+09 	 5.946035e+38 	 3.886107e+38 	 3.486859e+22 	 7.564726e+09
1.20010880e+06 	 1.118916e-01 	 2.834869e+08 	 1.086192e+05 	 1.296090e+09 	 1.584570e+22 	 2.533415e+09 	 5.946007e+38 	 3.886105e+38 	 3.444336e+22 	 7.492681e+09
1.20011818e+06 	 1.131595e-01 	 2.830917e+08 	 1.074004e+05 	 1.292479e+09 	 1.564472e+22 	 2.501539e+09 	 5.945980e+38 	 3.886104e+38 	 3.402342e+22 	 7.421312e+09
1.20012753e+06 	 1.144417e-01 	 2.826972e+08 	 1.061952e+05 	 1.288878e+09 	 1.544633e+22 	 2.470064e+09 	 5.945952e+38 	 3.886102e+38 	 3.360870e+22 	 7.350612e+09
1.20013687e+06 	 1.157384e-01 	 2.823032e+08 	 1.050035e+05 	 1.285288e+09 	 1.525051e+22 	 2.438986e+09 	 5.945925e+38 	 3.886100e+38 	 3.319913e+22 	 7.280575e+09
1.20014619e+06 	 1.170498e-01 	 2.819098e+08 	 1.038252e+05 	 1.281709e+09 	 1.505721e+22 	 2.408299e+09 	 5.945897e+38 	 3.886098e+38 	 3.279466e+22 	 7.211196e+09
1.20015550e+06 	 1.183761e-01 	 2.815170e+08 	 1.026601e+05 	 1.278140e+09 	 1.486640e+22 	 2.377999e+09 	 5.945870e+38 	 3.886096e+38 	 3.239521e+22 	 7.142468e+09
1.20016479e+06 	 1.197175e-01 	 2.811248e+08 	 1.015081e+05 	 1.274581e+09 	 1.467806e+22 	 2.348080e+09 	 5.945843e+38 	 3.886094e+38 	 3.200072e+22 	 7.074384e+09
1.20017407e+06 	 1.210740e-01 	 2.807332e+08 	 1.003691e+05 	 1.271032e+09 	 1.449215e+22 	 2.318538e+09 	 5.945815e+38 	 3.886092e+38 	 3.161114e+22 	 7.006940e+09
1.20018333e+06 	 1.224459e-01 	 2.803422e+08 	 9.924279e+04 	 1.267494e+09 	 1.430863e+22 	 2.289369e+09 	 5.945788e+38 	 3.886090e+38 	 3.122640e+22 	 6.940129e+09
1.20019257e+06 	 1.238334e-01 	 2.799518e+08 	 9.812914e+04 	 1.263967e+09 	 1.412749e+22 	 2.260566e+09 	 5.945761e+38 	 3.886088e+38 	 3.084645e+22 	 6.873944e+09
1.20020180e+06 	 1.252365e-01 	 2.795620e+08 	 9.702799e+04 	 1.260450e+09 	 1.394868e+22 	 2.232127e+09 	 5.945734e+38 	 3.886086e+38 	 3.047121e+22 	 6.808382e+09
1.20021102e+06 	 1.266556e-01 	 2.791729e+08 	 9.593920e+04 	 1.256943e+09 	 1.377217e+22 	 2.204045e+09 	 5.945707e+38 	 3.886084e+38 	 3.010063e+22 	 6.743435e+09
1.20022021e+06 	 1.280908e-01 	 2.787843e+08 	 9.486262e+04 	 1.253446e+09 	 1.359794e+22 	 2.176317e+09 	 5.945680e+38 	 3.886083e+38 	 2.973465e+22 	 6.679098e+09
1.20022940e+06 	 1.295422e-01 	 2.783963e+08 	 9.379813e+04 	 1.249959e+09 	 1.342596e+22 	 2.148939e+09 	 5.945653e+38 	 3.886081e+38 	 2.937321e+22 	 6.615366e+09
1.20023857e+06 	 1.310101e-01 	 2.780089e+08 	 9.274557e+04 	 1.246483e+09 	 1.325619e+22 	 2.121905e+09 	 5.945626e+38 	 3.886079e+38 	 2.901625e+22 	 6.552232e+09
1.20024772e+06 	 1.324946e-01 	 2.776220e+08 	 9.170483e+04 	 1.243017e+09 	 1.308860e+22 	 2.095211e+09 	 5.945599e+38 	 3.886077e+38 	 2.866372e+22 	 6.489692e+09
1.20025686e+06 	 1.339960e-01 	 2.772358e+08 	 9.067577e+04 	 1.239561e+09 	 1.292318e+22 	 2.068854e+09 	 5.945572e+38 	 3.886075e+38 	 2.831556e+22 	 6.427739e+09
1.20026598e+06 	 1.355143e-01 	 2.768502e+08 	 8.965826e+04 	 1.236115e+09 	 1.275988e+22 	 2.042828e+09 	 5.945545e+38 	 3.886073e+38 	 2.797173e+22 	 6.366368e+09
1.20027509e+06 	 1.370499e-01 	 2.764652e+08 	 8.865216e+04 	 1.232679e+09 	 1.259869e+22 	 2.017131e+09 	 5.945518e+38 	 3.886071e+38 	 2.763216e+22 	 6.305575e+09
1.20028418e+06 	 1.386029e-01 	 2.760807e+08 	 8.765736e+04 	 1.229253e+09 	 1.243958e+22 	 1.991757e+09 	 5.945491e+38 	 3.886069e+38 	 2.729679e+22 	 6.245353e+09
1.20029326e+06 	 1.401734e-01 	 2.756969e+08 	 8.667372e+04 	 1.225837e+09 	 1.228251e+22 	 1.966702e+09 	 5.945465e+38 	 3.886067e+38 	 2.696558e+22 	 6.185697e+09
1.20030232e+06 	 1.417618e-01 	 2.753136e+08 	 8.570111e+04 	 1.222431e+09 	 1.212746e+22 	 1.941963e+09 	 5.945438e+38 	 3.886065e+38 	 2.663847e+22 	 6.126602e+09
1.20031137e+06 	 1.433682e-01 	 2.749309e+08 	 8.473942e+04 	 1.219035e+09 	 1.197440e+22 	 1.917535e+09 	 5.945411e+38 	 3.886064e+38 	 2.631541e+22 	 6.068064e+09
1.20032040e+06 	 1.449928e-01 	 2.745488e+08 	 8.378852e+04 	 1.215649e+09 	 1.182332e+22 	 1.893415e+09 	 5.945385e+38 	 3.886062e+38 	 2.599635e+22 	 6.010076e+09
1.20032942e+06 	 1.466358e-01 	 2.741673e+08 	 8.284829e+04 	 1.212273e+09 	 1.167417e+22 	 1.869599e+09 	 5.945358e+38 	 3.886060e+38 	 2.568124e+22 	 5.952633e+09
1.20033842e+06 	 1.482974e-01 	 2.737864e+08 	 8.191861e+04 	 1.208907e+09 	 1.152695e+22 	 1.846083e+09 	 5.945332e+38 	 3.886058e+38 	 2.537004e+22 	 5.895731e+09
1.20034741e+06 	 1.499779e-01 	 2.734061e+08 	 8.099937e+04 	 1.205551e+09 	 1.138162e+22 	 1.822863e+09 	 5.945305e+38 	 3.886056e+38 	 2.506269e+22 	 5.839364e+09
1.20035639e+06 	 1.516774e-01 	 2.730263e+08 	 8.009044e+04 	 1.202204e+09 	 1.123815e+22 	 1.799935e+09 	 5.945279e+38 	 3.886054e+38 	 2.475914e+22 	 5.783528e+09
1.20036535e+06 	 1.533961e-01 	 2.726472e+08 	 7.919171e+04 	 1.198867e+09 	 1.109653e+22 	 1.777296e+09 	 5.945253e+38 	 3.886052e+38 	 2.445934e+22 	 5.728217e+09
1.20037429e+06 	 1.551344e-01 	 2.722686e+08 	 7.830306e+04 	 1.195540e+09 	 1.095673e+22 	 1.754942e+09 	 5.945226e+38 	 3.886050e+38 	 2.416325e+22 	 5.673427e+09
1.20038322e+06 	 1.568923e-01 	 2.718906e+08 	 7.742439e+04 	 1.192223e+09 	 1.081872e+22 	 1.732869e+09 	 5.945200e+38 	 3.886049e+38 	 2.387082e+22 	 5.619153e+09
1.20039214e+06 	 1.586702e-01 	 2.715132e+08 	 7.655557e+04 	 1.188915e+09 	 1.068248e+22 	 1.711074e+09 	 5.945174e+38 	 3.886047e+38 	 2.358200e+22 	 5.565391e+09
1.20040104e+06 	 1.604682e-01 	 2.711363e+08 	 7.569651e+04 	 1.185617e+09 	 1.054800e+22 	 1.689554e+09 	 5.945147e+38 	 3.886045e+38 	 2.329675e+22 	 5.512135e+09
1.20040993e+06 	 1.622866e-01 	 2.707601e+08 	 7.484708e+04 	 1.182329e+09 	 1.041523e+22 	 1.668305e+09 	 5.945121e+38 	 3.886043e+38 	 2.301503e+22 	 5.459380e+09
1.20041880e+06 	 1.641256e-01 	 2.703844e+08 	 7.400719e+04 	 1.179050e+09 	 1.028418e+22 	 1.647323e+09 	 5.945095e+38 	 3.886041e+38 	 2.273679e+22 	 5.407122e+09
1.20042766e+06 	 1.659855e-01 	 2.700093e+08 	 7.317672e+04 	 1.175781e+09 	 1.015481e+22 	 1.626606e+09 	 5.945069e+38 	 3.886039e+38 	 2.246199e+22 	 5.355357e+09
1.20043650e+06 	 1.678664e-01 	 2.696348e+08 	 7.235557e+04 	 1.172522e+09 	 1.002709e+22 	 1.606149e+09 	 5.945043e+38 	 3.886037e+38 	 2.219058e+22 	 5.304079e+09
1.20044533e+06 	 1.697686e-01 	 2.692608e+08 	 7.154364e+04 	 1.169272e+09 	 9.901016e+21 	 1.585950e+09 	 5.945017e+38 	 3.886036e+38 	 2.192253e+22 	 5.253285e+09
1.20045415e+06 	 1.716925e-01 	 2.688875e+08 	 7.074082e+04 	 1.166031e+09 	 9.776555e+21 	 1.566005e+09 	 5.944991e+38 	 3.886034e+38 	 2.165778e+22 	 5.202970e+09
1.20046295e+06 	 1.736381e-01 	 2.685147e+08 	 6.994700e+04 	 1.162800e+09 	 9.653690e+21 	 1.546311e+09 	 5.944965e+38 	 3.886032e+38 	 2.139629e+22 	 5.153129e+09
1.20047174e+06 	 1.756058e-01 	 2.681424e+08 	 6.916210e+04 	 1.159579e+09 	 9.532399e+21 	 1.526865e+09 	 5.944939e+38 	 3.886030e+38 	 2.113803e+22 	 5.103758e+09
1.20048051e+06 	 1.775957e-01 	 2.677708e+08 	 6.838600e+04 	 1.156366e+09 	 9.412662e+21 	 1.507664e+09 	 5.944913e+38 	 3.886028e+38 	 2.088295e+22 	 5.054853e+09
1.20048927e+06 	 1.796083e-01 	 2.673997e+08 	 6.761861e+04 	 1.153164e+09 	 9.294460e+21 	 1.488705e+09 	 5.944887e+38 	 3.886026e+38 	 2.063102e+22 	 5.006409e+09
1.20049802e+06 	 1.816436e-01 	 2.670292e+08 	 6.685983e+04 	 1.149970e+09 	 9.177773e+21 	 1.469985e+09 	 5.944862e+38 	 3.886024e+38 	 2.038220e+22 	 4.958421e+09
1.20050675e+06 	 1.837020e-01 	 2.666593e+08 	 6.610956e+04 	 1.146786e+09 	 9.062581e+21 	 1.451500e+09 	 5.944836e+38 	 3.886022e+38 	 2.013645e+22 	 4.910887e+09
1.20051547e+06 	 1.857838e-01 	 2.662899e+08 	 6.536772e+04 	 1.143611e+09 	 8.948864e+21 	 1.433248e+09 	 5.944810e+38 	 3.886021e+38 	 1.989372e+22 	 4.863801e+09
1.20052418e+06 	 1.878891e-01 	 2.659211e+08 	 6.463420e+04 	 1.140446e+09 	 8.836602e+21 	 1.415225e+09 	 5.944784e+38 	 3.886019e+38 	 1.965399e+22 	 4.817159e+09
1.20053287e+06 	 1.900183e-01 	 2.655529e+08 	 6.390891e+04 	 1.137290e+09 	 8.725776e+21 	 1.397430e+09 	 5.944759e+38 	 3.886017e+38 	 1.941720e+22 	 4.770958e+09
1.20054154e+06 	 1.921716e-01 	 2.651852e+08 	 6.319176e+04 	 1.134143e+09 	 8.616368e+21 	 1.379859e+09 	 5.944733e+38 	 3.886015e+38 	 1.918333e+22 	 4.725193e+09
1.20055021e+06 	 1.943494e-01 	 2.648181e+08 	 6.248265e+04 	 1.131005e+09 	 8.508359e+21 	 1.362508e+09 	 5.944708e+38 	 3.886013e+38 	 1.895234e+22 	 4.679860e+09
1.20055886e+06 	 1.965518e-01 	 2.644516e+08 	 6.178151e+04 	 1.127876e+09 	 8.401731e+21 	 1.345376e+09 	 5.944682e+38 	 3.886011e+38 	 1.872419e+22 	 4.634955e+09
1.20056750e+06 	 1.987792e-01 	 2.640856e+08 	 6.108823e+04 	 1.124757e+09 	 8.296468e+21 	 1.328460e+09 	 5.944657e+38 	 3.886010e+38 	 1.849885e+22 	 4.590475e+09
