r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.19999037e+06 	 3.583923e-01 	 2.881612e+08 	 9.559666e+04 	 1.339184e+09 	 1.604931e+22 	 8.039828e+08 	 6.821884e+38 	 4.458315e+38 	 3.624087e+22 	 6.460730e+09
1.20000019e+06 	 3.622013e-01 	 2.877958e+08 	 9.458958e+04 	 1.335790e+09 	 1.586386e+22 	 7.945192e+08 	 6.821844e+38 	 4.458308e+38 	 3.583981e+22 	 6.402731e+09
1.20000999e+06 	 3.660509e-01 	 2.874310e+08 	 9.359311e+04 	 1.332405e+09 	 1.568061e+22 	 7.851672e+08 	 6.821805e+38 	 4.458302e+38 	 3.544332e+22 	 6.345245e+09
1.20001978e+06 	 3.699413e-01 	 2.870666e+08 	 9.260713e+04 	 1.329029e+09 	 1.549953e+22 	 7.759255e+08 	 6.821766e+38 	 4.458296e+38 	 3.505134e+22 	 6.288267e+09
1.20002956e+06 	 3.738732e-01 	 2.867029e+08 	 9.163154e+04 	 1.325663e+09 	 1.532060e+22 	 7.667927e+08 	 6.821727e+38 	 4.458289e+38 	 3.466383e+22 	 6.231793e+09
1.20003933e+06 	 3.778468e-01 	 2.863396e+08 	 9.066623e+04 	 1.322306e+09 	 1.514378e+22 	 7.577676e+08 	 6.821687e+38 	 4.458283e+38 	 3.428072e+22 	 6.175817e+09
1.20004908e+06 	 3.818626e-01 	 2.859769e+08 	 8.971109e+04 	 1.318958e+09 	 1.496907e+22 	 7.488489e+08 	 6.821648e+38 	 4.458277e+38 	 3.390197e+22 	 6.120336e+09
1.20005882e+06 	 3.859212e-01 	 2.856148e+08 	 8.876601e+04 	 1.315620e+09 	 1.479642e+22 	 7.400354e+08 	 6.821609e+38 	 4.458270e+38 	 3.352753e+22 	 6.065346e+09
1.20006855e+06 	 3.900229e-01 	 2.852532e+08 	 8.783088e+04 	 1.312291e+09 	 1.462582e+22 	 7.313259e+08 	 6.821570e+38 	 4.458264e+38 	 3.315736e+22 	 6.010841e+09
1.20007826e+06 	 3.941682e-01 	 2.848921e+08 	 8.690561e+04 	 1.308971e+09 	 1.445725e+22 	 7.227190e+08 	 6.821531e+38 	 4.458258e+38 	 3.279140e+22 	 5.956818e+09
1.20008797e+06 	 3.983575e-01 	 2.845316e+08 	 8.599008e+04 	 1.305660e+09 	 1.429067e+22 	 7.142137e+08 	 6.821492e+38 	 4.458251e+38 	 3.242960e+22 	 5.903273e+09
1.20009766e+06 	 4.025914e-01 	 2.841716e+08 	 8.508420e+04 	 1.302358e+09 	 1.412606e+22 	 7.058086e+08 	 6.821453e+38 	 4.458245e+38 	 3.207191e+22 	 5.850202e+09
1.20010733e+06 	 4.068703e-01 	 2.838122e+08 	 8.418786e+04 	 1.299066e+09 	 1.396340e+22 	 6.975026e+08 	 6.821414e+38 	 4.458238e+38 	 3.171828e+22 	 5.797600e+09
1.20011700e+06 	 4.111947e-01 	 2.834533e+08 	 8.330097e+04 	 1.295782e+09 	 1.380266e+22 	 6.892945e+08 	 6.821376e+38 	 4.458232e+38 	 3.136866e+22 	 5.745463e+09
1.20012665e+06 	 4.155651e-01 	 2.830949e+08 	 8.242342e+04 	 1.292508e+09 	 1.364382e+22 	 6.811832e+08 	 6.821337e+38 	 4.458226e+38 	 3.102302e+22 	 5.693788e+09
1.20013629e+06 	 4.199819e-01 	 2.827371e+08 	 8.155511e+04 	 1.289243e+09 	 1.348687e+22 	 6.731676e+08 	 6.821298e+38 	 4.458219e+38 	 3.068130e+22 	 5.642570e+09
1.20014592e+06 	 4.244457e-01 	 2.823798e+08 	 8.069595e+04 	 1.285986e+09 	 1.333177e+22 	 6.652464e+08 	 6.821259e+38 	 4.458213e+38 	 3.034345e+22 	 5.591805e+09
1.20015553e+06 	 4.289570e-01 	 2.820230e+08 	 7.984584e+04 	 1.282739e+09 	 1.317850e+22 	 6.574187e+08 	 6.821220e+38 	 4.458207e+38 	 3.000945e+22 	 5.541489e+09
