r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.19999976e+06 	 5.540252e+00 	 3.060884e+08 	 3.099304e+04 	 1.510995e+09 	 1.604931e+22 	 5.524378e+07 	 1.208287e+39 	 7.896570e+38 	 4.379233e+22 	 1.940514e+09
1.20001973e+06 	 5.595648e+00 	 3.058292e+08 	 3.068506e+04 	 1.508436e+09 	 1.592677e+22 	 5.465055e+07 	 1.208249e+39 	 7.896387e+38 	 4.347530e+22 	 1.923331e+09
1.20003972e+06 	 5.651598e+00 	 3.055704e+08 	 3.038013e+04 	 1.505885e+09 	 1.580534e+22 	 5.406375e+07 	 1.208210e+39 	 7.896203e+38 	 4.316100e+22 	 1.906297e+09
1.20005973e+06 	 5.708107e+00 	 3.053123e+08 	 3.007824e+04 	 1.503341e+09 	 1.568501e+22 	 5.348332e+07 	 1.208171e+39 	 7.896018e+38 	 4.284940e+22 	 1.889411e+09
1.20007976e+06 	 5.765181e+00 	 3.050546e+08 	 2.977935e+04 	 1.500805e+09 	 1.556577e+22 	 5.290917e+07 	 1.208132e+39 	 7.895832e+38 	 4.254049e+22 	 1.872671e+09
1.20009981e+06 	 5.822826e+00 	 3.047975e+08 	 2.948342e+04 	 1.498277e+09 	 1.544760e+22 	 5.234124e+07 	 1.208093e+39 	 7.895646e+38 	 4.223422e+22 	 1.856076e+09
1.20011987e+06 	 5.881046e+00 	 3.045410e+08 	 2.919044e+04 	 1.495756e+09 	 1.533050e+22 	 5.177947e+07 	 1.208053e+39 	 7.895459e+38 	 4.193059e+22 	 1.839624e+09
1.20013996e+06 	 5.939848e+00 	 3.042850e+08 	 2.890037e+04 	 1.493242e+09 	 1.521446e+22 	 5.122378e+07 	 1.208014e+39 	 7.895271e+38 	 4.162957e+22 	 1.823316e+09
1.20016007e+06 	 5.999239e+00 	 3.040296e+08 	 2.861318e+04 	 1.490736e+09 	 1.509946e+22 	 5.067412e+07 	 1.207974e+39 	 7.895082e+38 	 4.133113e+22 	 1.807149e+09
1.20018019e+06 	 6.059222e+00 	 3.037747e+08 	 2.832885e+04 	 1.488237e+09 	 1.498550e+22 	 5.013041e+07 	 1.207935e+39 	 7.894893e+38 	 4.103526e+22 	 1.791121e+09
