r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.20000034e+06 	 2.087804e-01 	 2.857909e+08 	 1.035389e+05 	 1.317243e+09 	 1.604931e+22 	 1.368766e+09 	 6.323329e+38 	 4.132512e+38 	 3.546291e+22 	 7.070141e+09
1.20000979e+06 	 2.110522e-01 	 2.854131e+08 	 1.024225e+05 	 1.313762e+09 	 1.585609e+22 	 1.352242e+09 	 6.323297e+38 	 4.132508e+38 	 3.505317e+22 	 7.005340e+09
1.20001922e+06 	 2.133488e-01 	 2.850358e+08 	 1.013182e+05 	 1.310291e+09 	 1.566525e+22 	 1.335918e+09 	 6.323265e+38 	 4.132505e+38 	 3.464828e+22 	 6.941124e+09
1.20002864e+06 	 2.156703e-01 	 2.846591e+08 	 1.002258e+05 	 1.306830e+09 	 1.547675e+22 	 1.319792e+09 	 6.323233e+38 	 4.132501e+38 	 3.424818e+22 	 6.877487e+09
1.20003804e+06 	 2.180171e-01 	 2.842829e+08 	 9.914522e+04 	 1.303379e+09 	 1.529057e+22 	 1.303860e+09 	 6.323202e+38 	 4.132497e+38 	 3.385280e+22 	 6.814424e+09
1.20004743e+06 	 2.203894e-01 	 2.839073e+08 	 9.807625e+04 	 1.299937e+09 	 1.510667e+22 	 1.288121e+09 	 6.323170e+38 	 4.132494e+38 	 3.346211e+22 	 6.751930e+09
1.20005681e+06 	 2.227876e-01 	 2.835323e+08 	 9.701880e+04 	 1.296505e+09 	 1.492504e+22 	 1.272572e+09 	 6.323138e+38 	 4.132490e+38 	 3.307602e+22 	 6.690001e+09
1.20006617e+06 	 2.252119e-01 	 2.831578e+08 	 9.597276e+04 	 1.293082e+09 	 1.474563e+22 	 1.257211e+09 	 6.323106e+38 	 4.132487e+38 	 3.269450e+22 	 6.628631e+09
1.20007551e+06 	 2.276625e-01 	 2.827838e+08 	 9.493799e+04 	 1.289669e+09 	 1.456843e+22 	 1.242036e+09 	 6.323075e+38 	 4.132483e+38 	 3.231748e+22 	 6.567815e+09
1.20008485e+06 	 2.301399e-01 	 2.824105e+08 	 9.391438e+04 	 1.286266e+09 	 1.439341e+22 	 1.227044e+09 	 6.323043e+38 	 4.132479e+38 	 3.194491e+22 	 6.507549e+09
1.20009417e+06 	 2.326441e-01 	 2.820377e+08 	 9.290181e+04 	 1.282872e+09 	 1.422053e+22 	 1.212233e+09 	 6.323012e+38 	 4.132476e+38 	 3.157675e+22 	 6.447826e+09
1.20010347e+06 	 2.351757e-01 	 2.816654e+08 	 9.190016e+04 	 1.279488e+09 	 1.404978e+22 	 1.197602e+09 	 6.322980e+38 	 4.132472e+38 	 3.121294e+22 	 6.388643e+09
