r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.19999818e+06 	 2.129763e+01 	 3.110431e+08 	 1.138843e+04 	 1.560308e+09 	 1.604931e+22 	 1.460341e+07 	 1.462736e+39 	 9.559471e+38 	 4.649524e+22 	 6.984798e+08
1.20003546e+06 	 2.150154e+01 	 3.108540e+08 	 1.127963e+04 	 1.558411e+09 	 1.596493e+22 	 1.445612e+07 	 1.462571e+39 	 9.558551e+38 	 4.625985e+22 	 6.923670e+08
1.20007284e+06 	 2.170740e+01 	 3.106653e+08 	 1.117187e+04 	 1.556520e+09 	 1.588112e+22 	 1.431034e+07 	 1.462405e+39 	 9.557626e+38 	 4.602600e+22 	 6.863069e+08
1.20011032e+06 	 2.191523e+01 	 3.104770e+08 	 1.106514e+04 	 1.554633e+09 	 1.579788e+22 	 1.416604e+07 	 1.462239e+39 	 9.556696e+38 	 4.579368e+22 	 6.802990e+08
1.20014791e+06 	 2.212504e+01 	 3.102890e+08 	 1.095943e+04 	 1.552751e+09 	 1.571520e+22 	 1.402321e+07 	 1.462072e+39 	 9.555761e+38 	 4.556286e+22 	 6.743430e+08
1.20018561e+06 	 2.233686e+01 	 3.101013e+08 	 1.085474e+04 	 1.550873e+09 	 1.563309e+22 	 1.388183e+07 	 1.461903e+39 	 9.554822e+38 	 4.533352e+22 	 6.684384e+08
1.20022342e+06 	 2.255070e+01 	 3.099141e+08 	 1.075104e+04 	 1.549001e+09 	 1.555152e+22 	 1.374189e+07 	 1.461735e+39 	 9.553877e+38 	 4.510567e+22 	 6.625848e+08
1.20026134e+06 	 2.276658e+01 	 3.097271e+08 	 1.064833e+04 	 1.547133e+09 	 1.547051e+22 	 1.360337e+07 	 1.461565e+39 	 9.552926e+38 	 4.487929e+22 	 6.567817e+08
1.20029937e+06 	 2.298453e+01 	 3.095405e+08 	 1.054660e+04 	 1.545269e+09 	 1.539005e+22 	 1.346627e+07 	 1.461394e+39 	 9.551971e+38 	 4.465436e+22 	 6.510288e+08
1.20033751e+06 	 2.320455e+01 	 3.093543e+08 	 1.044585e+04 	 1.543410e+09 	 1.531012e+22 	 1.333056e+07 	 1.461222e+39 	 9.551011e+38 	 4.443087e+22 	 6.453255e+08
1.20037576e+06 	 2.342668e+01 	 3.091684e+08 	 1.034605e+04 	 1.541556e+09 	 1.523074e+22 	 1.319622e+07 	 1.461050e+39 	 9.550045e+38 	 4.420881e+22 	 6.396715e+08
1.20041412e+06 	 2.365093e+01 	 3.089829e+08 	 1.024722e+04 	 1.539706e+09 	 1.515188e+22 	 1.306326e+07 	 1.460877e+39 	 9.549074e+38 	 4.398818e+22 	 6.340663e+08
1.20045260e+06 	 2.387732e+01 	 3.087977e+08 	 1.014932e+04 	 1.537861e+09 	 1.507355e+22 	 1.293165e+07 	 1.460703e+39 	 9.548098e+38 	 4.376896e+22 	 6.285096e+08
