r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.20001607e+06 	 1.833486e-01 	 2.853283e+08 	 1.050758e+05 	 1.312982e+09 	 1.604931e+22 	 1.556101e+09 	 6.229939e+38 	 4.071507e+38 	 3.531626e+22 	 7.189695e+09
1.20002547e+06 	 1.853579e-01 	 2.849472e+08 	 1.039350e+05 	 1.309477e+09 	 1.585412e+22 	 1.537177e+09 	 6.229908e+38 	 4.071503e+38 	 3.490389e+22 	 7.123365e+09
1.20003486e+06 	 1.873891e-01 	 2.845666e+08 	 1.028065e+05 	 1.305981e+09 	 1.566136e+22 	 1.518484e+09 	 6.229878e+38 	 4.071500e+38 	 3.449645e+22 	 7.057637e+09
1.20004424e+06 	 1.894426e-01 	 2.841866e+08 	 1.016903e+05 	 1.302496e+09 	 1.547098e+22 	 1.500018e+09 	 6.229847e+38 	 4.071497e+38 	 3.409387e+22 	 6.992506e+09
1.20005360e+06 	 1.915187e-01 	 2.838071e+08 	 1.005862e+05 	 1.299020e+09 	 1.528296e+22 	 1.481778e+09 	 6.229816e+38 	 4.071494e+38 	 3.369609e+22 	 6.927967e+09
1.20006294e+06 	 1.936175e-01 	 2.834283e+08 	 9.949411e+04 	 1.295554e+09 	 1.509728e+22 	 1.463759e+09 	 6.229786e+38 	 4.071491e+38 	 3.330307e+22 	 6.864014e+09
1.20007227e+06 	 1.957393e-01 	 2.830500e+08 	 9.841387e+04 	 1.292098e+09 	 1.491391e+22 	 1.445960e+09 	 6.229755e+38 	 4.071488e+38 	 3.291474e+22 	 6.800643e+09
1.20008159e+06 	 1.978843e-01 	 2.826722e+08 	 9.734536e+04 	 1.288651e+09 	 1.473280e+22 	 1.428377e+09 	 6.229725e+38 	 4.071484e+38 	 3.253104e+22 	 6.737847e+09
1.20009089e+06 	 2.000529e-01 	 2.822951e+08 	 9.628845e+04 	 1.285215e+09 	 1.455395e+22 	 1.411009e+09 	 6.229694e+38 	 4.071481e+38 	 3.215192e+22 	 6.675622e+09
1.20010018e+06 	 2.022452e-01 	 2.819185e+08 	 9.524302e+04 	 1.281788e+09 	 1.437731e+22 	 1.393851e+09 	 6.229664e+38 	 4.071478e+38 	 3.177732e+22 	 6.613963e+09
1.20010945e+06 	 2.044616e-01 	 2.815424e+08 	 9.420893e+04 	 1.278371e+09 	 1.420285e+22 	 1.376903e+09 	 6.229634e+38 	 4.071475e+38 	 3.140719e+22 	 6.552864e+09
1.20011871e+06 	 2.067022e-01 	 2.811670e+08 	 9.318608e+04 	 1.274963e+09 	 1.403056e+22 	 1.360161e+09 	 6.229603e+38 	 4.071472e+38 	 3.104146e+22 	 6.492322e+09
1.20012796e+06 	 2.089675e-01 	 2.807920e+08 	 9.217432e+04 	 1.271565e+09 	 1.386040e+22 	 1.343623e+09 	 6.229573e+38 	 4.071469e+38 	 3.068009e+22 	 6.432330e+09
1.20013719e+06 	 2.112575e-01 	 2.804177e+08 	 9.117356e+04 	 1.268177e+09 	 1.369235e+22 	 1.327287e+09 	 6.229543e+38 	 4.071466e+38 	 3.032302e+22 	 6.372884e+09
1.20014641e+06 	 2.135727e-01 	 2.800439e+08 	 9.018366e+04 	 1.264798e+09 	 1.352638e+22 	 1.311149e+09 	 6.229513e+38 	 4.071462e+38 	 2.997021e+22 	 6.313978e+09
1.20015561e+06 	 2.159132e-01 	 2.796707e+08 	 8.920450e+04 	 1.261429e+09 	 1.336246e+22 	 1.295208e+09 	 6.229483e+38 	 4.071459e+38 	 2.962161e+22 	 6.255608e+09
1.20016480e+06 	 2.182794e-01 	 2.792980e+08 	 8.823598e+04 	 1.258070e+09 	 1.320058e+22 	 1.279460e+09 	 6.229453e+38 	 4.071456e+38 	 2.927716e+22 	 6.197769e+09
1.20017397e+06 	 2.206715e-01 	 2.789259e+08 	 8.727798e+04 	 1.254720e+09 	 1.304070e+22 	 1.263905e+09 	 6.229423e+38 	 4.071453e+38 	 2.893681e+22 	 6.140457e+09
