r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.19999992e+06 	 2.900445e+02 	 3.135011e+08 	 1.325345e+03 	 1.585066e+09 	 1.604931e+22 	 1.080784e+06 	 1.696716e+39 	 1.108862e+39 	 4.795256e+22 	 8.046483e+07
1.20035487e+06 	 2.923898e+02 	 3.132626e+08 	 1.313834e+03 	 1.582655e+09 	 1.595136e+22 	 1.071299e+06 	 1.695055e+39 	 1.107950e+39 	 4.766068e+22 	 7.986759e+07
1.20071150e+06 	 2.947532e+02 	 3.130240e+08 	 1.302422e+03 	 1.580244e+09 	 1.585385e+22 	 1.061900e+06 	 1.693392e+39 	 1.107037e+39 	 4.737014e+22 	 7.927499e+07
1.20106984e+06 	 2.971349e+02 	 3.127851e+08 	 1.291110e+03 	 1.577833e+09 	 1.575679e+22 	 1.052584e+06 	 1.691726e+39 	 1.106123e+39 	 4.708091e+22 	 7.868698e+07
1.20142989e+06 	 2.995349e+02 	 3.125460e+08 	 1.279896e+03 	 1.575422e+09 	 1.566018e+22 	 1.043353e+06 	 1.690059e+39 	 1.105208e+39 	 4.679300e+22 	 7.810354e+07
1.20179166e+06 	 3.019534e+02 	 3.123067e+08 	 1.268780e+03 	 1.573011e+09 	 1.556401e+22 	 1.034204e+06 	 1.688390e+39 	 1.104293e+39 	 4.650640e+22 	 7.752462e+07
1.20215515e+06 	 3.043905e+02 	 3.120672e+08 	 1.257760e+03 	 1.570599e+09 	 1.546828e+22 	 1.025137e+06 	 1.686720e+39 	 1.103376e+39 	 4.622110e+22 	 7.695019e+07
1.20252038e+06 	 3.068463e+02 	 3.118275e+08 	 1.246835e+03 	 1.568187e+09 	 1.537299e+22 	 1.016151e+06 	 1.685047e+39 	 1.102459e+39 	 4.593712e+22 	 7.638021e+07
1.20288733e+06 	 3.093210e+02 	 3.115876e+08 	 1.236006e+03 	 1.565776e+09 	 1.527814e+22 	 1.007246e+06 	 1.683373e+39 	 1.101541e+39 	 4.565444e+22 	 7.581465e+07
1.20325601e+06 	 3.118148e+02 	 3.113476e+08 	 1.225270e+03 	 1.563364e+09 	 1.518374e+22 	 9.984210e+05 	 1.681697e+39 	 1.100623e+39 	 4.537306e+22 	 7.525347e+07
1.20362641e+06 	 3.143277e+02 	 3.111073e+08 	 1.214628e+03 	 1.560952e+09 	 1.508978e+22 	 9.896749e+05 	 1.680019e+39 	 1.099703e+39 	 4.509299e+22 	 7.469664e+07
1.20399851e+06 	 3.168599e+02 	 3.108669e+08 	 1.204079e+03 	 1.558540e+09 	 1.499626e+22 	 9.810071e+05 	 1.678339e+39 	 1.098783e+39 	 4.481423e+22 	 7.414410e+07
1.20437235e+06 	 3.194116e+02 	 3.106263e+08 	 1.193621e+03 	 1.556128e+09 	 1.490318e+22 	 9.724171e+05 	 1.676658e+39 	 1.097862e+39 	 4.453677e+22 	 7.359585e+07
1.20474796e+06 	 3.219828e+02 	 3.103854e+08 	 1.183253e+03 	 1.553717e+09 	 1.481053e+22 	 9.639040e+05 	 1.674974e+39 	 1.096940e+39 	 4.426060e+22 	 7.305184e+07
1.20512532e+06 	 3.245737e+02 	 3.101444e+08 	 1.172976e+03 	 1.551305e+09 	 1.471832e+22 	 9.554672e+05 	 1.673290e+39 	 1.096017e+39 	 4.398573e+22 	 7.251203e+07
1.20550445e+06 	 3.271845e+02 	 3.099033e+08 	 1.162788e+03 	 1.548893e+09 	 1.462655e+22 	 9.471060e+05 	 1.671603e+39 	 1.095094e+39 	 4.371214e+22 	 7.197640e+07
1.20588535e+06 	 3.298153e+02 	 3.096619e+08 	 1.152689e+03 	 1.546481e+09 	 1.453521e+22 	 9.388197e+05 	 1.669915e+39 	 1.094170e+39 	 4.343983e+22 	 7.144491e+07
1.20626803e+06 	 3.324662e+02 	 3.094203e+08 	 1.142677e+03 	 1.544069e+09 	 1.444430e+22 	 9.306076e+05 	 1.668225e+39 	 1.093245e+39 	 4.316880e+22 	 7.091752e+07
1.20665250e+06 	 3.351374e+02 	 3.091785e+08 	 1.132752e+03 	 1.541657e+09 	 1.435383e+22 	 9.224691e+05 	 1.666534e+39 	 1.092320e+39 	 4.289906e+22 	 7.039422e+07
1.20703874e+06 	 3.378290e+02 	 3.089366e+08 	 1.122914e+03 	 1.539245e+09 	 1.426378e+22 	 9.144035e+05 	 1.664841e+39 	 1.091394e+39 	 4.263058e+22 	 6.987495e+07
1.20742677e+06 	 3.405412e+02 	 3.086945e+08 	 1.113161e+03 	 1.536834e+09 	 1.417417e+22 	 9.064100e+05 	 1.663146e+39 	 1.090467e+39 	 4.236339e+22 	 6.935969e+07
1.20781657e+06 	 3.432741e+02 	 3.084522e+08 	 1.103492e+03 	 1.534422e+09 	 1.408499e+22 	 8.984882e+05 	 1.661450e+39 	 1.089540e+39 	 4.209747e+22 	 6.884841e+07
